NMNH       381434     Php3stv
12.4166    11.3434    11.1192
12.337     11.3391    10.957
12.3053    11.2944    10.8101
12.2649    11.2315    10.6666
12.2164    11.2167    10.5486
12.1789    11.1516    10.382
12.1251    11.0955    10.2382
12.0726    11.025     10.0833
11.9803    11.0185    9.9518
11.9486    11.0088    9.8728
11.8855    10.9982    9.7816
11.8342    10.8943    9.6477
11.7691    10.8523    9.5395
11.7134    10.8109    9.4275
11.6501    10.7751    9.3176
11.5819    10.6739    9.2175
11.5378    10.6385    9.1254
11.4653    10.557     8.9936
11.4065    10.4821    8.8803
11.2963    10.4632    8.7865
11.2208    10.3817    8.6607
11.1691    10.3309    8.5648
11.0698    10.2869    8.4444
11.0475    10.2281    8.3642
10.9384    10.1413    8.1678
10.8349    10.0181    7.993
10.7835    9.9177     7.8363
10.7131    9.8611     7.697
10.6944    9.8058     7.6003



























































































































































10.7039    9.7658     7.5884     NOSE
10.534     9.9669     7.6239
10.4023    10.0901    7.6052
10.3373    10.3158    7.5172
10.1695    10.3272    7.3965
10.0097    10.3221    7.2471
9.8714     10.2707    7.0299
9.6985     10.2039    6.7861
9.6125     10.1624    6.5407
9.5114     10.1147    6.2607
9.4478     10.0486    6.0045
9.4124     10.0337    5.8103
9.3614     9.9598     5.6447
9.2828     9.6661     5.3058
9.3127     9.4861     5.1688
9.5759     9.2467     4.8774
9.634      9.137      4.7406
9.7676     9.0894     4.7222
9.8787     8.9173     4.7782
9.9753     8.8066     5.0231
10.1052    8.6269     5.1729
10.2875    8.5997     5.3271
10.4632    8.558      5.4454
10.5991    8.5534     5.6595
10.7223    8.5355     5.8994
10.7447    8.6515     6.1064
10.8239    8.6551     6.3254
10.8779    8.685      6.4728
10.9551    8.7642     6.6883
10.995     8.8362     6.83
11.0205    8.9089     6.9995
11.1165    8.9426     7.1612
11.1816    9.0963     7.3025
11.1672    9.2908     7.4605
11.1752    9.4304     7.5861
10.9975    9.5771     7.6376
10.8071    9.6923     7.6246
10.687     9.759      7.5735


































































































































































9.7398     9.0393     4.6801     NASP-PR
9.6612     8.9493     4.5203
9.6235     8.9009     4.3724
9.6433     8.8422     4.2093
9.6246     8.8549     3.9626
9.62       8.9092     3.8104
9.708      8.9164     3.6507

































































































































































































11.9152    11.2017    10.0342    R-PM/MAX
11.7775    11.1653    9.7992
11.6753    11.0937    9.5901
11.5849    11.0605    9.4612
11.4981    10.9639    9.2893
11.4169    10.9214    9.1408
11.239     10.8438    8.9063
10.9978    10.7684    8.6244
10.8683    10.735     8.5098
10.7022    10.707     8.3681
10.5416    10.6781    8.1951
10.2864    10.5918    7.9108
10.1131    10.5013    7.6576
9.9929     10.4738    7.5624
9.8839     10.467     7.4731
9.8266     10.4775    7.372
9.7669     10.4657    7.2936
9.67       10.4744    7.0934
9.5629     10.5195    6.9848
9.5136     10.5406    6.6792
9.453      10.5381    6.487
9.3436     10.5746    6.1452
9.2872     10.626     5.8992
9.2603     10.6805    5.7499
9.2434     10.6677    5.6222
9.2709     10.6826    5.4994
9.1387     10.8003    5.389
9.0659     10.8526    5.2131
9.0206     11.0072    5.0903
9.097      10.9025    4.7039
9.1373     10.9277    4.6099
9.1993     10.8081    4.4325
9.3825     10.8969    4.3192







































































































































































12.2924    10.9143    10.0573    L-PM/MAX
12.204     10.8073    9.817
12.0928    10.7141    9.6133
12.0552    10.6102    9.4282
11.9825    10.4804    9.2297
11.9115    10.3792    9.0823
11.8621    10.2327    8.8807
11.7962    10.0803    8.6935
11.7181    9.8905     8.483
11.6344    9.6878     8.2609
11.5798    9.5815     8.1301
11.5372    9.5105     8.0081
11.522     9.4355     7.9135
11.4592    9.3095     7.7698
11.404     9.2001     7.5886
11.3711    9.1023     7.4677
11.3436    9.008      7.3074
11.3052    8.8161     7.0609
11.2781    8.7134     6.8295
11.3001    8.6462     6.6668
11.2777    8.587      6.4866
11.2605    8.5271     6.2833
11.2689    8.5172     6.076
11.3026    8.4957     5.8302
11.3585    8.4572     5.5422
11.4256    8.3771     5.4037
11.5544    8.2875     5.1937
11.6552    8.2699     4.9068
11.6248    8.3334     4.6877
11.6341    8.4548     4.4698
11.636     8.6391     4.317









































































































































































11.1463    13.861     6.0043     ROSTRUM
11.1061    13.8134    6.2238
11.0453    13.7406    6.4142
10.9924    13.6056    6.5908
11.0261    13.5122    6.6946
11.0889    13.4731    6.7726
11.1472    13.3516    6.8747
11.2305    13.1917    7.0298
11.2625    13.1041    7.1039
11.2803    13.0237    7.2094
11.2627    12.9477    7.3618
11.1962    12.8355    7.5467
11.1272    12.7522    7.732
11.1023    12.7036    7.8125
10.991     12.5892    8.0561
10.8938    12.4601    8.176
10.8504    12.3991    8.3441
10.7946    12.322     8.491
10.7107    12.2451    8.6806
10.6138    12.1703    8.8515
10.586     12.0986    8.9677
10.5772    11.9803    9.1005
10.6275    11.8202    9.226
10.854     11.7254    9.3453
11.0001    11.5936    9.3722
11.0949    11.4849    9.3683
11.3193    11.3022    9.3449
11.3911    11.2298    9.3527
11.5325    11.1129    9.4055
11.6299    11.0539    9.4343
11.7535    10.8396    9.5063
11.8745    10.7383    9.5278
11.9663    10.6741    9.5106
12.0729    10.5965    9.4561
12.2481    10.5359    9.4636
12.3833    10.3778    9.4369
12.5347    10.2136    9.4647
12.6806    10.0518    9.5339
12.8282    9.958      9.5341
12.933     9.9146     9.4992
13.0653    9.8309     9.436
13.1617    9.8173     9.3026
13.3006    9.834      9.2018
13.3577    9.9025     9.0169
13.4903    9.9148     8.7912
13.544     9.9659     8.6138
13.635     10.0391    8.3801
13.7142    10.1       8.1579
13.7497    10.1441    7.9851
13.8113    10.1865    7.8068
13.8829    10.2388    7.6068
13.9523    10.3119    7.414
14.0031    10.3298    7.2756
14.0809    10.3232    7.126
14.1852    10.3122    7.0102
14.3552    10.253     6.9018
14.5156    10.1631    6.8216
14.6683    10.0943    6.761
14.7687    10.0434    6.6597
14.8254    10.065     6.5041
14.9614    10.1195    6.3432
15.0236    10.187     6.1951
15.0891    10.2622    6.0293









































































































































11.2785    15.6427    12.8511    SUPORB
11.2758    15.5516    13.1167
11.2888    15.4076    13.3835
11.3009    15.3015    13.5636
11.3164    15.2373    13.6749
11.337     14.997     13.8874
11.3326    14.7968    13.9707
11.431     14.5352    14.1289
11.4601    14.3084    14.1898
11.5078    14.095     14.2681
11.6417    13.8813    14.3772
11.7829    13.8344    14.4963
11.9153    13.7567    14.6191
12.0856    13.6539    14.715
12.1728    13.4834    14.7593
12.2958    13.3343    14.8063
12.3887    13.0766    14.8042
12.4484    12.8022    14.7521
12.5551    12.6106    14.7339
12.5939    12.4718    14.7017
12.6257    12.2957    14.6727
12.7486    12.1583    14.6371
12.8327    11.9581    14.5778
12.8912    11.8323    14.5405
13.0288    11.7737    14.5681
13.2405    11.7166    14.637
13.4346    11.6238    14.6813
13.6158    11.5177    14.7349
13.814     11.4116    14.7808
13.9545    11.3639    14.7953
14.1238    11.2813    14.8301
14.251     11.1986    14.8057
14.403     11.1635    14.7881
14.5831    11.047     14.7591
14.8151    10.9299    14.6823
14.946     10.7402    14.5528
15.0003    10.5906    14.4776
15.1045    10.4686    14.3899
15.2228    10.3608    14.3215
15.4798    10.2232    14.1898
15.7201    10.1035    14.046
15.901     10.072     13.9194
16.0786    10.0655    13.7683
16.1906    10.0515    13.5993
16.2954    10.0621    13.5243
16.439     10.136     13.4422
16.5173    10.124     13.2792
16.5943    10.0863    13.0444
























































































































































12.0085    13.4679    11.225     RORBIT
11.7292    13.7394    11.1847
11.6551    13.8747    11.2282
11.6194    13.9967    11.2988
11.5702    14.0785    11.388
11.4707    14.2816    11.5122
11.5048    14.3611    11.6774
11.4831    14.522     11.9544
11.4827    14.5907    12.154
11.4483    14.637     12.2993
11.3807    14.6936    12.4311
11.388     14.7116    12.5367
11.3881    14.7249    12.6999
11.3349    14.7365    12.8672
11.3072    14.6197    13.0367
11.2308    14.2949    13.2857
11.1785    14.078     13.4145
11.1928    13.6337    13.5598
11.238     13.3926    13.5791
11.3873    13.2344    13.5189
11.3927    12.9595    13.6227
11.5343    12.8271    13.5899
11.6399    12.6862    13.5638
11.8213    12.5198    13.6097
12.1436    12.1466    13.7292
12.2828    12.0445    13.4808
12.3574    11.9903    13.3534
12.4623    11.9206    13.0622
12.5412    11.9905    12.8939
12.5451    11.9047    12.7572
12.5939    11.9098    12.6205
12.6004    11.91      12.3905








































































































































































14.2698    10.8044    11.2349    LORBIT
14.5078    10.6622    11.1858
14.8004    10.5185    11.2214
15.0631    10.3378    11.3525
15.1804    10.3457    11.5212
15.3572    10.3097    11.7477
15.448     10.2957    11.9048
15.5249    10.2675    12.0632
15.6203    10.2105    12.2682
15.6724    10.2397    12.4537
15.6878    10.1911    12.6875
15.6983    10.1395    12.9043
15.6315    10.1211    13.1026
15.4593    9.9547     13.2713
15.3134    9.9174     13.3902
15.1431    9.9736     13.4805
14.8663    9.9719     13.6123
14.6714    10.0459    13.6332
14.439     10.1326    13.6445
14.2414    10.173     13.6579
14.1134    10.2656    13.6243
13.9961    10.379     13.5936
13.8549    10.4698    13.5798
13.7004    10.6855    13.4996
13.4854    10.8943    13.6283
13.3105    11.0563    13.7142
13.1702    11.1426    13.6774
13.0918    11.2893    13.4334
13.0209    11.3707    13.2429
13.049     11.4445    13.0475
13.0504    11.5058    12.8966
13.0143    11.5359    12.6988
12.9793    11.5332    12.5926
12.8966    11.536     12.5512






































































































































































11.2813    15.6618    12.9726    RTEMFOS
11.2482    15.7005    12.7431
11.2069    15.7004    12.5238
11.1915    15.6842    12.324
11.1654    15.612     12.0553
11.1564    15.5927    11.8709
11.1366    15.5641    11.7055
11.1385    15.5467    11.5225
11.1298    15.5414    11.3264
11.0837    15.4903    11.1871
11.0654    15.4675    10.9732
11.0574    15.499     10.7517
10.9794    15.4121    10.5988
11.0021    15.5637    10.3822
10.9423    15.6123    10.2347
10.8986    15.7266    10.0747
10.8861    15.8397    9.9764
10.902     16.0088    9.8883
10.9446    16.1878    9.8514
10.9426    16.3304    9.8728
10.9012    16.543     9.8817
10.9779    16.7049    9.9697
11.0084    16.8438    10.0158

















































































































































































16.5408    10.1217    13.2591    LTEMFOS
16.5602    10.0851    13.0677
16.6335    10.0853    12.9021
16.6459    10.0398    12.7301
16.6656    10.0157    12.5205
16.6398    9.9984     12.301
16.5547    9.9698     12.098
16.5327    9.9503     11.8725
16.5288    9.9392     11.6472
16.5105    9.9159     11.4765
16.4912    9.8986     11.3245
16.4965    9.8812     11.1418
16.5451    9.791      10.7097
16.5394    9.7498     10.5259
16.5489    9.7332     10.2908
16.6876    9.6807     10.1205
16.838     9.6996     9.9558
16.9241    9.661      9.908
17.0828    9.6627     9.8525
17.3165    9.5919     9.7838
17.422     9.6487     9.8448
17.576     9.6494     9.8613
17.65      9.6867     9.9025
17.8471    9.7678     10.0201
















































































































































































9.1304     8.6973     11.8711    OP
10.9314    10.1847    11.9089    BA
14.5342    13.2995    11.3646    ST
18.5456    16.82      12.542     IV
8.1573     13.1344    11.5402    R_PG
8.9426     15.8878    10.8506    R_ZTI
13.2379    15.0828    12.5438    R_M3D
14.7729    16.9094    13.0528    R_M12
16.7452    18.3624    13.1673    R_MP3
18.3363    18.6718    13.2377    R_PMI
13.4743    7.2085     11.5084    L_PG
16.146     7.6343     10.6721    L_ZTI
16.1931    12.0242    12.5401    L_M3D
18.3049    13.246     13.0654    L_M12
19.9455    15.2997    13.1675    L_MP3
20.4848    16.6656    13.069     L_PMI
20.7641    17.6808    12.2507    O1
10.9226    14.382     6.0217     O2
16.1019    7.4501     10.0898    O3
8.2449     6.3271     9.6413     O4




















































































































































































12.5964    16.5954    11.4368    RZYGINF
12.415     16.5409    11.3445
12.2045    16.5891    11.2097
11.9116    16.6614    11.1223
11.5481    16.709     11.1199
11.1697    16.7058    11.1163
10.9402    16.5774    11.1552
10.6083    16.457     11.1979
10.3784    16.317     11.1916
10.1445    16.1964    11.1957
9.8784     16.0862    11.1575
9.6881     16.0489    11.126
9.4594     15.9945    11.0436
9.2483     16.0069    10.951
9.0328     15.9877    10.8659
8.9044     15.907     10.8287
8.825      15.8678    10.7787























































































































































































17.4678    10.8446    11.1686    LZYGINF
17.528     10.6912    11.0678
17.4796    10.4192    11.028
17.3785    9.9685     10.9991
17.2269    9.7073     11.0293
17.1654    9.4078     11.0861
17.0628    9.2585     11.1033
16.9435    9.1297     11.1123
16.8646    8.947      11.0972
16.7084    8.7821     11.0767
16.6399    8.609      11.0327
16.5894    8.4137     11.0107
16.6017    8.2045     10.9383
16.5672    8.0988     10.8249
16.4331    7.9381     10.7829
16.3398    7.858      10.7394
16.2797    7.7501     10.7334
16.1879    7.6389     10.6324






















































































































































































13.1721    15.1141    12.4781    R-ALV
13.2263    15.3748    12.5283
13.3002    15.5522    12.5895
13.419     15.8029    12.6338
13.5989    16.0678    12.6543
13.838     16.3173    12.7402
14.0728    16.5507    12.8202
14.207     16.7268    12.8196
14.6105    17.0576    12.7028
14.7749    17.1002    12.9682
15.0401    17.3112    13.0421
15.2681    17.4686    13.0399
15.5396    17.6126    13.044
15.8482    17.8177    13.0025
16.167     18.0546    13.0667
16.3341    18.1555    13.1726
16.4847    18.2425    13.187
16.6044    18.3002    13.1936
16.8074    18.4527    13.0728





















































































































































































16.1143    11.9665    12.5056    L-ALV
16.4495    11.9568    12.5091
16.6832    12.0129    12.5864
16.8914    12.1267    12.6402
17.0868    12.2061    12.6533
17.2774    12.3488    12.7626
17.3639    12.4483    12.8231
17.623     12.6162    12.8856
17.8321    12.7737    12.959
18.0646    12.8786    12.9739
18.1859    13.0427    13.0367
18.2526    13.2296    13.0848
18.4682    13.4012    13.0755
18.5821    13.5653    13.137
18.7088    13.6941    13.1701
18.9393    13.8849    13.0674
19.0398    14.1269    13.1402
19.3829    14.4602    13.1845
19.493     14.6136    13.2126
19.611     14.7523    13.2052
19.7457    14.8491    13.2043
19.8702    14.9511    13.165
19.9749    15.1292    13.1245
