NMNH       337248     Phu37stv
8.9562     10.2617    9.1308
8.8277     10.1886    8.9498
8.7207     10.0928    8.8257
8.5907     9.9918     8.661
8.4963     9.976      8.5553
8.3546     9.9473     8.3762
8.2214     9.9511     8.1986
8.1075     9.963      8.0407
8.0073     9.8947     7.8592
7.8954     9.8592     7.7285
7.7747     9.8353     7.5616
7.5999     9.8156     7.3063
7.5186     9.7815     7.0981
7.4556     9.7689     6.9281
7.3911     9.7754     6.7755
7.3336     9.7835     6.5908
7.2575     9.8034     6.3561
7.2262     9.82       6.1945
7.1816     9.8508     6.0017
7.1305     9.865      5.7451
7.0811     9.7869     5.5571
7.039      9.7486     5.3514
6.9863     9.7775     5.14
6.9325     9.7711     4.9662
7.0185     9.8495     4.686
7.1386     9.8929     4.5234











































































































































































10.1701    9.9991     9.9958     L-PM/MAX
10.1056    9.8926     9.8428
10.0564    9.7974     9.7066
10.0313    9.7241     9.5741
9.9838     9.6382     9.4908
9.9156     9.5446     9.349
9.8425     9.4069     9.2099
9.7479     9.2985     9.0667
9.6887     9.2001     8.9685
9.6129     9.0986     8.8584
9.5388     8.9797     8.7472
9.4765     8.8584     8.5966
9.4945     8.7492     8.465
9.5204     8.6155     8.3179
9.5145     8.5149     8.1712
9.4852     8.417      8.0288
9.4799     8.3234     7.9045
9.4676     8.2282     7.7884
9.4666     8.084      7.6221
9.4812     8.0148     7.5309
9.4489     7.888      7.3259
9.4375     7.8264     7.1534
9.4453     7.7296     6.9719
9.4551     7.6697     6.7907
9.4731     7.6189     6.6465
9.4724     7.5402     6.46
9.5175     7.4811     6.2466
9.5149     7.4422     6.0954
9.4713     7.4029     5.8849
9.4505     7.3732     5.6634
9.4535     7.3063     5.4772
9.4676     7.2501     5.2986
9.4462     7.2247     5.1106
9.4698     7.2686     4.9258
9.6297     7.3278     4.7763
9.5665     7.4739     4.5967




































































































































































8.9065     12.564     5.8976     ROSTRUM
8.7965     12.4561    6.111
8.7425     12.3813    6.2583
8.6972     12.3049    6.4776
8.6763     12.1578    6.6237
8.6855     11.9928    6.8973
8.6415     11.8432    7.0448
8.6193     11.7315    7.2164
8.5912     11.6279    7.4406
8.5418     11.5211    7.6839
8.4792     11.4154    7.8602
8.3214     11.2536    8.1812
8.3117     11.1773    8.3709
8.3342     11.0461    8.5043
8.3565     10.9494    8.6769
8.4841     10.7383    8.7957
8.6354     10.6404    8.8556
8.7359     10.5616    8.9447
8.8308     10.429     9.0187
8.883      10.3289    9.0719
8.9384     10.2295    9.106
9.0088     10.1112    9.1656
9.0948     10.0271    9.2017
9.1478     9.9194     9.2452
9.231      9.8353     9.2634
9.3442     9.7069     9.2994
9.4528     9.6378     9.2687
9.616      9.503      9.2112
9.7428     9.4598     9.1934
9.8478     9.384      9.1509
9.9527     9.2809     9.1172
10.0457    9.2043     9.0486
10.1653    9.138      8.9834
10.3198    9.0046     8.8471
10.5061    8.8507     8.8635
10.6854    8.7979     8.8222
10.8209    8.7458     8.6353
10.9412    8.7579     8.4484
11.0594    8.8393     8.2337
11.1422    8.9374     8.0093
11.2129    8.9992     7.7753
11.2735    9.0271     7.5914
11.3302    9.065      7.442
11.4337    9.0772     7.2746
11.5455    9.0744     7.0273
11.707     9.1018     6.8816
11.836     9.0532     6.722
12.0148    9.0477     6.5896
12.137     9.0579     6.3881
12.2359    9.1274     6.2448
12.2853    9.1813     6.0816
12.3633    9.2072     5.9808




















































































































































8.8659     14.7784    12.7442    SUPORB
8.8152     14.702     13.0116
8.8125     14.6307    13.2079
8.8655     14.5482    13.3998
8.8768     14.393     13.574
8.9233     14.2035    13.7409
8.9726     14.0171    13.8556
8.9923     13.7531    13.9659
9.0412     13.5622    14.0303
9.1352     13.2835    14.0896
9.2937     13.163     14.1896
9.4074     13.0717    14.2905
9.5332     13.0023    14.3411
9.6615     12.8969    14.4174
9.7924     12.7391    14.4495
9.9037     12.5768    14.477
10.0004    12.3231    14.4909
10.0752    12.0349    14.4587
10.1434    11.8173    14.4278
10.2207    11.5598    14.3503
10.2542    11.3418    14.2783
10.2265    11.1407    14.2012
10.2413    10.9864    14.1113
10.2287    10.7872    13.982
10.1997    10.6547    13.9025
10.2701    10.5276    13.8741
10.5315    10.5107    14.0371
10.7321    10.5276    14.1431
10.9553    10.5595    14.228
11.2108    10.6282    14.3276
11.5228    10.5573    14.4102
11.7514    10.4621    14.4362
11.9002    10.3642    14.439
12.0764    10.2072    14.4271
12.1986    10.0332    14.3796
12.3563    9.834      14.3068
12.4662    9.7008     14.2459
12.5578    9.5606     14.1853
12.7743    9.5193     14.1758
12.9704    9.4385     14.101
13.1755    9.3792     14.0489
13.4292    9.3529     13.9823
13.6391    9.2778     13.891
13.856     9.1847     13.7559
13.9857    9.0851     13.6406
14.155     9.1423     13.5388
14.2909    9.1074     13.3654
14.4424    9.1725     13.1708
14.5479    9.212      12.8508
14.5434    9.179      12.6515






















































































































































9.5097     12.4741    10.8688    RORBIT
9.3013     12.6137    10.88
9.2468     12.7984    10.9558
9.1745     12.9656    11.038
9.0969     13.1101    11.1264
9.0152     13.2758    11.2449
8.9066     13.4751    11.3639
8.8562     13.6087    11.5006
8.8492     13.7165    11.6518
8.7752     13.8053    11.84
8.7686     13.8729    12.0286
8.7301     13.9124    12.2524
8.6315     13.9391    12.5041
8.5808     13.7752    12.7297
8.6312     13.5341    12.95
8.708      13.4151    13.0163
8.7636     13.2042    13.1319
8.8374     12.9615    13.2506
8.837      12.7617    13.2667
8.9046     12.5113    13.2696
9.023      12.2934    13.2655
9.1192     12.1477    13.2646
9.201      12.0523    13.2277
9.3037     11.8931    13.2151
9.4052     11.7214    13.2037
9.5102     11.5792    13.3771
9.6619     11.431     13.3527
9.7728     11.2833    13.3431
9.922      11.1541    13.1963
10.0246    11.0859    13.0108
10.0869    11.1013    12.8397
10.1359    11.1168    12.7316
10.263     11.1792    12.4504
10.3553    11.1771    12.2807
10.3855    11.2755    12.0428
10.3653    11.2972    11.9108
10.3408    11.3309    11.8124



































































































































































11.9853    9.8593     10.9369    LORBIT
12.2104    9.6528     10.9449
12.4199    9.5716     11.0231
12.5646    9.4719     11.0742
12.7422    9.3638     11.1751
12.9319    9.2983     11.2987
13.0457    9.2675     11.3677
13.2236    9.2453     11.5618
13.3249    9.1566     11.6704
13.3759    9.168      11.7704
13.4494    9.1003     11.9171
13.5128    9.0454     12.1103
13.534     9.0171     12.2591
13.5267    8.9563     12.5492
13.3532    8.8484     12.8353
13.2226    8.8277     12.9767
13.0617    8.8771     13.1015
12.906     8.9329     13.1784
12.7386    8.9217     13.2885
12.5315    9.0652     13.2728
12.1786    9.1658     13.317
11.8635    9.27       13.3276
11.6832    9.4168     13.2934
11.535     9.5766     13.2215
11.4078    9.7402     13.1948
11.2435    9.8769     13.3015
11.0636    10.0266    13.3359
10.8012    10.2281    13.2286
10.6653    10.3407    13.0256
10.6985    10.4459    12.8047
10.7609    10.5282    12.5354
10.8109    10.6481    12.3333
10.897     10.7093    12.1921
10.9719    10.7213    12.0845
10.9911    10.7263    11.9295





































































































































































8.8918     14.8649    12.5626    RTEMFOS
8.8541     14.8493    12.3822
8.7829     14.8578    12.1647
8.7105     14.824     11.9401
8.7593     14.8523    11.703
8.7355     14.8234    11.4566
8.745      14.818     11.25
8.7653     14.8266    11.0061
8.6934     14.8294    10.7252
8.7235     14.8765    10.5334
8.7724     14.9152    10.2613
8.7473     14.9572    10.1174
8.7028     15.0301    9.9276
8.7152     15.1482    9.7613
8.783      15.3186    9.6627
8.8759     15.628     9.6976
8.9925     15.7564    9.8221
9.0512     15.8604    9.8867
9.1654     15.9229    9.9731





















































































































































































14.5065    9.1724     12.5766    LTEMFOS
14.549     9.1324     12.3289
14.5315    9.0958     12.0266
14.5288    9.0733     11.7946
14.4822    9.0267     11.5789
14.4509    9.0179     11.3752
14.4377    9.018      11.2132
14.4556    9.027      11.068
14.4662    9.0337     10.8677
14.4572    9.0371     10.711
14.443     8.9787     10.4435
14.4798    8.9856     10.2734
14.5348    8.9838     10.1039
14.5858    8.9427     9.9368
14.7628    8.9552     9.7454
14.9277    9.0955     9.6724
15.1931    9.1353     9.6862
15.3672    9.2217     9.7996
15.4604    9.3244     9.8828
15.5667    9.4045     10.0117




















































































































































































8.1771     7.849      12.2013    OP
9.7131     9.328      12.5489    BA
13.0901    12.9684    12.3421    ST
16.7199    16.5964    12.6892    IV
7.1139     12.3352    11.6015    R_PG
7.7671     14.39      10.7785    R_ZTI
11.7636    14.8344    13.0715    R_M3D
13.3295    16.6535    13.1811    R_M12
15.1788    18.115     13.2182    R_MP3
16.3587    18.4104    13.3695    R_PMI
12.7497    6.8974     11.9806    L_PG
14.9236    7.5913     11.0771    L_ZTI
14.9554    11.7961    13.1835    L_M3D
16.7589    13.3507    13.3583    L_M12
18.1035    15.2407    13.4819    L_MP3
18.5827    16.4184    13.1906    L_PMI
18.8507    18.1307    12.985     O1
9.7092     13.6699    6.4986     O2
15.0673    7.8539     10.5775    O3
7.4164     5.702      10.4156    O4




















































































































































































11.1602    15.5981    11.5161    RZYGINF
11.0374    15.626     11.3808
10.9632    15.6933    11.2692
10.8393    15.6869    11.2428
10.6766    15.752     11.1796
10.4641    15.8178    11.159
10.3393    15.8578    11.153
10.1916    15.8854    11.2091
9.9355     15.9086    11.2366
9.7165     15.7742    11.2903
9.4702     15.6985    11.3209
9.2645     15.5725    11.3413
9.0813     15.4418    11.3398
8.8997     15.2614    11.353
8.7052     15.0872    11.3202
8.6106     15.0622    11.2665
8.4624     14.9805    11.2074
8.3256     14.9088    11.1495
8.171      14.8188    11.0682
8.0553     14.7516    10.9823
7.9447     14.683     10.9039
7.8604     14.5806    10.8572
7.7898     14.5473    10.805
7.7094     14.4313    10.776
















































































































































































15.9221    11.0866    11.5365    LZYGINF
15.9689    10.9247    11.4452
16.046     10.7742    11.3724
16.1257    10.6354    11.3347
16.0986    10.3561    11.3871
16.2527    10.2412    11.4383
16.1972    9.9185     11.5136
16.1261    9.7063     11.5681
16.0303    9.5203     11.5949
15.9473    9.3401     11.6061
15.8275    9.2168     11.6139
15.7092    9.0827     11.6066
15.5625    8.927      11.6001
15.4983    8.7614     11.57
15.3807    8.5495     11.4818
15.3703    8.4474     11.4242
15.3302    8.3388     11.3532
15.2236    8.1654     11.2889
15.1588    8.0366     11.2436
15.099     7.9781     11.2153
15.0382    7.8146     11.1434
14.8741    7.6649     11.0987


















































































































































































11.7167    14.8479    13.0642    R-ALV
11.7525    15.0605    13.0691
11.8787    15.3152    13.007
12.0018    15.5419    13.0185
12.1608    15.7053    13.0619
12.4574    15.897     13.1579
12.5999    16.0446    13.0819
12.7633    16.2091    13.16
12.9138    16.4033    13.1339
13.0746    16.5298    13.1151
13.3171    16.6603    13.0265
13.4057    16.756     13.1308
13.6266    16.9283    13.1324
13.8127    17.1349    13.1845
14.0006    17.1829    13.2545
14.2765    17.34      13.1714
14.4327    17.4933    13.1637
14.591     17.6571    13.2053
14.8187    17.87      13.2321
14.9844    17.9765    13.2889
15.175     18.0785    13.3022



















































































































































































14.9464    11.7837    13.099     L-ALV
15.2403    11.8833    13.1708
15.4444    11.9882    13.2022
15.6622    12.1146    13.2066
15.8342    12.2823    13.2358
16.0541    12.5385    13.1905
16.2599    12.7322    13.2492
16.431     12.8722    13.3089
16.6168    13.0516    13.2628
16.7597    13.2632    13.2071
16.8789    13.4753    13.2784
17.0569    13.7083    13.3478
17.1655    13.8498    13.3977
17.3721    14.1335    13.3075
17.494     14.4485    13.3563
17.6243    14.6534    13.3945
17.7668    14.7908    13.4774
17.9582    14.9843    13.385
18.0708    15.1306    13.3571
18.1391    15.2621    13.3801
