NMNH       367883     Phu18stv
11.1904    12.349     17.0593
11.3497    12.3771    17.1326
11.6153    12.3333    17.2905
11.851     12.3682    17.3926
12.0796    12.3658    17.4408
12.3582    12.3209    17.5162
12.4763    12.1646    17.521
12.8117    11.9209    17.5027
13.0477    11.6743    17.4495
13.1555    11.4892    17.4018
13.2126    11.3332    17.3093
13.3367    11.1279    17.1642
13.4555    10.9466    17.0296
13.6102    10.7989    16.9351
13.8599    10.7888    16.8707
14.2125    10.678     16.7988
14.4363    10.6244    16.7377
14.6559    10.5487    16.6424
14.8539    10.6063    16.454
15.0061    10.6263    16.2899
15.0817    10.5532    16.0972
15.2331    10.5612    15.8901
15.2855    10.5299    15.749
15.3252    10.51      15.622
15.4029    10.5247    15.4557
15.418     10.4328    15.2701


















































































































































10.0436    13.872     13.4389    RORBIT
9.9152     14.1065    13.3841
9.8349     14.3253    13.37
9.6752     14.5695    13.3268
9.5999     14.8344    13.3232
9.4921     15.0317    13.3672
9.4094     15.2363    13.4481
9.3726     15.4122    13.5715
9.3781     15.5082    13.6755
9.329      15.6562    13.8653
9.2729     15.7502    14.1008
9.2503     15.7714    14.2455
9.219      15.8337    14.4609
9.1297     15.7639    14.7757
8.9992     15.5144    15.0675
8.9897     15.2722    15.2288
8.9681     15.0989    15.3385
8.9734     14.8047    15.423
9.02       14.4886    15.5171
9.0972     14.2578    15.5824
9.2225     14.1203    15.5724
9.3578     13.9869    15.5607
9.5424     13.824     15.5167
9.6489     13.6862    15.5231
9.8857     13.466     15.6718
10.0113    13.3615    15.7979
10.1483    13.1986    15.8214
10.2337    13.0435    15.7751
10.31      12.9961    15.6758
10.3782    12.991     15.5181
10.4672    12.8988    15.3542
10.6172    12.8484    15.1713
10.7106    12.8611    15.0634
10.7631    12.781     14.9204






































































































































































12.8845    10.8372    13.5236    LORBIT
13.0192    10.7281    13.517
13.2257    10.6081    13.5817
13.4537    10.5653    13.6753
13.6422    10.5709    13.8229
13.771     10.5951    13.9501
13.985     10.5038    14.1655
14.0689    10.4533    14.2652
14.1659    10.4621    14.4492
14.2399    10.451     14.6829
14.2803    10.3849    14.8203
14.283     10.4156    15.0685
14.2846    10.4314    15.1685
14.2004    10.2803    15.3999
14.0131    10.1644    15.5947
13.8403    10.0917    15.8192
13.5835    10.1355    15.8634
13.4338    10.2483    15.8332
13.2705    10.34      15.8523
13.075     10.4003    15.8915
12.9082    10.4698    15.9241
12.7655    10.5352    15.9266
12.4942    10.6621    15.9062
12.3923    10.7638    15.8934
12.2483    10.8879    15.8595
12.1252    11.0019    15.8097
11.8216    11.2208    15.9006
11.6961    11.3927    15.9997
11.5156    11.6743    15.9562
11.3258    11.8447    15.8327
11.3319    11.9129    15.628
11.287     11.9624    15.4512
11.3656    12.0324    15.3162
11.2943    12.0976    15.1544
11.337     12.1511    15.0387
11.3776    12.2079    14.8878
11.4296    12.2188    14.6741



































































































































































9.1247     16.9285    14.3757    RTEMFOS
9.0883     16.9075    14.1039
9.0692     16.911     13.877
9.0479     16.8831    13.6239
9.0767     16.8637    13.2529
9.0017     16.7603    13.0087
8.9813     16.7258    12.8542
8.9536     16.659     12.6836
8.9535     16.6146    12.4847
8.9204     16.5674    12.3257
8.8816     16.4925    12.1316
8.8583     16.4579    11.939
8.8211     16.4022    11.7513
8.851      16.4167    11.5721
8.8165     16.4451    11.4194
8.7328     16.454     11.2598
8.7174     16.4883    11.166
8.6811     16.5134    11.0232
8.6559     16.5701    10.897
8.6745     16.6189    10.7665
8.7445     16.8418    10.6937
8.8244     17.0528    10.6583
8.9604     17.2646    10.7084
9.0755     17.5013    10.7611
9.1752     17.6879    10.8471
9.2572     17.7875    10.879
9.319      17.9063    10.9301













































































































































































15.4174    10.4021    15.1477    LTEMFOS
15.3833    10.2841    14.9191
15.4039    10.2343    14.7689
15.3988    10.1923    14.5872
15.3858    10.1331    14.3941
15.3745    10.0893    14.1751
15.3603    10.0376    13.985
15.3302    9.9868     13.7784
15.3263    9.969      13.6276
15.2893    9.9412     13.4444
15.2881    9.8942     13.2834
15.249     9.8593     13.112
15.2496    9.8318     12.9537
15.2416    9.7977     12.8378
15.2447    9.7505     12.6664
15.2156    9.6999     12.5227
15.2283    9.6344     12.3454
15.2488    9.5595     12.114
15.3162    9.5014     12.0064
15.3561    9.444      11.8883
15.4226    9.4351     11.7948
15.5559    9.4135     11.7201
15.6786    9.3812     11.6566
15.8525    9.4126     11.619
16.0006    9.4529     11.6335
16.1577    9.5425     11.6944
16.2979    9.737      11.8241
16.4596    9.7415     11.8446
16.542     9.8875     11.93
16.6768    10.0055    11.9732










































































































































































8.0407     5.7198     14.4083    OP
9.581      7.2951     14.0251    BA
13.2784    11.7279    13.1299    ST
17.445     16.7508    13.1313    IV
6.4153     10.2298    13.7977    R_PG
6.9157     12.9973    12.4985    R_ZTI
12.1826    14.0554    14.7029    R_M3D
13.8134    16.3799    14.3118    R_M12
15.7161    17.873     13.6689    R_MP3
17.102     18.8918    13.3128    R_PMI
13.1604    4.9296     13.7506    L_PG
15.6838    5.8644     12.2844    L_ZTI
15.9519    11.0949    14.6476    L_M3D
17.8327    12.9286    14.275     L_M12
19.34      15.0957    13.8933    L_MP3
19.9486    16.7258    13.4343    L_PMI
19.9185    18.1187    12.0466    O1
8.1668     11.145     6.4109     O2
15.5768    5.4126     11.625     O3
7.1033     2.7483     11.887     O4




















































































































































































10.4593    14.4253    11.9273    RZYGINF
10.3008    14.4301    11.8392
10.155     14.4766    11.7529
9.9998     14.534     11.6906
9.8279     14.5268    11.6952
9.6134     14.5209    11.7342
9.4081     14.4893    11.808
9.1512     14.4796    11.9056
8.9818     14.3812    12.0416
8.8079     14.2778    12.1433
8.7062     14.1626    12.2397
8.5086     14.0441    12.3278
8.3262     14.0641    12.3916
8.1014     14.0305    12.3915
7.9725     13.8662    12.404
7.8423     13.8092    12.3815
7.7117     13.619     12.4357
7.4453     13.4527    12.4746
7.3022     13.2546    12.4966
7.13       13.0742    12.5151
7.0289     12.9757    12.5212
6.8424     12.8546    12.5144


















































































































































































16.5442    9.5027     11.6054    LZYGINF
16.5456    9.3586     11.524
16.523     8.9524     11.3994
16.6028    8.673      11.4128
16.7201    8.539      11.4845
16.8001    8.3631     11.5866
16.72      8.1892     11.686
16.5962    7.9312     11.829
16.4788    7.7442     11.9258
16.425     7.5367     12.0124
16.3795    7.3911     12.0782
16.4372    7.2214     12.1686
16.3058    6.9779     12.2065
16.2043    6.7384     12.2496
16.049     6.6731     12.2921
15.9269    6.467      12.2665
15.8531    6.3259     12.2946
15.7745    6.1981     12.3234
15.6567    6.0287     12.3203
15.5318    5.8534     12.3083




















































































































































































12.1511    14.1404    14.6872    R-ALV
12.1698    14.4441    14.541
12.2787    14.7487    14.4706
12.3913    14.9328    14.4631
12.5441    15.1372    14.3597
12.7003    15.2615    14.3727
12.8304    15.434     14.3498
12.9844    15.6279    14.3059
13.1488    15.8571    14.3196
13.2876    16.0675    14.3054
13.5162    16.2094    14.2994
13.7154    16.3457    14.3086
13.8998    16.5252    14.3266
14.0301    16.6419    14.3296
14.1199    16.787     14.3366
14.3189    16.9726    14.3307
14.5172    17.0565    14.2765
14.6803    17.1533    14.2668
14.8953    17.3644    14.2115
15.071     17.5339    14.0644
15.2426    17.5951    13.9569
15.3621    17.7179    13.9029
15.4781    17.8665    13.8496

















































































































































































16.0763    11.1045    14.6413    L-ALV
16.3192    11.261     14.5681
16.619     11.349     14.521
16.8575    11.5241    14.4741
17.0661    11.7276    14.3516
17.2227    11.9773    14.3013
17.3624    12.2292    14.3625
17.5735    12.4425    14.3113
17.8228    12.6204    14.2904
17.8934    12.8991    14.2123
17.9932    13.0874    14.2307
18.1293    13.2469    14.2321
18.2853    13.3853    14.2288
18.45      13.5537    14.1654
18.457     13.9014    14.1755
18.5846    14.1177    14.1479
18.6912    14.2388    14.1645
18.8487    14.393     14.1201
18.9239    14.523     14.0935
19.0677    14.6361    14.1118
19.1713    14.7072    14.1031
19.3187    14.8854    14.0132
19.3781    14.9934    13.9282
