AMNH       83595      Phu8stv
8.6716     5.9648     13.1982
8.6156     5.9276     13.0793
8.544      5.8779     12.9694
8.4791     5.7607     12.7828
8.3676     5.6963     12.6117
8.299      5.6127     12.4532
8.1909     5.4909     12.2768
8.0985     5.4108     12.1337
7.9916     5.3363     11.9829
7.9067     5.225      11.843
7.8222     5.1567     11.7117
7.7279     5.0881     11.5706
7.6089     5.0232     11.452
7.4885     4.8946     11.346
7.3917     4.8037     11.2245
7.2849     4.6621     11.0734
7.2109     4.5714     11.0262
7.119      4.5259     10.9765
7.0006     4.3865     10.8241
6.9623     4.2781     10.7442
6.8674     4.2061     10.6391
6.7799     4.0963     10.5562
6.6156     3.9752     10.4351
6.4941     3.867      10.3305
6.366      3.7614     10.2094
6.2297     3.5946     10.1036
6.1399     3.5501     10.0087
6.0207     3.4896     9.9148
5.9092     3.3567     9.8002
5.7995     3.3071     9.6991
5.7351     3.2353     9.6246
5.696      3.1826     9.5647
5.637      3.1348     9.5001
5.6017     3.0828     9.4041
5.562      3.0323     9.2801




















































































































































5.6036     2.986      9.2717     NOSE
5.4166     3.0623     9.2747
5.1846     3.1624     9.1933
5.055      3.3211     9.0621
4.873      3.4082     8.9416
4.704      3.3627     8.8126
4.6016     3.2686     8.731
4.4113     3.159      8.5865
4.3306     3.0815     8.4439
4.207      3.007      8.2586
4.0681     3.0251     8.1223
3.9615     2.9946     7.9501
3.8744     2.9302     7.8272
3.8099     2.8404     7.632
3.7076     2.791      7.4972
3.6683     2.6858     7.3882
3.592      2.6027     7.2423
3.5022     2.4967     7.0619
3.35       2.3551     6.8798
3.2491     2.1839     6.716
3.156      2.0084     6.6009
3.0545     1.8221     6.4756
2.9716     1.5983     6.3965
2.9286     1.3839     6.3446
2.9231     1.2721     6.2626
2.9874     1.1244     6.134
3.1231     0.9568     6.0015
3.2586     0.9371     5.9798
3.3346     0.8336     5.9451
3.4462     0.7183     5.9698
3.6248     0.532      6.0613
3.7563     0.3805     6.2341
3.9147     0.3283     6.3096
4.0433     0.3094     6.3598
4.2837     0.4662     6.471
4.4479     0.5725     6.5699
4.6102     0.6312     6.6897
4.8293     0.6722     6.8142
4.9478     0.7259     6.9166
5.0752     0.8252     7.0552
5.1581     0.8083     7.142
5.2434     0.8832     7.2778
5.2927     1.0162     7.4438
5.3558     1.1043     7.6192
5.3777     1.2857     7.7901
5.5232     1.3604     8.0169
5.6054     1.5003     8.196
5.6703     1.6017     8.3039
5.8713     1.8779     8.6015
5.8782     2.0981     8.7035
5.9016     2.2499     8.8222
5.9616     2.3514     8.9427
5.9743     2.4902     8.9863
5.8304     2.6043     9.2709
5.7234     2.7944     9.2716
5.6314     2.9588     9.343
















































































































































3.3155     0.7987     5.9374     NASP-PR
3.2164     0.6906     5.7837
3.0902     0.5685     5.5849
3.0061     0.5222     5.3884
2.9671     0.4789     5.2345
2.9423     0.4422     4.9905
2.9128     0.4261     4.7862
2.8713     0.408      4.5571
2.8537     0.4552     4.3698
2.8817     0.5216     4.2839






























































































































































































5.6997     4.1498     9.6555     R-PM/MAX
5.5025     4.0616     9.4768
5.33       3.9495     9.346
5.1799     3.8848     9.2716
4.9924     3.7912     9.1321
4.8271     3.7286     8.9948
4.6293     3.6255     8.8184
4.4985     3.538      8.6848
4.3883     3.4747     8.5784
4.2752     3.4289     8.4351
4.1279     3.3622     8.205
3.9567     3.2448     7.9815
3.8366     3.1682     7.7622
3.7803     3.1604     7.6899
3.6878     3.1345     7.5933
3.6221     3.0669     7.4522
3.4941     3.0769     7.2867
3.3136     3.058      7.0788
3.2257     3.0585     6.9786
3.1372     3.1372     6.6941
2.9718     3.0897     6.4527
2.8599     3.1925     6.2601
2.7185     3.1423     6.0308
2.6307     3.113      5.8782
2.5154     3.0523     5.6256
2.5023     3.2285     5.3765
2.5037     3.2938     5.2675
2.5875     3.313      5.0694
2.6985     3.1203     4.8198











































































































































































6.9178     3.4509     10.1143    L-PM/MAX
6.8837     3.3416     9.9807
6.8069     3.2418     9.8755
6.7309     3.1061     9.7066
6.6566     2.9277     9.5603
6.5784     2.7917     9.4352
6.4491     2.6232     9.2818
6.3154     2.4336     9.1154
6.2262     2.2724     8.9927
6.1517     2.1197     8.8807
6.0663     1.9418     8.7444
6.0043     1.7395     8.5652
5.9262     1.6212     8.3572
5.842      1.4778     8.1553
5.7975     1.4067     7.9948
5.7633     1.3113     7.8772
5.6979     1.2125     7.723
5.6222     1.1048     7.5422
5.5833     1.0255     7.4505
5.5416     0.9485     7.3318
5.4754     0.7753     7.1189
5.3943     0.5941     6.8638
5.3232     0.4236     6.647
5.3229     0.3295     6.4228
5.3592     0.2186     6.2319
5.2764     0.0906     6.0342
5.3588     0.0194     5.8097
5.3212     -0.088     5.4457
5.2567     -0.1046    5.1687
5.2803     -0.0551    4.975
5.2742     0.0631     4.7527









































































































































































4.9649     6.3791     5.8173     ROSTRUM
4.9566     6.322      6.0644
4.9636     6.2962     6.2195
4.9932     6.225      6.4358
4.995      6.1534     6.5593
5.0177     6.0894     6.6995
5.0573     5.992      6.8619
5.0574     5.9539     6.9577
5.0699     5.8523     7.1774
5.0783     5.8156     7.3187
5.0621     5.7428     7.4833
5.0421     5.6993     7.6424
5.0303     5.6367     7.872
5.0031     5.5148     8.1634
5.0001     5.444      8.3647
4.9984     5.3538     8.5249
4.9406     5.3563     8.7084
4.8671     5.29       8.9274
4.8008     5.2699     9.0342
4.7628     5.2253     9.2505
4.6906     5.1614     9.4576
4.677      5.0229     9.6382
4.808      4.8605     9.8504
4.9498     4.7047     9.915
5.0538     4.6204     9.8925
5.2717     4.4763     9.7749
5.3801     4.4352     9.7257
5.5578     4.2775     9.6964
5.6722     4.1489     9.6441
5.7448     4.0306     9.7975
5.7939     3.8601     9.8677
5.8537     3.7573     9.8679
5.9079     3.6657     9.8816
6.0387     3.4954     9.9173
6.2034     3.3493     9.8999
6.3435     3.2307     9.8746
6.5153     3.158      9.8564
6.7396     3.1364     9.7439
6.8608     3.0024     9.7451
6.9863     2.8903     9.7414
7.01       2.767      9.801
7.1444     2.5848     9.8829
7.2459     2.5102     9.8984
7.4687     2.4168     9.946
7.696      2.3103     9.8353
7.7966     2.2531     9.4336
7.8115     2.3497     9.2137
7.8338     2.5277     8.9903
7.8852     2.5393     8.7023
7.9718     2.5589     8.4271
7.9954     2.5483     8.2008
8.0414     2.5369     7.9537
8.1096     2.5466     7.7245
8.1486     2.5944     7.6203
8.1869     2.6002     7.4016
8.2065     2.5773     7.2338
8.2675     2.5708     7.0719
8.3494     2.5513     6.9481
8.4428     2.5212     6.8215
8.5349     2.5135     6.7065
8.6251     2.4695     6.5204
8.7194     2.4581     6.398
8.7735     2.4278     6.2778
8.8298     2.4264     6.1474
8.8637     2.4405     5.9497
8.8761     2.4504     5.8116
8.893      2.4481     5.6813
8.9384     2.5023     5.5214
8.9778     2.5486     5.4567



































































































































7.2969     10.7801    14.6063    SUPORB
7.3939     10.7601    14.8691
7.4515     10.677     15.1002
7.4655     10.6267    15.2818
7.4671     10.5364    15.5006
7.5008     10.3485    15.8218
7.5507     10.2086    15.9721
7.5853     10.0424    16.1406
7.5905     9.9106     16.229
7.6489     9.7089     16.3525
7.6481     9.5734     16.4033
7.6648     9.4179     16.4608
7.7222     9.2576     16.5161
7.8394     9.0559     16.584
7.9658     8.9101     16.6163
8.0313     8.8164     16.6397
8.121      8.6493     16.6647
8.2239     8.4939     16.6627
8.3438     8.4724     16.6891
8.5521     8.4389     16.7437
8.6866     8.417      16.8003
8.8119     8.4224     16.855
8.9173     8.4038     16.8791
9.0999     8.2982     16.9319
9.2628     8.2844     16.9465
9.3188     8.0909     16.9364
9.3468     7.9104     16.8844
9.417      7.7736     16.8624
9.4077     7.5949     16.8475
9.4195     7.4297     16.8242
9.4548     7.2743     16.7864
9.4576     7.1668     16.7448
9.469      7.0043     16.698
9.525      6.842      16.637
9.6537     6.7025     16.5917
9.8146     6.5092     16.6236
10.0034    6.4544     16.6812
10.1685    6.4033     16.7104
10.3337    6.358      16.7589
10.5095    6.3885     16.8128
10.6827    6.4481     16.8185
10.8067    6.4281     16.8226
10.9683    6.3754     16.8494
11.1495    6.3111     16.8661
11.2307    6.1132     16.8209
11.2685    5.8769     16.762
11.2533    5.702      16.6966
11.2435    5.5868     16.6408
11.2229    5.3699     16.5673
11.254     5.2481     16.5273
11.3387    5.1423     16.5204
11.4611    5.0334     16.5193
11.8385    4.8983     16.4234
12.0036    4.8465     16.3798
12.1524    4.7768     16.2975
12.5543    4.7483     16.2947
12.4656    4.735      16.1608
12.6088    4.6865     16.0486
12.741     4.7107     15.9629
12.8974    4.7196     15.8423
13.0762    4.7173     15.7009
13.236     4.7433     15.5546
13.3092    4.6656     15.4052
13.3805    4.5915     15.2447
13.4227    4.5441     15.0251
13.4656    4.482      14.7837
13.5114    4.4605     14.5603
13.5167    4.34       14.3884
13.5252    4.3165     14.1857



































































































































7.8825     7.8443     13.149     RORBIT
7.7108     8.0135     13.1752
7.5625     8.0942     13.1869
7.4381     8.22       13.2111
7.4061     8.3101     13.2327
7.3203     8.4057     13.2512
7.2387     8.5728     13.279
7.1382     8.751      13.3084
7.1041     8.865      13.3571
7.0335     9.0631     13.4175
7.0801     9.1457     13.5025
7.0942     9.2338     13.5686
7.104      9.3635     13.6503
7.129      9.4488     13.7363
7.1267     9.5641     13.8383
7.103      9.7115     14.0001
7.1251     9.8526     14.1489
7.1964     9.8601     14.2595
7.2465     9.9012     14.3994
7.2632     9.9077     14.4793
7.3154     9.9047     14.7043
7.3202     9.8886     14.8945
7.3433     9.7604     15.1025
7.3587     9.5682     15.3933
7.4163     9.3507     15.5814
7.4467     9.1611     15.6899
7.4763     8.9149     15.7439
7.5404     8.7037     15.7727
7.645      8.5387     15.7181
7.7265     8.3698     15.7084
7.765      8.2304     15.7301
7.7941     8.079      15.7491
7.8927     7.9539     15.7348
7.9905     7.8498     15.687
8.1431     7.7406     15.654
8.353      7.6474     15.7112
8.528      7.5001     15.6904
8.6098     7.34       15.7141
8.8438     7.2515     15.5585
8.87       7.1084     15.4406
8.9162     7.0653     15.2909
8.979      7.1068     15.1557
9.038      7.1214     15.0167
9.0418     7.0934     14.8884
9.0558     7.1066     14.7915
9.0659     7.0422     14.7008
9.0666     6.9879     14.5941
9.0662     6.9681     14.4575
9.0284     6.9924     14.3229
8.9682     6.9547     14.1993






















































































































































10.6076    4.8678     13.0734    LORBIT
10.694     4.7133     13.0982
10.7754    4.6065     13.0926
10.9718    4.4531     13.1077
11.1475    4.4441     13.155
11.4122    4.3015     13.1724
11.5966    4.2205     13.2418
11.7246    4.183      13.2672
11.9499    4.1209     13.3667
12.0714    4.1007     13.454
12.1784    4.1088     13.5808
12.3188    4.0975     13.6791
12.4258    4.1793     13.8918
12.5285    4.2332     14.0791
12.5943    4.2502     14.2155
12.6243    4.2819     14.3455
12.656     4.2791     14.4888
12.5938    4.3217     14.7942
12.5571    4.3207     14.9176
12.3755    4.3464     15.1175
12.2806    4.3433     15.2967
12.1755    4.3056     15.4496
12.0636    4.3192     15.5515
11.9542    4.3407     15.6263
11.8015    4.3949     15.6826
11.6868    4.405      15.7222
11.5255    4.4593     15.739
11.4023    4.4925     15.742
11.3076    4.5683     15.717
11.1564    4.6442     15.709
10.9511    4.795      15.6765
10.7365    4.9365     15.66
10.5732    5.0935     15.642
10.481     5.2252     15.5994
10.3688    5.429      15.6248
10.2924    5.5223     15.6679
10.2197    5.6276     15.6738
10.0889    5.782      15.6744
9.9979     5.9378     15.6301
9.9139     6.0865     15.3544
9.872      6.1983     15.1531
9.7691     6.2246     15.0253
9.7324     6.2602     14.8984
9.6907     6.2753     14.7928
9.6775     6.2961     14.6782
9.6723     6.3227     14.5278
9.6914     6.3472     14.4182
9.6701     6.3318     14.3281
9.6843     6.2665     14.1963























































































































































7.2699     10.7742    14.5527    RTEMFOS
7.2102     10.784     14.3012
7.152      10.7909    14.1139
7.0386     10.7963    13.9503
6.9674     10.7686    13.788
6.9377     10.7761    13.5981
6.8733     10.7355    13.4645
6.7909     10.686     13.2648
6.7491     10.6276    13.0879
6.6882     10.5808    12.9542
6.6344     10.5151    12.8099
6.558      10.4446    12.6529
6.5279     10.4151    12.466
6.4971     10.3876    12.3243
6.4789     10.3133    12.1274
6.3203     10.234     11.9127
6.3196     10.2029    11.6323
6.2686     10.217     11.3715
6.1772     10.291     11.2166
6.1272     10.358     11.087
6.1153     10.5199    10.8791
6.119      10.6207    10.791
6.1265     10.7973    10.7419
6.1814     10.9232    10.6629
6.3204     11.0949    10.6461
6.4193     11.1895    10.6763
6.4413     11.3063    10.6998
6.567      11.3837    10.7168
6.6636     11.4428    10.7566
6.7439     11.5248    10.7793
6.7762     11.6281    10.8041
6.8426     11.7383    10.8105
6.9204     11.8242    10.8008
7.0162     11.91      10.8202
7.1332     12.0347    10.8584





































































































































































13.5443    4.3618     14.3898    LTEMFOS
13.5486    4.2625     14.1135
13.5142    4.1684     13.8982
13.455     4.0469     13.6658
13.4525    3.9834     13.4746
13.4134    3.9211     13.2107
13.3477    3.8473     12.9546
13.277     3.8332     12.7076
13.1774    3.7349     12.47
13.1054    3.6609     12.2242
13.0219    3.5794     11.918
12.9372    3.4859     11.7946
12.9312    3.4587     11.6593
12.9026    3.4276     11.4235
12.8432    3.3239     11.1587
12.9147    3.2865     10.9663
13.0268    3.2969     10.7935
13.1438    3.2687     10.5383
13.2811    3.3517     10.491
13.5121    3.4693     10.4324
13.6961    3.5875     10.4498
13.86      3.5699     10.4944
13.9253    3.6306     10.4939
14.0682    3.7103     10.577
14.2406    3.7501     10.5993
14.3629    3.8413     10.6498
14.4358    3.9221     10.6684
14.549     3.9677     10.6857












































































































































































4.883      1.0372     11.9841    OP
6.6847     3.0162     12.1064    BA
10.3234    7.2291     11.7652    ST
15.2791    12.2461    12.5761    IV
3.3421     6.1127     12.2615    R_PG
3.7386     8.8249     11.1985    R_ZTI
9.5781     10.1563    13.5346    R_M3D
11.5362    12.1778    13.7479    R_M12
13.4545    13.8011    13.9447    R_MP3
14.9437    14.5669    13.6894    R_PMI
10.0203    0.0818     11.5972    L_PG
12.6245    0.996      10.4006    L_ZTI
13.7819    6.5256     13.2895    L_M3D
15.6876    8.6134     13.563     L_M12
17.3179    10.8823    13.7197    L_MP3
17.9695    12.136     13.3853    L_PMI
18.4006    14.5839    13.7586    O1
6.2582     10.9149    10.4271    O2
11.0767    3.4033     4.7824     O3
1.2821     2.6263     10.5641    O4




















































































































































































8.0876     10.2711    11.1609    RZYGINF
7.8346     10.2354    11.0352
7.6815     10.2821    10.9742
7.4474     10.3192    10.8987
7.2362     10.351     10.8536
7.0818     10.4614    10.8687
6.8937     10.5919    10.9317
6.6281     10.6592    11.0517
6.3824     10.6527    11.0983
6.2936     10.5334    11.1276
6.2081     10.3913    11.1594
6.0404     10.2479    11.1865
5.8977     10.0839    11.2365
5.8324     9.9717     11.2704
5.6878     9.7974     11.3441
5.5139     9.5976     11.3803
5.4117     9.4927     11.3907
5.2811     9.4        11.394
5.1449     9.2718     11.3714
4.978      9.1977     11.348
4.8042     9.0925     11.3231
4.6265     9.0513     11.3419
4.4354     9.0525     11.3568
4.1682     8.9334     11.3091
4.0524     8.8829     11.2742
3.9529     8.8887     11.2506
3.838      8.7989     11.2327
3.7697     8.737      11.2299












































































































































































13.6668    5.4408     10.8362    LZYGINF
13.6285    5.2357     10.6918
13.7158    5.0745     10.5467
13.7797    4.8633     10.4047
13.9004    4.6663     10.2393
14.0053    4.4419     10.2124
14.1535    4.2826     10.2274
14.2158    4.0451     10.2945
14.2058    3.9307     10.3105
14.185     3.8333     10.3387
14.0714    3.6767     10.3349
13.9743    3.6221     10.362
13.86      3.5368     10.4108
13.748     3.427      10.434
13.6563    3.2843     10.4673
13.5562    3.1023     10.507
13.4432    2.9401     10.5258
13.3328    2.7628     10.537
13.2373    2.6096     10.5416
13.2593    2.4534     10.5331
13.2995    2.2616     10.5197
13.2595    2.0426     10.4762
13.1332    1.8357     10.4452
12.9835    1.5805     10.4215
12.82      1.349      10.438
12.7146    1.2312     10.417
12.6682    1.0924     10.3967
12.5958    0.984      10.42
12.5402    0.9211     10.4146











































































































































































9.5516     10.1736    13.4739    R-ALV
9.6363     10.3869    13.4911
9.7756     10.589     13.5475
9.9355     10.7973    13.4836
10.0084    10.9051    13.5582
10.1816    11.0411    13.5139
10.2988    11.1742    13.629
10.4077    11.2898    13.6453
10.5153    11.4147    13.6608
10.5679    11.5426    13.5482
10.7265    11.7092    13.5452
10.8618    11.8824    13.5622
11.0444    12.0656    13.5264
11.2897    12.1263    13.6118
11.4541    12.1934    13.628
11.6096    12.3463    13.6446
11.6997    12.399     13.6697
11.8148    12.4992    13.7587
11.9823    12.6677    13.6941
12.1407    12.7458    13.7662
12.3509    12.747     13.8991
12.484     12.8775    13.9137
12.6087    13.0475    13.8789
12.718     13.1519    13.9455
12.8145    13.2072    13.9907
12.9521    13.3164    14.0007
13.0255    13.3662    14.0349
13.1678    13.4866    14.0284
13.2821    13.6067    13.9986
13.3665    13.6295    14.0086
13.4589    13.7042    13.9891
13.5847    13.8412    13.9769








































































































































































13.7693    6.4972     13.3141    L-ALV
13.9995    6.6241     13.2287
14.2305    6.8036     13.281
14.373     6.9023     13.3151
14.4761    7.06       13.389
14.6674    7.3689     13.3639
14.8112    7.5323     13.4536
14.9384    7.6524     13.4615
15.0978    7.7485     13.4102
15.1881    7.8618     13.4213
15.332     7.9638     13.4335
15.4694    8.1418     13.46
15.5607    8.3609     13.4942
15.6279    8.5036     13.5605
15.7196    8.6149     13.5178
15.8197    8.759      13.5556
15.8852    8.8446     13.5202
15.983     8.9596     13.5458
16.094     9.0696     13.5696
16.1631    9.1873     13.6019
16.2486    9.3549     13.5583
16.3349    9.4992     13.5674
16.4989    9.6991     13.6281
16.5682    9.7932     13.6793
16.661     9.8647     13.6357
16.7787    9.9894     13.6641
16.8422    10.0893    13.6589
16.9022    10.2212    13.7001
17.0111    10.3753    13.6912
17.1232    10.5336    13.6782
17.251     10.6233    13.5807
17.3107    10.7921    13.6157
