UCB LHES   113        Tg3stv
5.57113    8.2423     12.99813
5.63158    8.18365    12.97371
5.71281    8.0895     12.97382
5.81499    8.03662    12.95791
5.94763    7.89964    12.96464
6.06674    7.8843     12.9533
6.10823    7.82396    12.98328
6.15578    7.7911     13.00182
6.25432    7.6772     13.017
6.31369    7.60245    13.01601
6.38712    7.57245    12.99363
6.56205    7.47728    12.87126
6.66085    7.48563    12.70791
6.74648    7.47973    12.53256
6.80733    7.56143    12.40213
6.84996    7.58803    12.29654




























































































































































8.44479    6.42945    11.4198    LORBIT
8.58643    6.3864     11.40418
8.73329    6.36638    11.42205
8.84792    6.28119    11.44581
8.94099    6.22838    11.45365
9.0757     6.22637    11.52485
9.15887    6.18345    11.58194
9.29263    6.19149    11.69674
9.37088    6.1958     11.8
9.45852    6.13967    11.91222
9.48249    6.16372    12.02116
9.50661    6.16618    12.16742
9.54359    6.15823    12.30887
9.58015    6.11501    12.43176
9.50239    6.19225    12.46426
9.49743    6.11375    12.61044
9.49073    6.10669    12.67837
9.45333    6.05556    12.84899
9.37132    6.07559    12.89548
9.22688    5.9946     13.01878
9.09403    6.00113    13.00491
8.92218    5.93924    13.06524
8.77081    6.00776    13.05315
8.67447    5.98161    13.07979
8.54585    5.94519    13.09751
8.33384    5.94053    13.11538
8.19996    6.02816    13.07759
7.98693    6.02216    13.0641
7.83022    6.10745    13.03874
7.61544    6.20692    13.05083
7.58103    6.31945    13.03647
7.39265    6.51076    13.05243
7.27641    6.61432    13.0703
7.21121    6.81515    12.98104
7.2316     6.97195    12.85149
7.23054    7.04619    12.74473
7.22869    7.09642    12.58839
7.25519    7.13505    12.48507
7.30089    7.17098    12.39368
7.35557    7.19775    12.35901
































































































































































5.56225    9.99685    12.87325   RTEMFOS
5.50233    10.02463   12.7672
5.50387    10.11865   12.58848
5.45884    10.1935    12.41298
5.46384    10.24683   12.30397
5.3944     10.22097   12.24209
5.40535    10.30824   12.1285
5.39269    10.34203   12.01338
5.38048    10.34369   11.90487
5.36048    10.38367   11.78944
5.34958    10.39626   11.65977
5.34762    10.40845   11.49824
5.31727    10.42862   11.35792
5.32654    10.45155   11.26386
5.311      10.45927   11.12382
5.28807    10.51562   10.98031
5.30574    10.55188   10.87345
5.2794     10.60925   10.74232
5.25414    10.70972   10.60631
5.25647    10.78201   10.53992
5.3567     10.99942   10.38887
5.25005    11.12502   10.29817
5.26534    11.20517   10.29065
5.30749    11.31299   10.28322
5.36228    11.38765   10.31633
5.38984    11.48215   10.30869














































































































































































9.8402     6.23101    13.00768   LTEMFOS
9.94798    6.22785    12.81861
10.01795   6.1934     12.68375
10.07683   6.14228    12.54129
10.14795   6.06468    12.42997
10.19003   6.03302    12.30024
10.26067   6.07519    12.12713
10.30949   6.01743    11.98735
10.33967   6.00123    11.8093
10.31691   5.93786    11.72501
10.3622    5.90928    11.58474
10.38299   5.92425    11.46567
10.38409   5.90413    11.34168
10.40679   5.93098    11.16986
10.42681   5.90426    11.08741
10.51112   5.86562    10.92068
10.57695   5.84404    10.80076
10.64125   5.80759    10.73749
10.73316   5.82916    10.63574
10.81188   5.83375    10.57928
10.90222   5.79326    10.52245
11.00082   5.79117    10.47226
11.1135    5.80938    10.42825
11.27522   5.86391    10.40894
11.41128   5.90138    10.40999
11.53426   5.93241    10.42867














































































































































































5.97153    6.09151    11.46016   OP
7.14106    7.28438    11.58718   BA
9.92484    10.0444    11.73312   ST
12.68023   12.86578   12.42359   IV
4.93275    9.79428    11.66571   R_PG
5.32048    11.83265   11.05681   R_ZTI
8.66174    11.49341   12.85551   R_M3D
10.14828   13.06652   12.99387   R_M12
11.88228   14.0848    12.95867   R_MP3
12.49298   13.82244   13.01866   R_PMI
9.71147    5.05298    11.41456   L_PG
11.83415   5.40163    10.72678   L_ZTI
11.40631   8.89997    12.83311   L_M3D
12.98592   10.32747   12.92713   L_M12
13.83466   12.13782   12.96516   L_MP3
13.80256   12.71172   12.88427   L_PMI
13.63506   14.25497   12.82871   O1
11.17423   8.65921    6.66601    O2
4.85031    11.43985   10.49062   O3
7.35704    3.81077    9.74237    O4




















































































































































































7.99463    12.87411   11.33004   RZYGINF
7.85065    12.94436   11.22848
7.71542    12.98622   11.18857
7.58789    13.03365   11.20154
7.4114     13.01718   11.20627
7.22277    12.98583   11.19063
7.07776    12.94834   11.20185
6.96738    12.87817   11.2038
6.83727    12.86375   11.2147
6.68155    12.79057   11.23353
6.58227    12.76087   11.22164
6.46173    12.65394   11.20345
6.3349     12.56667   11.18904
6.22299    12.51658   11.1337
6.0674     12.34883   11.11737
5.98392    12.26352   11.10195
5.85711    12.22216   11.07408
5.76004    12.14869   11.06718
5.63148    12.05412   11.04686
5.50984    11.96057   11.04142
5.35961    11.86135   11.06622
5.32071    11.77149   11.07148
5.29466    11.69354   11.09818

















































































































































































12.76737   8.41954    11.3154    LZYGINF
12.85398   8.30427    11.21824
12.94406   8.19919    11.13837
12.96613   8.08809    11.0115
13.00912   8.0007     10.96862
13.05817   7.8797     10.93045
13.07706   7.71139    10.91828
13.05385   7.55868    10.90121
13.05786   7.44401    10.88853
13.0221    7.30585    10.90577
13.00236   7.14892    10.90345
13.01038   7.01089    10.89357
12.93844   6.94504    10.89535
12.92132   6.87028    10.89176
12.86324   6.76386    10.89443
12.77486   6.58818    10.90138
12.68748   6.47962    10.89248
12.64311   6.38042    10.8533
12.59057   6.28422    10.83294
12.50445   6.18791    10.79618
12.44605   6.06087    10.76112
12.2341    5.90766    10.79284
12.15209   5.78548    10.78129
12.08694   5.65061    10.77618
11.97932   5.55163    10.79159
11.87243   5.44556    10.79476














































































































































































8.67621    11.5875    12.87936   R-ALV
8.74349    11.77433   12.87794
8.85712    11.93094   12.89622
8.95346    12.07407   12.87616
9.11109    12.16746   12.92267
9.26932    12.34376   12.90012
9.38107    12.42352   12.91076
9.46199    12.48913   12.90412
9.55298    12.57182   12.90814
9.62697    12.6574    12.90026
9.74693    12.75926   12.94562
9.81275    12.83317   12.94509
9.89546    12.92165   12.91465
10.06284   13.01862   12.96964
10.26119   13.09841   13.01319
10.40337   13.16858   13.03586
10.57108   13.31257   13.01123
10.67236   13.39799   12.97232
10.84792   13.46656   12.94379
11.0066    13.52226   12.94669
11.11009   13.58499   12.96542
11.20769   13.6694    12.95645
11.32369   13.73388   12.97381
11.46019   13.83731   12.98919
11.55303   13.91245   12.97532
11.67457   14.01348   12.9813














































































































































































11.49154   8.89617    12.85274   L-ALV
11.63268   8.90557    12.7999
11.81446   9.01132    12.84741
11.93716   9.10068    12.87228
12.06477   9.20788    12.90235
12.21192   9.37219    12.9358
12.33159   9.51455    12.90932
12.41169   9.64376    12.96651
12.53701   9.76623    12.9219
12.69868   9.90601    12.88956
12.78261   10.00642   12.88215
12.93711   10.2433    12.93998
13.00964   10.4098    12.9901
13.11232   10.54167   12.99167
13.19408   10.6482    12.97593
13.29282   10.77475   12.97754
13.35736   10.87712   12.97225
13.39973   11.13565   12.99819
13.44592   11.26319   13.00014
13.52831   11.40141   12.97463
13.6275    11.54256   12.9701
13.70905   11.66779   12.97185
13.78479   11.79135   12.95268
13.86181   11.88751   12.95193
13.92409   12.01923   12.96402
