UWMA       ZA 257     Phu84stv
19.8691    21.47      12.7141    IN
16.5143    17.297     16.2387    BR
12.0604    12.4454    16.1813    GL
12.044     12.4171    15.446     NA
8.1534     8.3007     9.4302     RH
6.2003     6.4134     5.8702     NS
5.811      5.9683     4.6937     PR
5.2595     6.7873     4.6416     R_PR2
8.7699     10.0436    10.4787    R_PMS
8.9042     15.3508    9.4609     R_ZMI
10.5402    13.9876    13.41      R_ZMU
11.6355    12.8182    14.0909    R_DA
10.6386    14.2553    15.7808    R_MTI
11.8189    14.695     16.848     R_MTS
10.0175    15.8188    14.3468    R_FMO
10.1492    17.0253    14.4846    R_FMT
13.4256    21.3874    11.6176    R_PO
9.2772     17.8012    11.1004    R_ZTS
6.8589     5.4345     4.6985     L_PR2
9.9627     9.2557     10.5675    L_PMS
14.7315    9.7345     8.9095     L_ZMI
13.6477    11.2673    13.1675    L_ZMU
12.4912    12.0921    14.1188    L_DA
13.9922    11.184     15.6228    L_MTI
14.7743    11.9789    16.5716    L_MTS
15.7678    10.8843    14.2164    L_FMO
16.7381    11.0012    14.0099    L_FMT
20.5004    15.2243    10.9376    L_PO
17.5289    10.4787    10.5574    L_ZTS
6.14       5.4688     4.6004     O1
11.453     15.831     16.2293    O2
19.131     11.2884    10.4233    O3
20.6323    19.9704    12.0278    O4







































































































































































12.0314    12.4712    16.111     GLRH
11.9973    12.4804    15.8443
12.0087    12.4729    15.6422
11.9966    12.4502    15.421
12.0333    12.4505    15.1476
12.0041    12.4468    14.9426
12.0023    12.4344    14.7399
11.9672    12.38      14.5383
11.873     12.3103    14.335
11.8325    12.2522    14.1852
11.6652    12.0993    13.9352
11.5779    11.9578    13.7675
11.4444    11.8563    13.6075
11.3205    11.6704    13.411
11.162     11.5442    13.2436
11.0064    11.3884    13.0425
10.873     11.2301    12.8744
10.7312    11.0574    12.6589
10.5943    10.8651    12.469
10.3995    10.6718    12.2561
10.2213    10.5341    12.0823
10.0767    10.3884    11.9049
9.8326     10.1492    11.6912
9.6122     9.8802     11.4536
9.4233     9.6847     11.2343
9.2789     9.5326     11.0555
9.1212     9.362      10.833
8.9741     9.1686     10.6536
8.8306     9.0555     10.4724
8.7024     8.9112     10.3183
8.5734     8.777      10.1428
8.3981     8.6186     9.8968
8.3173     8.4297     9.6834
8.218      8.3452     9.5124
8.1764     8.2544     9.3709





































































































































































8.139      8.3027     9.4165     NOSE
7.9411     8.4703     9.4183
7.7123     8.7306     9.4249
7.535      9.0454     9.2285
7.2808     8.964      8.94
7.0516     8.9361     8.7705
6.8218     8.8317     8.6559
6.6444     8.7286     8.4192
6.5058     8.648      8.1934
6.4488     8.5563     8.05
6.3978     8.4658     7.8734
6.2488     8.3343     7.6433
6.1518     8.2207     7.462
6.0144     8.094      7.2153
5.9424     7.9681     7.0434
5.9177     7.8528     6.9277
5.8108     7.6435     6.7781
5.7276     7.4627     6.6323
5.7318     7.2361     6.5494
5.7083     6.9595     6.4571
5.6667     6.7309     6.3229
5.7099     6.5837     6.1012
5.8464     6.4002     5.9251
5.9945     6.3266     5.8332
6.1442     6.2498     5.8039
6.2258     6.0815     5.8812
6.3906     5.9356     5.9736
6.5622     5.821      6.1654
6.7689     5.924      6.34
7.0498     5.9887     6.4176
7.403      5.9981     6.5192
7.6946     6.0129     6.6538
7.8491     6.0702     6.78
8.0186     6.166      6.9737
8.209      6.2864     7.2191
8.3384     6.3905     7.3917
8.3977     6.5564     7.6528
8.5565     6.6477     7.8778
8.5988     6.9142     8.1521
8.687      7.1214     8.4054
8.7502     7.4105     8.6799
8.811      7.5961     8.8524
8.8593     7.8461     9.0843
8.8832     7.9488     9.1972
8.7363     7.9417     9.2513
8.2457     8.1529     9.3861
8.0746     8.3913     9.4347

























































































































































6.1671     6.3114     5.8192     NASP-PR
6.0114     6.1289     5.6126
5.9143     6.05       5.4117
5.87       6.0231     5.2919
5.8562     5.9836     5.1145
5.832      5.9413     4.9287
5.8144     5.9541     4.748
5.8263     6.0137     4.5693
































































































































































































8.7277     10.0359    10.4449    R-PM/MAX
8.6092     9.9716     10.2749
8.4788     9.9119     10.1634
8.3562     9.8413     10.0308
8.203      9.7452     9.9032
8.0828     9.668      9.7825
7.9271     9.5595     9.6409
7.7857     9.4667     9.4667
7.628      9.3718     9.3592
7.39       9.2675     9.0844
7.2329     9.1904     8.9769
7.0684     9.1381     8.8897
6.8659     9.064      8.7754
6.7516     8.9921     8.6615
6.6698     8.9056     8.5591
6.5232     8.815      8.3546
6.3853     8.7696     8.0954
6.2828     8.7972     7.8694
6.245      8.7183     7.703
6.1539     8.6821     7.469
6.0458     8.6569     7.2278
5.9697     8.6402     7.0413
5.8749     8.6055     6.9136
5.713      8.5735     6.6148
5.6487     8.5276     6.4545
5.4975     8.5088     6.189
5.3403     8.4696     5.8988
5.2442     8.5046     5.6101
5.2128     8.4788     5.4408
5.2885     8.3674     5.1579
5.4596     8.3528     4.9572









































































































































































9.9801     9.3009     10.6126    L-PM/MAX
9.9306     9.1604     10.4757
9.8534     8.9957     10.3054
9.787      8.8892     10.1779
9.6914     8.7237     10.0061
9.5832     8.4951     9.7885
9.512      8.3866     9.7084
9.4216     8.2378     9.5362
9.3357     8.064      9.3538
9.2929     7.9278     9.2298
9.2429     7.7601     9.0219
9.1219     7.5307     8.8602
9.1087     7.3976     8.7052
9.065      7.1893     8.5591
8.9597     6.9913     8.4146
8.9277     6.8521     8.2382
8.8693     6.7141     7.9631
8.789      6.6069     7.6559
8.7246     6.5113     7.4395
8.6767     6.421      7.2125
8.6151     6.3382     7.036
8.5343     6.2092     6.7201
8.4415     6.0457     6.4588
8.481      6.0062     6.2505
8.4863     5.8547     6.0308
8.4862     5.7819     5.9139
8.4511     5.6841     5.7482
8.4474     5.6356     5.4942
8.3388     5.6134     5.2001
8.2897     5.5681     5.0175
8.287      5.6436     4.9127









































































































































































7.8299     12.4117    5.8101     ROSTRUM
7.8451     12.3608    6.0527
7.8638     12.2958    6.2719
7.9278     12.2047    6.56
8.0169     12.0709    6.7835
8.0793     11.9931    6.9248
8.161      11.8105    7.1298
8.2226     11.7306    7.3472
8.2663     11.6944    7.5435
8.2595     11.6364    7.9391
8.2203     11.603     8.1954
8.1896     11.536     8.5281
8.1637     11.5241    8.8611
8.101      11.4769    9.1386
7.9851     11.4361    9.4555
7.8913     11.5051    9.6179
7.724      11.5267    9.8316
7.5742     11.526     9.9875
7.5879     11.4223    10.2289
7.6698     11.3702    10.3852
7.7846     11.3113    10.5171
8.0141     11.0925    10.4657
8.2546     10.9812    10.4009
8.4294     10.8668    10.4005
8.6351     10.6911    10.4579
8.8824     10.4267    10.6473
9.0188     10.3108    10.7604
9.0635     10.1907    10.9418
9.156      10.0761    11.1035
9.3043     9.9631     11.2342
9.4202     9.8216     11.2993
9.6039     9.6754     11.3056
9.8513     9.5339     11.1319
10.0116    9.5194     10.9936
10.1425    9.5723     10.9375
10.3544    9.512      10.7435
10.5476    9.4201     10.6036
10.7689    9.3315     10.4178
10.8714    9.2256     10.364
11.1015    9.0205     10.3105
11.296     8.8528     10.3594
11.4394    8.7259     10.3947
11.6544    8.5913     10.278
11.8191    8.4911     10.1494
11.8713    8.4527     9.9601
11.8393    8.5421     9.6578
11.7118    8.6978     9.3434
11.6429    8.8304     9.1634
11.6509    8.9013     8.7602
11.6769    8.925      8.4511
11.6901    8.9606     8.1742
11.7222    8.9896     7.8959
11.7569    9.0055     7.6767
11.7998    9          7.3746
11.8602    8.9649     7.1228
11.9447    8.9644     6.9037
12.0823    8.8933     6.6678
12.1574    8.8331     6.4428
12.1953    8.8058     6.2842
12.2729    8.8204     6.0894
12.2759    8.8149     5.9093
12.2621    8.7866     5.757
12.2504    8.7629     5.6248









































































































































10.115     17.0223    14.5392    SUPORB
10.1716    16.9694    14.8137
10.2244    16.8949    15.0371
10.282     16.8171    15.2945
10.3741    16.6199    15.6121
10.4027    16.4831    15.7532
10.4888    16.1698    16.01
10.5948    16.0206    16.1157
10.6906    15.8322    16.2328
10.7107    15.595     16.3193
10.8351    15.409     16.4138
11.0573    15.2364    16.5253
11.2075    15.1674    16.586
11.3746    14.9586    16.6961
11.6874    14.7704    16.8245
11.8194    14.7748    16.8437
12.0507    14.7123    16.8935
12.2478    14.556     16.9319
12.3599    14.325     16.9461
12.407     14.1107    16.9455
12.4307    13.953     16.9514
12.5828    13.7408    16.9291
12.5496    13.4843    16.9193
12.5655    13.2051    16.866
12.4659    13.0318    16.801
12.4008    12.8373    16.7468
12.5374    12.6955    16.7219
12.7185    12.6015    16.7337
12.9082    12.6475    16.8058
13.1223    12.7402    16.8606
13.3759    12.7893    16.8983
13.5228    12.7912    16.9034
13.6968    12.809     16.9064
13.8606    12.7682    16.875
14.0636    12.6117    16.8723
14.2811    12.3624    16.7975
14.4429    12.1825    16.7158
14.5268    12.0591    16.6575
14.6188    11.8293    16.5421
14.7948    11.6019    16.3903
14.9465    11.4374    16.2549
15.1086    11.2968    16.1853
15.3256    11.3392    16.1323
15.5446    11.3799    16.0481
15.8002    11.4015    15.9183
16.0221    11.4253    15.7866
16.2207    11.3846    15.6334
16.402     11.3209    15.4505
16.5567    11.3248    15.2431
16.6859    11.1862    14.808
16.7721    11.2229    14.5584
16.7968    11.1601    14.3424
16.8169    11.1       14.1134


































