LSZT       R36        Phu195sf



































































































































































1.2654     5.3236     9.1817     NOSE
0.5406     4.9215     8.6772
0.3948     4.7196     8.4106
0.3041     4.5605     8.2118
0.2788     4.4056     7.9676
0.2093     4.2003     7.6865
0.2258     3.9253     7.2808
0.2052     3.7955     7.1641
0.2647     3.5621     6.8896
0.3635     3.3551     6.7185
0.4513     3.1705     6.6149
0.5757     3.0211     6.5172
0.8119     2.9244     6.246
0.956      2.9305     6.1478
1.1145     2.9268     6.11
1.2946     2.988      6.1427
1.4825     3.0239     6.2465
1.7223     3.1067     6.4202
1.8537     3.26       6.5086
2.0623     3.597      6.7126
2.1229     3.8061     6.8907
2.1177     3.8687     7.0083
2.1927     3.9845     7.1423
2.183      4.1437     7.3247
2.2216     4.2606     7.4797
2.2586     4.4664     7.7576
2.1543     4.6091     7.9161
2.1537     4.8368     8.2437
2.0045     5.0406     8.5063
1.894      5.1467     8.6255
1.723      5.2758     8.9621
1.2288     5.3317     9.2168








































































































































































1.136      2.841      5.9935     NASP-PR
1.133      2.6738     5.7698
1.1279     2.5559     5.5163
1.107      2.5168     5.3654
1.1291     2.4621     5.1844
1.0914     2.4716     5.029
1.1015     2.5216     4.8218

































































































































































































0.5312     5.8087     9.4848     R-PM/MAX
0.4751     5.6389     9.3629
0.4387     5.4619     9.2
0.3601     5.336      9.0152
0.356      5.1998     8.9018
0.2742     5.0824     8.7731
0.2313     4.8983     8.6177
0.2198     4.7722     8.4833
0.1622     4.6211     8.2903
0.1016     4.4757     8.0639
-0.0164    4.3623     7.8623
-0.0772    4.2641     7.6224
-0.1123    4.1538     7.387
-0.1719    4.0121     7.0731
-0.2998    3.8949     6.6816
-0.4096    3.8259     6.416
-0.5489    3.7752     6.1758
-0.6223    3.7641     6.0346
-0.7044    3.6811     5.857
-0.7189    3.7012     5.5326
-0.615     3.7361     5.3749



















































































































































































1.7697     6.1313     9.6204     L-PM/MAX
1.8681     5.9629     9.4533
1.8929     5.7049     9.2494
1.9956     5.5334     9.0384
2.0993     5.3985     8.8617
2.2034     5.2939     8.6882
2.2753     5.0921     8.4498
2.3525     4.9082     8.2106
2.3307     4.753      7.9968
2.3535     4.591      7.7969
2.3644     4.4803     7.6157
2.3807     4.3963     7.4331
2.3781     4.2811     7.1619
2.3991     4.2395     6.9923
2.4391     4.1808     6.8343
2.4699     4.154      6.7236
2.5099     4.0996     6.5794
2.6031     4.0533     6.3313
2.6918     4.0237     6.1223
2.7811     3.9603     5.9075
2.8446     3.9002     5.6979
2.9001     3.9547     5.5162
2.7896     3.9035     5.235

















































































































































































-1.5076    6.901      6.294      ROSTRUM
-1.5099    6.8525     6.5628
-1.407     6.7671     6.7965
-1.0729    6.718      7.0025
-0.9137    6.6991     7.151
-0.7311    6.6352     7.3749
-0.6586    6.5911     7.6164
-0.6305    6.5329     7.889
-0.6395    6.465      8.2057
-0.6126    6.3713     8.4371
-0.6039    6.3183     8.6424
-0.5795    6.2441     8.8711
-0.527     6.2103     9.0979
-0.3226    6.1413     9.3299
-0.1852    6.1466     9.4295
0.0254     6.1325     9.5114
0.268      6.1289     9.5896
0.4495     6.0949     9.6708
0.6552     6.0081     9.8438
0.7119     6.0533     9.8064
0.8876     6.035      9.8578
1.0309     6.0638     9.9285
1.2365     6.0723     9.9188
1.3777     6.0861     9.8575
1.5939     6.1196     9.7697
1.7513     6.1885     9.686
1.9854     6.2846     9.5451
2.2113     6.2996     9.4175
2.3906     6.3381     9.2948
2.6063     6.4538     9.0783
2.7581     6.5574     8.878
2.7867     6.6317     8.5231
2.7302     6.6765     8.2889
2.664      6.7222     7.9277
2.6124     6.7711     7.6597
2.5961     6.8647     7.3703
2.6182     6.9703     7.2253
2.7229     7.0136     7.0508
2.8404     7.0959     6.9358
3.0239     7.0798     6.8163
3.1769     7.041      6.6514
3.2807     7.0723     6.5346
3.3642     7.1815     6.3564
3.3658     7.2378     6.1338
3.355      7.2891     6.0253
3.3155     7.3168     5.8696


























































































































































-2.824     9.8309     13.0522    SUPORB
-2.8135    9.829      13.3015
-2.7862    9.9071     13.4274
-2.7071    9.9103     13.6856
-2.5957    9.8716     13.8581
-2.3932    9.7505     14.1176
-2.2145    9.7313     14.257
-2.0299    9.6101     14.369
-1.7823    9.4841     14.5133
-1.5892    9.4366     14.5981
-1.3567    9.4719     14.7484
-1.1837    9.5763     14.8914
-0.9702    9.6647     15.0243
-0.7558    9.7247     15.1239
-0.4347    9.7313     15.2376
-0.1899    9.5846     15.2614
0.0402     9.5522     15.2884
0.4053     9.3768     15.2368
0.6069     9.2482     15.1799
0.7516     9.1896     15.1265
0.8875     9.1075     15.0786
1.0461     9.0791     15.0423
1.2431     9.047      15.0631
1.4044     9.1755     15.1261
1.582      9.3112     15.18
1.8503     9.5018     15.2138
2.0669     9.5518     15.1876
2.4193     9.6672     15.1307
2.7145     9.6881     14.9884
2.9084     9.6127     14.859
3.1615     9.6947     14.7256
3.3441     9.7156     14.6148
3.5489     9.7285     14.4719
3.7417     9.8171     14.3567
3.9027     9.933      14.2533
4.0848     10.0639    14.1128
4.2727     10.178     13.9513
4.3959     10.2588    13.8191
4.5603     10.2769    13.5519
4.608      10.362     13.2854
4.5912     10.4036    12.9067
4.6835     10.2711    12.7745
4.7093     10.2317    12.6649





























































































































































-0.5454    8.614      11.779     RORBIT
-0.7625    8.6385     11.7609
-1.0611    8.6258     11.8262
-1.315     8.7005     11.9312
-1.536     8.7791     12.0432
-1.8195    8.8916     12.2207
-1.9799    9.0293     12.4282
-2.0929    9.1244     12.6087
-2.1518    9.2265     12.7809
-2.1763    9.3056     12.9899
-2.2185    9.3216     13.2897
-2.0758    9.2369     13.6109
-1.8616    9.1347     13.8695
-1.537     8.9457     14.095
-1.1139    8.804      14.1159
-0.6785    8.6285     14.1443
-0.4811    8.6813     14.0456
-0.1987    8.7318     14.1735
0.0719     8.8002     14.1733
0.3993     8.7381     14.0957
0.5177     8.7963     13.849
0.6403     8.7846     13.5657
0.6988     8.7811     13.2847
0.7091     8.7495     13.0852
0.7695     8.6405     12.993
0.7214     8.6313     12.8391














































































































































































2.7644     8.7845     11.6169    LORBIT
2.9425     8.7847     11.6011
3.1121     8.8559     11.6401
3.2849     8.9172     11.7143
3.4518     9.0107     11.8238
3.5919     9.1113     11.9241
3.7688     9.2102     12.046
3.8933     9.2967     12.1543
4.0175     9.3822     12.2722
4.1127     9.4548     12.3931
4.1116     9.5142     12.4973
4.1172     9.5833     12.714
4.1592     9.6693     12.932
4.2285     9.6682     13.1007
4.1671     9.5805     13.3505
4.058      9.4655     13.6064
3.8128     9.3232     13.8065
3.6409     9.207      13.9076
3.3391     9.0931     13.9853
3.1341     8.9718     14.0106
2.8588     8.8856     13.9942
2.5974     8.8725     13.9344
2.2656     8.9182     14.0686
2.1079     8.9158     14.1604
1.8379     8.9129     14.0725
1.6921     8.8763     13.9271
1.5271     8.7829     13.586
1.449      8.7259     13.2659
1.4193     8.6944     13.0143
1.4221     8.678      12.836
1.4607     8.6324     12.6127









































































































































































-2.8511    9.7666     12.9504    RTEMFOS
-2.9151    9.677      12.7374
-2.9474    9.5769     12.4349
-2.931     9.4352     12.1574
-2.9385    9.3281     11.9215
-2.922     9.2067     11.642
-2.9127    9.0759     11.4358
-2.8932    9.0126     11.1575
-2.9182    8.8122     10.8238
-3.0198    8.8185     10.5275
-3.1415    8.9237     10.2837
-3.2406    9.0955     10.1474
-3.3215    9.2289     10.0837
-3.3709    9.4118     10.0525
-3.447     9.5142     10.0598
-3.5244    9.6772     10.0968
























































































































































































4.6909     10.2166    12.6196    LTEMFOS
4.7169     10.1452    12.3753
4.7384     10.0588    12.2357
4.7526     9.9632     12.0026
4.7411     9.8969     11.8085
4.7336     9.7929     11.6039
4.7336     9.6598     11.418
4.716      9.6018     11.2631
4.6983     9.4904     10.9777
4.7298     9.3506     10.7087
4.7354     9.3416     10.4938
4.8075     9.2952     10.2263
4.8765     9.3818     10.0406
4.9313     9.4882     9.8914
5.0005     9.5805     9.8198
5.1053     9.7321     9.7484
5.166      9.9221     9.7417
5.2423     10.092     9.7775






















































































































































































1.0628     5.6051     12.5532    OP
0.9675     7.6903     12.3449    BA
0.6842     12.5316    11.4551    ST
0.5544     17.9065    11.7205    IV
-3.0364    7.5475     11.907     R_PG
-4.1255    10.0632    11.0092    R_ZTI
-1.5165    13.0379    12.843     R_M3D
-1.7187    15.4783    12.89      R_M12
-1.4306    17.9591    12.7841    R_MP3
-1.1077    18.8254    12.5671    R_PMI
4.8406     7.9487     11.7822    L_PG
5.6778     10.5184    10.765     L_ZTI
2.7953     13.1514    12.8589    L_M3D
2.9108     15.7473    12.8756    L_M12
2.4383     18.1735    12.8137    L_MP3
2.015      19.0456    12.6402    L_PMI
-0.6545    19.4901    11.6464    O1
3.8465     10.0947    6.0541     O2
-4.1143    10.3319    10.2153    O3
1.7839     2.6012     10.331     O4




















































































































































































-2.6634    13.3268    11.0825    RZYGINF
-2.8456    13.1168    10.8455
-2.9866    13.0163    10.7195
-3.2689    12.8679    10.665
-3.5166    12.6505    10.7612
-3.6342    12.3877    10.8498
-3.7461    12.0844    10.9235
-3.8219    11.7592    10.9963
-3.863     11.4648    11.0629
-3.8674    11.167     11.1181
-3.9522    10.84      11.1261
-3.9825    10.5131    11.1129
-4.0804    10.3414    11.0909
-4.1503    10.1805    11.0192
-4.1573    10.1074    10.9804

























































































































































































4.003      13.5894    10.9309    LZYGINF
4.0999     13.4672    10.7443
4.3104     13.3207    10.5735
4.5241     13.1817    10.5589
4.744      13.004     10.6017
4.8357     12.8395    10.6405
5.0069     12.6084    10.7258
5.2023     12.2614    10.7964
5.2443     12.0036    10.8476
5.2516     11.6959    10.895
5.2772     11.492     10.904
5.3324     11.3208    10.9211
5.4476     11.1095    10.9199
5.5201     10.9147    10.8496
5.6244     10.7361    10.7879
5.6603     10.6001    10.7261
























































































































































































-1.521     13.0845    12.8593    R-ALV
-1.7089    13.3766    12.7822
-1.79      13.745     12.8192
-1.8245    14.078     12.8024
-1.8344    14.4654    12.7713
-1.8247    14.645     12.8484
-1.8362    14.9026    12.7791
-1.8304    15.1343    12.8088
-1.8026    15.3781    12.782
-1.7302    15.6916    12.7776
-1.6725    15.9348    12.7897
-1.6363    16.19      12.683
-1.5095    16.5724    12.7341
-1.5033    16.825     12.7837
-1.5011    17.0345    12.802
-1.4642    17.2096    12.8512
-1.424     17.4674    12.8922
-1.4473    17.6489    12.8168
-1.4241    17.8319    12.8062





















































































































































































2.837      13.2211    12.8059    L-ALV
2.9685     13.5334    12.8141
3.0679     13.8634    12.7965
3.1418     14.1917    12.7987
3.1293     14.5436    12.7611
3.1102     14.7132    12.7822
3.0947     14.9544    12.796
3.0774     15.1874    12.8796
3.056      15.5002    12.9163
2.9379     15.761     12.8647
2.901      16.0261    12.9039
2.8444     16.2424    12.8961
2.81       16.4512    12.8812
2.642      16.7275    12.9114
2.6395     16.956     12.8768
2.6506     17.289     12.8091
2.576      17.476     12.8253
2.5443     17.6919    12.8066
2.5254     17.8581    12.7933
2.4836     18.1607    12.7807
