TMP        AZ 1004    Phu131sf
15.0286    18.1736    10.008     IN
14.9566    14.4569    14.6512    BR
15.1285    8.3168     14.3922    GL
15.1474    8.2157     13.752     NA
15.2715    4.268      10.1463    RH
15.3947    1.7284     7.9225     NS
15.4009    1.1865     6.7842     PR
14.396     1.5847     6.805      R_PR2
14.7409    4.9596     10.4762    R_PMS
11.7362    7.7181     8.8019     R_ZMI
13.4339    7.9348     11.8623    R_ZMU
14.8089    8.1831     13.0012    R_DA
13.5065    8.4798     14.1135    R_MTI
13.5525    9.4012     15.0334    R_MTS
11.9812    8.8569     12.6557    R_FMO
11.4614    9.5112     12.4481    R_FMT
11.1287    13.8715    9.8501     R_PO
10.9333    9.2433     9.7305     R_ZTS
16.344     1.6026     6.8315     L_PR2
15.6271    5.583      10.8396    L_PMS
18.5499    7.815      8.8456     L_ZMI
16.7687    7.9298     11.8279    L_ZMU
15.4712    8.1416     12.8614    L_DA
16.7427    8.5254     14.0378    L_MTI
16.4886    9.3793     15.0703    L_MTS
18.2432    9.003      12.6383    L_FMO
18.617     9.8487     12.8162    L_FMT
18.6852    14.0698    9.8057     L_PO
19.3557    9.4205     9.6933     L_ZTS
14.7305    0.9794     6.671      O1
17.5515    11.4357    14.0323    O2
10.3894    10.9768    9.7814     O3
15.56      17.8853    10.2718    O4







































































































































































15.1338    8.2988     14.2274    GLRH
15.1375    8.2626     13.9533
15.1299    8.2304     13.8052
15.1241    8.2081     13.7001
15.0991    8.1424     13.4273
15.1286    8.0754     13.201
15.1156    7.9486     13.0169
15.1554    7.8274     12.8169
15.1842    7.6988     12.6544
15.1947    7.561      12.4803
15.2089    7.4205     12.3424
15.2253    7.2445     12.1415
15.2179    7.036      11.9663
15.2206    6.8733     11.8394
15.2127    6.7401     11.7257
15.2168    6.5337     11.5802
15.2291    6.36       11.467
15.227     6.1384     11.3157
15.2289    5.9447     11.2151
15.2704    5.7638     11.119
15.2444    5.5856     10.9831
15.2396    5.3649     10.8617
15.2383    5.1331     10.7264
15.2504    4.9001     10.5689
15.2766    4.7516     10.4671
15.2752    4.6272     10.3792
15.2784    4.5052     10.316
15.2927    4.3918     10.2248
15.2647    4.272      10.1329











































































































































































15.2265    4.3004     10.1112    NOSE
15.0357    4.2973     10.1428
14.8679    4.2171     10.1389
14.6828    3.9009     9.8407
14.6286    3.6789     9.6377
14.5632    3.4412     9.3889
14.489     3.1402     9.0996
14.5202    2.9511     8.9449
14.5978    2.7171     8.7269
14.6641    2.4551     8.5598
14.8775    2.1645     8.3661
15.0113    1.9337     8.1838
15.1614    1.8132     8.019
15.3223    1.7848     7.9459
15.4195    1.7966     7.926
15.584     1.8228     8.0086
15.7128    1.9803     8.1521
15.8347    2.1976     8.3245
16.063     2.5046     8.5421
16.1088    2.8164     8.7375
16.1395    2.9551     8.8541
16.1364    3.1386     9.0534
16.1273    3.355      9.3128
16.0361    3.5141     9.4434
16.015     3.6748     9.6246
15.979     3.8492     9.7608
15.9392    4.0673     9.9317
15.8667    4.148      9.9967
