UWMA       ZA 147     Phu69stv
18.1691    20.9605    11.0723    IN
15.3629    17.7963    15.269     BR
11.1437    12.7648    14.3926    GL
11.1636    12.7075    13.8796    NA
9.2307     9.9221     9.0807     RH
8.1084     8.2797     6.5156     NS
7.8567     7.8446     5.1858     PR
7.329      8.6518     5.2714     R_PR2
9.5988     11.0468    9.8496     R_PMS
9.0559     15.0055    8.4504     R_ZMI
10.3737    13.865     11.5171    R_ZMU
11.1929    13.095     12.5197    R_DA
10.0692    14.1243    13.9059    R_MTI
10.9609    14.6259    14.9709    R_MTS
9.5332     15.65      12.4375    R_FMO
9.6247     16.4184    12.3489    R_FMT
12.4986    20.4835    9.7837     R_PO
9.0649     16.6011    9.3125     R_ZTS
8.7792     7.585      5.2661     L_PR2
10.4631    10.7834    10.1867    L_PMS
14.3081    10.5642    8.8966     L_ZMI
12.8477    11.9021    11.6852    L_ZMU
11.7242    12.6403    12.6872    L_DA
12.818     11.849     14.3036    L_MTI
13.0462    12.796     15.134     L_MTS
14.5744    11.5148    12.9735    L_FMO
15.2737    11.8554    13.1618    L_FMT
18.8797    15.3152    10.4487    L_PO
15.8204    11.0284    10.0034    L_ZTS
8.7692     7.7448     6.5438     O1
10.175     16.162     13.9713    O2
17.3687    11.9256    10.1713    O3
19.4137    19.0232    11.1124    O4







































































































































































11.0935    12.7329    14.2117    GLRH
11.1013    12.7413    14.0311
11.128     12.7385    13.9
11.1675    12.6958    13.7159
11.1593    12.7155    13.5046
11.1989    12.7028    13.2971
11.236     12.6902    13.1564
11.2414    12.6949    13.077
11.233     12.6595    12.902
11.208     12.6165    12.6919
11.1937    12.4936    12.4893
11.147     12.4042    12.2768
11.1071    12.3144    12.1318
11.0086    12.2219    11.9434
10.9145    12.0926    11.744
10.8485    11.9539    11.575
10.7199    11.8342    11.3873
10.644     11.7255    11.2312
10.5237    11.5686    11.0448
10.3907    11.411     10.8793
10.306     11.2618    10.7263
10.2231    11.1172    10.5989
10.0326    10.9191    10.4003
9.8823     10.787     10.2374
9.82       10.6593    10.1129
9.7505     10.5536    9.9653
9.6574     10.467     9.8271
9.5559     10.2774    9.6476
9.4953     10.1949    9.5373
9.4461     10.1252    9.4335
9.3538     10.0422    9.3079
9.27       9.9039     9.2003
9.2259     9.8747     9.1284





















