UWMA       ZA 68      Phu60stv
4.8474     4.9638     10.3354
4.7269     4.8253     10.2168
4.6313     4.6776     10.0906
4.5043     4.5175     9.9592
4.3997     4.3689     9.8442
4.3118     4.2372     9.6864
4.1698     4.0947     9.5276
4.0628     3.9748     9.3979
3.9514     3.8518     9.2318
3.8196     3.694      9.0753
3.724      3.5604     8.9236
3.5869     3.4179     8.7641
3.4401     3.3019     8.5593
3.328      3.1772     8.4228
3.2437     3.0982     8.2932
3.1311     3.0359     8.09


































































































































































3.1255     3.145      8.14       NOSE
2.8552     3.3726     8.0034
2.6799     3.4859     7.7696
2.5346     3.4513     7.5895
2.4472     3.4005     7.4201
2.3495     3.3291     7.2477
2.2736     3.2826     7.1222
2.1789     3.2022     6.9646
2.0992     3.1511     6.8059
2.0241     3.0657     6.6395
1.9706     2.9369     6.4574
1.9468     2.8708     6.3343
1.9339     2.74       6.1972
1.8969     2.6268     6.0989
1.8553     2.5173     5.9655
1.778      2.4014     5.822
1.701      2.2758     5.6622
1.6515     2.1887     5.5567
1.6181     2.0204     5.3915
1.5319     1.8481     5.2124
1.5304     1.3755     4.6351
1.5856     1.1507     4.4686
1.7309     1.0834     4.3646
1.7907     1.024      4.5882
2.0001     0.8813     4.8259
2.2588     0.9451     5.0857
2.4243     1.0624     5.2844
2.6168     1.1608     5.4999
2.904      1.2273     5.6507
3.1445     1.2485     5.7401
3.3315     1.276      5.8852
3.4875     1.4499     6.1415
3.5508     1.54       6.3429
3.604      1.6872     6.5674
3.6482     1.8024     6.7462
3.6838     1.9434     6.9633
3.6679     2.1578     7.1769
3.6843     2.3155     7.314
3.7663     2.4769     7.5594
3.8101     2.6056     7.6819
3.7884     2.6833     7.9324
3.3794     2.8879     8.0224
3.1651     3.0865     8.0826





























































































































































1.7258     1.0906     4.4173     NASP-PR
1.6946     0.9718     4.186
1.7046     0.9704     3.9121
1.6906     0.9942     3.7523
1.742      0.9677     3.6245



































































































































































































4.0917     4.7721     9.5197     R-PM/MAX
3.9694     4.6637     9.4172
3.8671     4.5381     9.3485
3.7688     4.4687     9.2594
3.626      4.388      9.1233
3.4243     4.3131     8.9322
3.267      4.1668     8.7555
3.0841     4.0643     8.5782
2.9338     3.9562     8.3856
2.7569     3.8277     8.1509
2.6002     3.7562     7.9702
2.4505     3.7008     7.7839
2.3649     3.6136     7.6347
2.2515     3.619      7.5097
2.1123     3.5643     7.2753
1.9418     3.4372     6.9628
1.8686     3.4707     6.757
1.7932     3.4621     6.5494
1.7144     3.4722     6.3498
1.6644     3.4551     6.1831
1.5994     3.4322     6.0465
1.5454     3.5043     5.8307
1.4904     3.5244     5.684
1.4252     3.5459     5.4869
1.3778     3.5712     5.3087
1.3046     3.5752     4.9569
1.2575     3.5333     4.6937
1.3975     3.45       4.4887
1.584      3.3469     4.2738











































































































































































4.8758     4.1109     9.5396     L-PM/MAX
4.7706     3.9038     9.3966
4.6845     3.788      9.2996
4.6028     3.6055     9.1532
4.5716     3.453      9.0064
4.4486     3.2708     8.8297
4.3805     3.1581     8.7039
4.3501     2.9849     8.5409
4.2906     2.825      8.403
4.2219     2.6457     8.201
4.1864     2.4662     7.9765
4.1521     2.3777     7.8587
4.1095     2.2264     7.689
4.0698     2.0173     7.4175
4.067      1.8333     7.1968
4.042      1.7207     6.9955
4.0685     1.5827     6.7558
4.1053     1.498      6.6163
4.1418     1.4153     6.4474
4.1355     1.3223     6.2037
4.2051     1.2569     5.9575
4.23       1.1626     5.7493
4.2494     1.0422     5.4889
4.3008     1.0112     5.3248
4.3219     0.9559     5.0333
4.3118     0.8825     4.8321
4.0996     1.1434     4.4035













































































































































































3.4191     7.2504     5.4508     ROSTRUM
3.3341     7.1991     5.6898
3.2826     7.1575     5.9471
3.2758     7.0744     6.1416
3.2847     6.9821     6.2853
3.3519     6.8553     6.4623
3.4517     6.7683     6.6329
3.4904     6.6235     6.8119
3.5204     6.5309     7.0617
3.4721     6.422      7.3054
3.443      6.3756     7.4769
3.3861     6.3339     7.7006
3.2862     6.3395     7.8799
3.1791     6.3229     7.9931
3.0716     6.3004     8.1715
2.9684     6.2166     8.4427
2.9222     6.1279     8.7126
2.9066     6.1006     8.9118
2.9395     6.026      9.0998
3.1222     5.9887     9.2452
3.2855     5.8027     9.4325
3.4438     5.6675     9.4811
3.6637     5.5341     9.5177
3.7946     5.3657     9.4601
4.0638     5.179      9.536
4.2434     5.0612     9.666
4.2743     5.0321     9.6946
4.372      4.8849     9.8685
4.4672     4.813      9.9855
4.5864     4.7278     10.075
4.8156     4.5247     10.0041
5.0408     4.4044     9.8551
5.134      4.3348     9.7512
5.321      4.2535     9.6947
5.4308     4.1429     9.6382
5.6637     3.9737     9.6123
5.7752     3.8663     9.6693
5.9529     3.6989     9.6664
6.1364     3.5891     9.6366
6.2707     3.496      9.5657
6.4035     3.3378     9.4206
6.6301     3.3215     9.1906
6.774      3.3446     8.861
6.8357     3.3597     8.4944
6.838      3.4765     8.0532
6.8015     3.5772     7.7382
6.8186     3.6355     7.5323
6.9528     3.7466     7.244
7.0754     3.7358     6.9084
7.147      3.7136     6.7714
7.2867     3.616      6.5729
7.4678     3.5689     6.4437
7.5636     3.4858     6.2186
7.6804     3.5188     6.0693
7.8101     3.6038     5.8587
7.8977     3.676      5.6909
7.8768     3.6947     5.5856















































































































































4.3163     10.6023    12.7456    SUPORB
4.3505     10.5881    12.9118
4.2861     10.4606    13.1373
4.2917     10.3712    13.3206
4.2947     10.2712    13.51
4.3092     10.1637    13.6817
4.318      10.008     13.8641
4.3459     9.7527     14.0556
4.376      9.5735     14.1591
4.4396     9.3644     14.2903
4.471      9.0848     14.3934
4.5699     8.9176     14.4701
4.7139     8.849      14.538
4.8502     8.7306     14.6159
5.0794     8.6564     14.7028
5.2834     8.493      14.7675
5.4574     8.3586     14.8003
5.6548     8.1424     14.8233
5.832      7.9284     14.8461
5.8912     7.6452     14.8155
5.88       7.424      14.7776
5.8969     7.2202     14.7321
5.9241     6.9722     14.6673
5.9248     6.8318     14.5908
5.9348     6.7088     14.5019
5.9535     6.5416     14.4143
6.0701     6.4274     14.3962
6.2148     6.2756     14.4482
6.3896     6.1617     14.535
6.4841     6.2829     14.6222
6.6089     6.3142     14.6711
6.9005     6.2861     14.7678
7.0609     6.2404     14.8062
7.1916     6.188      14.8363
7.4013     6.1835     14.8636
7.6508     6.0037     14.8885
7.7905     5.9145     14.8845
7.921      5.7526     14.837
8.0416     5.687      14.8239
8.28       5.4387     14.7292
8.4465     5.2734     14.6412
8.6021     5.0922     14.5458
8.7711     5.0182     14.4758
8.9771     4.9829     14.4109
9.1668     4.9173     14.3069
9.3866     4.8257     14.1932
9.5185     4.7963     14.0922
9.64       4.7978     13.9953
9.7649     4.8537     13.9103
9.9473     4.8573     13.7468
10.134     4.8987     13.5294
10.2551    4.9607     13.3819
10.2904    5.0264     13.2451
10.422     5.1133     13.0595
10.4286    5.1044     12.8774

















































































































































4.9774     8.1577     11.1279    RORBIT
4.7217     8.3296     11.1943
4.5112     8.5944     11.3005
4.3486     8.8086     11.411
4.2613     8.9765     11.5061
4.235      9.1043     11.6332
4.1801     9.3216     11.8407
4.143      9.4842     12.0579
4.0975     9.5999     12.2903
4.1356     9.6326     12.5374
4.0795     9.7026     12.7097
4.0914     9.6407     12.8822
4.0549     9.5751     13.027
4.0515     9.4289     13.1651
3.9512     9.2692     13.3807
4.0691     9.0298     13.5062
4.1311     8.759      13.6171
4.1777     8.4669     13.6797
4.3081     8.2323     13.6411
4.4267     8.051      13.6175
4.5785     7.8922     13.5739
4.806      7.7548     13.5217
4.9266     7.6215     13.5116
4.9392     7.5321     13.6127
5.0943     7.3934     13.6911
5.2801     7.2735     13.6982
5.3914     7.0934     13.7263
5.5367     6.9441     13.6858
5.6779     6.9357     13.5151
5.7762     6.9706     13.3201
5.8761     7.0506     13.0552
5.9324     7.0401     12.909
5.9779     7.0124     12.6634
5.9492     6.8997     12.4951
5.9305     6.8919     12.3331





































































































































































8.1171     5.2427     11.3492    LORBIT
8.3058     5.1172     11.3972
8.4613     5.0241     11.4605
8.6587     4.8624     11.566
8.7753     4.8593     11.6448
8.8721     4.8353     11.7132
9.0528     4.7414     11.8774
9.198      4.7772     12.0448
9.3321     4.7509     12.2504
9.4255     4.7273     12.4615
9.4519     4.7405     12.5862
9.4534     4.7207     12.7534
9.4739     4.6991     12.9644
9.3585     4.6436     13.1807
9.0454     4.4531     13.5717
8.8885     4.4659     13.6505
8.6933     4.4859     13.7803
8.5339     4.5761     13.7453
8.3956     4.5909     13.7762
8.2599     4.6269     13.7784
8.084      4.6782     13.7784
7.8535     4.8002     13.7297
7.6294     5.0072     13.643
7.444      5.1533     13.6181
7.2701     5.3208     13.6227
7.0979     5.5216     13.719
7.0418     5.657      13.7036
6.8663     5.8327     13.7025
6.7578     5.9411     13.7001
6.7045     6.1138     13.5561
6.738      6.2131     13.3402
6.7114     6.2534     13.192
6.6927     6.2903     13.0569
6.6742     6.3274     12.9111
6.6665     6.3563     12.8094
6.6648     6.3601     12.6817
6.6533     6.3455     12.5999
6.6518     6.2929     12.3646


































































































































































4.3583     10.5823    12.6525    RTEMFOS
4.3044     10.5922    12.425
4.2506     10.6129    12.209
4.1507     10.6089    12.0778
4.1582     10.5978    11.8461
4.0825     10.5789    11.6468
4.0337     10.5288    11.4382
4.0206     10.5134    11.3071
4.0152     10.507     11.2145
4.0111     10.4899    11.0049
3.9841     10.4585    10.7517
3.9418     10.4027    10.4521
3.8898     10.3397    10.2452
3.9213     10.3433    10.0719
3.9502     10.331     9.7071
3.8958     10.3807    9.4735
3.9748     10.4922    9.2976
4.0291     10.6645    9.1636
4.1085     10.8072    9.1208
4.1884     10.9925    9.1203
4.2724     11.1594    9.1009
4.3496     11.3319    9.1377
4.4082     11.4091    9.1678
4.4671     11.5231    9.203
















































































































































































10.3978    5.0374     12.9281    LTEMFOS
10.4094    4.9731     12.7526
10.4316    4.9965     12.5619
10.4486    4.9347     12.3244
10.4734    4.8911     12.1573
10.4575    4.8467     11.9975
10.4505    4.9136     11.7647
10.4676    4.8626     11.6968
10.45      4.7806     11.4382
10.4359    4.7442     11.2595
10.4296    4.722      11.096
10.4275    4.7222     10.9586
10.3792    4.6718     10.7096
10.3489    4.6702     10.4691
10.3004    4.6216     10.2789
10.3275    4.6245     10.0505
10.326     4.5725     9.8186
10.4417    4.6316     9.663
10.5534    4.747      9.491
10.7543    4.811      9.3677
10.9618    4.9025     9.3137
11.1538    5.0111     9.2998
11.3675    5.0866     9.2916
11.4818    5.2213     9.3689
















































































































































































3.7705     4.2041     13.4289    OP
5.4267     6.1924     13.568     BA
9.3845     10.5972    12.363     ST
13.7885    15.65      12.037     IV
2.1232     9.0765     12.3965    R_PG
3.3208     11.6161    11.088     R_ZTI
7.5249     12.6338    12.8309    R_M3D
9.453      15.1101    12.8014    R_M12
11.5601    17.0523    12.1131    R_MP3
13.1636    17.432     12.177     R_PMI
8.8975     3.4167     13.6588    L_PG
11.4513    5          12.7731    L_ZTI
11.0943    9.2832     13.6279    L_M3D
13.4811    11.4153    13.6066    L_M12
15.4024    13.791     12.9274    L_MP3
15.7688    15.3558    12.6702    L_PMI
16.571     16.4263    12.4991    O1
5.8949     9.9898     5.8177     O2
10.5452    3.5483     12.6332    O3
3.8299     1.3776     10.655     O4




















































































































































































6.3686     12.8405    10.902     RZYGINF
6.1548     12.8912    10.8541
5.8738     12.8959    10.8984
5.761      12.7749    11.0207
5.5992     12.7793    11.0939
5.4521     12.6667    11.207
5.2749     12.5236    11.31
5.1957     12.4013    11.3639
5.0351     12.364     11.419
4.8947     12.3183    11.4465
4.7662     12.24      11.4709
4.6292     12.19      11.5112
4.4997     12.1159    11.536
4.4057     12.0422    11.5621
4.302      11.9634    11.549
4.2065     11.8894    11.5317
4.0339     11.8669    11.4642
3.8906     11.8171    11.403
3.796      11.7681    11.3707
3.6708     11.7019    11.3277
3.5883     11.6532    11.2894
3.4898     11.6014    11.2395
3.4555     11.5767    11.2011
3.3615     11.5321    11.1612
3.2086     11.4714    11.0986















































































































































































12.3266    8.3463     12.0329    LZYGINF
12.2905    8.1828     12.0295
12.3019    8.0593     12.0183
12.2942    7.8021     12.0315
12.3316    7.6738     12.1046
12.2814    7.5262     12.1542
12.2488    7.4553     12.2016
12.1927    7.3423     12.2953
12.1609    7.2388     12.4019
12.0487    7.085      12.4937
11.9963    6.9765     12.5432
11.9412    6.8188     12.6246
11.82      6.6996     12.6619
11.7756    6.6202     12.6995
11.7079    6.4243     12.7662
11.7138    6.4235     12.7542
11.6267    6.187      12.79
11.5509    5.9201     12.8285
11.5045    5.6949     12.8422
11.419     5.4826     12.8316
11.4308    5.3066     12.846
11.3786    5.1654     12.7992
11.3367    5.0064     12.7322

















































































































































































7.528      12.5456    12.8816    R-ALV
7.5765     12.9183    12.8455
7.6424     13.0742    12.8727
7.7075     13.2142    12.8444
7.8013     13.3741    12.8215
7.8647     13.4949    12.8627
8.0946     13.8547    12.7904
8.1849     13.9859    12.778
8.3351     14.2001    12.7293
8.51       14.4289    12.6816
8.6595     14.5846    12.6539
8.7634     14.6913    12.6788
8.8809     14.8199    12.7055
9.1083     14.9528    12.6816
9.3198     15.0859    12.6655
9.4674     15.2371    12.6777
9.6077     15.3469    12.6531
9.7518     15.4735    12.6545
9.9066     15.6208    12.6602
10.0744    15.7496    12.5612
10.3605    15.9993    12.4649
10.5911    16.1805    12.438
10.7973    16.3859    12.4053
10.9773    16.5586    12.4175
11.126     16.6841    12.3678
11.2104    16.8277    12.225
11.2702    16.8917    12.1623













































































































































































11.0708    9.3032     13.5716    L-ALV
11.3786    9.3593     13.6307
11.5927    9.4248     13.6128
11.7634    9.5385     13.6724
11.9232    9.62       13.6712
12.0477    9.7623     13.7298
12.2513    9.8917     13.6943
12.3896    10.0517    13.7229
12.5115    10.2162    13.7575
12.6698    10.3241    13.7527
12.8778    10.4717    13.6828
12.9976    10.6097    13.694
13.1064    10.7497    13.7059
13.2199    10.8808    13.7002
13.393     11.1253    13.6687
13.5229    11.2733    13.5726
13.6386    11.4545    13.5009
13.8152    11.7095    13.4556
13.9188    11.843     13.3815
14.0853    12.0326    13.3467
14.2027    12.2501    13.2799
14.3125    12.4759    13.21
14.4553    12.6609    13.1805
14.6587    12.8852    13.1697
14.8688    13.1773    13.1488
15.0429    13.3492    13.1016
15.1615    13.4331    12.9596
15.3483    13.6051    12.8608
