TMP        AZ 1102    Phu137sf
20.1716    5.3218     13.0683    IN
24.1937    5.3359     16.1117    BR
30.5888    5.1048     16.1266    GL
30.717     5.0712     15.825     NA
36.6129    4.9142     10.9876    RH
39.6549    4.9704     8.3396     NS
40.2271    4.9815     7.2207     PR
39.7616    3.809      7.3115     R_PR2
34.4561    4.3562     11.7353    R_PMS
31.3701    1.1944     9.9495     R_ZMI
30.8372    3.0674     13.6945    R_ZMU
30.8252    4.7035     14.8232    R_DA
30.1922    3.1142     16.0442    R_MTI
28.8087    3.2344     16.8855    R_MTS
29.5515    1.6049     14.5809    R_FMO
28.836     1.0225     14.3283    R_FMT
24.3528    0.8246     11.1448    R_PO
29.3596    0.3041     11.1752    R_ZTS
39.8519    6.2309     7.3964     L_PR2
34.2554    5.5593     11.7933    L_PMS
31.8435    9.064      10.0409    L_ZMI
31.0145    7.1349     13.5807    L_ZMU
30.8189    5.6068     14.6572    L_DA
30.3368    7.0273     16.0247    L_MTI
29.4219    6.4531     17.0355    L_MTS
29.7535    8.6067     14.5555    L_FMO
28.8532    9.1646     14.4437    L_FMT
24.5276    9.4763     10.935     L_PO
9999       9999       9999       L_ZTS
40.5565    4.2745     7.1377     O1
28.3109    8.0471     15.9547    O2
27.6907    -0.1995    10.9306    O3
20.339     4.7542     12.6711    O4







































































































































































30.5906    5.0946     16.1773    GLRH
30.6811    5.0879     15.9365
30.7366    5.1053     15.8131
30.7704    5.1071     15.697
30.7958    5.0927     15.513
30.8414    5.0589     15.3657
30.911     5.1046     15.1485
31.0047    5.127      14.9585
31.1159    5.1317     14.7557
31.2595    5.1363     14.5863
31.3778    5.1075     14.4007
31.6051    5.1165     14.15
31.8223    5.1075     13.9305
31.9631    5.0928     13.8052
32.1889    5.081      13.6224
32.354     5.0512     13.5314
32.5149    5.0389     13.419
32.709     5.0439     13.2924
32.9034    5.0258     13.2094
33.0706    5.0013     13.0915
33.204     4.9838     13.0138
33.4748    4.9728     12.799
33.798     5.0152     12.6506
34.0248    4.9458     12.5446
34.2754    4.9685     12.4177
34.4677    4.9379     12.2987
34.7588    4.9248     12.1517
34.9791    4.9206     12.0213
35.2797    4.88       11.8669
35.4509    4.8973     11.7651
35.6914    4.9028     11.6017
35.9071    4.9262     11.4499
36.1132    4.9072     11.3049
36.3065    4.924      11.1904
36.4387    4.8841     11.0898
36.5221    4.887      11.0413
36.6071    4.8974     10.9828



































































































































































36.6226    4.9033     10.9766    NOSE
36.5937    4.7387     10.9501
36.6029    4.5092     10.9417
36.5524    4.3058     10.8516
36.5646    4.1975     10.8155
36.8188    4.0903     10.6287
37.0173    4.0555     10.4883
37.203     3.9953     10.3324
37.4528    3.9671     10.1559
37.6253    3.9161     10.0144
37.9023    3.8483     9.8142
38.1655    3.8168     9.6291
38.4216    3.923      9.3789
38.7555    3.9968     9.1396
39.1206    4.2301     8.9724
39.3264    4.2867     8.9191
39.5156    4.3471     8.805
39.6274    4.5172     8.6716
39.6398    4.6082     8.6099
39.6329    4.7628     8.4705
39.6306    4.9484     8.3501
39.6604    5.1437     8.4145
39.6039    5.2761     8.616
39.4891    5.4779     8.814
39.185     5.6479     8.96
38.9831    5.7549     9.0545
38.774     5.91       9.1716
38.6361    5.9447     9.2518
38.3444    6.0196     9.4624
38.1987    6.1468     9.6668
37.9875    6.0592     9.815
37.8416    6.0286     9.9217
37.6419    5.9524     10.0468
37.5045    5.933      10.1827
37.3716    5.8811     10.1943
37.1738    5.8301     10.421
36.9883    5.798      10.569
36.8068    5.7097     10.705
36.7149    5.6756     10.7441
36.6496    5.5244     10.8444
36.6027    5.3532     10.9649
36.5931    5.137      10.9946
36.6154    4.8775     10.9869





























































































































































39.7112    4.9725     8.3284     NASP-PR
39.939     4.9753     8.1327
40.0899    4.958      7.9568
40.1663    4.9173     7.7376
40.2456    4.9658     7.5133
40.2451    4.9627     7.4269
40.2379    4.9888     7.2904
40.2237    4.9847     7.1676
































































































































































































34.4662    4.343      11.7222    R-PM/MAX
34.7791    4.2794     11.5665
35.0036    4.2323     11.4374
35.2557    4.1384     11.2876
35.4831    4.0446     11.1465
35.8176    3.935      10.9881
36.042     3.8931     10.8644
36.269     3.8323     10.7602
36.5111    3.7365     10.6266
36.7512    3.6315     10.4646
36.8249    3.551      10.3846
37.0372    3.4479     10.1268
37.1513    3.4055     10.0159
37.441     3.3378     9.7964
37.5916    3.3243     9.6078
37.7341    3.3776     9.4546
37.8692    3.2642     9.1782
38.0263    3.1787     8.8743
