LSZT       R17        Phu180sf

























































































































































0.8324     4.7556     9.6056     NOSE
0.5443     4.634      9.4923
0.2879     4.658      9.3269
-0.0446    4.6268     9.1965
-0.1928    4.4148     8.9334
-0.3006    4.2243     8.7187
-0.4114    3.9963     8.5363
-0.4616    3.7507     8.2211
-0.4768    3.5579     7.9626
-0.4981    3.3682     7.7437
-0.517     3.1972     7.5396
-0.4916    3.07       7.38
-0.3806    2.8771     7.17
-0.2777    2.6513     7.0349
-0.1062    2.3693     6.914
0.017      2.1608     6.8077
0.2613     1.991      6.5156
0.4224     1.9979     6.3827
0.6032     2.0823     6.3168
0.8702     1.9831     6.431
1.1908     2.0757     6.7396
1.2935     2.2813     6.872
1.4004     2.4517     6.9222
1.5179     2.6255     7.0025
1.6319     2.7876     7.0958
1.7772     2.9381     7.2721
1.8337     3.1058     7.4272
1.972      3.1933     7.6264
2.0003     3.3758     7.8402
2.0183     3.5037     8.0155
2.0018     3.6414     8.1997
1.9397     3.8047     8.3336
1.8902     3.975      8.4408
1.7896     4.0983     8.5645
1.7643     4.2163     8.7358
1.731      4.3594     8.9422
1.5701     4.5556     8.9872
1.5236     4.7018     9.0916
1.4096     4.6987     9.2211
1.3184     4.6458     9.4482
1.157      4.7148     9.5831
0.8573     4.7634     9.6361






























































































































































0.6139     1.9352     6.2535     NASP-PR
0.5589     1.7891     6.1229
0.5709     1.635      5.8573
0.5715     1.6259     5.6489
0.5817     1.599      5.4998
0.5404     1.5998     5.4026
0.5478     1.5801     5.2906

































































































































































































0.2994     6.107      10.4323    R-PM/MAX
0.2593     5.9628     10.3032
0.179      5.8088     10.1428
0.0086     5.5194     9.8274
-0.095     5.3407     9.6558
-0.2207    5.1151     9.4237
-0.328     4.968      9.3259
-0.5722    4.7052     9.0834
-0.601     4.5761     8.9128
-0.6454    4.392      8.7276
-0.67      4.2612     8.5513
-0.7349    4.1603     8.3382
-0.7652    4.0509     8.177
-0.8242    3.8982     7.9495
-0.8865    3.8092     7.7405
-0.957     3.7153     7.5461
-1.0679    3.5832     7.3369
-1.1709    3.474      7.133
-1.2307    3.3491     6.901
-1.279     3.1658     6.6626
-1.3364    3.0443     6.4734
-1.3701    2.9211     6.2416
-1.4062    2.8422     6.087
-1.3229    2.9081     5.8041
-1.1757    2.9862     5.498















































































































































































1.4367     6.2523     10.5452    L-PM/MAX
1.4985     6.0387     10.3453
1.5709     5.8233     10.1705
1.6829     5.5759     9.917
1.7907     5.2616     9.6182
1.916      5.047      9.3649
2.0205     4.8519     9.1911
2.0854     4.6302     9.0187
2.1149     4.4995     8.6824
2.1829     4.2908     8.469
2.2031     4.107      8.2478
2.2464     3.8011     7.8655
2.3095     3.6542     7.5649
2.3821     3.5398     7.309
2.4099     3.3767     7.0906
2.4444     3.2978     6.9516
2.5516     3.235      6.7979
2.6676     3.0619     6.533
2.7068     2.9363     6.2972
2.7381     2.8638     6.0953
2.7985     2.8443     5.9938
2.7765     2.7864     5.8429
2.6305     2.779      5.5857
2.5293     2.9333     5.3907
















































































































































































-2.0335    7.5073     6.4889     ROSTRUM
-2.0643    7.4437     6.7756
-2.0503    7.3452     7.0072
-1.9296    7.3259     7.2016
-1.6295    7.2288     7.4443
-1.4539    7.1732     7.6041
-1.3451    7.1694     7.8332
-1.2731    7.1018     8.0965
-1.2257    7.0032     8.3972
-1.2277    6.9777     8.5956
-1.2624    6.9671     8.8056
-1.3308    6.9231     9.0589
-1.417     6.9153     9.1869
-1.5263    6.8799     9.3722
-1.56      6.7825     9.6069
-1.5567    6.7287     9.8004
-1.5324    6.7207     9.9538
-1.4378    6.6656     10.117
-1.2368    6.6578     10.309
-1.0128    6.6474     10.4515
-0.8181    6.629      10.4635
-0.6253    6.7267     10.4182
-0.3928    6.7087     10.4533
-0.1974    6.6915     10.53
-0.0258    6.6463     10.5919
0.1506     6.6503     10.7173
0.2747     6.6364     10.8185
0.3876     6.5892     10.873
0.503      6.559      11.0262
0.7261     6.4595     11.1883
0.9825     6.5137     11.2501
1.2385     6.5204     11.1246
1.3825     6.5778     10.9586
1.4437     6.6593     10.823
1.6025     6.7136     10.8229
1.742      6.7669     10.7236
1.9065     6.8232     10.6742
2.0428     6.8868     10.5454
2.2265     6.877      10.5365
2.4853     6.8402     10.5681
2.6993     6.9072     10.6289
2.7965     6.8956     10.5176
3.0249     6.8522     10.414
3.1324     6.9855     10.175
3.1909     7.0851     10.0241
3.1659     7.0915     9.7161
3.1406     7.1747     9.4183
3.0127     7.1573     9.0615
2.984      7.1336     8.7521
2.9948     7.1978     8.5616
3.0248     7.2403     8.2904
3.0539     7.3711     8.0761
3.0703     7.3586     7.8745
3.1482     7.4246     7.6806
3.2344     7.4235     7.5596
3.2947     7.4456     7.4268
3.5413     7.5593     7.1295
3.528      7.5117     6.8028
3.504      7.6007     6.4914
3.5119     7.6391     6.374
3.5107     7.568      6.2597











































































































































-3.4002    11.5548    13.8945    SUPORB
-3.3631    11.6947    14.0895
-3.3167    11.738     14.2495
-3.2121    11.8608    14.4403
-3.1644    11.7647    14.7032
-3.0824    11.7548    14.9031
-2.8971    11.6022    15.1838
-2.6696    11.5345    15.4408
-2.4964    11.5055    15.5844
-2.3685    11.402     15.6914
-2.085     11.3784    15.8876
-1.7799    11.2679    16.0814
-1.4511    11.2393    16.2809
-1.1345    11.2207    16.4239
-0.6753    11.2582    16.566
-0.276     11.2073    16.6148
0.0087     10.9639    16.5488
0.178      10.7296    16.4441
0.3646     10.5983    16.3581
0.6175     10.3929    16.2122
0.9497     10.3558    16.1794
1.3456     10.3854    16.2117
1.5774     10.5485    16.3656
1.8309     10.7589    16.5051
2.0337     10.9608    16.5656
2.2604     11.1073    16.5937
2.5203     11.2357    16.5595
2.847      11.2902    16.4853
3.0264     11.186     16.4001
3.2896     11.1239    16.2364
3.468      11.1387    16.1276
3.6448     11.0587    15.9851
3.9845     11.0797    15.7849
4.2246     11.2349    15.6299
4.5413     11.4362    15.3045
4.7403     11.4657    15.0722
4.8743     11.5177    14.8809
5.0144     11.5404    14.6171
5.0854     11.6115    14.4319
5.1543     11.6479    14.2734
5.2042     11.6669    14.1
5.2563     11.606     13.9453
5.2289     11.6337    13.7042
5.2932     11.5353    13.6606
5.3004     11.4915    13.4463



























































































































































-1.1338    10.0619    12.7042    RORBIT
-1.335     10.1185    12.7076
-1.6196    10.1783    12.721
-1.9156    10.2697    12.8269
-2.1674    10.4279    12.9928
-2.3672    10.5814    13.1504
-2.5723    10.7178    13.3745
-2.653     10.8382    13.5591
-2.7309    10.9371    13.7553
-2.768     11.0103    13.9444
-2.7871    11.0785    14.1743
-2.736     11.0455    14.4649
-2.5483    10.9036    14.7656
-2.2683    10.6776    15.0887
-1.9218    10.5005    15.2508
-1.553     10.3652    15.2861
-1.2619    10.32      15.2599
-0.9835    10.3055    15.2187
-0.6985    10.3587    15.2257
-0.5814    10.4342    15.3376
-0.2665    10.4712    15.3489
-0.1002    10.4429    15.3409
0.1373     10.3894    15.1969
0.2406     10.4613    14.925
0.3234     10.4622    14.5989
0.3803     10.4193    14.4139
0.3869     10.3635    14.2526
0.4056     10.2504    14.0836












































































































































































2.9409     9.9729     12.6512    LORBIT
3.1903     9.9887     12.6665
3.4833     10.0198    12.6727
3.7337     10.1872    12.751
3.9363     10.2253    12.7985
4.1087     10.384     12.907
4.2448     10.4959    13.0032
4.3668     10.6014    13.1036
4.498      10.7054    13.2566
4.6397     10.8371    13.4938
4.6872     10.9388    13.6998
4.7725     11.0196    14.0053
4.746      11.0069    14.2159
4.5681     10.8836    14.5385
4.2924     10.7779    14.7758
4.0918     10.5942    15.0283
3.8221     10.5103    15.0945
3.5099     10.3839    15.134
3.364      10.2887    15.1691
3.0388     10.2442    15.1258
2.727      10.1795    15.2478
2.4867     10.292     15.2796
2.11       10.3616    15.2983
1.8709     10.3192    15.2144
1.7438     10.3433    14.9537
1.6542     10.3164    14.751
1.5842     10.2469    14.5341
1.5446     10.1947    14.2983
1.5341     10.1485    14.1952
1.557      10.0817    14.0378










































































































































































-3.3851    11.6165    13.8865    RTEMFOS
-3.461     11.499     13.6761
-3.5189    11.4121    13.4451
-3.5548    11.3067    13.2243
-3.5974    11.1904    13.0081
-3.6157    11.1318    12.8716
-3.6555    11.0138    12.6748
-3.6787    10.9268    12.4798
-3.6868    10.8494    12.281
-3.7286    10.6557    11.9767
-3.7789    10.5217    11.7309
-3.8133    10.4663    11.5349
-3.8969    10.3588    11.1794
-3.9802    10.2605    10.9873
-4.0312    10.2752    10.8419
-4.0923    10.3758    10.611
-4.1782    10.5323    10.4149
-4.2142    10.6763    10.379
-4.2683    10.8732    10.3423
-4.3014    11.019     10.3683
-4.3139    11.087     10.3762
-4.3409    11.2378    10.4287


















































































































































































5.3009     11.4922    13.4719    LTEMFOS
5.3421     11.3879    13.3348
5.4085     11.3551    13.1292
5.4202     11.3103    12.9103
5.4274     11.2324    12.7035
5.4333     11.1409    12.5568
5.4166     11.104     12.4237
5.445      10.9938    12.2482
5.463      10.8413    12.0582
5.4363     10.7543    11.8523
5.4505     10.6718    11.7447
5.4602     10.5922    11.6559
5.476      10.5401    11.5732
5.472      10.4914    11.3911
5.5009     10.417     11.2226
5.5302     10.3516    11.0514
5.5551     10.3311    10.8426
5.5782     10.3641    10.5834
5.6315     10.3504    10.5295
5.7395     10.3374    10.402
5.7711     10.415     10.2759
5.845      10.4864    10.1889
5.9281     10.6602    10.0897
5.9224     10.8272    10.1032
5.8778     10.9192    10.1301
5.9013     11.1669    10.1611














































































































































































0.6304     5.1617     12.9493    OP
0.4275     7.6049     13.0668    BA
0.2879     13.1642    12.3358    ST
0.1043     19.7988    13.1749    IV
-3.568     7.4099     12.6788    R_PG
-5.1818    10.3674    11.8999    R_ZTI
-2.3695    13.9293    14.0477    R_M3D
-2.5981    16.6678    14.1639    R_M12
-2.4844    19.5718    14.3626    R_MP3
-1.8156    21.1707    14.149     R_PMI
4.5056     7.9681     12.8252    L_PG
5.9964     10.778     11.8025    L_ZTI
2.8634     14.1952    13.9205    L_M3D
2.8518     17.1226    14.1058    L_M12
2.6345     19.9304    14.2319    L_MP3
1.7459     21.4343    14.0552    L_PMI
2.7963     21.3205    15.9884    O1
-3.1329    10.6043    6.3543     O2
6.1623     10.2934    11.171     O3
0.1317     2.0281     10.261     O4




















































































































































































-3.82      13.7914    12.1588    RZYGINF
-3.9392    13.5781    11.9943
-4.0937    13.3992    11.9137
-4.2255    13.2788    11.8874
-4.4244    12.9756    11.9761
-4.4724    12.7541    12.0517
-4.4847    12.4517    12.161
-4.4262    12.245     12.1919
-4.4605    11.9806    12.2263
-4.4631    11.7619    12.2261
-4.5008    11.6358    12.2035
-4.6252    11.4575    12.1858
-4.784     11.3116    12.134
-4.9635    11.1499    12.0923
-5.0199    10.9559    12.0699
-5.1258    10.7258    12.0216
-5.1469    10.6211    11.9766
-5.1656    10.4361    11.9334
-5.142     10.3464    11.878





















































































































































































4.1545     14.2923    12.0958    LZYGINF
4.2654     14.0125    11.9929
4.4436     13.7756    11.8363
4.6328     13.6082    11.8238
4.8114     13.3698    11.906
4.907      12.9587    12.1044
4.9611     12.7775    12.1578
4.9873     12.5135    12.177
5.02       12.312     12.1901
5.0976     12.0571    12.2028
5.1873     11.7954    12.1964
5.3176     11.6744    12.1477
5.4486     11.5154    12.1281
5.5582     11.3801    12.1035
5.671      11.3092    12.0758
5.7683     11.1973    12.0352
5.8563     11.0722    11.9694
5.9202     10.9782    11.9027
5.8688     10.7862    11.8718





















































































































































































-2.4811    13.949     14.0767    R-ALV
-2.5688    14.2736    14.0742
-2.6095    14.4788    14.0839
-2.6451    14.6907    14.0882
-2.6121    14.9273    14.1103
-2.5716    15.1645    14.163
-2.5904    15.3657    14.1592
-2.6235    15.6186    14.1691
-2.6337    15.8683    14.1292
-2.6647    16.2192    14.0575
-2.659     16.4285    14.0853
-2.6276    16.654     14.1189
-2.6216    16.8196    14.1474
-2.6034    17.0291    14.301
-2.6027    17.2253    14.3048
-2.6044    17.4919    14.3032
-2.5882    17.7398    14.2844
-2.5676    17.9489    14.2562
-2.5419    18.2191    14.2833
-2.5601    18.4675    14.301
-2.5627    18.6307    14.3189
-2.5778    18.8614    14.2916
-2.5999    19.1198    14.3556
-2.6191    19.3103    14.3461
-2.5856    19.5044    14.3208















































































































































































2.7977     14.2793    13.9936    L-ALV
2.9014     14.529     14.05
2.9836     14.8679    14.0624
3.0518     15.1615    14.0551
3.0237     15.407     14.0438
2.9601     15.6623    14.0579
2.9231     15.8884    14.0935
2.911      16.0937    14.0749
2.8962     16.3349    14.0808
2.9006     16.5766    14.0805
2.8799     16.8542    14.0614
2.7733     17.1936    14.1189
2.6724     17.5105    14.106
2.7205     17.8209    14.1802
2.6522     18.3066    14.0934
2.647      18.6665    14.157
2.5906     19.0006    14.225
2.5991     19.2881    14.2318
2.6082     19.5703    14.2396
2.6137     19.6996    14.2387
2.5872     19.9364    14.233
