UWMA       ZA 891     Phu99stv
10.2859    11.2091    10.5592
10.2014    11.084     10.4377
10.1032    10.9682    10.3445
10.0117    10.878     10.2555
9.9448     10.7774    10.1831
9.8205     10.6262    10.053
9.7393     10.5387    9.9678
9.6613     10.471     9.8673
9.5799     10.3913    9.7971
9.5097     10.309     9.7182
9.4295     10.2592    9.6276
9.3291     10.1437    9.5248
9.2756     10.0429    9.4751
9.1942     9.9842     9.403



































































































































































9.1784     10.0047    9.3393     NOSE
8.9841     10.1297    9.3152
8.7711     10.1691    9.206
8.6465     10.2545    9.1009
8.4964     10.2449    8.915
8.3646     10.1766    8.76
8.2803     10.1617    8.6543
8.1952     10.1391    8.5364
8.079      10.0821    8.3887
7.9993     10.0148    8.2002
7.8928     9.9817     8.0963
7.7156     9.8561     7.8907
7.5631     9.734      7.6486
7.4523     9.6295     7.4328
7.4401     9.4933     7.2707
7.4069     9.4111     7.1063
7.4268     9.2792     6.9321
7.4076     9.127      6.8447
7.357      8.9302     6.7981
7.381      8.846      6.7175
7.444      8.7377     6.634
7.4956     8.6078     6.4784
7.6154     8.5732     6.3837
7.7068     8.5325     6.3852
7.7918     8.4669     6.3692
7.874      8.3233     6.4113
7.9548     8.2118     6.4732
8.0172     8.0469     6.5828
8.1865     7.921      6.7375
8.3625     7.9276     6.7694
8.4863     8.0234     6.8212
8.6217     8.0044     6.919
8.7238     8.1183     7.0682
8.8133     8.0815     7.2582
8.9132     8.1747     7.4171
9.0215     8.2972     7.598
9.1134     8.3933     7.7662
9.1835     8.5112     7.9301
9.2509     8.6977     8.1964
9.3305     8.8578     8.3757
9.3775     9.0253     8.5354
9.3898     9.1676     8.6636
9.3933     9.2843     8.7526
9.4503     9.3865     8.8446
9.4739     9.4615     8.9514
9.4827     9.5627     9.1324
9.4458     9.6424     9.1951
9.4003     9.7268     9.257
9.3529     9.8632     9.2888
9.3367     9.926      9.3607
9.1951     10.0167    9.3491





















































































































































7.8249     8.5051     6.4179     NASP-PR
7.7242     8.3561     6.2593
7.637      8.2744     6.0804
7.5947     8.209      5.9091
7.5584     8.1675     5.6476
7.5597     8.1755     5.515
7.5527     8.2084     5.4065
7.5728     8.2302     5.2904
































































































































































































9.5733     11.1452    9.9765     R-PM/MAX
9.429      11.0724    9.8516
9.2952     10.9934    9.7334
9.1888     10.9001    9.6595
9.0406     10.7713    9.5476
8.9495     10.7228    9.4451
8.7731     10.6097    9.3004
8.6009     10.5333    9.166
8.5003     10.5368    9.0514
8.3329     10.4709    8.8576
8.2678     10.4539    8.7777
8.0772     10.3902    8.646
7.9373     10.3234    8.5098
7.7755     10.2445    8.3314
7.7094     10.2008    8.1958
7.5776     10.1662    7.9671
7.5302     10.1279    7.7992
7.4609     10.1076    7.6119
7.3905     10.1125    7.4453
7.3312     10.1278    7.2502
7.271      10.074     7.0867
7.2392     10.0834    6.9632
7.177      10.1074    6.8036
7.101      10.113     6.6473
7.0825     10.1882    6.4374
7.0217     10.1576    6.2718
7.0305     10.1566    6.1285
7.0089     10.1042    6.0118
7.0549     10.0756    5.8476
7.1272     9.9201     5.6418
7.1583     9.8133     5.53









































































































































































10.3889    10.572     10.0987    L-PM/MAX
10.2771    10.3939    9.9116
10.1422    10.1367    9.702
10.0083    9.8327     9.478
9.8948     9.6418     9.3066
9.7854     9.4385     9.1017
9.6913     9.1204     8.817
9.6126     8.9797     8.6718
9.6164     8.8312     8.5497
9.5472     8.6968     8.363
9.4848     8.5435     8.2044
9.4202     8.4026     7.9933
9.3955     8.307      7.7711
9.421      8.1923     7.5112
9.4132     8.1351     7.3475
9.5065     8.1249     7.2687
9.5087     8.0437     7.1322
9.492      8.0164     7.0607
9.5067     7.9325     6.8931
9.5318     7.8824     6.7452
9.584      7.8416     6.5894
9.5214     7.7615     6.283
9.4728     7.7503     5.9937
9.4283     7.7878     5.7843
9.413      7.9123     5.6233















































































































































































8.7523     12.6886    6.6426     ROSTRUM
8.753      12.6281    6.8936
8.7391     12.5183    7.1964
8.874      12.4371    7.3514
8.9425     12.3351    7.4831
9.0114     12.2128    7.7727
8.9992     12.1352    7.9372
8.9431     12.1334    8.1276
8.8518     12.0869    8.3048
8.7456     12.0277    8.52
8.6737     11.9548    8.7895
8.7084     11.8856    9.0551
8.8356     11.6902    9.2184
9.0039     11.5369    9.3507
9.1266     11.4059    9.4318
9.1977     11.3385    9.5149
9.2887     11.1765    9.6016
9.3384     11.0447    9.7578
9.3946     10.9606    9.8536
9.4382     10.8969    9.8995
9.5864     10.7182    9.9568
9.6545     10.6793    9.9625
9.7845     10.5022    9.9214
9.9017     10.4035    9.8975
10.0173    10.2632    9.84
10.171     10.1922    9.709
10.3981    10.1058    9.5262
10.5128    9.9649     9.4513
10.725     9.8196     9.31
10.8842    9.6899     9.1787
11.0323    9.5678     8.9848
11.0885    9.5837     8.7968
11.1238    9.5988     8.5008
11.1761    9.6361     8.2919
11.1961    9.7235     7.965
11.2692    9.7789     7.7251
11.3842    9.7698     7.5091
11.48      9.7067     7.4033
11.6483    9.5911     7.2481
11.7778    9.5468     7.1905
11.8693    9.4874     6.9587
11.898     9.5241     6.8429
11.9252    9.5321     6.7603
11.9777    9.5561     6.6617




























































































































































10.5208    16.6392    13.1039    SUPORB
10.5435    16.5798    13.3491
10.621     16.4952    13.6602
10.6953    16.3372    13.9188
10.7869    16.1974    14.0777
10.8886    16.0258    14.2359
10.9625    15.7513    14.411
11.0352    15.5352    14.5356
11.1651    15.3848    14.6581
11.4011    15.3318    14.8024
11.6131    15.2865    14.8886
11.7918    15.1415    14.959
12.0108    15.1261    14.9804
12.1184    14.8023    15.0005
12.131     14.4649    14.9989
12.1339    14.2176    14.9792
12.0972    14.0403    14.9488
12.0066    13.8294    14.8806
11.9986    13.5834    14.7985
12.0391    13.3916    14.752
12.1582    13.3216    14.7486
12.3128    13.1901    14.7755
12.5067    13.1373    14.8435
12.732     13.199     14.9076
12.9971    13.2566    14.9763
13.2377    13.3313    14.9805
13.4713    13.3388    14.9585
13.6421    13.0159    14.9456
13.7787    12.8249    14.9024
13.8874    12.6434    14.8344
13.994     12.5222    14.7457
14.1536    12.3756    14.6525
14.2942    12.2957    14.5614
14.5282    12.1958    14.4351
14.7869    12.1152    14.2843
14.9974    11.9918    14.1221
15.1692    11.9667    13.9626
15.3245    11.9611    13.8089
15.3866    11.8661    13.6333
15.4923    11.8451    13.4572
15.5122    11.81      13.2866
15.6194    11.8274    13.0144
15.6584    11.8173    12.8516
15.6394    11.7557    12.7633




























































































































































10.5896    14.086     11.5144    RORBIT
10.4613    14.2483    11.5175
10.3976    14.4611    11.5611
10.3172    14.6224    11.6328
10.2525    14.8234    11.7349
10.2438    15.0103    11.8494
10.2057    15.1898    11.9584
10.2408    15.3591    12.0987
10.2636    15.5082    12.2273
10.2691    15.6322    12.4016
10.3076    15.7004    12.5646
10.3145    15.7839    12.805
10.3092    15.7777    13.088
10.3076    15.766     13.0919
10.3454    15.632     13.4867
10.4132    15.469     13.7354
10.5824    15.1615    13.8837
10.6405    14.9252    13.9803
10.7073    14.6978    14.0332
10.8562    14.5059    14.0155
11.079     14.3806    13.9322
11.3156    14.1712    13.9204
11.4845    14.1016    13.8847
11.5461    13.9226    13.9776
11.6163    13.7312    13.8978
11.6344    13.6012    13.7357
11.6468    13.5378    13.4857
11.5758    13.4113    13.3618
11.5982    13.283     13.1683
11.5917    13.2795    12.9848
11.5865    13.2615    12.84
11.557     13.2126    12.7381








































































































































































13.0884    11.7746    11.5704    LORBIT
13.2551    11.644     11.5835
13.4336    11.5174    11.6202
13.6434    11.5446    11.7105
13.7949    11.512     11.8015
13.9891    11.4999    11.9003
14.1634    11.491     12.0098
14.2804    11.5264    12.1084
14.3967    11.5442    12.2244
14.5031    11.5827    12.406
14.6025    11.5357    12.6094
14.6422    11.5752    12.7251
14.6843    11.6363    12.9087
14.6545    11.6094    13.0661
14.6006    11.6176    13.2361
14.4764    11.6679    13.4952
14.3245    11.6845    13.7306
14.1494    11.7513    13.8308
13.9614    11.7007    13.9701
13.789     11.8145    13.9822
13.5118    11.9103    14.0771
13.335     11.9959    14.1278
13.2195    12.0787    14.0786
13.1005    12.1844    14.0607
13.0009    12.3611    13.9596
12.8846    12.4808    14.0156
12.6878    12.6404    14.0471
12.5088    12.8072    13.9764
12.388     12.8506    13.838
12.227     12.8155    13.5595
12.1747    12.8288    13.3736
12.1087    12.8455    13.1134
12.0675    12.8345    13.0003
12.0593    12.82      12.8972
12.0466    12.7774    12.786





































































































































































10.4872    16.6344    12.9818    RTEMFOS
10.4102    16.6558    12.7205
10.2659    16.5829    12.5308
10.1919    16.5433    12.3298
10.1165    16.4528    12.1218
10.0414    16.3369    11.9206
9.9839     16.2681    11.6387
9.9053     16.2028    11.4772
9.7999     16.0886    11.3121
9.7579     16.0204    11.1543
9.6899     15.9222    10.9546
9.6257     15.8078    10.7463
9.5322     15.7169    10.534
9.4611     15.659     10.3285
9.3836     15.6211    10.1754
9.3445     15.6838    10.0182
9.3252     15.7994    9.851
9.3672     15.9661    9.7522
9.4295     16.1737    9.683
9.4689     16.3359    9.6589
9.5655     16.5418    9.689
9.6549     16.6893    9.7128
9.6805     16.7465    9.7385
9.7591     16.8797    9.7928
















































































































































































15.6782    11.8049    12.6344    LTEMFOS
15.5396    11.6718    12.4079
15.4948    11.547     12.2654
15.3961    11.442     12.1692
15.3615    11.427     11.9362
15.3097    11.3652    11.7557
15.2296    11.2789    11.6635
15.1923    11.2326    11.589
15.1572    11.1843    11.4104
15.113     11.1486    11.2613
15.0184    11.0646    11.1136
14.9774    11.0161    10.9929
14.8934    10.9432    10.8989
14.8568    10.8784    10.6938
14.7667    10.7468    10.5125
14.7415    10.6371    10.3452
14.867     10.6994    10.1002
15.1277    10.5608    9.9665
15.3148    10.6455    9.9288
15.5543    10.7524    9.9235
15.6868    10.7974    9.9039
15.7886    10.8404    9.9315
15.8672    10.89      9.9219
15.8977    10.9038    9.9456
16.0238    10.9843    9.9822















































































































































































10.0972    10.762     12.3705    OP
11.5289    12.4583    11.7665    BA
13.9623    15.8602    10.8931    ST
16.9944    20.1603    11.0984    IV
8.2413     14.6231    11.1562    R_PG
8.4972     16.5338    10.1896    R_ZTI
12.579     17.656     11.5582    R_M3D
13.9774    19.8118    11.7177    R_M12
15.6751    21.4427    11.7553    R_MP3
16.3542    21.927     11.8711    R_PMI
14.5084    10.222     11.5835    L_PG
16.3542    10.8221    10.5728    L_ZTI
15.937     15.2735    11.8558    L_M3D
17.6317    17.2781    11.9214    L_M12
18.6732    19.4997    11.9948    L_MP3
18.8044    20.493     12.0639    L_PMI
18.776     21.1162    10.8114    O1
10.1906    15.0681    5.2618     O2
16.3905    11.0789    9.8959     O3
9.5225     7.4303     10.3837    O4




















































































































































































11.6213    18.0235    10.1373    RZYGINF
11.5023    17.9951    9.9765
11.4155    17.953     9.9041
11.3066    17.9568    9.8475
11.1775    17.9299    9.8076
11.0768    17.9031    9.8046
11.003     17.9104    9.8168
10.8666    17.9471    9.8459
10.6963    17.9391    9.9489
10.5429    17.7743    10.0579
10.3913    17.6961    10.1455
10.198     17.5274    10.2345
10.0691    17.4385    10.2668
9.8264     17.3468    10.3014
9.6947     17.278     10.3281
9.5317     17.1299    10.3622
9.315      17.13      10.3597
9.159      17.0291    10.3421
8.9978     16.949     10.3092
8.8222     16.8678    10.3051
8.697      16.8072    10.2991
8.5632     16.703     10.2783
8.4973     16.6361    10.2458
8.3864     16.5743    10.1967
















































































































































































16.7331    14.3321    10.2273    LZYGINF
16.8502    14.1416    10.0808
16.9667    13.9759    10.0135
17.0246    13.8285    10.0466
17.1052    13.645     10.1736
16.9836    13.4814    10.2565
16.8745    13.1106    10.4415
16.7514    12.8916    10.5421
16.6457    12.7126    10.5698
16.6292    12.5622    10.5991
16.5545    12.3591    10.6065
16.5379    12.1043    10.6496
16.5387    11.8785    10.6686
16.4749    11.5782    10.6512
16.4068    11.3649    10.6634
16.3899    11.1575    10.6478
16.3577    11.0607    10.6324
16.3151    10.9046    10.6214
16.339     10.7795    10.5381





















































































































































































12.5562    17.7153    11.4945    R-ALV
12.6167    17.9974    11.4669
12.711     18.3774    11.4499
12.824     18.5953    11.4539
13.0443    18.8125    11.6222
13.3049    19.1952    11.6233
13.4455    19.3913    11.6416
13.5254    19.5137    11.6085
14.0814    19.9857    11.6335
14.2867    20.2477    11.5993
14.4767    20.4084    11.6373
14.7803    20.5916    11.5827
14.9138    20.7869    11.602
15.0931    21.0092    11.6406
15.2433    21.2195    11.6472
15.397     21.3815    11.6282
15.5878    21.5108    11.6553























































































































































































16.2422    15.343     11.7346    L-ALV
16.4077    15.4612    11.7546
16.6068    15.6121    11.8135
16.8264    15.7812    11.7812
17.0549    16.0445    11.8385
17.1925    16.3018    11.7719
17.3248    16.497     11.875
17.5338    16.7468    11.8921
17.7053    17.1501    11.912
17.7675    17.4132    11.8251
17.8741    17.6988    11.8343
18.0247    17.9741    11.9288
18.0553    18.2935    11.819
18.2124    18.5725    11.7759
18.5148    18.9515    11.8747
18.6882    19.1862    11.8652
18.8009    19.4924    11.8962
