UWMA       ZA 830     Phu96stv
19.4357    19.1056    10.8468    IN
16.1898    17.016     14.9034    BR
11.521     12.7264    14.0008    GL
11.5575    12.736     13.5581    NA
9.1902     10.3202    9.1168     RH
7.9158     8.9516     6.6209     NS
7.5482     8.5772     5.4971     PR
7.0912     9.499      5.4948     R_PR2
9.7989     11.3859    10.1524    R_PMS
9.8572     15.1168    8.32       R_ZMI
10.5428    13.9244    11.2623    R_ZMU
11.4753    13.0366    12.6622    R_DA
10.7195    14.115     13.7448    R_MTI
11.6231    14.3698    14.7638    R_MTS
10.2572    15.5392    12.5004    R_FMO
10.4604    16.2961    12.4261    R_FMT
13.3481    19.637     9.7967     R_PO
10.0681    16.757     9.4083     R_ZTS
8.4125     8.061      5.6157     L_PR2
10.3001    10.5629    9.9839     L_PMS
14.3543    10.2967    8.7538     L_ZMI
12.9333    11.3694    11.4863    L_ZMU
11.9323    12.5671    12.759     L_DA
12.8281    11.7499    13.9085    L_MTI
13.2085    12.547     14.8682    L_MTS
14.3264    10.9069    12.66      L_FMO
15.1438    11.1751    12.8638    L_FMT
19.0799    13.7074    10.215     L_PO
15.9162    10.6034    9.9135     L_ZTS
7.8103     8.0046     5.3506     O1
11.1847    16.0332    13.9743    O2
17.1299    11.0602    10.0436    O3
20.0765    18.02      11.1281    O4







































































































































































11.5061    12.7245    14.0166    GLRH
11.5359    12.7101    13.809
11.5676    12.7349    13.5515
11.5403    12.7481    13.309
11.5444    12.7266    13.0698
11.5062    12.6841    12.8534
11.4662    12.6451    12.6815
11.4274    12.5107    12.4656
11.3404    12.4262    12.2343
11.2361    12.3292    12.0286
11.1705    12.2323    11.8758
11.1071    12.1419    11.7294
11.0321    12.0607    11.6033
10.9217    11.9137    11.4527
10.7794    11.811     11.2623
10.6448    11.7216    11.0862
10.511     11.5861    10.9162
10.3628    11.4491    10.7151
10.2219    11.3179    10.5626
10.0795    11.1769    10.381
9.9915     11.0651    10.2091
9.8317     10.9537    10.0485
9.711      10.8391    9.8475
9.5997     10.7013    9.6797
9.5319     10.583     9.5587
9.4431     10.4419    9.4332
9.3409     10.3425    9.3296
9.2569     10.2673    9.2241
9.2124     10.2413    9.154











































































































































































9.2318     10.2628    9.1874     NOSE
9.064      10.3832    9.1325
8.9218     10.5493    9.1051
8.8286     10.7252    9.0542
8.6882     10.7546    8.8808
8.5363     10.7469    8.7164
8.3443     10.7457    8.5125
8.122      10.7119    8.3031
7.9844     10.6034    8.0334
7.9061     10.4798    7.7916
7.87       10.3311    7.6048
7.8383     10.1798    7.4378
7.7247     10.0467    7.2466
7.6639     9.8431     7.1138
7.5953     9.5854     6.9726
7.5703     9.371      6.8339
7.6573     9.2472     6.7331
7.7072     9.1051     6.6014
7.852      8.9639     6.535
7.9447     8.8394     6.6032
8.1507     8.6837     6.8213
8.3106     8.603      6.9704
8.5871     8.629      7.1058
8.7993     8.698      7.2415
9.0087     8.7342     7.4154
9.2251     8.7906     7.6405
9.3798     8.89       7.8957
9.5211     8.956      8.0814
9.5239     9.0732     8.245
9.5612     9.2386     8.4767
9.5937     9.3413     8.6024
9.6284     9.4736     8.7478
9.6733     9.5373     8.8898
9.6805     9.639      8.9949
9.6665     9.7366     9.0489
9.6163     9.891      9.1623
9.527      9.9353     9.1548
9.3573     10.1237    9.1392
9.2911     10.2175    9.1932
9.1813     10.3536    9.1228
































































































































































7.8907     8.9436     6.5479     NASP-PR
7.7075     8.8155     6.3586
7.6472     8.7261     6.2025
7.5718     8.6753     6.0458
7.5487     8.6436     5.9058
7.529      8.5818     5.7639
7.5398     8.5655     5.5921

































































































































































































9.4178     11.3138    9.8026     R-PM/MAX
9.2808     11.1918    9.6645
9.1337     11.114     9.5271
8.9787     11.0278    9.3584
8.8736     10.9831    9.2045
8.7682     10.9758    9.093
8.6305     10.9529    8.9279
8.4947     10.9065    8.7969
8.3459     10.8901    8.6213
8.2402     10.8704    8.4813
8.1294     10.8271    8.3617
8.0216     10.8163    8.1897
7.934      10.7407    8.0351
7.8454     10.738     7.8503
7.7381     10.699     7.6985
7.7039     10.7289    7.5159
7.6211     10.7381    7.299
7.5686     10.7906    7.1256
7.486      10.7863    6.905
7.426      10.8347    6.6476
7.3458     10.7818    6.4098
7.227      10.6028    6.1832
7.2039     10.6679    6.0178
7.1711     10.5867    5.7881
7.2559     10.3626    5.5627















































































































































































10.3152    10.6024    10.0284    L-PM/MAX
10.1643    10.3902    9.8428
10.0644    10.2103    9.6679
9.9798     10.0774    9.522
9.945      9.9166     9.3513
9.9153     9.7662     9.1897
9.8809     9.6572     9.0773
9.8294     9.5304     8.9375
9.7779     9.4135     8.7813
9.773      9.319      8.6687
9.726      9.229      8.5358
9.7127     9.0583     8.3656
9.6953     8.9654     8.1678
9.674      8.8441     8.0052
9.6111     8.7279     7.8078
9.6139     8.6288     7.6237
9.6567     8.5502     7.4804
9.6255     8.4701     7.2312
9.6273     8.3769     7.0432
9.6377     8.3048     6.8642
9.6381     8.215      6.6617
9.6093     8.1488     6.4625
9.5732     8.0877     6.2533
9.5227     8.0455     6.0736
9.4244     8.0476     5.9275
9.439      8.1543     5.7894














































































































































































8.9425     12.8304    6.2224     ROSTRUM
8.9574     12.7924    6.5255
8.9466     12.7007    6.7701
9.024      12.5521    7.0737
9.0997     12.4162    7.3719
9.1178     12.3447    7.632
9.0522     12.3433    8.1118
9.023      12.3136    8.2309
8.9223     12.3465    8.4246
8.9176     12.2941    8.6
8.9292     12.2714    8.8198
8.936      12.1717    8.9908
8.9262     12.0643    9.1391
9.0356     11.9344    9.3419
9.1893     11.7379    9.5208
9.2718     11.6049    9.62
9.3532     11.4696    9.7099
9.4656     11.3167    9.8819
9.5953     11.1464    9.9159
9.7216     10.9338    9.8987
9.8581     10.8673    9.975
9.9976     10.7102    9.9953
10.1788    10.5629    9.9789
10.331     10.5007    9.8843
10.5299    10.3604    9.7303
10.7196    10.1961    9.5908
10.9208    10.0791    9.5266
11.0277    9.9893     9.4343
11.1625    9.9072     9.2952
11.2578    9.8597     9.1036
11.3538    9.8532     8.9276
11.4278    9.9231     8.6672
11.4643    9.9833     8.3815
11.5075    10.0267    8.1304
11.5812    10.0531    7.8653
11.6955    10.0309    7.6132
11.8399    9.9997     7.5394
11.9851    9.8968     7.4149
12.0529    9.8277     7.2809
12.1296    9.7666     7.0742
12.205     9.7569     6.8707
12.2544    9.7474     6.7398
12.2943    9.706      6.5344





























































































































































10.4455    16.2975    12.4343    SUPORB
10.4089    16.3176    12.7496
10.4383    16.2978    13.0315
10.5115    16.2447    13.3044
10.5896    16.0585    13.5824
10.5871    15.848     13.7341
10.6411    15.645     13.8739
10.7004    15.4567    14.0081
10.7592    15.2826    14.1309
10.8726    15.1363    14.2444
10.9583    14.9435    14.3654
11.0886    14.9101    14.479
11.2563    14.8181    14.5777
11.4417    14.7351    14.6694
11.5871    14.5919    14.758
11.6296    14.3466    14.7886
11.6089    14.1384    14.7789
11.5343    13.921     14.7513
11.5327    13.7461    14.7212
11.5349    13.474     14.6532
11.5363    13.2571    14.5795
11.5757    13.0898    14.5268
11.6443    12.9673    14.4934
11.6912    12.8748    14.4797
11.8819    12.7952    14.5397
12.0882    12.7345    14.6374
12.2286    12.6786    14.6987
12.3788    12.6188    14.7591
12.5798    12.681     14.8244
12.7596    12.6858    14.8878
13.0031    12.6112    14.9038
13.2099    12.5186    14.8915
13.3341    12.3643    14.8423
13.4598    12.1902    14.7551
13.5294    11.9693    14.6363
13.6884    11.8216    14.5026
13.8953    11.738     14.4161
14.0099    11.5993    14.2978
14.2344    11.3679    14.0875
14.3102    11.3892    14.0699
14.4843    11.3524    13.9727
14.7574    11.3368    13.8083
14.928     11.2536    13.5764
15.0643    11.1843    13.3155
15.0749    11.1625    13.1249
15.1035    11.1316    12.9845
15.1132    11.1017    12.878
15.1203    11.0533    12.6716



















































































































