LSZT       R44        Phu192sf
1.6788     6.1481     9.5223
2.0014     6.1236     9.47
2.2043     6.1898     9.2638
2.4407     6.2645     9.0545
2.5533     6.3376     8.5822
2.5642     6.4789     8.3217
2.5487     6.5637     8.043
2.5287     6.6804     7.8032
2.5369     6.7464     7.5988
2.6055     6.8518     7.4669
2.7748     6.9242     7.2722
2.9672     6.9855     7.1289
3.109      6.961      7.0168
3.2701     6.974      6.8527
3.3238     7.0646     6.6464
3.3572     7.1236     6.4899
3.3633     7.1878     6.3492
3.3481     7.2176     6.2498
































































































































































-2.8425    9.4771     12.8937    SUPORB
-2.8055    9.5173     13.0452
-2.7394    9.5641     13.2477
-2.6605    9.5532     13.5198
-2.5023    9.48       13.8096
-2.3583    9.4237     13.9912
-2.2084    9.406      14.1044
-1.9608    9.2503     14.2594
-1.6733    9.1311     14.3908
-1.4785    9.0627     14.4341
-1.1542    9.0736     14.5707
-0.939     9.206      14.7275
-0.6552    9.2426     14.8457
-0.3603    9.2564     14.914
-0.1275    9.2291     14.9358
0.2244     9.0899     14.8609
0.3284     8.938      14.7876
0.4553     8.7769     14.7143
0.5824     8.5853     14.595
0.6766     8.5417     14.55
0.8493     8.4565     14.4626
1.0331     8.4324     14.4174
1.2446     8.4595     14.4426
1.4265     8.6429     14.5487
1.6865     8.7622     14.6272
1.8654     8.9337     14.6959
2.0456     9.0609     14.7371
2.2104     9.2481     14.8068
2.4628     9.3        14.75
2.8332     9.3376     14.6219
3.1062     9.3386     14.4816
3.3361     9.2682     14.3356
3.6132     9.2667     14.2029
3.8371     9.3928     14.1139
3.9727     9.5726     14.0434
4.056      9.7246     13.9675
4.1856     9.8481     13.8417
4.3052     9.9301     13.6301
4.4397     9.9693     13.4294
4.5182     9.9989     13.2139
4.5505     10.0312    12.9517
4.5957     9.9917     12.8077
4.6311     9.9761     12.5501





























































































































































-0.5721    8.4658     11.5451    RORBIT
-0.81      8.4676     11.5173
-1.0048    8.4277     11.4817
-1.2803    8.4861     11.5806
-1.5225    8.5599     11.6575
-1.7929    8.6895     11.8375
-2.0117    8.8585     12.093
-2.187     8.934      12.2932
-2.2471    9.0396     12.517
-2.3154    9.0772     12.7116
-2.3901    9.1259     12.9442
-2.4197    9.1229     13.1664
-2.3417    9.0981     13.3387
-2.2288    9.0539     13.5336
-2.0359    8.9811     13.7762
-1.7892    8.8542     13.9712
-1.5039    8.6761     14.0961
-1.099     8.4435     14.0876
-0.8314    8.3021     14.0646
-0.4667    8.253      14.0171
-0.2514    8.2892     13.9283
-0.0509    8.3081     13.8989
0.2669     8.341      13.8557
0.4734     8.3791     13.6896
0.5743     8.4527     13.4061
0.707      8.4632     13.0803
0.7057     8.5149     12.9276
0.698      8.5155     12.7717
0.6789     8.5056     12.6506
0.7145     8.4384     12.558










































































































































































2.5273     8.5901     11.4185    LORBIT
2.7558     8.5729     11.3439
2.9221     8.5892     11.3358
3.2002     8.6579     11.3725
3.4773     8.6988     11.4234
3.708      8.8271     11.564
3.8926     8.9922     11.7373
4.0286     9.1675     11.9354
4.1543     9.2979     12.1797
4.2385     9.3687     12.3513
4.2679     9.4181     12.4929
4.3547     9.4758     12.7363
4.3296     9.5136     12.9037
4.2966     9.429      13.1927
4.2435     9.3454     13.3759
4.0271     9.1905     13.6433
3.8904     9.1297     13.7279
3.7126     8.9439     13.8607
3.5684     8.8988     13.8516
3.473      8.7667     13.9099
3.3078     8.6602     13.8975
3.1559     8.5866     13.8564
3.0054     8.5625     13.8068
2.7878     8.5077     13.7799
2.6346     8.4632     13.7576
2.2721     8.4553     13.79
1.9816     8.3911     13.8281
1.6761     8.4746     13.637
1.5332     8.536      13.3184
1.4191     8.5765     13.0984
1.3567     8.5709     12.9273
1.3282     8.5566     12.7044
1.2949     8.5218     12.5659
1.2959     8.4762     12.4383






































































































































































-2.832     9.5183     12.7834    RTEMFOS
-2.8846    9.4925     12.59
-2.9164    9.4047     12.2757
-2.9273    9.2791     11.9928
-2.9341    9.1756     11.6993
-2.939     9.0474     11.4094
-2.9656    8.9459     11.1911
-2.9913    8.7731     10.9261
-3.0211    8.7006     10.6617
-3.0536    8.6836     10.4438
-3.1143    8.7261     10.2131
-3.2171    8.9015     10.0193
-3.2823    9.0826     9.9825
-3.3516    9.3026     9.9871
-3.3686    9.4125     10.0154
-3.4105    9.5629     10.0491
























































































































































































4.6467     9.9573     12.5539    LTEMFOS
4.6754     9.9345     12.2407
4.7084     9.7844     11.8463
4.7332     9.6439     11.6064
4.7289     9.5881     11.3976
4.7405     9.4589     11.1951
4.7676     9.3445     10.9485
4.7488     9.2809     10.6794
4.7833     9.1945     10.4193
4.8211     9.1692     10.0832
4.933      9.2277     9.7816
5.0039     9.4093     9.6275
5.072      9.6165     9.5865
5.0906     9.763      9.5972
5.1025     9.8574     9.6193
5.1256     9.9697     9.6449
























































































































































































0.6137     5.7882     12.2216    OP
0.732      8.0122     12.2263    BA
0.8168     12.6439    11.5608    ST
0.8083     17.9687    12.2344    IV
-3.2931    8.3148     11.9439    R_PG
-4.0804    10.537     11.0676    R_ZTI
-1.2715    13.0669    12.5886    R_M3D
-1.5061    15.5947    12.8648    R_M12
-1.1253    17.9714    12.9649    R_MP3
-0.7421    18.8572    13.0047    R_PMI
4.752      8.088      11.7365    L_PG
5.5351     10.3062    10.8148    L_ZTI
2.8961     13.0503    12.4553    L_M3D
3.2441     15.5699    12.7429    L_M12
2.7707     17.9725    12.7897    L_MP3
2.2974     18.7717    12.8927    L_PMI
-0.2902    19.2896    12.0448    O1
3.4205     10.6728    5.8931     O2
-4.283     9.7282     10.8419    O3
1.0095     3.2662     9.7801     O4




















































































































































































-2.5643    13.6584    11.1031    RZYGINF
-2.7506    13.6482    10.9211
-2.8906    13.497     10.8122
-3.068     13.3586    10.7785
-3.2635    13.1533    10.7885
-3.3644    12.9345    10.8391
-3.431     12.7031    10.9421
-3.4721    12.4603    11.0204
-3.547     12.2666    11.0712
-3.5754    12.0476    11.116
-3.6194    11.9084    11.1354
-3.6128    11.7422    11.1635
-3.6224    11.567     11.1665
-3.714     11.3032    11.1781
-3.8765    11.0768    11.1663
-3.9429    10.8917    11.1541
-3.9979    10.7698    11.1186
-4.0173    10.6543    11.118
-4.0778    10.5346    11.0704





















































































































































































3.8714     13.7545    11.0538    LZYGINF
4.0115     13.6084    10.896
4.1515     13.5164    10.7683
4.2523     13.4222    10.6521
4.4073     13.2941    10.5562
4.5832     13.0838    10.6124
4.7098     12.8387    10.7025
4.7626     12.6666    10.7551
4.7675     12.4607    10.8178
4.8314     12.2656    10.8575
4.9493     12.0548    10.8702
5.0084     11.8679    10.9084
5.0629     11.6785    10.9184
5.0546     11.5469    10.9099
5.1445     11.3081    10.8997
5.2242     11.0831    10.8995
5.3037     10.9361    10.8957
5.4343     10.7521    10.8492
5.4428     10.5121    10.873
5.4319     10.3943    10.8701
5.4556     10.2978    10.8287



















































































































































































-1.2203    13.0126    12.5792    R-ALV
-1.4727    13.3639    12.5354
-1.6775    13.7571    12.5898
-1.6845    14.1768    12.6304
-1.6656    14.362     12.6736
-1.6733    14.6846    12.7383
-1.6717    14.912     12.7529
-1.6905    15.1225    12.7969
-1.5606    15.4468    12.9045
-1.4845    15.7476    12.873
-1.4452    16.0452    12.8705
-1.3882    16.2984    12.9254
-1.2805    16.5271    12.8904
-1.2301    16.6949    12.9168
-1.2061    16.759     12.9942
-1.1972    17.0705    12.9991
-1.1722    17.2672    12.995
-1.1738    17.5368    12.9903
-1.1927    17.6753    12.9548
-1.1401    17.9814    12.8554




















































































































































































2.8594     13.0195    12.4508    L-ALV
3.1027     13.3422    12.4869
3.2299     13.6246    12.5461
3.4126     14.0603    12.4833
3.3758     14.3979    12.5574
3.3813     14.7812    12.6513
3.4036     15.1242    12.6103
3.323      15.5018    12.6367
3.2307     15.7465    12.5619
3.1901     16.0314    12.7179
3.1284     16.3921    12.6848
2.9819     16.6188    12.7381
2.9489     16.7447    12.7254
2.9742     17.0135    12.8035
2.8827     17.3345    12.8065
2.8711     17.601     12.8153
2.8319     17.9066    12.774
2.764      18.0511    12.7828
