AMNH       119761     laj3ms6.xls

















































































































































































9.2339     9.256      -9.3041    NOSE
9.3384     9.2124     -9.3179
9.4256     9.1367     -9.2844
9.4209     9.0839     -9.2137
9.4865     9.0197     -9.1576
9.531      8.9811     -9.1208
9.6095     8.9727     -9.1457
9.655      9.0441     -9.2051
9.7502     9.1254     -9.1614
9.7686     9.1271     -9.0393
9.7644     9.0603     -8.9103
9.7813     8.9427     -8.6881
9.771      8.8415     -8.5447
9.7666     8.6646     -8.4014
9.6559     8.6288     -8.2492
9.5338     8.5434     -8.0603
9.3383     8.4189     -7.8689
9.1186     8.3844     -7.6985
8.9371     8.3238     -7.6192
8.6836     8.2754     -7.449
8.6451     8.2951     -7.4234
8.5392     8.4017     -7.5392
8.493      8.5067     -7.6269
8.4556     8.6498     -7.7316
8.4587     8.8314     -7.8772
8.4573     9.047      -8.0005
8.4941     9.1791     -8.119
8.5572     9.285      -8.2862
8.6261     9.4443     -8.4125
8.7443     9.5834     -8.5301
8.8249     9.6889     -8.7528
8.9011     9.6701     -8.8968
8.9558     9.6852     -8.8772
9.0135     9.6674     -9.0091
9.0168     9.6612     -9.0903
8.9951     9.6186     -9.1332
8.9577     9.5385     -9.085
8.9445     9.467      -9.0925
9.0249     9.3874     -9.1546
9.0467     9.3739     -9.2749
9.1359     9.3506     -9.3149
9.2639     9.2652     -9.3067






























































































































































8.6474     8.3589     -7.4947    NASP-PR
8.5793     8.2196     -7.3934
8.4895     8.0735     -7.1652
8.4207     7.9969     -6.8535
8.3874     7.9624     -6.6795
8.37       7.9603     -6.5516


































































































































































































10.1961    9.8406     -9.6795    R-PM/MAX
10.1458    9.6557     -9.5423
10.1374    9.4865     -9.357
10.1239    9.3238     -9.1909
10.1025    9.1416     -9.0243
10.0811    8.9818     -8.8507
10.0443    8.7995     -8.6374
10.0232    8.6018     -8.3567
10.0538    8.4391     -8.0153
10.123     8.2528     -7.6497
10.0725    8.0894     -7.4338
10.1529    7.9681     -7.1662
10.2106    7.9997     -6.9683



























































































































































































9.5408     10.3778    -9.6376    L-PM/MAX
9.3963     10.3007    -9.4096
9.1941     10.189     -9.1779
8.9576     10.1188    -8.9325
8.7814     10.0091    -8.6686
8.6082     9.9347     -8.4138
8.4351     9.8198     -8.0637
8.2477     9.8308     -7.6897
8.1343     9.7664     -7.4661
7.9742     9.7532     -7.2223
7.9338     9.7528     -6.9798
7.9815     9.7703     -6.8416




























































































































































































11.5083    9.3385     -6.6501    ROSTRUM
11.5429    9.2765     -6.873
11.5561    9.2741     -7.1527
11.4726    9.3288     -7.4119
11.362     9.4766     -7.6497
11.266     9.5658     -7.9569
11.2379    9.5592     -8.1442
11.1964    9.564      -8.3801
11.1543    9.6043     -8.6214
11.1633    9.5777     -8.8097
11.1388    9.5143     -9.0416
11.0216    9.5965     -9.2108
10.7677    9.8089     -9.4192
10.5041    10.0142    -9.5685
10.363     10.1383    -9.7502
10.3224    10.1716    -9.8733
10.236     10.2228    -10.1002
10.0669    10.2797    -10.1923
9.9487     10.3664    -10.2221
9.9399     10.4179    -10.1564
9.8128     10.5925    -9.9914
9.7355     10.5988    -9.8456
9.6536     10.6609    -9.5705
9.4704     10.781     -9.3589
9.277      10.969     -9.255
9.1221     11.0961    -9.1126
8.9525     11.1529    -9.0691
8.895      11.2048    -8.975
8.9889     11.2194    -8.8648
9.0515     11.2103    -8.6954
9.0555     11.2053    -8.4491
9.0421     11.2678    -8.1854
9.0325     11.3144    -7.9452
8.969      11.3022    -7.7631
8.9229     11.3254    -7.5827
8.8935     11.39      -7.4436
8.804      11.4649    -7.2336
8.797      11.5133    -7.0503
8.7852     11.5202    -6.8707
8.7825     11.5451    -6.7441
8.8134     11.5335    -6.594































































































































































13.8517    10.2136    -10.313    SUPORB
13.8716    10.2006    -10.4348
13.8747    10.2896    -10.7122
13.7841    10.3825    -10.9515
13.6215    10.4742    -11.2199
13.4091    10.587     -11.5037
13.1213    10.6792    -11.7638
12.6925    10.7788    -11.985
12.3237    10.8327    -12.1084
12.036     10.9785    -12.1691
11.7182    11.0808    -12.23
11.1862    11.2201    -12.1511
10.8464    11.393     -12.0938
10.5399    11.6402    -12.0658
10.3268    11.8498    -12.1112
10.1076    12.1686    -12.139
9.9522     12.48      -12.1237
9.7484     12.7622    -12.0451
9.594      12.9938    -11.9446
9.443      13.2468    -11.7954
9.3818     13.3407    -11.7128
9.2693     13.6379    -11.5116
9.1086     13.9112    -11.2285
9.0191     14.1017    -10.966
8.899      14.2118    -10.7185
8.8323     14.3084    -10.4954
8.8005     14.3125    -10.3692













































































































































































11.8629    9.9031     -9.6962    RORBIT
12.0684    9.848      -9.697
12.4206    9.8026     -9.7217
12.6366    9.8678     -9.7875
12.9146    9.9934     -9.9121
13.0928    10.0993    -10.0285
13.2516    10.0644    -10.4706
13.2725    10.1056    -10.6958
13.1946    10.1678    -10.9854
13.0766    10.2363    -11.2096
12.8946    10.3264    -11.4392
12.6395    10.4035    -11.5539
12.3264    10.5095    -11.6194
12.0422    10.559     -11.6604
11.7295    10.7891    -11.6588
11.4987    10.7629    -11.7332
11.3113    10.9416    -11.4879
11.1529    11.0301    -11.2606
11.0515    11.0715    -11.0427
10.9367    11.053     -10.89
10.8403    11.0531    -10.691



















































































































































































8.9458     12.0477    -9.5971    LORBIT
8.8069     12.3657    -9.5731
8.7278     12.6587    -9.5844
8.6774     12.9606    -9.6807
8.7354     13.2314    -9.797
8.7962     13.4672    -10.045
8.8041     13.5148    -10.1925
8.8169     13.5267    -10.4715
8.879      13.4814    -10.6961
9.0667     13.373     -11.0285
9.2308     13.0967    -11.3217
9.4263     12.692     -11.4518
9.6621     12.3173    -11.563
9.807      12.1149    -11.5714
9.9813     11.907     -11.4858
10.1116    11.7578    -11.304
10.222     11.5931    -11.0693
10.3072    11.523     -10.8353
10.3286    11.4543    -10.613
10.3203    11.4589    -10.4567




















































































































































































13.839     10.1845    -10.3875   RTEMFOS
13.7976    10.1132    -10.195
13.7451    9.9361     -9.8745
13.5751    9.7797     -9.6766
13.4024    9.5657     -9.3823
13.308     9.3232     -9.0709
13.3476    9.2336     -8.8604
13.4699    9.2256     -8.6435
13.6283    9.2446     -8.5185
14.0379    9.4365     -8.4358
14.1707    9.5866     -8.4902
14.2893    9.6762     -8.5133




























































































































































































8.7846     14.2004    -10.1869   LTEMFOS
8.7441     14.1179    -10.0234
8.7356     14.0181    -9.7819
8.6592     13.9314    -9.5532
8.5135     13.6998    -9.2792
8.3704     13.4287    -8.9783
8.1987     13.3106    -8.6699
8.1199     13.447     -8.3762
8.1388     13.6978    -8.2195
8.1528     13.9896    -8.164
8.2333     14.278     -8.1848
8.2792     14.4086    -8.2178




























































































































































































7.061      7.4678     -8.9901    OP
8.3385     8.7225     -9.1494    BA
11.1149    11.4908    -8.5532    ST
13.7689    14.1559    -8.3704    IV
10.9913    6.7993     -8.6027    R_PG
13.0606    7.6165     -8.2805    R_ZTI
12.313     10.4972    -9.5261    R_M3D
13.5327    11.3594    -9.4022    R_M12
14.5712    12.7381    -9.1183    R_MP3
14.9627    13.3166    -8.7804    R_PMI
6.3123     11.3917    -8.6086    L_PG
7.1872     13.4993    -8.3151    L_ZTI
10.1032    12.8252    -9.4804    L_M3D
11.0164    13.9868    -9.364     L_M12
12.4056    15.0209    -9.0125    L_MP3
13.1416    15.3223    -8.7297    L_PMI
15.3284    14.9339    -8.8339    O1
14.4489    10.1154    -7.5329    O2
9.7525     5.4223     -7.6711    O3
6.5383     5.9366     -5.9187    O4




















































































































































































13.1468    7.5639     -8.2621    RZYGINF
13.2713    7.7689     -8.3038
13.3898    7.9672     -8.3636
13.4893    8.1777     -8.461
13.6092    8.3734     -8.5348
13.7451    8.6458     -8.578
13.8909    8.9419     -8.6171
14.0023    9.3261     -8.5956
14.041     9.4635     -8.5773
14.0451    9.7002     -8.5293
14.1021    9.9143     -8.523
14.0792    10.0713    -8.515
14.0376    10.2051    -8.4889
13.9779    10.287     -8.4503


























































































































































































7.2849     13.4169    -8.3425    LZYGINF
7.5036     13.5169    -8.4018
7.7767     13.6567    -8.5173
8.0774     13.8205    -8.5885
8.4136     14.0359    -8.6165
8.6704     14.224     -8.7085
8.91       14.4072    -8.6725
9.2706     14.5208    -8.5724
9.5076     14.4673    -8.4922
9.7522     14.4163    -8.4604
9.852      14.3921    -8.441





























































































































































































12.2985    10.4393    -9.5044    R-ALV
12.5178    10.4599    -9.4734
12.7805    10.5501    -9.4758
13.0233    10.6793    -9.4266
13.2234    10.8126    -9.4033
13.4189    10.9981    -9.3944
13.6104    11.2092    -9.3639
13.7874    11.4309    -9.3102
13.8966    11.5901    -9.3458
14.0123    11.7985    -9.2955
14.1325    11.9399    -9.1966
14.2601    12.2124    -9.2073
14.4281    12.3667    -9.1751
14.5396    12.5328    -9.1635
14.6483    12.7396    -9.1043

























































































































































































10.1757    12.6417    -9.506     L-ALV
10.1951    12.9014    -9.5063
10.3284    13.245     -9.4724
10.4573    13.501     -9.4387
10.7162    13.7811    -9.3853
10.9813    13.9893    -9.3557
11.1852    14.1394    -9.3082
11.3929    14.3643    -9.1491
11.6922    14.5704    -9.0907
11.9498    14.7183    -9.0993
12.1154    14.9082    -9.0621
12.2506    14.9847    -9.0393
12.4481    15.0559    -8.9993



























































































































































































12.2312    10.0368    -8.1941    R_FOS
9.1298     12.4344    -8.0182    L_FOS
