AMNH       52615      laj12ms.xls
9.4852     10.9604    -7.1255
9.3786     10.8139    -7.0671
9.2986     10.7171    -6.9628
9.1943     10.6299    -6.8826
9.117      10.5516    -6.8149
9.032      10.4689    -6.722
8.994      10.4484    -6.6599
8.9902     10.4615    -6.5781






















































































































































































8.9529     10.489     -6.6171    NOSE
8.9993     10.4059    -6.5581
9.0909     10.3256    -6.5809
9.1463     10.2831    -6.5282
9.2361     10.3067    -6.5105
9.346      10.3795    -6.5031
9.4232     10.3641    -6.4175
9.4356     10.3088    -6.3487
9.5208     10.2184    -6.2516
9.5052     10.0854    -6.0897
9.4311     10.028     -5.9208
9.3769     9.941      -5.7901
9.2318     9.8687     -5.6187
9.0449     9.8027     -5.5253
8.8496     9.7855     -5.4121
8.7253     9.7882     -5.2811
8.5411     9.7981     -5.2109
8.4612     9.801      -5.1475
8.403      9.8482     -5.0672
8.2999     9.9183     -5.1387
8.2605     10.1244    -5.2461
8.2862     10.245     -5.3096
8.2731     10.3501    -5.3966
8.3187     10.5703    -5.5238
8.3793     10.7404    -5.6691
8.4692     10.8257    -5.8254
8.532      10.9638    -5.9488
8.6632     10.9904    -6.1122
8.7573     10.9452    -6.2519
8.8365     10.9155    -6.3966
8.893      10.8632    -6.4707
8.8121     10.7632    -6.4983
8.8208     10.6001    -6.5161
8.8836     10.5547    -6.4953
8.9739     10.5216    -6.6003





































































































































































8.4238     9.8848     -5.0665    NASP-PR
8.3307     9.793      -5.0286
8.2533     9.6928     -4.9311
8.1809     9.6172     -4.7602
8.1245     9.6109     -4.6139
8.1274     9.6001     -4.5055
8.1767     9.6721     -4.3505

































































































































































































9.9194     10.9021    -7.0549    R-PM/MAX
9.8355     10.7668    -6.9949
9.8033     10.6715    -6.8469
9.8164     10.5764    -6.6937
9.8833     10.4832    -6.6185
9.8487     10.2754    -6.4144
9.8095     10.1094    -6.212
9.7501     9.9458     -5.9659
9.7145     9.8021     -5.7284
9.7009     9.634      -5.4629
9.6868     9.5037     -5.2042
9.7874     9.4052     -5.0132
9.7979     9.3657     -4.918
9.8197     9.325      -4.8069
9.8144     9.3158     -4.6333

























































































































































































9.358      11.3225    -7.1297    L-PM/MAX
9.2598     11.2898    -7.0425
9.1217     11.248     -6.8715
9.0355     11.2533    -6.7168
8.9332     11.3213    -6.5632
8.8013     11.3281    -6.4468
8.6441     11.252     -6.2576
8.521      11.2005    -6.0978
8.4199     11.1477    -5.891
8.3161     11.0855    -5.6691
8.2044     11.0694    -5.456
8.0668     11.0995    -5.2003
7.9805     11.1229    -5.0538
7.9108     11.1657    -4.9327
7.8965     11.2254    -4.8506
7.8685     11.1878    -4.7517
7.9135     11.2485    -4.6272























































































































































































11.3005    10.3254    -4.5841    ROSTRUM
11.2631    10.3239    -4.8016
11.2177    10.3353    -5.0436
11.166     10.4198    -5.2083
11.0926    10.4994    -5.3667
11.0298    10.5942    -5.6057
10.9553    10.6348    -5.8515
10.9316    10.6134    -6.123
10.9026    10.5781    -6.2917
10.8957    10.4925    -6.5067
10.7597    10.5738    -6.6803
10.6099    10.7708    -6.918
10.4095    10.9499    -7.1114
10.0649    11.2898    -7.5845
9.9355     11.3508    -7.7528
9.8622     11.4064    -7.7987
9.8296     11.4366    -7.7963
9.7931     11.4227    -7.7411
9.6826     11.551     -7.5715
9.6008     11.7567    -7.2306
9.4163     11.9768    -7.0568
9.1811     12.1647    -6.8208
9.0394     12.3042    -6.6362
9.0158     12.3859    -6.5366
9.11       12.3856    -6.3425
9.1082     12.3793    -6.0327
9.0908     12.4171    -5.7264
9.0943     12.5172    -5.4073
8.9972     12.5811    -5.2054
8.939      12.6957    -5.0495
8.8795     12.7249    -4.7672
8.8931     12.7711    -4.612
8.8861     12.7431    -4.4736







































































































































































13.2556    10.5394    -8.1139    SUPORB
13.2144    10.5619    -8.3145
13.1723    10.6273    -8.5765
13.0536    10.7471    -8.9248
12.8809    10.8635    -9.2048
12.5948    10.9814    -9.4193
12.3672    11.1214    -9.5631
12.1573    11.256     -9.6685
11.8555    11.4355    -9.7476
11.5875    11.6124    -9.7807
11.3497    11.7825    -9.7925
11.04      11.8858    -9.7337
10.7937    12.0142    -9.677
10.6316    12.0406    -9.623
10.5226    12.0942    -9.5794
10.4759    12.1365    -9.5778
10.4477    12.1778    -9.5983
10.4441    12.2735    -9.6169
10.2927    12.6104    -9.6662
10.118     12.9711    -9.6958
9.9576     13.3114    -9.6956
9.7939     13.7443    -9.6236
9.7392     13.9384    -9.5671
9.57       14.2322    -9.3647
9.394      14.4808    -9.0803
9.3284     14.6813    -8.8575
9.2623     14.7793    -8.6305
9.1782     14.8356    -8.3879
9.1329     14.8691    -8.0591
9.0807     14.8472    -7.8994










































































































































































11.6423    10.6327    -7.2404    RORBIT
11.9444    10.5664    -7.2691
12.2674    10.5437    -7.3382
12.5032    10.5059    -7.5216
12.6707    10.5233    -7.7042
12.7264    10.5489    -7.9144
12.7982    10.6065    -8.1581
12.7848    10.5967    -8.4139
12.7313    10.6319    -8.592
12.6455    10.6989    -8.7541
12.5648    10.7181    -8.8784
12.4877    10.757     -8.9865
12.4373    10.7334    -9.054
12.2609    10.7695    -9.211
12.096     10.8937    -9.214
11.9227    10.9115    -9.2796
11.723     11.005     -9.2877
11.599     11.0668    -9.2781
11.4853    11.2024    -9.2235
11.4165    11.3436    -9.2895
11.4026    11.3179    -9.3267
11.251     11.419     -9.3555
11.0337    11.5265    -9.3254
10.8543    11.6695    -9.1518
10.7347    11.7142    -8.9342
10.6591    11.746     -8.6858
10.5968    11.7329    -8.4496
10.5395    11.6868    -8.3264












































































































































































9.129      13.0216    -7.2531    LORBIT
9.0508     13.3157    -7.2468
8.9682     13.5476    -7.2789
8.9747     13.792     -7.3593
8.9992     13.9846    -7.505
9.0501     14.1877    -7.7089
9.1001     14.3335    -7.991
9.142      14.3653    -8.2359
9.1518     14.2914    -8.5794
9.3018     14.1634    -8.7739
9.4181     13.9571    -9.0252
9.4048     13.8046    -9.1185
9.5405     13.6214    -9.1573
9.5548     13.4626    -9.2421
9.6779     13.2232    -9.2094
9.7124     13.1087    -9.1802
9.809      12.9465    -9.2365
9.9783     12.7973    -9.2315
10.0631    12.6123    -9.2516
10.1762    12.3847    -9.084
10.2028    12.2404    -8.886
10.2121    12.1423    -8.6738
10.1823    12.0776    -8.4006
10.1571    12.0445    -8.3019
















































































































































































13.264     10.5301    -8.0431    RTEMFOS
13.2528    10.4685    -7.7878
13.1246    10.3661    -7.437
13.0019    10.2789    -7.203
12.9009    10.1517    -6.8906
12.9324    10.0651    -6.5559
13.1038    10.0544    -6.2875
13.3669    10.0763    -6.1528
13.6227    10.165     -6.1226
13.7997    10.252     -6.1447
13.9243    10.3127    -6.192
14.0193    10.3464    -6.2464




























































































































































































9.1548     14.8282    -8.055     LTEMFOS
9.1143     14.8016    -7.7725
9.0376     14.7415    -7.5026
8.9339     14.6144    -7.2342
8.849      14.4943    -6.9987
8.764      14.4259    -6.7827
8.7364     14.4686    -6.423
8.7319     14.595     -6.2405
8.746      14.8201    -6.1095
8.8516     15.021     -6.0541
8.9669     15.2231    -6.086
9.0341     15.372     -6.1263
9.0625     15.486     -6.1231



























































































































































































8.5933     9.9663     -7.0366    OP
9.8511     11.2892    -7.0807    BA
12.5595    14.0152    -6.5971    ST
14.9554    16.4276    -6.4396    IV
12.3334    9.4573     -6.6336    R_PG
14.2097    10.1364    -6.3405    R_ZTI
13.7809    13.0888    -7.4583    R_M3D
14.9451    13.9715    -7.3767    R_M12
15.875     15.2085    -7.0355    R_MP3
16.2468    16.0721    -6.7854    R_PMI
7.9516     13.8039    -6.4313    L_PG
8.5809     15.667     -6.166     L_ZTI
11.4795    15.3675    -7.3679    L_M3D
12.348     16.445     -7.2823    L_M12
13.7118    17.4327    -6.8934    L_MP3
14.4901    17.7251    -6.6792    L_PMI
16.0437    18.0799    -6.6622    O1
10.9793    17.0399    -5.7595    O2
7.0058     12.9215    -5.5849    O3
6.8058     9.5573     -5.1631    O4




















































































































































































15.1202    12.4882    -6.6237    RZYGINF
15.1796    12.3424    -6.6143
15.244     12.1143    -6.6417
15.264     11.7695    -6.729
15.0855    11.4613    -6.7829
14.8949    11.234     -6.7828
14.6855    10.9995    -6.7509
14.5584    10.7776    -6.6473
14.466     10.6351    -6.5577
14.3787    10.4691    -6.5028
14.309     10.2708    -6.4221
14.2411    10.1881    -6.3857
14.2043    10.1257    -6.3288



























































































































































































10.998     16.5716    -6.4638    LZYGINF
10.8197    16.5702    -6.5062
10.6624    16.5272    -6.5255
10.4208    16.4938    -6.595
10.1854    16.4911    -6.6104
9.9181     16.336     -6.6538
9.6546     16.1948    -6.6781
9.3873     16.016     -6.5826
9.1048     15.9032    -6.3883
8.9428     15.778     -6.2601
8.8593     15.7381    -6.1593
8.6994     15.6628    -6.2164
8.6118     15.5902    -6.1853



























































































































































































13.7047    13.077     -7.4517    R-ALV
13.8671    13.1066    -7.4754
14.0476    13.1427    -7.4495
14.2353    13.2792    -7.4425
14.3769    13.4206    -7.4372
14.504     13.486     -7.3682
14.599     13.5433    -7.3649
14.8019    13.7331    -7.4107
14.9389    13.913     -7.3399
15.0213    14.0233    -7.3563
15.1108    14.1374    -7.2992
15.2424    14.3021    -7.3335
15.3304    14.4654    -7.2414
15.3989    14.5601    -7.2596
15.5182    14.6824    -7.126
15.6572    14.8547    -7.1663
15.775     15.0126    -7.1456
15.8572    15.1586    -7.0747






















































































































































































11.4492    15.3134    -7.3347    L-ALV
11.5143    15.5507    -7.3609
11.6554    15.8099    -7.3134
11.85      16.0273    -7.3084
12.0932    16.3455    -7.273
12.4266    16.5969    -7.2631
12.7736    16.8522    -7.2047
13.0313    17.0493    -7.1312
13.2732    17.2549    -7.0369
13.4729    17.4211    -6.933
13.6547    17.4849    -6.8791





























































































































































































12.23      10.986     -5.957     R_FOS
9.4445     13.7106    -5.8947    L_FOS
