AMNH       52603      laj6ms.xls




8.4331     15.0922    -7.1592    LORBIT
8.3303     15.2655    -7.199
8.2751     15.45      -7.217
8.2551     15.7036    -7.3025
8.2619     15.9855    -7.4198
8.3199     16.2017    -7.6687
8.385      16.3676    -7.9229
8.4216     16.4271    -8.176
8.5399     16.3268    -8.4322
8.6343     16.1661    -8.7487
8.7631     15.87      -8.9909
8.7954     15.5445    -9.1998
8.9272     15.1909    -9.2881
9.1093     14.8976    -9.3429
9.2339     14.7265    -9.3014
9.3542     14.553     -9.1747
9.4193     14.3514    -9.1387
9.5218     14.1996    -8.9122
9.5933     14.1489    -8.7413
9.6382     14.1035    -8.5023
9.604      14.0705    -8.3593
9.564      14.0187    -8.2097
9.5388     13.9916    -8.1596

















































































































































































13.0674    12.5524    -8.3028    RTEMFOS
13.0606    12.4584    -8.0855
12.9773    12.4236    -7.8354
12.9017    12.4105    -7.6664
12.8463    12.3337    -7.4363
12.8045    12.2891    -7.2291
12.7175    12.2219    -6.9497
12.6549    12.1769    -6.6813
12.6191    12.1573    -6.3687
12.6719    12.1682    -6.1614
13.1106    12.2515    -5.9638
13.3233    12.3352    -5.9629
13.5143    12.3713    -5.9927
13.6112    12.4239    -6.0251


























































































































































































8.4259     17.0761    -8.0514    LTEMFOS
8.3016     17.0041    -7.8764
8.1903     16.895     -7.5938
8.13       16.7596    -7.3833
8.0949     16.7185    -7.2027
7.9411     16.5944    -6.9307
7.8729     16.5124    -6.6408
7.8506     16.5787    -6.256
7.9267     16.8222    -6.1018
8.0502     17.0976    -6.0481
8.1057     17.2903    -6.0431
8.1167     17.3969    -6.079




























































































































































































7.5145     12.2769    -7.1226    OP
8.9514     13.4957    -7.5822    BA
12.0235    16.0011    -6.6538    ST
14.7144    18.2358    -6.4361    IV
11.5426    11.5234    -6.6446    R_PG
13.3261    11.8674    -6.557     R_ZTI
13.1141    14.9247    -7.5419    R_M3D
14.3908    15.5298    -7.48      R_M12
15.4936    16.8072    -7.1964    R_MP3
15.9691    17.6575    -6.8701    R_PMI
7.4952     16.3823    -6.3577    L_PG
8.2202     18.242     -6.1522    L_ZTI
11.1376    17.417     -7.3454    L_M3D
12.0039    18.4479    -7.3369    L_M12
13.3675    19.2689    -7.0195    L_MP3
14.2674    19.5362    -6.779     L_PMI
15.9212    19.8385    -6.7388    O1
10.7988    19.3795    -5.7523    O2
6.2658     15.4404    -5.5618    O3
5.9767     11.9979    -5.4005    O4




















































































































































































14.4253    14.4741    -6.7651    RZYGINF
14.4567    14.2952    -6.713
14.5311    14.0007    -6.7401
14.493     13.6942    -6.74
14.4345    13.3486    -6.7726
14.3398    13.1111    -6.7977
14.1763    12.8673    -6.7969
14.0526    12.7062    -6.7732
13.888     12.5671    -6.7354
13.6957    12.3306    -6.7056
13.558     12.1896    -6.6473
13.4727    12.0672    -6.6363
13.3921    11.96      -6.5891
13.354     11.8786    -6.549


























































































































































































10.9758    18.8181    -6.5294    LZYGINF
10.7139    18.877     -6.5001
10.4459    18.8719    -6.495
10.0113    18.9649    -6.4881
9.7376     18.8874    -6.5229
9.4638     18.7627    -6.5138
9.2376     18.6551    -6.4745
9.0299     18.5521    -6.3799
8.8367     18.4433    -6.3765
8.6629     18.3618    -6.3552
8.5273     18.2711    -6.2982
8.3831     18.2238    -6.2302
8.3211     18.1916    -6.1982
8.2319     18.134     -6.1433


























































































































































































13.0697    14.9351    -7.5525    R-ALV
13.2029    14.8994    -7.5038
13.3448    14.8935    -7.4835
13.5737    14.9331    -7.5065
13.7529    15.0136    -7.4659
13.9127    15.1029    -7.4453
14.045     15.1768    -7.4371
14.2184    15.3127    -7.417
14.3881    15.4816    -7.4569
14.476     15.5653    -7.4379
14.5525    15.6478    -7.4057
14.6289    15.7231    -7.3979
14.7477    15.7881    -7.3751
14.8504    15.9193    -7.3671
14.8837    16.0425    -7.3526
14.9466    16.1666    -7.3254
15.0633    16.2787    -7.295
15.1906    16.4142    -7.2307
15.2921    16.515     -7.2244
15.398     16.5933    -7.2018
15.4761    16.6667    -7.1673
15.5178    16.7236    -7.1491


















































































































































































11.1566    17.34      -7.3716    L-ALV
11.1604    17.5448    -7.3504
11.1956    17.7635    -7.3274
11.3647    17.987     -7.298
11.5493    18.2274    -7.3053
11.737     18.4267    -7.2207
11.91      18.5491    -7.2221
12.0586    18.6222    -7.1622
12.1705    18.705     -7.1782
12.3567    18.8598    -7.1349
12.559     18.923     -7.1208
12.7077    18.9555    -7.133
12.8719    19.0187    -7.0784
12.9663    19.0614    -7.1252
13.0158    19.138     -7.0499
13.2131    19.2988    -7.0204
13.3713    19.3847    -6.9373
13.4561    19.4091    -6.9584






















































































































































































11.6237    12.96      -5.7393    R_FOS
8.7672     15.6085    -5.9208    L_FOS
