AMNH       52607      laj8ms.xls
































































































































































10.4596    11.3002    -6.7207    RORBIT
10.6299    11.1982    -6.8827
10.9135    11.088     -7.0037
11.1961    11.0669    -7.2079
11.3698    11.1369    -7.3911
11.5078    11.1925    -7.6417
11.6316    11.2526    -8.2639
11.5239    11.3826    -8.5198
11.3717    11.447     -8.7336
11.1104    11.5749    -8.9506
10.8397    11.7346    -9.098
10.706     11.8421    -9.1834
10.4968    12.0136    -9.2196
10.308     12.0895    -9.1245
10.1438    12.1614    -9.012
10.053     12.2162    -8.9719
9.884      12.3012    -8.8597
9.7614     12.3035    -8.7155
9.6603     12.3325    -8.5302
9.6033     12.317     -8.3859
9.5599     12.3058    -8.2817



















































































































































































8.1565     13.4941    -7.0081    LORBIT
8.0974     13.6886    -7.0502
7.9763     13.8663    -7.1111
7.8951     14.1422    -7.2009
7.9487     14.4077    -7.3966
8.0161     14.6318    -7.6839
8.1127     14.775     -7.9548
8.2145     14.7826    -8.3742
8.2958     14.6465    -8.6604
8.4175     14.3872    -8.9474
8.4708     14.0573    -9.1099
8.5401     13.7762    -9.138
8.6607     13.5105    -9.1664
8.9009     13.2635    -9.1014
9.0016     13.0205    -9.0111
9.073      12.8123    -8.7874
9.1038     12.6907    -8.5768
9.1132     12.6604    -8.3583
9.0855     12.6146    -8.1169
9.0641     12.607     -7.9657




















































































































































































12.1465    11.2771    -7.7726    RTEMFOS
12.1145    11.2315    -7.6141
12.0043    11.0994    -7.3215
11.8108    10.9823    -6.9153
11.6848    10.8942    -6.5529
11.7005    10.8812    -6.3129
11.8718    10.8423    -6.0489
12.0829    10.9505    -5.9774
12.5845    11.1034    -6.0403
12.6275    11.1494    -6.0741






























































































































































































8.1303     15.2685    -7.9322    LTEMFOS
8.0763     15.2205    -7.676
7.9958     15.1773    -7.543
7.9063     15.0739    -7.3241
7.8043     14.9051    -7.0406
7.7195     14.8105    -6.8495
7.5361     14.7051    -6.6927
7.549      14.805     -6.5313
7.5898     15.0031    -6.3305
7.6355     15.1899    -6.2312
7.7159     15.3552    -6.2117
7.8393     15.527     -6.2357
7.8783     15.7703    -6.2933



























































































































































































6.7576     10.4676    -6.6388    OP
8.13       11.8986    -6.9353    BA
10.5418    14.2208    -6.2902    ST
12.7552    16.387     -6.2461    IV
10.5086    9.9833     -6.3097    R_PG
12.5527    11.1414    -6.0976    R_ZTI
11.6552    13.209     -6.9902    R_M3D
12.7698    14.0051    -7.1085    R_M12
13.7496    15.375     -6.9583    R_MP3
13.9678    15.9291    -6.6957    R_PMI
6.2364     14.201     -6.2336    L_PG
7.386      16.1743    -6.0161    L_ZTI
9.454      15.4637    -7.0766    L_M3D
10.2604    16.4827    -7.0567    L_M12
11.6597    17.3517    -6.9585    L_MP3
12.2684    17.5417    -6.6334    L_PMI
14.3077    17.1999    -6.5894    O1
9.1674     17.3386    -5.7742    O2
5.2248     13.5704    -5.6885    O3
5.3291     9.8667     -4.7889    O4




















































































































































































13.3052    12.9794    -6.2691    RZYGINF
13.3768    12.8669    -6.2476
13.3969    12.6777    -6.2769
13.354     12.4638    -6.3065
13.185     12.1566    -6.3456
12.9917    11.8717    -6.3057
12.8259    11.6298    -6.2059
12.7227    11.4572    -6.1674
12.5024    11.0908    -6.0774































































































































































































9.343      16.9101    -6.1875    LZYGINF
9.0782     16.9318    -6.1975
8.7406     16.8387    -6.2697
8.4465     16.7172    -6.2801
8.1932     16.5573    -6.2623
7.9045     16.4003    -6.1492
7.7427     16.2919    -6.1191
7.5424     16.1756    -6.0801
7.4002     16.0986    -6.0464































































































































































































11.6492    13.202     -7.0544    R-ALV
11.8169    13.2411    -7.0839
12.0336    13.3213    -7.0689
12.199     13.4254    -7.0745
12.6492    13.7809    -7.0335
12.8566    14.0499    -7.0579
12.9174    14.0538    -7.0253
13.0556    14.2129    -7.0664
13.2003    14.3683    -7.0556
13.2168    14.4974    -7.0757
13.3912    14.8353    -7.0143
13.4906    14.9385    -6.9887
13.6553    15.1708    -6.9613
13.7384    15.2699    -6.9226
13.8047    15.3983    -6.8331

























































































































































































9.4185     15.4157    -7.0291    L-ALV
9.4183     15.5906    -7.0451
9.4702     15.7603    -7.0575
9.6392     15.9786    -7.0783
9.8097     16.1979    -7.0953
10.0059    16.3993    -7.0827
10.2513    16.6207    -7.0352
10.4845    16.8507    -7.0468
10.7793    16.9723    -7.0461
11.0249    17.0923    -7.0204
11.6742    17.4793    -6.9253





























































































































































































10.9728    11.5462    -5.8655    R_FOS
8.2793     14.1448    -5.9172    L_FOS
