AMNH       52598      laj14ms.xls
9.3791     9.8966     -7.2377
9.2963     9.829      -7.1687
9.2046     9.7546     -7.0508
9.1108     9.6626     -6.9605
9.0206     9.5577     -6.9094
8.9591     9.519      -6.8335
8.9398     9.4803     -6.7675
8.9152     9.4503     -6.6788






















































































































































































8.9098     9.4967     -6.65      NOSE
8.9909     9.4066     -6.626
9.009      9.3468     -6.5816
9.0543     9.2831     -6.5618
9.1376     9.2892     -6.5256
9.2309     9.2312     -6.5225
9.2824     9.1264     -6.342
9.2893     9.0313     -6.2327
9.2565     8.9308     -6.1027
9.219      8.8808     -5.9833
9.166      8.838      -5.8649
9.1273     8.8111     -5.74
9.0671     8.782      -5.6714
8.994      8.7425     -5.5601
8.8875     8.7039     -5.4415
8.8136     8.6845     -5.3588
8.6845     8.6774     -5.2629
8.5637     8.6456     -5.1775
8.4661     8.659      -5.1207
8.3543     8.6892     -5.082
8.293      8.7421     -5.0521
8.2326     8.8046     -5.0056
8.1516     8.9231     -5.0423
8.1193     9.0431     -5.1297
8.1046     9.1247     -5.1847
8.0769     9.2346     -5.2457
8.0993     9.3134     -5.3097
8.1381     9.4213     -5.3787
8.186      9.5428     -5.4548
8.2123     9.617      -5.5391
8.2561     9.6764     -5.6257
8.2739     9.7243     -5.6839
8.3284     9.7662     -5.7612
8.3312     9.8142     -5.8309
8.3746     9.8443     -5.9477
8.4257     9.9155     -6.0782
8.5245     9.8931     -6.1735
8.6164     9.8713     -6.2937
8.6573     9.8366     -6.3868
8.7043     9.8176     -6.4627
8.7442     9.8027     -6.5538
8.7386     9.7171     -6.5352
8.7601     9.6155     -6.5956
8.8692     9.5358     -6.6374
8.9168     9.5075     -6.6622



























































































































































8.2254     8.8551     -4.994     NASP-PR
8.1461     8.7679     -4.9266
8.0761     8.7252     -4.7986
8.035      8.6686     -4.6162
7.9954     8.6782     -4.5038
7.9909     8.6758     -4.4196
7.9926     8.6751     -4.3319
8.029      8.6656     -4.3072
8.0299     8.6911     -4.1837































































































































































































9.5749     9.7757     -7.1722    R-PM/MAX
9.5402     9.6473     -7.045
9.5398     9.5269     -6.9233
9.5548     9.4515     -6.8486
9.5358     9.3798     -6.7635
9.517      9.3351     -6.7119
9.6152     9.3        -6.6195
9.6462     9.2823     -6.5733
9.6148     9.1927     -6.4859
9.5595     9.1037     -6.3882
9.552      9.0631     -6.2927
9.5062     8.9386     -6.1584
9.5127     8.8254     -6.0282
9.4772     8.7912     -5.8872
9.4623     8.7438     -5.6831
9.5054     8.6584     -5.5353
9.4674     8.592      -5.3516
9.4601     8.5047     -5.2072
9.4271     8.4276     -5.0496
9.4793     8.2978     -4.8938
9.4899     8.2366     -4.7986
9.4889     8.2361     -4.6458
9.5297     8.2856     -4.506

















































































































































































9.3086     10.1876    -7.2794    L-PM/MAX
9.1955     10.1625    -7.1827
9.1099     10.1609    -7.0662
9.0096     10.1604    -6.9617
8.9267     10.1592    -6.8295
8.8597     10.1778    -6.7237
8.8057     10.1906    -6.657
8.7043     10.2087    -6.5685
8.6021     10.1662    -6.4529
8.5533     10.126     -6.3846
8.439      10.1048    -6.2374
8.3491     10.0386    -6.0887
8.3197     10.0238    -6.0246
8.2798     10.0533    -5.9521
8.2358     10.0253    -5.7966
8.1561     9.9989     -5.6298
8.1003     9.9933     -5.4829
8.0543     9.9906     -5.3633
7.9716     9.9857     -5.2003
7.8929     9.9681     -5.0645
7.8049     10.0231    -4.93
7.7474     10.0454    -4.7824
7.7001     10.0911    -4.6686
7.7122     10.1322    -4.5424
















































































































































































11.1186    9.2063     -4.5137    ROSTRUM
11.1168    9.0954     -4.7423
11.0543    9.093      -4.9505
11.045     9.1042     -5.1861
10.9803    9.1279     -5.3478
10.891     9.1593     -5.5404
10.8271    9.2347     -5.7249
10.7759    9.2929     -5.8707
10.7449    9.2805     -6.0679
10.7132    9.3148     -6.2094
10.6932    9.2789     -6.3246
10.6761    9.2564     -6.44
10.6056    9.2493     -6.7118
10.5334    9.3451     -6.7675
10.4764    9.4493     -6.7657
10.397     9.4963     -6.8819
10.3043    9.6041     -7.0301
10.2288    9.7035     -7.0902
10.1345    9.8175     -7.2028
10.0811    9.9419     -7.3386
10.0174    10.0419    -7.4195
9.9467     10.1305    -7.5393
9.862      10.1725    -7.6899
9.7467     10.1954    -7.7942
9.6744     10.2525    -7.8207
9.5814     10.3328    -7.7499
9.5546     10.4027    -7.7006
9.4979     10.3921    -7.5494
9.4317     10.442     -7.4014
9.3706     10.5185    -7.2636
9.2494     10.5826    -7.1715
9.1538     10.6496    -7.0765
9.0771     10.7536    -6.9923
8.9716     10.8532    -6.89
8.8585     10.9026    -6.8164
8.7366     11.0106    -6.7766
8.6593     11.1185    -6.6672
8.695      11.0987    -6.4768
8.727      11.1527    -6.2672
8.7635     11.206     -6.056
8.832      11.31      -5.8133
8.8711     11.3843    -5.6233
8.8065     11.4712    -5.4498
8.7576     11.5107    -5.3251
8.732      11.5997    -5.0807
8.6901     11.6448    -4.9333
8.7086     11.6739    -4.7804
8.7002     11.6844    -4.7082
8.7027     11.7306    -4.594























































































































































13.0053    9.2622     -8.2036    SUPORB
12.9412    9.3084     -8.409
12.9103    9.383      -8.6093
12.8785    9.5085     -8.8812
12.7454    9.6253     -9.1057
12.638     9.7084     -9.2666
12.4759    9.8099     -9.4289
12.3061    9.87       -9.5169
12.1611    9.9306     -9.592
12.023     10.0303    -9.6964
11.8964    10.1169    -9.7593
11.7776    10.1899    -9.8053
11.6037    10.2671    -9.8247
11.4133    10.3562    -9.8403
11.21      10.4112    -9.8412
11.0494    10.4243    -9.7863
10.8796    10.4868    -9.7455
10.7741    10.5325    -9.7219
10.4983    10.6728    -9.6495
10.3087    10.7832    -9.5938
10.0978    11.0037    -9.5793
10.0534    11.0393    -9.5728
9.9703     11.2103    -9.6073
9.9087     11.3826    -9.6663
9.8495     11.5897    -9.7223
9.7471     11.7922    -9.7279
9.683      12.0318    -9.7232
9.5853     12.2741    -9.6844
9.5249     12.459     -9.647
9.4668     12.6593    -9.5924
9.3975     12.7879    -9.5124
9.314      12.9942    -9.373
9.2125     13.1861    -9.2128
9.126      13.3295    -9.076
9.0522     13.4628    -8.8821
8.9901     13.5298    -8.7133
8.9333     13.5865    -8.469
8.9135     13.6366    -8.2881
8.8116     13.6573    -8.1389
8.7684     13.6443    -7.9345
































































































































































11.2014    9.3981     -7.2266    RORBIT
11.3319    9.3351     -7.2366
11.5053    9.2638     -7.2679
11.6357    9.2273     -7.2897
11.8272    9.2186     -7.3234
11.9662    9.241      -7.351
12.1506    9.1937     -7.4893
12.2727    9.1867     -7.5881
12.3914    9.2325     -7.68
12.4826    9.2303     -7.8576
12.5528    9.2066     -7.9801
12.5649    9.2459     -8.0369
12.5623    9.286      -8.3556
12.5494    9.3346     -8.4876
12.4979    9.4207     -8.5826
12.4421    9.4549     -8.7377
12.3305    9.5563     -8.9062
12.2065    9.6633     -9.0227
12.0932    9.6449     -9.1297
11.8064    9.8078     -9.252
11.6737    9.8251     -9.2997
11.5483    9.8906     -9.3316
11.4396    9.958      -9.3251
11.3019    10.0445    -9.3826
11.1441    10.1531    -9.3241
10.9344    10.2857    -9.2405
10.7694    10.4803    -9.0278
10.6171    10.5438    -8.8649
10.5115    10.5634    -8.7228
10.4259    10.5601    -8.5661
10.3631    10.5402    -8.4229
10.305     10.5301    -8.3041








































































































































































8.8635     11.6727    -7.1882    LORBIT
8.7588     11.7961    -7.2011
8.7192     12.0061    -7.1999
8.6814     12.236     -7.2329
8.6534     12.4627    -7.2941
8.6851     12.6429    -7.3702
8.678      12.8147    -7.4743
8.7279     12.9494    -7.6267
8.783      13.1108    -7.8529
8.8838     13.1281    -8.2476
8.9115     13.1277    -8.3802
8.9755     13.0467    -8.557
8.9927     12.9119    -8.7371
9.0527     12.8024    -8.8807
9.1124     12.5958    -9.0267
9.1819     12.4342    -9.09
9.243      12.2768    -9.1302
9.3066     12.1611    -9.2048
9.4048     11.9884    -9.2249
9.5975     11.6897    -9.2068
9.6726     11.5079    -9.1992
9.6695     11.4555    -9.1617
9.7578     11.3139    -9.0856
9.8734     11.1528    -8.9403
9.9064     11.0661    -8.8388
9.9232     10.979     -8.7007
9.9333     10.9382    -8.5345
9.9244     10.9031    -8.4205
9.881      10.8217    -8.2987
9.903      10.8247    -8.233










































































































































































13.0077    9.2766     -8.1801    RTEMFOS
12.9623    9.1969     -7.9267
12.9265    9.0999     -7.615
12.8562    8.9993     -7.3614
12.7867    8.902      -7.0608
12.6884    8.8222     -6.7863
12.6617    8.7537     -6.5422
12.6577    8.6451     -6.3528
12.8347    8.6369     -6.1498
12.9894    8.6748     -6.0198
13.218     8.7339     -5.9483
13.4515    8.8128     -5.9388
13.5924    8.8235     -5.9321



























































































































































































8.7041     13.589     -7.9209    LTEMFOS
8.6644     13.6266    -7.6781
8.5942     13.5177    -7.4857
8.5263     13.3744    -7.3135
8.4327     13.2611    -7.0976
8.3586     13.1807    -6.8532
8.2912     13.096     -6.6056
8.2356     13.0994    -6.3058
8.2308     13.2611    -6.0401
8.284      13.4506    -5.8887
8.471      14.0204    -5.7982





























































































































































































8.3106     8.867      -7.7952    OP
9.8357     10.0511    -7.8415    BA
12.6924    12.4054    -6.9149    ST
15.0328    14.4552    -6.4388    IV
12.156     7.9569     -7.2236    R_PG
14.2921    8.5481     -6.8385    R_ZTI
13.706     11.287     -7.5059    R_M3D
14.9295    11.9828    -7.3591    R_M12
16.0873    13.2714    -6.9628    R_MP3
16.353     14.0983    -6.8478    R_PMI
8.1043     12.7222    -7.3876    L_PG
9.0885     14.7583    -7.0211    L_ZTI
11.6772    13.6101    -7.6747    L_M3D
12.4935    14.7061    -7.4606    L_M12
13.8467    15.7879    -6.9828    L_MP3
14.6856    15.8828    -6.8662    L_PMI
16.8       15.5152    -6.8567    O1
11.2167    15.8872    -6.6547    O2
6.9532     11.9251    -6.704     O3
6.6897     8.0006     -5.5533    O4




















































































































































































15.2691    10.8801    -6.8272    RZYGINF
15.3567    10.6535    -6.8805
15.3416    10.4448    -6.9556
15.3163    10.247     -7.0117
15.2827    9.9865     -7.0995
15.1687    9.7912     -7.1339
15.0344    9.5834     -7.1556
14.9068    9.36       -7.1321
14.7652    9.1738     -7.0663
14.6677    9.0041     -7.0072
14.5633    8.8893     -6.982
14.4462    8.7405     -6.9589
14.3657    8.6278     -6.91
14.2899    8.5153     -6.8148


























































































































































































11.3679    15.3219    -7.0642    LZYGINF
11.2084    15.3879    -7.0887
10.9675    15.3728    -7.181
10.7832    15.3684    -7.2472
10.5549    15.3263    -7.3081
10.3357    15.197     -7.3584
10.1365    15.0953    -7.3642
9.9412     15.0025    -7.3279
9.7633     14.8956    -7.2808
9.5518     14.8662    -7.19
9.4248     14.8094    -7.1423
9.277      14.7094    -7.1241
9.1989     14.675     -7.1119
9.07       14.645     -7.0369


























































































































































































13.7       11.3305    -7.6054    R-ALV
13.8911    11.3235    -7.5596
14.0898    11.362     -7.5128
14.2793    11.4257    -7.4488
14.3997    11.4998    -7.4514
14.7123    11.7197    -7.4024
14.909     11.9036    -7.3576
15.0009    12.0269    -7.3418
15.1533    12.1601    -7.314
15.2217    12.2265    -7.2954
15.408     12.4245    -7.2575
15.4753    12.5687    -7.2289
15.556     12.6763    -7.2124
15.6967    12.8028    -7.1971
15.7706    12.8838    -7.2019
15.9238    13.0058    -7.1297
16.0996    13.2144    -6.9826
16.1243    13.3154    -6.9455






















































































































































































11.6616    13.5346    -7.6831    L-ALV
11.7047    13.6871    -7.69
11.728     13.7832    -7.6702
11.7836    13.9426    -7.6372
11.887     14.1296    -7.6027
11.993     14.2096    -7.6014
12.0563    14.3099    -7.5788
12.2121    14.4923    -7.536
12.3632    14.6769    -7.472
12.5171    14.7643    -7.4674
12.6822    14.9562    -7.4229
13.06      15.1796    -7.3303
13.1179    15.1936    -7.3333
13.2979    15.2991    -7.3078
13.4236    15.3689    -7.3146
13.6192    15.5827    -7.2386
13.8156    15.7397    -7.0855























































































































































































11.8129    9.4455     -6.0596    R_FOS
9.035      12.2026    -5.9725    L_FOS
