AMNH       52666      ca15ms.xls
7.9146     8.6731     -7.029





















































































































































































7.9054     8.7148     -7.0249    NOSE
8.0056     8.6628     -6.9803
8.056      8.5949     -6.9574
8.0895     8.54       -6.8416
8.1271     8.4586     -6.684
8.2079     8.3932     -6.6436
8.2581     8.3504     -6.52
8.2826     8.2597     -6.3444
8.321      8.2093     -6.1002
8.3317     8.1514     -5.9052
8.3214     8.1079     -5.6581
8.2342     8.0657     -5.4314
8.1232     7.9914     -5.2627
7.9436     7.9365     -5.0961
7.7689     7.926      -4.9428
7.6179     7.8555     -4.87
7.5193     7.8667     -4.7693
7.4361     7.8968     -4.6997
7.3482     7.973      -4.6833
7.3419     7.9999     -4.6942
7.3052     8.0944     -4.751
7.2693     8.1892     -4.7931
7.2431     8.2548     -4.8748
7.2158     8.3038     -4.9343
7.2008     8.5358     -5.0617
7.1884     8.628      -5.1328
7.2142     8.7054     -5.2119
7.2966     8.923      -5.4056
7.3189     8.9695     -5.5188
7.3338     9.0224     -5.6408
7.3685     9.0133     -5.8056
7.4042     9.0306     -5.8712
7.427      9.0248     -5.997
7.4883     9.0196     -6.1812
7.5105     8.9958     -6.3304
7.5968     8.9396     -6.5938
7.6509     8.8715     -6.7134
7.7142     8.8589     -6.8056
7.785      8.8389     -6.9087
7.8475     8.7996     -7.0022
7.9358     8.7318     -6.9632
7.9541     8.7075     -6.971






























































































































































7.3507     7.9848     -4.6941    NASP-PR
7.2833     7.9587     -4.6146
7.2147     7.8821     -4.4803
7.1703     7.8725     -4.3287
7.1894     7.8811     -4.2085
7.2148     7.9086     -4.1339


































































































































































































8.4787     8.8988     -7.5939    R-PM/MAX
8.4422     8.8021     -7.4584
8.4167     8.6858     -7.3169
8.4164     8.61       -7.1989
8.4076     8.5116     -7.0348
8.3932     8.4304     -6.8511
8.4443     8.3249     -6.6496
8.443      8.2459     -6.4579
8.4496     8.1708     -6.2342
8.4418     8.097      -6.0426
8.4181     8.0235     -5.85
8.4295     7.9503     -5.6486
8.4546     7.8695     -5.4549
8.4733     7.7992     -5.2875
8.5297     7.6593     -4.9965
8.5825     7.5696     -4.6847
8.6701     7.5357     -4.4836
8.7672     7.5547     -4.3391
8.7848     7.5905     -4.2776





















































































































































































8.006      9.2641     -7.6167    L-PM/MAX
7.8901     9.2322     -7.4254
7.8153     9.1806     -7.2721
7.7153     9.1825     -7.1124
7.6276     9.1207     -6.9171
7.5498     9.1357     -6.7757
7.4997     9.1541     -6.6129
7.3946     9.147      -6.3617
7.3514     9.1151     -6.168
7.3037     9.0833     -5.9547
7.2544     9.0513     -5.8137
7.1986     9.0697     -5.6352
7.1179     9.1075     -5.4534
7.0663     9.0846     -5.2825
7.0288     9.1069     -5.1527
6.9806     9.1127     -4.9343
6.9445     9.134      -4.762
6.8849     9.1713     -4.5774
6.8549     9.2011     -4.4369
6.8842     9.2605     -4.31




















































































































































































10.2855    8.4082     -4.6166    ROSTRUM
10.237     8.3577     -4.8182
10.1668    8.3489     -5.0285
10.0705    8.3634     -5.2453
9.9199     8.4083     -5.502
9.7996     8.4422     -5.732
9.646      8.4911     -6.0217
9.5448     8.4919     -6.3011
9.359      8.5419     -6.6382
9.2233     8.619      -6.8671
9.0463     8.7705     -7.1489
8.8366     8.9056     -7.3882
8.6425     8.9665     -7.6855
8.4719     9.0805     -7.856
8.3606     9.1212     -7.9684
8.2129     9.2278     -7.993
8.169      9.2431     -7.9268
8.1198     9.3496     -7.8026
8.0241     9.5144     -7.5338
7.9201     9.6366     -7.3098
7.8362     9.7681     -7.1042
7.7407     9.944      -6.8536
7.6743     10.0418    -6.6574
7.6258     10.1801    -6.3275
7.6772     10.2598    -6.1167
7.7114     10.3759    -5.8582
7.6579     10.4863    -5.5936
7.6293     10.6363    -5.29
7.5832     10.7102    -5.1186
7.5477     10.784     -4.9415
7.5661     10.8301    -4.7316
7.6441     10.8718    -4.5424
7.673      10.9048    -4.5223







































































































































































12.0308    8.4514     -8.6978    SUPORB
12.0173    8.4891     -8.8186
11.9662    8.4852     -9.1054
11.7633    8.5052     -9.3965
11.5094    8.5416     -9.6628
11.2356    8.5668     -9.8002
10.9262    8.6659     -9.9646
10.6965    8.804      -10.1168
10.4545    8.9398     -10.2508
10.1306    9.1648     -10.3922
9.8494     9.2727     -10.4042
9.7524     9.3278     -10.4075
9.5062     9.4086     -10.3796
9.292      9.4777     -10.3125
9.0839     9.5734     -10.2441
8.9275     9.6479     -10.1769
8.7568     9.7111     -10.0801
8.6431     9.7629     -10.0504
8.5471     9.8702     -10.0788
8.4972     10.0327    -10.1872
8.3989     10.3199    -10.3008
8.2798     10.6083    -10.3665
8.1277     10.956     -10.3447
7.8964     11.3025    -10.2238
7.7155     11.5205    -10.0673
7.5986     11.7819    -9.9375
7.4897     12.2106    -9.7137
7.4342     12.4761    -9.5287
7.3401     12.68      -9.2466
7.3169     12.7478    -9.1095
7.2937     12.8337    -8.9154
7.3304     12.8805    -8.7236
7.3521     12.8758    -8.6205







































































































































































10.0699    8.6686     -7.4626    RORBIT
10.193     8.6158     -7.4433
10.3599    8.5551     -7.4363
10.4818    8.4984     -7.4593
10.6136    8.434      -7.5154
10.7469    8.3502     -7.5755
10.8989    8.3241     -7.6618
11.0013    8.2461     -7.7479
11.1194    8.2483     -7.8726
11.234     8.2308     -8.0165
11.3251    8.2611     -8.1644
11.4465    8.2975     -8.3354
11.4677    8.2814     -8.4692
11.474     8.2814     -8.6752
11.4111    8.2401     -8.8403
11.3339    8.2253     -8.9882
11.2226    8.2715     -9.1327
11.0918    8.2987     -9.3251
10.8953    8.3166     -9.4892
10.7205    8.4756     -9.5447
9.9959     8.7798     -9.6197
9.1288     9.4482     -8.6109
9.1425     9.4527     -8.6031

















































































































































































7.7021     10.9994    -7.3992    LORBIT
7.5553     11.2127    -7.3863
7.3774     11.3965    -7.3882
7.3041     11.5425    -7.4395
7.2171     11.7217    -7.5905
7.2247     11.9208    -7.8024
7.1979     12.1396    -8.1393
7.2565     12.2248    -8.2637
7.1952     12.2413    -8.6127
7.2277     12.182     -8.7999
7.2913     12.0683    -9.0275
7.2989     11.8852    -9.2567
7.361      11.7051    -9.4103
7.4351     11.5479    -9.495
7.5504     11.3015    -9.5604
7.6503     11.0559    -9.5883
7.7431     10.8491    -9.5914
7.7798     10.7404    -9.5851
7.9017     10.6052    -9.547
8.1154     10.393     -9.5524
8.2479     10.2952    -9.585
8.3652     10.1517    -9.4459
8.4063     10.0749    -9.243
8.4516     10.0471    -9.0622
8.4289     9.9403     -8.8316
8.4312     9.9161     -8.7002
8.425      9.8932     -8.585













































































































































































12.0226    8.4864     -8.8024    RTEMFOS
12.0814    8.4704     -8.617
12.0693    8.4348     -8.4553
12.0783    8.4022     -8.2306
12.0581    8.3769     -8.0274
12.027     8.34       -7.816
12.009     8.3457     -7.6584
11.952     8.331      -7.4019
11.8908    8.2717     -7.1929
11.9405    8.2735     -6.8788
12.0222    8.2581     -6.5786
12.1803    8.2528     -6.3604
12.4279    8.3071     -6.2161
12.639     8.4915     -6.1988
12.871     8.5815     -6.3097
12.9521    8.6682     -6.3601
13.1514    8.6523     -6.4974























































































































































































7.3535     12.7596    -8.5643    LTEMFOS
7.282      12.8139    -8.3687
7.2326     12.7937    -8.1566
7.2049     12.7765    -7.9464
7.2125     12.7392    -7.7656
7.1855     12.6817    -7.5258
7.1718     12.6275    -7.3589
7.1635     12.56      -7.1368
7.1904     12.5243    -6.9039
7.2081     12.5687    -6.6857
7.2051     12.6325    -6.511
7.2882     12.8087    -6.3098
7.3617     13.0453    -6.2125
7.4105     13.3796    -6.3025
7.4553     13.5584    -6.3967
7.4522     13.6622    -6.4628
7.4956     13.7776    -6.5308























































































































































































8.6316     9.0638     -8.0398    OP
9.6408     10.0978    -8.2591    BA
12.028     12.7348    -7.4582    ST
14.243     15.2321    -7.3569    IV
12.1514    8.1309     -7.7747    R_PG
14.1194    9.2375     -7.304     R_ZTI
13.3771    11.9282    -8.2152    R_M3D
14.5792    12.7659    -7.9779    R_M12
15.5858    14.4267    -7.6936    R_MP3
15.6435    15.0134    -7.6817    R_PMI
7.4215     12.2893    -7.7995    L_PG
8.1548     14.4361    -7.2755    L_ZTI
10.9279    13.9973    -8.2579    L_M3D
11.6711    15.2429    -8.1144    L_M12
13.1064    16.3661    -7.7371    L_MP3
13.7009    16.7104    -7.4546    L_PMI
14.2548    16.6506    -6.9388    O1
9.2902     15.5272    -7.4137    O2
6.3043     11.0417    -6.7252    O3
7.0358     7.5856     -5.502     O4




















































































































































































15.0931    11.6761    -7.5485    RZYGINF
15.1069    11.5629    -7.5111
15.0893    11.4517    -7.4962
15.0873    11.2785    -7.5521
15.0633    11.1028    -7.5894
15.0095    10.9222    -7.6299
14.9591    10.7645    -7.6752
14.8744    10.5254    -7.6838
14.7655    10.336     -7.6805
14.682     10.1622    -7.703
14.5233    9.9114     -7.6957
14.4658    9.8162     -7.6138
14.3735    9.6674     -7.5257
14.3357    9.5988     -7.4855
14.2929    9.5504     -7.4658
14.2046    9.4216     -7.4337
14.1693    9.3548     -7.439
14.126     9.2885     -7.4226
14.0993    9.2317     -7.369





















































































































































































10.6076    15.6163    -7.6365    LZYGINF
10.2136    15.6429    -7.5804
9.9483     15.5548    -7.6588
9.6788     15.4716    -7.7302
9.3165     15.2361    -7.8031
9.1275     15.0959    -7.7974
8.9887     14.9893    -7.795
8.8157     14.855     -7.7586
8.6863     14.7815    -7.6573
8.5823     14.6862    -7.5457
8.4589     14.5442    -7.4815
8.3404     14.4487    -7.4261
8.243      14.3228    -7.376
8.2019     14.3125    -7.3155


























































































































































































13.3646    11.9146    -8.1885    R-ALV
13.4873    11.9247    -8.1668
13.8777    12.1256    -8.1462
13.9614    12.1892    -8.1137
14.072     12.287     -8.0727
14.2002    12.3808    -7.9953
14.2565    12.4493    -8.0034
14.3559    12.5207    -7.9844
14.4439    12.6046    -7.9538
14.5861    12.7576    -7.9678
14.7629    12.9134    -7.9377
14.9757    13.1753    -7.903
15.0252    13.3847    -7.9208
15.0814    13.4637    -7.8958
15.2358    13.5838    -7.7935
15.3537    13.8676    -7.7657
15.6059    14.4098    -7.6101























































































































































































10.9005    14.0531    -8.2556    L-ALV
10.9532    14.1891    -8.2423
11.0071    14.3152    -8.2317
11.097     14.4958    -8.2037
11.2057    14.611     -8.187
11.3391    14.8429    -8.1131
11.4909    15.0691    -8.0807
11.6544    15.259     -8.0329
11.8748    15.5407    -8.0036
12.0881    15.6865    -7.9658
12.2328    15.7568    -7.9911
12.2919    15.829     -7.9632
12.4798    16.0391    -7.8581
12.611     16.0915    -7.8498
12.7556    16.1968    -7.8171
12.9392    16.3303    -7.7291
13.1037    16.3661    -7.7995























































































































































































10.9787    8.83       -6.1853    R_FOS
8.0138     11.6681    -6.1276    L_FOS
