AMNH       52619      laj18ms.xls
18.3493    18.0219    -8.5336    IN
15.7581    15.1305    -11.1244   BR
12.3555    11.931     -9.5159    GL
12.1875    11.7979    -9.0868    NA
10.8049    10.345     -6.6612    RH
10.1753    9.6969     -4.8124    NS
9.9345     9.4666     -4.1331    PR
10.6157    9.1713     -4.2004    R_PR2
11.7264    11.0695    -7.5986    R_PMS
14.504     10.1148    -5.8272    R_ZMI
13.5405    10.5954    -7.5773    R_ZMU
12.4182    11.7512    -8.6061    R_DA
13.7699    11.3061    -9.6064    R_MTI
14.0526    11.6944    -10.1114   R_MTS
14.6896    10.6169    -8.3148    R_FMO
15.3806    10.5847    -8.3521    R_FMT
18.7554    13.4934    -7.2275    R_PO
15.9748    10.0423    -6.3284    R_ZTS
9.6272     10.2285    -4.1228    L_PR2
11.4847    11.3078    -7.6152    L_PMS
10.5779    13.9738    -5.8038    L_ZMI
10.9782    13.1114    -7.3885    L_ZMU
11.9932    11.962     -8.2149    L_DA
11.5317    13.4438    -9.4958    L_MTI
11.9024    13.794     -9.997     L_MTS
10.9286    14.3333    -8.2133    L_FMO
10.9858    14.9069    -8.089     L_FMT
13.7289    18.0795    -7.1188    L_PO
10.5286    15.4702    -6.1173    L_ZTS
10.0755    8.962      -4.0034    O1
10.1395    14.45      -6.1085    O2
14.5612    18.5067    -7.5284    O3
17.5902    18.4049    -8.8449    O4







































































































































































12.3754    11.9969    -9.6493    GLRH
12.3156    11.8748    -9.4383
12.2358    11.809     -9.185
12.1382    11.722     -8.9551
12.0637    11.6647    -8.7385
11.9936    11.5816    -8.537
11.8948    11.4996    -8.3062
11.8053    11.3961    -8.1062
11.736     11.3386    -7.962
11.6635    11.2387    -7.8226
11.5856    11.1418    -7.6539
11.494     11.0547    -7.5372
11.376     10.9485    -7.3816
11.2877    10.8371    -7.2769
11.1702    10.7495    -7.1527
11.0847    10.6411    -7.0617
10.9806    10.559     -6.9743
10.9246    10.5021    -6.8932
10.877     10.4229    -6.8204
10.8341    10.4021    -6.7525
10.7672    10.3482    -6.6851



















































































































































































10.7856    10.3552    -6.685     NOSE
10.9008    10.2677    -6.6542
10.901     10.2017    -6.5978
10.9146    10.1467    -6.5026
10.9804    10.1477    -6.4628
11.0905    10.1806    -6.5293
11.1592    10.2386    -6.5607
11.2338    10.2823    -6.62
11.2697    10.2433    -6.4656
11.3069    10.1904    -6.3219
11.3258    10.1662    -6.1678
11.3294    10.0979    -6.0151
11.2881    10.01      -5.9338
11.2095    9.9273     -5.8165
11.1288    9.9164     -5.7069
11.018     9.902      -5.5554
10.8941    9.8583     -5.4744
10.76      9.7841     -5.4023
10.5941    9.7329     -5.3201
10.4812    9.7124     -5.2301
10.3879    9.7171     -5.1039
10.2769    9.6983     -4.9751
10.2062    9.6761     -4.8763
10.1668    9.7046     -4.8236
10.1087    9.8313     -4.9763
10.1274    9.9112     -5.074
10.1669    9.9763     -5.1666
10.2197    10.0939    -5.263
10.2515    10.2107    -5.317
10.2545    10.3457    -5.4222
10.2688    10.4494    -5.4699
10.2872    10.5164    -5.5207
10.2577    10.6602    -5.6513
10.3094    10.733     -5.7481
10.3944    10.818     -5.8683
10.4983    10.893     -5.9896
10.5893    10.9029    -6.1346
10.6561    10.8747    -6.3326
10.6874    10.8975    -6.4393
10.7399    10.8822    -6.5954
10.7212    10.8688    -6.6355
10.7058    10.7644    -6.7009
10.6803    10.6492    -6.6823
10.6863    10.5467    -6.6908
10.7486    10.4323    -6.6446



























































































































































10.1449    9.678      -4.8097    NASP-PR
10.0551    9.5884     -4.7086
10.0145    9.5431     -4.6015
9.9585     9.5262     -4.4557
9.9352     9.4918     -4.3116
9.8949     9.4848     -4.1966
9.93       9.5036     -4.1045

































































































































































































11.7133    11.0143    -7.5407    R-PM/MAX
11.7409    10.8992    -7.3996
11.7234    10.752     -7.2028
11.6995    10.6476    -7.0554
11.7287    10.5654    -6.907
11.7146    10.4619    -6.7656
11.7617    10.3352    -6.6039
11.7326    10.1947    -6.4081
11.7352    10.0769    -6.2574
11.6891    9.951      -6.0112
11.6527    9.8213     -5.7818
11.5967    9.7263     -5.5075
11.6059    9.6238     -5.3193
11.5901    9.5136     -5.1455
11.5555    9.3908     -4.9604
11.544     9.2706     -4.8245
11.5557    9.2343     -4.7266
11.5409    9.2967     -4.5081






















































































































































































11.4494    11.3235    -7.5834    L-PM/MAX
11.3495    11.3154    -7.4406
11.2611    11.3067    -7.2759
11.1333    11.2781    -7.099
11.022     11.2613    -6.9295
10.9102    11.2551    -6.7581
10.8017    11.2331    -6.6193
10.6391    11.234     -6.4277
10.4899    11.2077    -6.2052
10.389     11.1865    -5.9997
10.3227    11.1042    -5.882
10.2834    11.0474    -5.7733
10.2239    11.0544    -5.5321
10.1571    11.0372    -5.3982
10.0545    11.0492    -5.2225
9.9381     11.0246    -5.0696
9.8414     11.0289    -4.9606
9.7564     11.0514    -4.8321
9.7518     11.0454    -4.5762
9.7626     11.0614    -4.4979




































































































































