AMNH       52584      laj23ms.xls
9.4654     9.5298     -7.2638
9.4604     9.5492     -7.2035
9.4568     9.5816     -7.1604
9.4445     9.6415     -7.1066
9.3877     9.6267     -7.0298
9.3476     9.6337     -6.991
9.3018     9.6717     -6.8887
9.1991     9.6407     -6.7634
9.1454     9.6329     -6.6544
9.0764     9.6268     -6.5553
9.0051     9.6063     -6.4274
8.9554     9.5969     -6.3271
8.8987     9.5913     -6.1337
8.8382     9.5993     -6.0051
8.7458     9.6417     -5.7908
8.6356     9.6602     -5.578
8.5361     9.6531     -5.3599
8.4705     9.6132     -5.2559
8.3975     9.6011     -5.1698
8.3534     9.6076     -5.0208
8.3412     9.6749     -4.9611
8.4016     9.7389     -4.8468












































































































































































11.9745    8.9224     -4.6037    ROSTRUM
11.9807    8.9073     -4.7422
11.982     8.8848     -4.861
11.9541    8.8691     -5.0697
11.8975    8.9027     -5.2063
11.8279    8.9745     -5.3648
11.7844    9.0223     -5.4706
11.7435    9.0597     -5.5988
11.6775    9.0622     -5.6913
11.6222    9.0653     -5.8869
11.6008    9.0809     -6.0095
11.5903    9.0658     -6.1256
11.5937    9.0504     -6.2864
11.5586    8.9967     -6.3783
11.5623    8.9219     -6.5374
11.5871    8.9007     -6.6372
11.5968    8.8057     -6.7722
11.5894    8.7662     -6.8472
11.5611    8.8029     -7.0418
11.3998    8.9415     -7.2075
11.2971    9.0864     -7.2574
11.1808    9.1707     -7.4019
11.0776    9.2644     -7.5303
11.0019    9.3755     -7.659
10.9264    9.4376     -7.7787
10.8525    9.5135     -7.9764
10.7613    9.5818     -8.1412
10.7127    9.6194     -8.34
10.6172    9.6589     -8.4711
10.4987    9.7411     -8.5574
10.4059    9.8392     -8.5329
10.3263    9.9222     -8.4246
10.3139    10.0217    -8.1818
10.2404    10.1077    -7.9465
10.046     10.2981    -7.6054
9.9349     10.4339    -7.4662
9.82       10.5546    -7.3601
9.6884     10.6338    -7.2788
9.6437     10.7228    -7.1742
9.6109     10.7596    -7.0948
9.5407     10.8357    -7.0426
9.5058     10.8726    -6.8726
9.5186     10.8788    -6.641
9.575      10.8978    -6.439
9.6149     10.912     -6.338
9.6354     10.9214    -6.114
9.6611     10.9833    -5.9024
9.6682     11.0469    -5.7728
9.5939     11.1204    -5.5944
9.5767     11.2269    -5.4155
9.502      11.2794    -5.2263
9.4869     11.3087    -5.0446
9.5056     11.3296    -4.854
9.5168     11.3561    -4.7636
9.5648     11.386     -4.6424

















































































































































13.9722    8.6924     -8.2644    SUPORB
13.9648    8.7192     -8.4034
13.9958    8.786      -8.6392
13.9555    8.8702     -8.8661
13.9556    8.9163     -9.0616
13.9334    9.0125     -9.2601
13.8604    9.1502     -9.4384
13.7191    9.2689     -9.608
13.568     9.3745     -9.7637
13.4356    9.4657     -9.8785
13.2475    9.5796     -9.997
13.1292    9.6694     -10.0879
12.9823    9.7654     -10.172
12.7602    9.8854     -10.2542
12.5926    9.9461     -10.2786
12.3964    10.0242    -10.2907
12.3353    10.0798    -10.3378
12.146     10.23      -10.3694
11.8296    10.39      -10.373
11.4375    10.427     -10.2128
11.3092    10.4818    -10.1733
11.2557    10.5118    -10.158
11.2108    10.5152    -10.1687
11.178     10.6783    -10.2242
11.1451    10.8322    -10.2847
11.0926    11.0601    -10.3615
11.0116    11.2336    -10.3572
10.9085    11.421     -10.3514
10.848     11.6299    -10.3459
10.766     11.8583    -10.3183
10.6839    12.0363    -10.2702
10.6333    12.2561    -10.2118
10.5292    12.5426    -10.0802
10.4826    12.6601    -10.0118
10.389     12.7971    -9.9292
10.3117    12.9363    -9.7882
10.1923    13.0756    -9.6426
10.0745    13.1763    -9.4782
9.8395     13.3398    -8.9688
9.7647     13.3959    -8.7462
9.7422     13.3851    -8.663































































































































































12.3191    8.7734     -7.4289    RORBIT
12.4696    8.7441     -7.4695
12.6344    8.7397     -7.5022
12.7834    8.7339     -7.5762
12.9132    8.7281     -7.6546
13.0628    8.7149     -7.7642
13.1991    8.6947     -7.894
13.3045    8.7474     -8.0122
13.3988    8.727      -8.1274
13.4536    8.7344     -8.2119
13.5122    8.7486     -8.3128
13.5794    8.748      -8.4906
13.6087    8.7623     -8.644
13.6184    8.7882     -8.8254
13.5815    8.8225     -8.999
13.5427    8.8668     -9.1374
13.4751    8.929      -9.2739
13.3977    8.9752     -9.4325
13.3243    9.0394     -9.5354
13.207     9.098      -9.6248
13.1137    9.1772     -9.7007
12.918     9.2348     -9.7714
12.7803    9.2737     -9.7871
12.6048    9.4076     -9.7837
12.4447    9.4641     -9.8138
12.3201    9.5607     -9.7976
12.2289    9.6428     -9.7913
12.1526    9.636      -9.865
11.9629    9.8516     -9.8328
11.7861    9.8935     -9.826
11.6592    9.9966     -9.6985
11.5109    10.0452    -9.5611
11.4233    10.0989    -9.4011
11.3734    10.1311    -9.2397
11.2937    10.0882    -9.0661
11.2506    10.104     -8.9641
11.2445    10.0757    -8.8036



































































































































































9.6904     11.5849    -7.4867    LORBIT
9.6109     11.739     -7.5215
9.5943     11.9481    -7.5602
9.5831     12.1284    -7.653
9.5865     12.2445    -7.7366
9.6044     12.4055    -7.8627
9.6583     12.5491    -8.0056
9.7061     12.6892    -8.1378
9.7228     12.7813    -8.2818
9.7728     12.8606    -8.4089
9.8068     12.9091    -8.5815
9.8394     12.9437    -8.7397
9.8966     12.9354    -8.886
9.9397     12.8694    -9.0683
9.9843     12.8375    -9.1813
10.0564    12.7764    -9.3245
10.0925    12.6564    -9.4564
10.1587    12.5446    -9.5585
10.1804    12.4276    -9.674
10.2466    12.2917    -9.7355
10.3001    12.1313    -9.7873
10.3467    11.9746    -9.8239
10.3793    11.863     -9.8543
10.4416    11.7548    -9.8334
10.496     11.6397    -9.8334
10.5352    11.5674    -9.8248
10.5641    11.5196    -9.7943
10.6332    11.4293    -9.888
10.7302    11.2758    -9.8966
10.7682    11.1376    -9.882
10.8212    11.0155    -9.8418
10.831     10.8517    -9.7814
10.9017    10.7625    -9.6114
10.9512    10.7085    -9.4272
10.9373    10.6143    -9.3117
10.9281    10.5512    -9.1833
10.9044    10.5255    -9.0539
10.885     10.4854    -8.9479
10.8216    10.4348    -8.8102

































































































































































14.0112    8.7182     -8.3326    RTEMFOS
13.9695    8.6874     -8.1724
13.9521    8.6367     -8.0126
13.8916    8.5846     -7.8278
13.7593    8.563      -7.5507
13.674     8.5387     -7.406
13.5768    8.5115     -7.2411
13.5158    8.4943     -7.1136
13.4409    8.4618     -6.9312
13.3971    8.421      -6.7161
13.4232    8.4012     -6.5313
13.5568    8.397      -6.3008
13.7337    8.3745     -6.181
13.9084    8.4296     -6.1146
14.0558    8.5117     -6.1084
14.1993    8.537      -6.1186
14.3481    8.5475     -6.1278
14.4584    8.5856     -6.142
14.5358    8.6357     -6.2012
14.6629    8.6947     -6.258




















































































































































































9.7026     13.4197    -8.4507    LTEMFOS
9.6694     13.3393    -8.3392
9.5789     13.3153    -8.1754
9.5412     13.2689    -8.0238
9.5142     13.1997    -7.8921
9.5005     13.1445    -7.7879
9.424      13.0679    -7.6951
9.3902     13.0165    -7.5583
9.4045     12.9962    -7.451
9.3296     12.8851    -7.3416
9.3353     12.8867    -7.2353
9.2793     12.8342    -7.1577
9.2631     12.7675    -7.0501
9.2539     12.7524    -6.8395
9.2348     12.8094    -6.6958
9.2566     12.9615    -6.5395
9.3094     13.1271    -6.4347
9.3501     13.2791    -6.4049
9.404      13.4818    -6.3844
9.4857     13.6546    -6.3988
9.5096     13.8217    -6.4297
9.581      13.9852    -6.4935
9.6193     14.0887    -6.5261

















































































































































































8.1105     9.1574     -7.7456    OP
9.5172     10.4663    -7.7568    BA
12.5915    13.0435    -6.9785    ST
15.167     15.2594    -6.7431    IV
11.8563    8.2563     -7.1742    R_PG
13.9439    9.1221     -6.7296    R_ZTI
13.5435    11.8663    -7.8469    R_M3D
14.7533    12.5777    -7.7094    R_M12
15.8073    13.7914    -7.4087    R_MP3
16.3185    14.5154    -7.1189    R_PMI
7.6487     13.1827    -7.3477    L_PG
8.7011     15.0445    -6.7998    L_ZTI
11.4535    14.2339    -7.9304    L_M3D
12.3608    15.3075    -7.7861    L_M12
13.7508    16.2344    -7.3686    L_MP3
14.5393    16.5121    -7.067     L_PMI
16.8895    16.0452    -7.2466    O1
11.1722    16.3103    -6.4867    O2
6.4113     12.1772    -6.4898    O3
6.3302     8.658      -5.329     O4




















































































































































































15.0676    11.4425    -7.0838    RZYGINF
15.1404    11.3357    -7.0503
15.1996    11.0368    -7.0447
15.1495    10.8526    -7.058
15.0558    10.5743    -7.0898
14.954     10.3778    -7.0726
14.8438    10.2109    -7.0523
14.6976    10.0483    -7.0035
14.576     9.9285     -6.9728
14.4138    9.6737     -6.8725
14.2896    9.4629     -6.8168
14.168     9.2718     -6.7806
14.0559    9.1656     -6.7608
13.9806    9.1007     -6.7499


























































































































































































11.1642    15.7344    -7.1266    LZYGINF
10.9223    15.7958    -7.1057
10.6817    15.8021    -7.0961
10.4707    15.8011    -7.098
10.2052    15.7565    -7.0775
9.9863     15.6386    -7.0729
9.7869     15.5508    -7.012
9.5976     15.4776    -6.9694
9.4406     15.4485    -6.9028
9.1993     15.324     -6.8535
9.0674     15.247     -6.8449
8.8966     15.1723    -6.824
8.7666     15.0641    -6.8237
8.6676     15.0102    -6.804


























































































































































































13.4713    11.8703    -7.8484    R-ALV
13.6008    11.8717    -7.8632
13.7112    11.9181    -7.855
13.8337    11.9483    -7.8286
13.9645    12.0014    -7.8584
14.0854    12.0742    -7.8437
14.1479    12.1309    -7.8281
14.2843    12.2065    -7.8093
14.4007    12.2882    -7.7856
14.4679    12.3309    -7.763
14.5497    12.3983    -7.7529
14.6619    12.4708    -7.6947
14.7409    12.5515    -7.6954
14.8021    12.6283    -7.7178
14.9507    12.7641    -7.6462
15.0328    12.8186    -7.6234
15.0996    12.911     -7.6211
15.1611    13.048     -7.6398
15.2199    13.1329    -7.5988
15.4145    13.2687    -7.532
15.4757    13.391     -7.5258
15.5587    13.497     -7.5045
15.7172    13.5326    -7.3869
15.8637    13.6818    -7.2807
15.8965    13.802     -7.3717















































































































































































11.4476    14.1754    -7.9962    L-ALV
11.4616    14.297     -7.9803
11.5015    14.4208    -7.9821
11.5327    14.5254    -7.9484
11.6058    14.6436    -7.941
11.7176    14.7427    -7.9355
11.8113    14.8362    -7.9193
11.9392    14.9936    -7.8817
12.0686    15.0861    -7.87
12.1321    15.161     -7.8274
12.2421    15.2642    -7.8223
12.3827    15.3636    -7.7647
12.4433    15.4684    -7.7143
12.6137    15.5629    -7.7269
12.7559    15.6531    -7.7077
12.9005    15.674     -7.675
13.0586    15.8166    -7.5375
13.246     15.9133    -7.5711
13.3675    15.9505    -7.545
13.7323    16.239     -7.3748




















































































































































































12.7008    9.1443     -6.1274    R_FOS
10.0346    12.0176    -6.0261    L_FOS
