AMNH       52657      ca11ms.xls




11.1347    10.8652    -6.5812    L-PM/MAX
11.0178    10.8567    -6.2899
10.9682    10.8703    -6.1881
10.8587    10.8884    -5.9236
10.7474    10.8138    -5.7189
10.6257    10.7853    -5.484
10.5391    10.8364    -5.2785
10.4552    10.8842    -5.0831
10.41      10.9182    -4.929
10.369     10.9455    -4.8024
10.3071    10.9684    -4.6314
10.3153    10.9962    -4.5083
10.3651    11.0351    -4.4007
10.4329    11.0677    -4.3388


























































































































































































13.4911    10.0442    -4.5583    ROSTRUM
13.4621    9.9843     -4.713
13.3951    9.9429     -4.8651
13.3307    9.9642     -5.0131
13.2771    9.956      -5.1427
13.176     10.0023    -5.2931
13.0641    10.083     -5.4682
12.9333    10.1509    -5.6746
12.7788    10.1608    -5.8876
12.6683    10.2176    -6.1174
12.5       10.2916    -6.2815
12.3413    10.4185    -6.5033
12.0915    10.4988    -6.8061
11.9521    10.5657    -7.0522
11.8124    10.628     -7.242
11.6937    10.7011    -7.3413
11.6187    10.7646    -7.3926
11.6452    10.713     -7.4752
11.5522    10.836     -7.3628
11.4851    11.0223    -7.0859
11.4344    11.1639    -6.8128
11.3332    11.4092    -6.5055
11.2362    11.6396    -6.2173
11.179     11.7908    -5.9855
11.1352    11.9129    -5.6711
11.0807    12.0415    -5.4595
11.017     12.1929    -5.2478
11.007     12.3236    -5.0114
11.0328    12.4687    -4.7551
11.1673    12.5111    -4.5402










































































































































































14.7289    9.7116     -7.8466    SUPORB
14.7418    9.7172     -8.0312
14.6828    9.7526     -8.3502
14.5175    9.864      -8.6999
14.2294    10.0075    -9.0371
13.8754    10.1788    -9.2659
13.6263    10.304     -9.4267
13.2134    10.4881    -9.5821
12.9673    10.5497    -9.603
12.6137    10.7355    -9.6498
12.3783    10.8099    -9.5562
12.1043    10.885     -9.4075
11.9189    11.0252    -9.297
11.8181    11.1202    -9.277
11.7644    11.2523    -9.3817
11.7277    11.4288    -9.4743
11.6503    11.6626    -9.5329
11.5566    11.9934    -9.5491
11.4817    12.2931    -9.5326
11.372     12.621     -9.4359
11.2984    12.8066    -9.3509
11.1851    13.2065    -9.1219
11.0965    13.5013    -8.9299
11.0305    13.7794    -8.5914
11.0244    13.9205    -8.3693
11.0278    14.0215    -8.0893














































































































































































13.0016    10.3779    -6.817     RORBIT
13.2395    10.2912    -6.7488
13.4933    10.1451    -6.7599
13.7626    9.9556     -6.9087
13.9934    9.886      -7.109
14.1901    9.8554     -7.4138
14.1966    9.8021     -7.6042
14.1812    9.7467     -8.2094
13.6354    10.004     -8.8036
13.3949    10.0701    -8.8704
13.244     10.1976    -8.8859
12.989     10.2999    -8.9205
12.7805    10.4125    -8.9421
12.5879    10.5494    -8.909
12.4976    10.6111    -8.9154
12.3926    10.7206    -8.8343
12.2822    10.8109    -8.678
12.224     10.8832    -8.3423
12.2104    10.8733    -8.1472
12.186     10.8587    -8.0225




















































































































































































11.3891    12.0578    -6.8182    LORBIT
11.2809    12.2208    -6.7799
11.2126    12.42      -6.7795
11.1282    12.599     -6.8106
11.1064    12.7262    -6.8536
11.087     12.856     -6.9242
11.0542    13.0235    -7.044
11.027     13.1385    -7.1693
10.9636    13.2768    -7.3197
10.9728    13.3568    -7.4908
10.935     13.418     -7.7721
10.9501    13.4477    -8.0999
10.9324    13.2683    -8.3868
11.0681    13.0178    -8.6698
11.1731    12.6647    -8.8446
11.2571    12.4101    -8.8793
11.3378    12.1549    -8.9156
11.4763    11.8494    -8.9068
11.5799    11.66      -8.9164
11.683     11.4925    -8.8441
11.8223    11.4047    -8.5204
11.8358    11.3378    -8.2977
11.8361    11.3047    -8.1493
11.7919    11.2633    -7.909
11.8122    11.2818    -7.8446















































































































































































14.8063    9.7681     -8.0141    RTEMFOS
14.7891    9.7171     -7.6835
14.7592    9.6774     -7.5076
14.7035    9.6488     -7.2362
14.6306    9.6148     -7.0159
14.587     9.6067     -6.857
14.5606    9.6461     -6.5909
14.5889    9.6136     -6.2531
14.7305    9.5896     -6.06
14.8628    9.6076     -5.9464
15.0488    9.6886     -5.875
15.2389    9.7535     -5.8332
15.4125    9.8414     -5.8657
15.5211    9.9016     -5.9345
15.6426    9.8943     -5.9864

























































































































































































10.9969    13.9687    -7.8315    LTEMFOS
10.9316    13.9745    -7.6985
10.878     13.948     -7.4959
10.8188    13.8734    -7.2649
10.7837    13.832     -7.021
10.7483    13.713     -6.8002
10.7626    13.713     -6.5109
10.8124    13.8056    -6.1922
10.8972    13.9973    -6.0021
10.993     14.2537    -5.8886
11.0691    14.4573    -5.8757
11.1745    14.6553    -5.9636
11.256     14.8456    -6.0522



























































































































































































11.6468    10.7545    -7.9304    OP
12.8547    11.8374    -8.0345    BA
15.3043    13.8101    -7.3208    ST
17.6496    15.6806    -7.1198    IV
14.8708    9.7169     -7.4368    R_PG
16.7598    10.5087    -6.908     R_ZTI
16.1488    12.6493    -7.7645    R_M3D
17.4822    13.3799    -7.7835    R_M12
18.5994    14.6451    -7.6631    R_MP3
18.7831    15.2277    -7.5303    R_PMI
11.0879    14.2127    -7.7186    L_PG
12.19      15.8649    -7.3032    L_ZTI
14.1479    14.8374    -7.961     L_M3D
15.0414    16.0778    -7.9129    L_M12
16.6428    16.9175    -7.6075    L_MP3
17.2257    16.9881    -7.5157    L_PMI
18.7787    17.0789    -7.4182    O1
17.9294    11.8585    -7.1842    O2
13.5769    8.8036     -6.1665    O3
10.7068    9.1179     -5.7029    O4




















































































































































































18.087     12.7758    -7.1213    RZYGINF
18.0768    12.6101    -7.179
18.0722    12.4488    -7.2309
18.0155    12.1687    -7.3568
17.8745    11.9402    -7.4176
17.7495    11.6985    -7.422
17.5656    11.4657    -7.3835
17.3977    11.2517    -7.324
17.233     11.0179    -7.1551
17.0265    10.7608    -7.0166
16.8462    10.6001    -6.9552
16.7807    10.523     -6.9047




























































































































































































14.4435    16.7836    -7.5272    LZYGINF
14.3028    16.745     -7.5733
14.0915    16.774     -7.6436
13.9792    16.726     -7.7246
13.7583    16.6142    -7.7753
13.6165    16.5462    -7.7936
13.4859    16.4841    -7.801
13.3827    16.4319    -7.7908
13.2528    16.3762    -7.7837
13.1787    16.3314    -7.7684
13.0305    16.2538    -7.7119
12.9376    16.1889    -7.6632
12.8465    16.1481    -7.5837
12.7393    16.0662    -7.5138
12.6027    16.0132    -7.4476
12.4647    15.9358    -7.4003
12.334     15.8591    -7.3826
12.226     15.7796    -7.333






















































































































































































16.0746    12.6688    -7.7682    R-ALV
16.2204    12.6505    -7.7032
16.3409    12.6819    -7.7374
16.4882    12.7189    -7.7389
16.5871    12.7586    -7.7593
16.7201    12.8117    -7.7787
16.8835    12.8947    -7.7725
17.0243    12.9468    -7.7925
17.1867    13.0596    -7.7909
17.29      13.1351    -7.7802
17.4065    13.2383    -7.7796
17.495     13.3492    -7.7784
17.485     13.285     -7.7985
17.6137    13.3779    -7.7741
17.8005    13.489     -7.7511
17.9389    13.6262    -7.713
18.0438    13.788     -7.6554
18.2174    13.9571    -7.6411
18.3306    14.1562    -7.6242
18.4282    14.3181    -7.5817
18.6152    14.5637    -7.5097
18.6319    14.6343    -7.5857


















































































































































































14.165     14.8654    -7.9667    L-ALV
14.1973    14.9888    -7.9949
14.2385    15.0805    -7.9674
14.3027    15.1816    -7.9934
14.3621    15.3112    -8.0001
14.436     15.4267    -7.9866
14.5104    15.5374    -7.9955
14.6156    15.6935    -7.9915
14.7282    15.8046    -7.9973
14.8593    15.9534    -7.9567
14.9726    16.0358    -7.9344
15.0713    16.0759    -7.9191
15.1361    16.142     -7.8997
15.3104    16.3102    -7.8439
15.4827    16.4326    -7.7915
15.6986    16.4528    -7.8332
15.8609    16.5828    -7.7619
16.0075    16.6484    -7.7595
16.1792    16.6816    -7.7891
16.3413    16.8028    -7.745
16.5665    16.9029    -7.6895
16.7039    16.9115    -7.7005


















































































































































































13.6706    10.1519    -5.7509    R_FOS
11.257     12.7529    -5.8041    L_FOS
