AMNH       52589      laj28ms.xls
9.4518     9.1071     -7.482
9.387      9.0615     -7.3518
9.3529     8.9963     -7.2579
9.2493     8.9026     -7.1265
9.1606     8.8275     -7.0408
9.0874     8.7668     -6.9573
8.9849     8.6434     -6.8929
8.9013     8.5275     -6.8272
8.7861     8.4575     -6.7621
8.7064     8.3962     -6.6833
8.6598     8.3233     -6.6229
8.6108     8.3185     -6.4928




















































































































































































8.6165     8.2717     -6.5259    NOSE
8.6709     8.2571     -6.5285
8.7385     8.2543     -6.5373
8.7842     8.2099     -6.524
8.8245     8.104      -6.4472
8.8427     8.0742     -6.3725
8.8975     8.0924     -6.3686
8.9908     8.1538     -6.3969
9.0755     8.2057     -6.4539
9.0826     8.1564     -6.2354
9.1526     8.0669     -6.0151
9.141      8.0318     -5.8214
9.1339     7.9801     -5.7434
9.1177     7.9134     -5.6121
9.086      7.8978     -5.5142
9.0198     7.8718     -5.3896
9.0135     7.8202     -5.3722
8.9084     7.8145     -5.2553
8.7365     7.7834     -5.1386
8.5884     7.7789     -5.0202
8.4869     7.7578     -4.9217
8.4009     7.7794     -4.809
8.3223     7.7538     -4.7553
8.249      7.7762     -4.6872
8.1965     7.8025     -4.659
8.1361     7.8632     -4.6903
8.112      7.9472     -4.7884
8.1078     8.047      -4.862
8.0844     8.1293     -4.9574
8.0763     8.2021     -5.0083
8.0713     8.2966     -5.075
8.0821     8.4108     -5.1222
8.0847     8.5183     -5.2012
8.1068     8.6089     -5.3001
8.1674     8.7036     -5.445
8.237      8.7634     -5.5568
8.3222     8.8145     -5.6795
8.3578     8.8417     -5.7696
8.4038     8.8397     -5.8859
8.4447     8.8561     -6.0098
8.4777     8.827      -6.1369
8.4993     8.8187     -6.2267
8.4923     8.818      -6.3326
8.5131     8.7916     -6.3905
8.4916     8.7115     -6.4783
8.4476     8.6495     -6.4512
8.4307     8.6144     -6.4228
8.4486     8.5526     -6.4754
8.51       8.5054     -6.5097
8.5591     8.5064     -6.5411
8.6052     8.4559     -6.5571
8.5896     8.3758     -6.5584
8.5839     8.3198     -6.5435
8.6219     8.2912     -6.4902


















































































































































8.2618     7.8626     -4.6812    NASP-PR
8.1738     7.7403     -4.6203
8.0767     7.6624     -4.4395
8.0335     7.5919     -4.3013
8.0078     7.5766     -4.1599
8.0165     7.5892     -4.0411
8.0732     7.6883     -3.9674

































































































































































































9.5394     8.8523     -7.1813    R-PM/MAX
9.5174     8.7555     -7.0662
9.5165     8.6636     -6.9398
9.4838     8.5564     -6.8075
9.4766     8.5034     -6.6529
9.4917     8.4126     -6.5586
9.4913     8.3907     -6.4668
9.5017     8.299      -6.3495
9.5276     8.243      -6.2417
9.4894     8.1592     -6.1208
9.4863     8.0889     -5.9699
9.4944     8.0144     -5.8584
9.4916     7.9699     -5.7267
9.4818     7.8999     -5.6142
9.4194     7.8378     -5.4353
9.394      7.8013     -5.3009
9.3643     7.7185     -5.1464
9.3729     7.6446     -4.9712
9.4198     7.5425     -4.8284
9.4749     7.5207     -4.7517
9.4797     7.4546     -4.6236
9.5392     7.4169     -4.4782
9.5393     7.4409     -4.1633

















































































































































































9.1066     9.1448     -7.1771    L-PM/MAX
9.0095     9.1456     -7.0301
8.9367     9.1396     -6.9542
8.8819     9.1416     -6.8425
8.7934     9.1122     -6.7293
8.741      9.1185     -6.6076
8.6327     9.0761     -6.4844
8.5812     9.1274     -6.3184
8.5243     9.1355     -6.2053
8.4549     9.1195     -6.1195
8.3699     9.0963     -5.9833
8.3263     9.0946     -5.8635
8.2394     9.0565     -5.7498
8.2015     9.0331     -5.6323
8.154      9.0028     -5.5356
8.0877     8.9281     -5.427
8.0578     8.9104     -5.3072
8.0216     8.8931     -5.1676
7.9743     8.9247     -5.0439
7.9203     8.9633     -4.9404
7.8814     8.9809     -4.808
7.8203     9.0066     -4.7061
7.7808     9.0331     -4.5508
7.7271     9.0284     -4.4543
7.7348     9.0715     -4.3208
7.7932     9.0181     -4.1638














































































































































































11.1077    8.4451     -4.2126    ROSTRUM
11.1001    8.3774     -4.4279
11.064     8.3645     -4.5907
11.0213    8.3368     -4.7562
10.9529    8.3841     -4.903
10.9036    8.4468     -5.0366
10.811     8.496      -5.2354
10.773     8.528      -5.4
10.692     8.5454     -5.6012
10.6637    8.5185     -5.7421
10.6112    8.5114     -5.9077
10.5706    8.4855     -6.0424
10.5046    8.4681     -6.2093
10.4994    8.434      -6.3269
10.4737    8.3864     -6.422
10.4292    8.406      -6.4972
10.3831    8.5141     -6.5683
10.3286    8.5603     -6.6784
10.1913    8.6438     -6.7436
10.0624    8.7474     -6.8003
9.9357     8.8514     -6.8963
9.837      8.9317     -6.9872
9.7505     8.9878     -7.153
9.6852     9.0028     -7.3245
9.5739     9.0517     -7.4469
9.458      9.1285     -7.4912
9.3488     9.267      -7.4785
9.3305     9.4024     -7.4237
9.2657     9.2935     -7.3788
9.2117     9.3338     -7.1402
9.1335     9.3474     -6.9777
9.0217     9.4109     -6.8172
8.9259     9.522      -6.6691
8.7923     9.6468     -6.5705
8.6983     9.8041     -6.4937
8.6614     9.9095     -6.3699
8.6947     10.0265    -6.2159
8.6714     10.1297    -5.9868
8.7231     10.1843    -5.7836
8.7457     10.216     -5.5836
8.7652     10.2772    -5.3797
8.7654     10.3506    -5.1966
8.7437     10.3945    -5.0796
8.6727     10.4378    -4.9184
8.6568     10.5215    -4.7032
8.6778     10.602     -4.5643
8.7028     10.6545    -4.4433
8.6956     10.6597    -4.3556
8.7277     10.7058    -4.248























































































































































12.8086    8.3008     -7.5911    SUPORB
12.8081    8.2994     -7.7418
12.7768    8.3287     -7.9489
12.7673    8.4447     -8.2531
12.7101    8.4898     -8.4878
12.6327    8.5456     -8.6863
12.4946    8.6441     -8.9098
12.3459    8.7122     -9.0417
12.1598    8.8154     -9.2005
11.9301    8.9459     -9.3845
11.5879    9.0748     -9.4755
11.3493    9.1427     -9.5201
11.0354    9.302      -9.4993
10.8117    9.3522     -9.4718
10.5888    9.4441     -9.4499
10.3041    9.5671     -9.3719
10.1283    9.6922     -9.3166
9.999      9.8277     -9.3529
9.9464     10.0181    -9.4415
9.8216     10.3043    -9.5006
9.7007     10.556     -9.4836
9.5455     10.8527    -9.4913
9.471      11.0326    -9.4763
9.39       11.2366    -9.4578
9.2746     11.4948    -9.3631
9.1341     11.791     -9.1693
9.0654     11.9541    -9.0435
9.0093     12.1009    -8.9108
8.9306     12.2276    -8.7902
8.883      12.3094    -8.6216
8.8114     12.3599    -8.4468
8.735      12.3679    -8.2492
8.6626     12.366     -8.0606
8.6328     12.413     -7.8133
8.6306     12.34      -7.6181
8.6573     12.3136    -7.5095




































































































































































11.0788    8.2679     -6.8493    RORBIT
11.2727    8.2245     -6.8241
11.4478    8.1669     -6.8512
11.6188    8.173      -6.8823
11.7613    8.1442     -6.8923
11.9422    8.156      -7.0528
12.0673    8.2207     -7.1909
12.1352    8.2476     -7.2574
12.1774    8.2247     -7.3174
12.2568    8.2581     -7.425
12.3117    8.2701     -7.5104
12.4292    8.2615     -7.6282
12.4119    8.3527     -7.7317
12.415     8.394      -7.9218
12.3833    8.4278     -8.1477
12.3161    8.3978     -8.3359
12.2258    8.3962     -8.5371
12.1724    8.4215     -8.6486
12.0443    8.4545     -8.7894
11.9385    8.4882     -8.8495
11.8574    8.5093     -8.9134
11.755     8.5212     -8.968
11.6316    8.5681     -9.0214
11.5173    8.6015     -9.0429
11.3958    8.6768     -9.0165
11.31      8.7411     -9.0343
11.1683    8.8135     -9.068
11.054     8.8567     -9.158
10.9534    8.943      -9.1686
10.8065    9.0586     -9.1224
10.5841    9.2032     -9.0364
10.4671    9.3005     -8.9362
10.3889    9.3344     -8.8028
10.2589    9.4143     -8.5211
10.1589    9.4303     -8.2784
10.1453    9.4113     -8.1679
10.1185    9.3865     -8.0762
10.0807    9.3653     -7.9538


































































































































































8.7246     10.5858    -6.8709    LORBIT
8.6547     10.7763    -6.8314
8.5672     10.9485    -6.8658
8.5669     11.2122    -6.9278
8.5487     11.4779    -7.0998
8.5828     11.6248    -7.2631
8.6123     11.7714    -7.4312
8.6279     11.8448    -7.5585
8.6679     11.9202    -7.6711
8.6988     11.9537    -7.8628
8.7612     11.9173    -8.0841
8.816      11.8083    -8.3886
8.8239     11.6442    -8.6723
8.8862     11.4206    -8.8579
8.9396     11.2643    -8.9583
8.9693     11.0636    -9.0707
9.0742     10.88      -9.0684
9.2342     10.6809    -9.0806
9.3713     10.5041    -9.1224
9.4604     10.2691    -9.1518
9.5387     10.198     -9.0723
9.6728     10.0476    -8.9671
9.7726     9.9543     -8.7299
9.7875     9.8295     -8.5439
9.7996     9.7827     -8.4148
9.7761     9.7309     -8.3258
9.7845     9.7355     -8.1062
9.758      9.7235     -7.9783
9.6965     9.6777     -7.8801











































































































































































12.8523    8.3079     -7.809     RTEMFOS
12.814     8.3        -7.6086
12.7582    8.2451     -7.3632
12.6684    8.183      -7.2193
12.5907    8.1316     -7.0348
12.5233    8.0861     -6.8689
12.4448    8.0305     -6.7234
12.3562    7.9736     -6.5221
12.3405    7.9332     -6.3016
12.3793    7.9015     -6.0661
12.4931    7.9366     -5.9488
12.6527    7.9174     -5.8193
12.8194    8.002      -5.7597
12.9638    8.0824     -5.7288
13.0789    8.1126     -5.7082
13.2614    8.1822     -5.7135
13.3477    8.2441     -5.7381
13.4486    8.2495     -5.7761






















































































































































































8.6213     12.3696    -7.6856    LTEMFOS
8.5744     12.2772    -7.5094
8.5163     12.2093    -7.3764
8.4528     12.1148    -7.1551
8.3955     12.0393    -6.9963
8.3115     11.9321    -6.8056
8.2294     11.8239    -6.6084
8.178      11.7935    -6.3485
8.2059     11.8744    -6.1368
8.2232     12.1064    -5.8841
8.2758     12.3473    -5.7946
8.3457     12.548     -5.7587
8.4233     12.6802    -5.7678
8.4607     12.7805    -5.7771
8.5117     12.8977    -5.8334
8.5189     13.0237    -5.8596
























































































































































































6.887      6.8595     -6.7676    OP
8.2178     8.0234     -7.0375    BA
10.8467    10.6099    -6.4502    ST
13.279     12.8033    -6.0958    IV
10.4411    6.0687     -6.2091    R_PG
12.4467    7.0049     -5.9098    R_ZTI
11.8249    9.4822     -7.0698    R_M3D
12.9196    10.2042    -6.9911    R_M12
13.9948    11.5904    -6.8312    R_MP3
14.3434    12.1929    -6.6026    R_PMI
6.2746     10.5902    -6.3924    L_PG
7.4102     12.6186    -6.3467    L_ZTI
9.8004     11.5445    -7.3203    L_M3D
10.5452    12.702     -7.2349    L_M12
12.0109    13.631     -7.0075    L_MP3
12.6534    13.8589    -6.7809    L_PMI
14.958     13.4539    -6.8648    O1
9.5828     13.7913    -5.9512    O2
5.2677     9.7613     -5.7313    O3
5.2884     6.5147     -4.3515    O4




















































































































































































13.4493    9.4467     -6.1177    RZYGINF
13.5119    9.3287     -6.111
13.5731    9.1922     -6.1156
13.6234    8.9977     -6.2163
13.5543    8.7264     -6.2812
13.3863    8.5201     -6.3122
13.2257    8.3369     -6.3371
13.088     8.1221     -6.3292
12.9511    7.8724     -6.2939
12.8199    7.5792     -6.1508
12.7342    7.4104     -6.0565
12.6826    7.2213     -6.0161
12.6567    7.0451     -5.9694
12.5459    6.9748     -5.8764
12.5269    6.9725     -5.8823

























































































































































































9.6797     13.2775    -6.5415    LZYGINF
9.5132     13.3299    -6.539
9.2776     13.3896    -6.6127
9.0734     13.3518    -6.6654
8.8489     13.2798    -6.6906
8.6451     13.1498    -6.6766
8.4989     13.0425    -6.6609
8.2957     12.9468    -6.6251
8.1741     12.8944    -6.6019
7.9917     12.8148    -6.5434
7.818      12.7621    -6.4898
7.6949     12.7249    -6.4614
7.5305     12.6046    -6.4481
7.4208     12.5598    -6.3887


























































































































































































11.6908    9.4573     -7.048     R-ALV
11.871     9.4641     -7.0888
12.174     9.52       -7.0711
12.318     9.6245     -7.09
12.5296    9.754      -7.0237
12.7071    9.9309     -7.0311
12.9422    10.0459    -6.9749
13.0156    10.1642    -6.984
13.1832    10.3274    -6.9771
13.3047    10.4707    -6.9738
13.4429    10.6999    -6.9096
13.5363    10.8495    -6.9174
13.6538    10.9878    -6.9039
13.6779    11.1031    -6.9186
13.7396    11.1702    -6.8978
13.8147    11.2519    -6.8634
13.9608    11.3802    -6.7976
14.0422    11.5352    -6.7792
14.0165    11.5552    -6.8357
14.2895    12.1538    -6.6759




















































































































































































9.7512     11.4562    -7.3551    L-ALV
9.7725     11.625     -7.3365
9.814      11.8281    -7.3306
9.9007     11.9904    -7.3374
10.0116    12.1502    -7.2874
10.0973    12.3061    -7.2484
10.2153    12.419     -7.2498
10.2166    12.5711    -7.1972
10.3975    12.7036    -7.2258
10.5936    12.8251    -7.203
10.7378    12.9287    -7.2124
10.9178    13.0271    -7.2408
11.094     13.1025    -7.1917
11.2233    13.1853    -7.1396
11.4051    13.3184    -7.0998
11.5478    13.3778    -7.0703
11.6573    13.4553    -7.0493
11.7512    13.5638    -7.0178
11.9409    13.6722    -6.9904
11.9756    13.7065    -6.9564




















































































































































































11.6937    8.6003     -5.6701    R_FOS
9.0143     11.1685    -5.596     L_FOS
