AMNH       82428      laj1ms.xls







































9.0719     4.3322     -9.3876    NOSE
9.1305     4.2391     -9.353
9.2907     4.145      -9.2459
9.3868     4.1538     -9.0859
9.436      4.1382     -9.2111
9.5027     4.225      -9.2874
9.6042     4.2177     -9.1657
9.6424     4.1598     -8.9051
9.6939     4.0568     -8.7353
9.6871     3.9518     -8.5795
9.6423     3.869      -8.422
9.5756     3.8081     -8.232
9.5067     3.7255     -8.0819
9.5666     3.7056     -8.099
9.4423     3.6537     -7.9661
9.2871     3.5598     -7.8811
9.0723     3.4761     -7.7291
8.8991     3.4152     -7.6041
8.7528     3.3892     -7.5093
8.6428     3.4303     -7.4895
8.539      3.5153     -7.5308
8.4326     3.6259     -7.6013
8.3481     3.7489     -7.6868
8.311      3.9328     -7.8093
8.3458     4.1266     -7.8999
8.3585     4.2679     -7.9834
8.3702     4.3989     -8.1012
8.3566     4.5029     -8.2718
8.3904     4.5683     -8.3871
8.4566     4.6397     -8.5387
8.5273     4.6877     -8.6194
8.5628     4.7146     -8.799
8.6129     4.7226     -8.8783
8.6991     4.7349     -8.9479
8.7687     4.7658     -9.0199
8.7132     4.7249     -9.1052
8.7548     4.732      -9.2041
8.7181     4.6452     -9.1825
8.7138     4.5207     -9.1386
8.7707     4.4421     -9.1739
8.8353     4.3894     -9.2617
8.9154     4.3657     -9.3133
9.0425     4.3309     -9.3644





























































































































































8.6511     3.5101     -7.5024    NASP-PR
8.5856     3.3422     -7.4383
8.5406     3.2393     -7.3071
8.5113     3.1909     -7.1647
8.5532     3.2198     -7.0542
8.5847     3.2604     -6.9646


































































































































































































9.8126     5.0454     -10.1074   R-PM/MAX
9.8298     4.9014     -9.9404
9.8301     4.781      -9.8231
9.8536     4.6859     -9.661
9.8969     4.5616     -9.5013
9.9068     4.4913     -9.3685
9.9159     4.4265     -9.2701
9.9418     4.3544     -9.143
9.9829     4.2185     -8.9698
9.9939     4.1054     -8.7974
9.9756     4.0548     -8.6773
9.9776     4.029      -8.5143
10.0325    3.9118     -8.2871
10.0288    3.8311     -8.0833
10.063     3.7705     -7.8985
10.0643    3.7185     -7.7866
10.1001    3.6557     -7.5988
10.1288    3.5406     -7.4146
10.16      3.4155     -7.2831
10.1817    3.3911     -7.179
10.1756    3.4129     -7.0783
10.1676    3.4092     -7.0213


















































































































































































9.1968     5.3201     -10.0098   L-PM/MAX
9.1001     5.3194     -9.8822
8.9645     5.2616     -9.6827
8.8624     5.1914     -9.5658
8.768      5.1637     -9.3675
8.6745     5.1105     -9.1917
8.5701     5.0923     -8.993
8.4877     5.0541     -8.8365
8.3901     5.0013     -8.6739
8.2961     4.9996     -8.5617
8.2411     4.9919     -8.4017
8.2339     4.8988     -8.2121
8.1739     4.8749     -8.0969
8.0775     4.9071     -7.8707
8.044      4.8206     -7.7516
7.99       4.7777     -7.6167
7.9247     4.726      -7.4239
7.8422     4.7358     -7.293
7.7698     4.6973     -7.1488
7.8002     4.6935     -6.9855
7.8688     4.6331     -6.877
7.9235     4.6089     -6.795


















































































































































































11.3907    4.8699     -7.0052    ROSTRUM
11.3435    4.8497     -7.1968
11.2936    4.8595     -7.3806
11.2782    4.8382     -7.4839
11.2369    4.8314     -7.6733
11.1887    4.8469     -7.8042
11.141     4.8593     -7.9452
11.0838    4.8738     -8.1113
11.0457    4.8778     -8.2398
11.0025    4.8761     -8.4279
11.0106    4.8688     -8.6028
11.0331    4.829      -8.7374
11.0123    4.7886     -8.8806
11.0028    4.7269     -8.9971
10.9424    4.727      -9.1299
10.8462    4.7678     -9.275
10.7797    4.8111     -9.3945
10.6646    4.8665     -9.4587
10.6648    4.8698     -9.4693
10.5553    4.9682     -9.5826
10.398     5.0356     -9.687
10.2249    5.1495     -9.8297
10.0905    5.2527     -9.9926
9.973      5.2674     -10.1747
9.8897     5.2696     -10.325
9.816      5.3099     -10.4147
9.6643     5.3824     -10.5031
9.5671     5.4121     -10.5172
9.4603     5.5564     -10.4561
9.3372     5.6368     -10.2484
9.299      5.7233     -10.0899
9.1944     5.829      -9.8989
9.1235     5.8527     -9.8014
8.9702     5.9355     -9.6914
8.822      5.9628     -9.5923
8.6411     5.9912     -9.4615
8.514      6.0569     -9.3559
8.3967     6.0874     -9.2286
8.2886     6.1378     -9.1147
8.267      6.1726     -8.9785
8.3768     6.2338     -8.7299
8.3994     6.2446     -8.5499
8.3292     6.1993     -8.3982
8.3531     6.2399     -8.2286
8.3339     6.2498     -8.0203
8.2564     6.2261     -7.8475
8.2233     6.2984     -7.6472
8.1648     6.3099     -7.4308
8.1776     6.3401     -7.2311
8.1975     6.4046     -7.0749
8.2009     6.408      -6.9326





















































































































































13.3854    5.9769     -10.7423   SUPORB
13.418     5.9955     -10.9461
13.4031    6.0338     -11.058
13.3755    6.0446     -11.2204
13.3233    6.0922     -11.3364
13.28      6.1298     -11.5013
13.2047    6.2063     -11.6879
13.0896    6.2493     -11.881
12.9822    6.2873     -11.993
12.8685    6.358      -12.1379
12.6963    6.4156     -12.2843
12.4583    6.4735     -12.4244
12.3079    6.5312     -12.5069
12.1336    6.503      -12.5857
11.9787    6.5104     -12.6224
11.7267    6.5061     -12.693
11.5173    6.4777     -12.718
11.258     6.4616     -12.7064
11.0195    6.4558     -12.6833
10.7823    6.427      -12.6271
10.5595    6.5091     -12.6231
10.3191    6.6369     -12.5973
10.1408    6.7449     -12.6156
9.9992     6.816      -12.6163
9.8099     6.9532     -12.6475
9.5529     7.155      -12.6494
9.4133     7.348      -12.6651
9.2313     7.6097     -12.6767
9.0435     7.8566     -12.6345
8.9089     8.1015     -12.5516
8.7716     8.2807     -12.4214
8.6359     8.4216     -12.303
8.6587     8.4543     -12.282
8.4626     8.5748     -12.1263
8.3549     8.6563     -11.9821
8.2051     8.7456     -11.7836
8.0629     8.771      -11.5515
7.9682     8.7231     -11.3821
7.9148     8.6897     -11.2189
7.8645     8.6914     -11.0558
7.8165     8.6406     -10.8972
7.77       8.539      -10.7442
7.7457     8.5856     -10.6793





























































































































































11.5155    5.3949     -10.0528   RORBIT
11.7079    5.3996     -10.071
11.8978    5.4074     -10.11
12.091     5.4252     -10.1814
12.2521    5.4455     -10.2042
12.3648    5.5203     -10.2577
12.4754    5.6107     -10.364
12.5588    5.6215     -10.4621
12.626     5.6745     -10.5238
12.6617    5.7246     -10.6298
12.7416    5.7553     -10.7458
12.8308    5.767      -10.9334
12.8443    5.7938     -11.13
12.7853    5.8277     -11.3181
12.7606    5.823      -11.446
12.6699    5.8397     -11.5651
12.5887    5.8791     -11.6383
12.5228    5.9013     -11.7115
12.4313    5.9244     -11.8042
12.4059    5.9235     -11.8976
12.2656    5.9647     -11.9534
12.1352    5.9931     -12.0085
12.0092    6.027      -12.0511
11.9118    6.0372     -12.0796
11.821     6.075      -12.0972
11.683     6.1205     -12.1173
11.5848    6.1411     -12.1241
11.5011    6.1381     -12.1546
11.4245    6.1613     -12.1518
11.3105    6.2193     -12.1903
11.2509    6.2678     -12.2364
11.2007    6.3184     -12.2907
11.033     6.2865     -12.3446
10.8442    6.3163     -12.3089
10.7162    6.3279     -12.2762
10.6312    6.3642     -12.025
10.5506    6.3434     -11.959
10.4649    6.3894     -11.8501
10.4226    6.3727     -11.7439
10.3564    6.3497     -11.6201
































































































































































8.3532     7.0249     -9.9981    LORBIT
8.2442     7.189      -10.0324
8.1032     7.3088     -10.0837
8.0534     7.4433     -10.1341
8.0045     7.6036     -10.2091
7.9176     7.7621     -10.3058
7.8937     7.916      -10.443
7.919      7.9964     -10.5271
7.9469     8.0559     -10.6403
7.9571     8.1064     -10.6981
7.9885     8.1516     -10.7847
8.0142     8.1938     -10.936
8.0308     8.1934     -11.0264
8.0569     8.203      -11.127
8.0653     8.207      -11.2059
8.0806     8.1696     -11.2458
8.0769     8.1658     -11.2914
8.1686     8.1304     -11.4201
8.232      8.0983     -11.5446
8.2972     8.0148     -11.6934
8.365      7.9434     -11.8208
8.5082     7.8087     -11.9464
8.6959     7.6632     -12.0099
8.8282     7.5028     -12.0655
8.9381     7.3783     -12.103
9.0718     7.2712     -12.1144
9.1311     7.2837     -12.1759
9.2186     7.2589     -12.2433
9.4161     7.1527     -12.2339
9.5576     6.9943     -12.1756
9.6756     6.9182     -11.9988
9.7674     6.801      -11.7485
9.7875     6.7159     -11.586
9.7843     6.6385     -11.4874






































































































































































13.266     5.9467     -10.6718   RTEMFOS
13.2625    5.8987     -10.6105
13.2093    5.7517     -10.4085
13.1897    5.6435     -10.2574
13.1764    5.6091     -10.0616
13.1219    5.5121     -9.8459
13.0573    5.4385     -9.6163
13.0254    5.3487     -9.4886
13.0081    5.2076     -9.3546
13.0211    5.152      -9.1703
13.0728    5.1405     -8.9981
13.1732    5.1616     -8.8484
13.3472    5.223      -8.6811
13.4791    5.3865     -8.621
13.6041    5.5319     -8.5776
13.7467    5.6448     -8.5826
13.929     5.7562     -8.5981
13.9577    5.8589     -8.6514






















































































































































































7.8162     8.6303     -10.6327   LTEMFOS
7.7278     8.5628     -10.419
7.6961     8.4866     -10.2354
7.6821     8.4334     -10.0938
7.6313     8.3556     -10.0221
7.5958     8.3042     -9.909
7.568      8.2708     -9.7779
7.5459     8.2071     -9.6281
7.5226     8.1614     -9.5658
7.4576     8.0843     -9.4563
7.437      8.0561     -9.2723
7.36       7.9788     -9.1879
7.3186     7.9749     -8.9888
7.3053     8.0523     -8.8122
7.3171     8.2367     -8.6619
7.2929     8.3735     -8.5652
7.3233     8.5662     -8.4849
7.3656     8.7525     -8.4389
7.4093     8.9624     -8.4409
7.4397     9.1353     -8.4498




















































































































































































10.7348    5.5818     -8.4936    OP
11.7184    7.0474     -8.4838    BA
13.6507    10.2079    -7.1515    ST
15.608     13.2307    -6.4734    IV
14.7255    5.676      -8.0048    R_PG
16.262     6.8729     -7.288     R_ZTI
15.0652    9.6137     -7.9995    R_M3D
16.1509    10.5395    -7.4473    R_M12
16.9183    12.1311    -6.9831    R_MP3
17.0809    12.8931    -6.5818    R_PMI
9999       9999       9999       L_PG
9.658      11.3182    -7.2409    L_ZTI
12.665     11.2807    -7.9608    L_M3D
13.1572    12.7617    -7.5445    L_M12
14.2535    14.0711    -7.0704    L_MP3
14.9214    14.517     -6.6567    L_PMI
17.1014    14.5388    -6.5715    O1
16.3881    9.5716     -4.8543    O2
13.5536    4.0952     -6.9879    O3
10.7432    3.6569     -7.4582    O4




















































































































































































16.7082    9.3616     -7.0574    RZYGINF
16.7806    9.2682     -7.0534
16.8203    9.1653     -7.0908
16.7563    9.0076     -7.1273
16.7374    8.8667     -7.21
16.7093    8.672      -7.2808
16.6389    8.5052     -7.3251
16.6358    8.3305     -7.3976
16.5909    8.0968     -7.4409
16.5227    7.9285     -7.4426
16.4912    7.7556     -7.4089
16.4443    7.5572     -7.3855
16.4359    7.3897     -7.3567
16.3936    7.2505     -7.343
16.3267    7.1306     -7.3115
16.3088    7.007      -7.2674
16.2961    6.8843     -7.2226























































































































































































11.6478    12.7626    -7.1351    LZYGINF
11.5582    12.7537    -7.1597
11.6889    12.7428    -7.1475
11.4174    12.7208    -7.2368
11.2951    12.6558    -7.3083
11.1789    12.5209    -7.3624
11.0578    12.4117    -7.3999
10.9583    12.3115    -7.4261
10.8384    12.2194    -7.4827
10.7012    12.1212    -7.5041
10.5413    12.0174    -7.5103
10.3527    11.837     -7.505
10.1689    11.7303    -7.4546
9.9682     11.5382    -7.3773
9.8702     11.4404    -7.3209
9.718      11.2642    -7.268
























































































































































































15.1544    9.5942     -7.908     R-ALV
15.3473    9.6661     -7.8266
15.5287    9.7802     -7.8008
15.6726    9.8864     -7.7375
15.8172    9.9825     -7.7017
15.9187    10.0839    -7.5656
16.0242    10.1821    -7.514
16.0629    10.2516    -7.4746
16.0472    10.2415    -7.5339
16.1137    10.3682    -7.4977
16.2293    10.5808    -7.4236
16.3141    10.7098    -7.3506
16.3857    10.9469    -7.2948
16.4227    11.0631    -7.2807
16.482     11.2916    -7.2739
16.5775    11.4891    -7.2414
16.6833    11.6544    -7.2122
16.8036    11.7546    -7.1243
16.882     11.8881    -7.0266
16.8733    12.0797    -7.0211




















































































































































































12.6765    11.2875    -7.945     L-ALV
12.6748    11.4475    -7.9156
12.6801    11.6257    -7.8736
12.7136    11.8153    -7.8377
12.7579    12.0182    -7.7763
12.8176    12.2632    -7.6964
12.9241    12.4752    -7.6601
13.0477    12.6698    -7.6255
13.2202    12.888     -7.501
13.3621    13.0924    -7.4329
13.4961    13.2218    -7.3635
13.6726    13.3741    -7.2962
13.8301    13.5819    -7.2211
13.9305    13.711     -7.2206
14.0129    13.8891    -7.0474
14.17      14.0218    -7.0627
14.2635    14.0218    -7.1175























































































































































































11.8303    5.7248     -8.3601    R_FOS
8.403      7.3746     -8.2301    L_FOS
