AMNH       119760     laj2ms.xls
10.5589    13.1128    -10.7957
10.4171    13.2996    -10.5253
10.3136    13.4307    -10.1676
10.2666    13.4511    -9.9945
10.2261    13.5134    -9.808
10.215     13.5229    -9.7047




































































































































































13.4554    9.8434     -8.716     RORBIT
13.5434    9.8536     -8.7231
13.7745    9.7934     -8.7854
13.9715    9.742      -8.8613
14.0988    9.7572     -8.957
14.1764    9.7761     -9.0213
14.3135    9.8528     -9.1464
14.4328    9.8816     -9.3129
14.5162    9.9044     -9.4278
14.583     9.9662     -9.5421
14.6205    9.9751     -9.6785
14.6053    9.9909     -9.7978
14.6132    10.0135    -9.854
14.6617    9.9793     -9.9997
14.6316    9.98       -10.1591
14.5631    9.9997     -10.3209
14.4882    10.0169    -10.4213
14.3778    10.0493    -10.5243
14.242     10.1311    -10.6166
14.0771    10.1415    -10.7194
13.8642    10.1288    -10.864
13.6755    10.2172    -10.861
13.5292    10.2838    -10.8857
13.4015    10.3694    -10.9184
13.3082    10.4127    -10.909
13.0552    10.5194    -10.9371
12.9408    10.555     -10.9192
12.8139    10.5486    -10.8957
12.6608    10.6207    -10.7261
12.5521    10.6617    -10.5657
12.4399    10.6839    -10.455
12.3678    10.7189    -10.2799
12.3412    10.725     -10.1079
12.3549    10.747     -9.9969






































































































































































10.7197    11.6476    -8.8177    LORBIT
10.5879    11.8288    -8.8474
10.4841    12.0058    -8.875
10.3556    12.2591    -9.0126
10.3209    12.4658    -9.1723
10.2777    12.6654    -9.4042
10.285     12.8242    -9.6308
10.3019    12.8337    -9.7874
10.2889    12.8604    -9.8622
10.4196    12.7931    -10.08
10.4392    12.7731    -10.1555
10.4614    12.733     -10.2351
10.4815    12.6777    -10.3277
10.5656    12.5842    -10.4784
10.643     12.4918    -10.6153
10.7089    12.3586    -10.7056
10.6754    12.2637    -10.8984
10.8583    12.1363    -10.8252
10.9544    12.0431    -10.832
11.0197    11.9293    -10.8866
11.0707    11.8445    -10.9121
11.6138    11.5678    -10.9022
11.7306    11.4696    -10.8212
11.8342    11.3981    -10.6843
11.8809    11.3028    -10.5688
11.9568    11.2613    -10.4133
11.9987    11.1902    -10.2708
12.0168    11.1653    -10.1704
12.0214    11.1511    -10.0423











































































































































































15.2003    10.1407    -9.5961    RTEMFOS
15.1528    10.018     -9.4734
15.1166    9.9196     -9.2362
15.0717    9.8592     -9.061
15.0112    9.7907     -8.8912
14.9028    9.7045     -8.6141
14.7754    9.5832     -8.3174
14.7731    9.5291     -8.1136
14.8598    9.4914     -7.8845
14.9891    9.5324     -7.7312
15.242     9.6424     -7.6663
15.4632    9.8422     -7.693
15.7043    10.0082    -7.7798
15.8544    10.1494    -7.8537
16.0517    10.2525    -7.8227

























































































































































































10.31      13.4553    -9.6366    LTEMFOS
10.2721    13.4026    -9.454
10.1914    13.3272    -9.3133
10.0627    13.1892    -9.1242
10.0617    13.1338    -8.9652
10.0163    12.9911    -8.7368
10         12.9106    -8.6369
9.9558     12.8348    -8.4336
9.8046     12.7029    -8.2438
9.8371     12.7871    -8.0924
9.7857     12.8302    -7.9843
9.8491     13.0576    -7.801
9.8049     13.3711    -7.7226
9.8458     13.5105    -7.7199
9.8293     13.6775    -7.7401
9.8889     13.8342    -7.8001
9.9349     13.9505    -7.848























































































































































































8.9615     4.0513     -8.4052    OP
9999       9999       9999       BA
12.6637    7.9119     -7.2893    ST
14.7543    10.0131    -6.6329    IV
12.6458    3.5301     -7.5798    R_PG
14.6218    4.6604     -6.9858    R_ZTI
13.681     6.8973     -7.7863    R_M3D
14.8539    7.6477     -7.6461    R_M12
15.7919    8.964      -7.1826    R_MP3
15.9918    9.5651     -6.8737    R_PMI
8.4438     7.8316     -7.7504    L_PG
9.3568     9.8392     -7.2557    L_ZTI
11.6172    8.9853     -7.8361    L_M3D
12.3518    10.1209    -7.805     L_M12
13.6367    11.0821    -7.2635    L_MP3
14.2506    11.3549    -6.9975    L_PMI
16.4123    10.2694    -6.8982    O1
15.5489    7.0753     -5.7915    O2
11.6957    2.1864     -6.7721    O3
7.9464     2.3379     -5.721     O4




















































































































































































15.2899    6.7077     -7.0248    RZYGINF
15.3185    6.6437     -7.0362
15.3198    6.5756     -7.0185
15.3388    6.4391     -7.0383
15.3638    6.291      -7.0641
15.3578    6.0518     -7.1087
15.257     5.7581     -7.1436
15.1006    5.5111     -7.1778
14.9666    5.1842     -7.1702
14.7952    4.9878     -7.1044
14.7049    4.8689     -7.045
14.6375    4.6813     -7.0097




























































































































































































11.0603    10.7491    -7.2029    LZYGINF
10.8029    10.723     -7.3156
11.2556    10.723     -7.1955
11.3296    10.653     -7.1965
10.6015    10.626     -7.3761
10.4377    10.5026    -7.4045
10.2177    10.35      -7.438
9.9859     10.2115    -7.4367
9.7694     10.0518    -7.4044
9.542      9.9057     -7.3357
9.4175     9.7748     -7.2853





























































































































































































13.707     6.887      -7.7871    R-ALV
13.8829    6.911      -7.8056
14.0863    6.9909     -7.8103
14.2875    7.0491     -7.7929
14.5544    7.2547     -7.7694
14.6686    7.3965     -7.7265
14.748     7.459      -7.6988
14.8301    7.5383     -7.6725
14.9879    7.7298     -7.6367
15.1043    7.8423     -7.5712
15.2294    8.0783     -7.5532
15.3663    8.3197     -7.4641
15.4826    8.4883     -7.4297
15.6098    8.6439     -7.3961
15.7042    8.7725     -7.3241
15.8146    8.9129     -7.2296
15.8201    8.9643     -7.2246























































































































































































11.6305    8.9518     -7.8787    L-ALV
11.66      9.1249     -7.9155
11.7169    9.3137     -7.9468
11.8639    9.5691     -7.9519
11.9843    9.7568     -7.9618
12.1556    9.9303     -7.8871
12.2779    10.0788    -7.8293
12.4463    10.2542    -7.7628
12.6014    10.391     -7.704
12.7435    10.5397    -7.5703
12.9207    10.5734    -7.5839
13.0519    10.6666    -7.5138
13.2556    10.8052    -7.4649
13.3419    10.9127    -7.4066
13.4505    11.025     -7.313
13.5442    11.0719    -7.2887
























































































































































































13.9893    9.9406     -7.6491    R_FOS
10.7259    12.0882    -7.6077    L_FOS
