NMNH       220093     ctt26ms.xls
10.5048    10.5524    8.5853
10.4275    10.4829    8.5095
10.2851    10.364     8.419
10.229     10.3098    8.3876
10.1809    10.2535    8.3233
10.1023    10.2029    8.2649
10.0618    10.1604    8.2098
10.0376    10.1556    8.1874
10.0213    10.1175    8.1549
10.0086    10.0881    8.1026


















































































































































































10.0135    10.093     8.1494     NOSE
9.969      10.1389    8.1253
9.9326     10.1953    8.1031
9.8837     10.2705    8.0919
9.8435     10.2838    8.052
9.8184     10.3206    7.9898
9.7723     10.3432    7.9099
9.7517     10.3496    7.8597
9.7345     10.3414    7.7998
9.7259     10.3664    7.7684
9.7272     10.387     7.7358
9.642      10.3917    7.5819
9.5899     10.3981    7.4854
9.556      10.3731    7.3969
9.4979     10.3473    7.293
9.4888     10.3216    7.2127
9.4566     10.2746    7.1183
9.4035     10.1938    6.9978
9.3531     10.1309    6.9393
9.3085     10.0115    6.8823
9.255      9.9189     6.8166
9.2032     9.8491     6.7709
9.2106     9.7593     6.6853
9.1941     9.6928     6.6111
9.1879     9.624      6.5345
9.1833     9.5754     6.4881
9.181      9.4873     6.4436
9.1687     9.426      6.3894
9.2154     9.3801     6.3651
9.2509     9.3575     6.3414
9.2509     9.2961     6.3141
9.3318     9.2791     6.3955
9.4419     9.2261     6.468
9.5801     9.1998     6.5742
9.6451     9.2022     6.6489
9.7139     9.1881     6.7072
9.7821     9.2188     6.7689
9.8939     9.2589     6.8537
10.0033    9.2955     6.8931
10.1023    9.3812     6.9676
10.1596    9.4366     7.0224
10.2163    9.4907     7.0781
10.2724    9.563      7.2293
10.2915    9.5724     7.2842
10.303     9.6335     7.3954
10.3168    9.6556     7.4608
10.3207    9.6817     7.5651
10.3468    9.7038     7.6192
10.3273    9.7339     7.6584
10.3096    9.7677     7.6871
10.3214    9.7638     7.7642
10.2344    9.8054     7.8398
10.2042    9.8364     7.9203
10.1719    9.9071     7.999
10.1683    9.9417     8.0471
10.1571    9.9844     8.1243
10.1222    10.0074    8.148
10.0689    10.0431    8.1625
10.0409    10.0624    8.1142
10.021     10.0749    8.0738












































































































































9.2424     9.3402     6.3291     NASP-PR
9.1731     9.3121     6.2601
9.1598     9.2702     6.1969
9.1302     9.2439     6.1147
9.1157     9.222      6.0107
9.1045     9.205      5.9354
9.0942     9.1913     5.8584
9.0981     9.1981     5.7991
9.1085     9.1958     5.749
9.1399     9.2078     5.6853






























































































































































































10.5393    10.9038    8.5841     R-PM/MAX
10.4775    10.8762    8.5299
10.4132    10.881     8.4546
10.3405    10.8426    8.3938
10.2645    10.8358    8.3288
10.2169    10.8108    8.2922
10.1475    10.7777    8.214
10.0738    10.7377    8.1466
10.006     10.6884    8.0894
9.9101     10.6585    7.9963
9.8522     10.641     7.9169
9.8015     10.6158    7.8309
9.7334     10.6034    7.7525
9.7117     10.599     7.6363
9.6488     10.5596    7.5544
9.5982     10.5351    7.4777
9.5312     10.5085    7.3774
9.4496     10.517     7.2748
9.4125     10.5266    7.2013
9.3264     10.5129    7.0864
9.2982     10.5168    7.0137
9.2406     10.5352    6.9125
9.172      10.5224    6.8251
9.1071     10.5173    6.723
9.0436     10.5472    6.6135
8.9512     10.5661    6.4364
8.8746     10.5876    6.2853
8.8422     10.5915    6.2
8.8508     10.6205    6.1671
8.8307     10.6177    6.1035
8.8451     10.6358    6.0548
8.8331     10.6922    5.9589
8.8506     10.6347    5.8582







































































































































































10.8884    10.5741    8.582      L-PM/MAX
10.7246    10.2537    8.3228
10.6992    10.1841    8.2656
10.6818    10.1259    8.1725
10.6961    10.0581    8.0492
10.6593    9.9837     7.9741
10.6212    9.9253     7.9513
10.5928    9.8607     7.8408
10.562     9.8083     7.7544
10.5326    9.7601     7.6578
10.4951    9.6741     7.527
10.4738    9.6287     7.4447
10.4704    9.5626     7.3444
10.4525    9.4772     7.2184
10.4399    9.4094     7.0911
10.4105    9.3413     6.9893
10.4329    9.281      6.9078
10.4398    9.2139     6.7854
10.4455    9.1415     6.6737
10.4581    9.0664     6.5482
10.4966    9.0289     6.4323
10.5184    8.9904     6.3413
10.5128    8.9528     6.2475
10.4982    8.9194     6.2052
10.5199    8.8939     6.1323
10.6018    8.9158     6.0746
10.548     8.8784     5.9487
10.58      8.9375     5.8292












































































































































































10.1467    12.8633    5.8494     ROSTRUM
10.0671    12.8413    5.9654
9.9969     12.8435    6.1029
9.9233     12.8003    6.2602
9.8644     12.7426    6.363
9.8954     12.6986    6.4445
9.9318     12.5974    6.587
9.9749     12.5109    6.7362
9.976      12.4475    6.828
9.9817     12.3868    6.8964
9.9945     12.2981    7.0318
9.968      12.3137    7.1451
9.9303     12.2948    7.2871
9.9076     12.2593    7.4089
9.8288     12.2417    7.5243
9.792      12.2134    7.6794
9.8284     12.144     7.7837
9.8976     12.0595    7.849
9.9903     11.9752    7.8623
10.0828    11.8812    7.9239
10.1166    11.8414    7.9228
10.1552    11.8058    7.9613
10.2088    11.7446    7.9923
10.2674    11.6641    8.066
10.3377    11.5786    8.1385
10.3741    11.5286    8.1697
10.4209    11.4942    8.2306
10.4872    11.4334    8.2665
10.5232    11.3905    8.369
10.5774    11.318     8.4566
10.6256    11.2561    8.5127
10.6477    11.2114    8.5835
10.6873    11.2024    8.6604
10.6966    11.1271    8.7308
10.7391    11.095     8.8099
10.7709    11.0841    8.8519
10.795     11.0594    8.9387
10.8054    11.035     8.9859
10.8763    10.9282    9.0646
10.954     10.8433    9.0312
11.0451    10.8164    8.942
11.1157    10.7644    8.8408
11.1795    10.7213    8.693
11.2431    10.6515    8.5936
11.3031    10.6169    8.5328
11.3649    10.5661    8.4332
11.4342    10.4837    8.322
11.5247    10.4099    8.2713
11.6015    10.3407    8.1603
11.6545    10.2856    8.0957
11.756     10.1822    8.0626
11.8502    10.1111    8.0333
11.9234    10.0715    7.995
11.9828    10.0002    7.945
12.0441    9.906      7.9046
12.1224    9.8733     7.8717
12.1282    9.8137     7.7541
12.1614    9.7979     7.6728
12.2185    9.8302     7.5008
12.3026    9.8905     7.3831
12.342     9.9304     7.2466
12.4083    9.9513     7.1202
12.4549    9.9444     7.0241
12.5195    9.9553     6.9171
12.5393    9.9543     6.8766
12.5593    9.9348     6.7841
12.649     9.9177     6.706
12.6945    9.9063     6.6123
12.7624    9.8949     6.4835
12.8537    9.8794     6.3636
12.8391    9.9414     6.251
12.8696    10.0649    6.0577
12.866     10.1137    5.9447
12.849     10.1843    5.855
12.8006    10.2629    5.7465





























































































































9.9658     13.9022    8.9604     SUPORB
9.9822     13.9051    9.116
9.9966     13.8782    9.2425
9.9952     13.8093    9.2908
10.0304    13.7781    9.3996
10.0629    13.7623    9.4952
10.1355    13.7124    9.6623
10.1918    13.6273    9.8577
10.2976    13.5595    9.9058
10.3953    13.4934    9.9906
10.4845    13.422     10.0655
10.574     13.3222    10.1509
10.6713    13.2229    10.2038
10.7078    13.0929    10.2808
10.7583    12.9528    10.3319
10.8156    12.8016    10.3854
10.8125    12.7138    10.3975
10.893     12.6063    10.458
10.9759    12.4482    10.4944
11.0408    12.3269    10.5489
11.142     12.1852    10.5894
11.2457    12.063     10.6258
11.2908    11.9304    10.5994
11.3363    11.7923    10.5602
11.3482    11.7117    10.512
11.3656    11.6386    10.4823
11.4254    11.5493    10.4323
11.5525    11.4498    10.4821
11.69      11.3573    10.5419
11.8043    11.2839    10.5669
11.9388    11.2061    10.5831
12.0611    11.1446    10.5855
12.2093    11.0405    10.5374
12.3131    10.9701    10.5116
12.4066    10.9253    10.4793
12.5216    10.8306    10.4333
12.6044    10.7882    10.4232
12.6969    10.7597    10.4172
12.7718    10.7056    10.3871
12.9795    10.6219    10.3202
13.0224    10.5682    10.3004
13.164     10.5156    10.2315
13.3006    10.4282    10.1566
13.422     10.3578    10.0683
13.4867    10.2988    10.0445
13.6875    10.201     9.9073
13.7777    10.1694    9.8184
13.7995    10.1488    9.7712
13.8571    10.1504    9.717
13.878     10.1091    9.5888
13.9067    10.0555    9.4853
13.8919    10.0344    9.3774
13.9489    10.0159    9.2294
13.9236    9.9647     9.1513
13.9284    9.9252     9.0763
13.9104    9.8633     8.9722
13.9154    9.8556     8.9309
13.8982    9.8208     8.8458














































































































































10.0917    12.2944    8.0185     RORBIT
10.0307    12.3777    8.0249
9.9905     12.4735    8.0287
9.9482     12.5666    8.0414
9.9029     12.6554    8.0637
9.892      12.7574    8.1148
9.9053     12.8564    8.1469
9.8896     12.9335    8.202
9.87       13.0235    8.2819
9.8829     13.105     8.3429
9.8889     13.178     8.4309
9.8837     13.2334    8.5138
9.8841     13.275     8.5711
9.872      13.3375    8.6461
9.8776     13.3691    8.7132
9.883      13.4004    8.7806
9.9389     13.4081    8.8866
9.9574     13.4241    8.9099
9.9797     13.4553    9.0129
10.0213    13.4585    9.1063
10.0383    13.4281    9.2399
10.0602    13.4046    9.3559
10.1291    13.3556    9.469
10.1408    13.3137    9.5568
10.1968    13.2457    9.6432
10.2175    13.2029    9.7222
10.3182    13.1062    9.815
10.3656    13.0227    9.8714
10.4382    12.9234    9.9281
10.4963    12.838     9.9761
10.5559    12.7557    9.9849
10.5798    12.6759    10.0245
10.5956    12.6045    10.0565
10.6616    12.5109    10.0454
10.7478    12.4274    10.0325
10.769     12.3618    10.0527
10.8591    12.2839    10.0597
10.8981    12.2435    10.0507
11.0137    12.0404    10.0936
11.1543    11.9214    9.9927
11.2192    11.8537    9.9441
11.2322    11.814     9.8533
11.1924    11.7443    9.7385
11.186     11.7254    9.6493
11.1665    11.7349    9.5278
11.173     11.7028    9.4473
11.1671    11.6489    9.2923
11.1485    11.6403    9.1953
11.1664    11.6876    9.0889
11.1579    11.669     9.0473
11.1491    11.6523    8.9536





















































































































































12.2817    10.0315    8.0287     LORBIT
12.379     9.9601     8.0467
12.4665    9.9482     8.0634
12.5404    9.9022     8.0826
12.6103    9.875      8.1025
12.6983    9.8634     8.1198
12.7572    9.8367     8.1497
12.83      9.843      8.1845
12.9095    9.8378     8.2389
12.9852    9.8505     8.3012
13.0381    9.8369     8.3422
13.0891    9.8186     8.3932
13.1346    9.8414     8.4959
13.1881    9.8848     8.5441
13.2128    9.8857     8.6168
13.2358    9.8819     8.7001
13.3132    9.8692     8.7995
13.3797    9.9327     8.953
13.4338    9.9435     9.0973
13.4154    9.9526     9.2278
13.4003    9.9931     9.329
13.389     10.016     9.4224
13.3555    10.0409    9.5272
13.324     10.0702    9.5906
13.2746    10.1099    9.677
13.2546    10.1106    9.7809
13.2153    10.1467    9.8663
13.1413    10.181     9.9822
13.0873    10.2136    9.9884
13.0443    10.267     10.0501
13.0222    10.2587    10.025
12.995     10.3011    10.0046
12.9414    10.3291    10.05
12.8653    10.3864    10.065
12.7958    10.4314    10.092
12.7015    10.4939    10.132
12.6387    10.5287    10.1765
12.5686    10.5741    10.1731
12.4649    10.618     10.1932
12.4257    10.6571    10.2153
12.3577    10.688     10.1797
12.2923    10.7437    10.1858
12.2494    10.7534    10.169
12.186     10.8689    10.1305
12.1029    10.9231    10.1717
12.0544    10.9603    10.1972
11.9436    11.0185    10.1769
11.8639    11.0969    10.1258
11.8026    11.1473    10.0528
11.7477    11.1856    9.9978
11.7359    11.2435    9.8423
11.6959    11.2251    9.7552
11.6925    11.2246    9.6286
11.7011    11.2177    9.5243
11.6889    11.207     9.427
11.6634    11.2102    9.3791
11.6831    11.2212    9.2145
11.6542    11.1777    9.1185
11.6603    11.155     9.0734
11.6504    11.1347    8.978












































































































































10.0222    13.9859    9.0336     RTEMFOS
9.9725     14.0023    8.8989
9.947      13.998     8.7941
9.923      13.9783    8.7348
9.8475     13.9586    8.6461
9.8351     13.9529    8.5673
9.82       13.9284    8.4502
9.8076     13.9189    8.3249
9.7748     13.9068    8.2233
9.7425     13.8827    8.1392
9.7124     13.8472    8.0156
9.6907     13.8036    7.9356
9.6846     13.7953    7.7432
9.6883     13.8       7.6775
9.6769     13.8019    7.5998
9.6498     13.8077    7.5416
9.6099     13.8023    7.476
9.6592     13.8845    7.3556
9.6466     13.9658    7.2687
9.6408     14.0299    7.2119
9.6545     14.0705    7.191
9.684      14.1392    7.1667
9.6908     14.2288    7.1485
9.7233     14.3117    7.174
9.7498     14.3371    7.1477
9.7737     14.4424    7.1626
9.7936     14.4872    7.1672
9.8057     14.5345    7.2135












































































































































































13.9539    9.9795     9.0367     LTEMFOS
13.9637    9.9163     8.9199
13.9163    9.8788     8.8203
13.8997    9.8478     8.7308
13.8835    9.8161     8.6415
13.8653    9.7983     8.5308
13.8503    9.7813     8.4128
13.8427    9.7535     8.2753
13.8118    9.7499     8.1526
13.7893    9.7235     7.9919
13.7891    9.6957     7.8381
13.7759    9.6699     7.7293
13.7558    9.6153     7.6089
13.7654    9.6477     7.7172
13.7855    9.6273     7.5572
13.8249    9.5918     7.4316
13.9037    9.5609     7.3158
14.0039    9.596      7.2615
14.0966    9.6149     7.2153
14.1555    9.6474     7.1891
14.2129    9.6634     7.1917
14.2946    9.7145     7.2076
14.3601    9.7124     7.2016
14.3928    9.7291     7.2072
14.4708    9.7501     7.2421
14.5232    9.7813     7.232
14.5807    9.7845     7.2546
14.5909    9.7842     7.2697
14.6491    9.8334     7.2904











































































































































































8.5891     7.9704     8.646      OP
9.8169     9.0492     8.5861     BA
12.2701    11.191     7.7379     ST
14.7904    13.409     7.168      IV
7.9914     11.2241    8.1219     R_PG
9.1774     13.293     7.4606     R_ZTI
11.3569    12.169     8.5332     R_M3D
12.1733    13.4495    8.2711     R_M12
13.8058    14.3799    7.7721     R_MP3
14.3179    14.5379    7.4839     R_PMI
11.8212    6.9863     7.8245     L_PG
13.8214    7.9193     7.4777     L_ZTI
13.1361    10.1322    8.389      L_M3D
14.438     10.7685    8.1605     L_M12
15.6207    12.2811    7.7192     L_MP3
15.7622    12.8411    7.4077     L_PMI
15.607     13.1148    6.6102     O1
14.6967    9.8585     6.2201     O2
10.7154    5.9182     6.9482     O3
7.9244     6.008      6.0335     O4




















































































































































































11.3639    13.8682    7.6724     RZYGINF
11.2768    13.8555    7.6629
11.1834    13.8654    7.6167
11.0948    13.8722    7.6127
10.9943    13.8984    7.6176
10.8816    13.9325    7.6511
10.8109    13.9367    7.6925
10.7502    13.915     7.7343
10.617     13.8944    7.7733
10.5566    13.884     7.7635
10.4619    13.8397    7.788
10.3586    13.8049    7.7978
10.279     13.777     7.8047
10.0737    13.7069    7.8011
10.0096    13.7043    7.8074
9.9164     13.6876    7.8053
9.785      13.6583    7.7674
9.6767     13.6045    7.7268
9.5125     13.5233    7.6526
9.4298     13.4703    7.6293
9.3614     13.4696    7.6018
9.3046     13.4252    7.5711
9.2599     13.3829    7.5299
9.2225     13.355     7.5094
9.1697     13.3241    7.4343















































































































































































14.8028    9.9287     7.4146     LZYGINF
14.8102    9.8511     7.3588
14.81      9.8185     7.3452
14.8061    9.731      7.3795
14.7984    9.6553     7.4029
14.7953    9.5702     7.4449
14.787     9.5199     7.4839
14.7789    9.4292     7.5447
14.7707    9.3486     7.5884
14.7518    9.3147     7.5946
14.7798    9.1923     7.6315
14.7094    9.0538     7.6588
14.6504    8.9431     7.6661
14.5828    8.8231     7.6574
14.5638    8.7929     7.6582
14.5034    8.6414     7.6638
14.4747    8.5754     7.6605
14.4491    8.5418     7.6626
14.4123    8.4537     7.676
14.3737    8.4135     7.6701
14.3217    8.3519     7.6841
14.3004    8.3161     7.6677
14.2634    8.2863     7.6456
14.1949    8.2206     7.6599
14.1598    8.2005     7.6433
14.1126    8.1254     7.6361
14.0448    8.0387     7.5878
13.9931    7.9975     7.5647
13.9659    7.9802     7.5586
13.9271    7.9499     7.5217
13.8731    7.8774     7.4718









































































































































































11.3807    12.1635    8.5349     R-ALV
11.337     12.28      8.5819
11.3774    12.3772    8.5131
11.3887    12.4716    8.4879
11.408     12.5389    8.4787
11.4427    12.605     8.4717
11.465     12.6639    8.472
11.472     12.6747    8.4678
11.5064    12.71      8.4693
11.5       12.7417    8.4588
11.5673    12.7772    8.4691
11.6092    12.8355    8.462
11.6714    12.9742    8.4454
11.702     13.0402    8.422
11.7565    13.1009    8.4006
11.824     13.1856    8.3808
11.8502    13.2336    8.3716
11.8948    13.2806    8.3455
11.9366    13.3361    8.3256
11.9844    13.3593    8.3338
12.0093    13.3947    8.3098
12.0779    13.4494    8.2846
12.2543    13.5464    8.2491
12.3251    13.6283    8.2513
12.4034    13.7136    8.1952
12.4408    13.7827    8.2487
12.4738    13.8283    8.2275
12.699     13.8858    8.0732
12.8015    13.9281    8.0429
12.8799    13.9853    8.0019
13.0002    14.0581    7.9826
13.056     14.1015    7.9388
13.147     14.1442    7.9456
13.166     14.1722    7.9251
13.2593    14.2082    7.9356
13.2841    14.2396    7.9139
13.3727    14.3079    7.839
13.46      14.3404    7.8041
13.595     14.4469    7.8289
13.6964    14.4545    7.8095
13.7695    14.3946    7.785































































































































































13.1404    10.1665    8.4059     L-ALV
13.2622    10.1434    8.4233
13.3737    10.1557    8.3829
13.4729    10.1774    8.3236
13.5675    10.2017    8.3249
13.6856    10.2482    8.3284
13.7287    10.2829    8.3165
13.8066    10.3129    8.3329
13.9092    10.3639    8.3148
13.9911    10.397     8.2836
14.0746    10.4401    8.2706
14.1547    10.4627    8.259
14.22      10.5074    8.2338
14.3283    10.5758    8.2152
14.3902    10.6541    8.2064
14.4525    10.7272    8.17
14.524     10.8013    8.162
14.5887    10.8935    8.1636
14.6594    10.9657    8.1589
14.7244    11.0028    8.1459
14.8547    11.0728    8.1268
14.8931    11.124     8.1404
14.9548    11.1843    8.001
15.0145    11.3121    7.9716
15.0461    11.4125    7.9684
15.0929    11.4789    7.95
15.1773    11.5694    7.9254
15.2578    11.7039    7.9012
15.2971    11.7825    7.9011
15.3439    11.8789    7.8969
15.4063    11.9012    7.8988
15.5366    12.0273    7.8488
15.5887    12.1316    7.7777
15.5994    12.2653    7.7559
15.5836    12.3159    7.7516





































































































































































9.9484     12.7779    6.8425     R_FOS
12.641     9.9261     6.8879     L_FOS
