AMNH       52621      laj21ms.xls





















































































8.1088     7.0917     -4.6214    NASP-PR
8.0802     6.9996     -4.5514
8.0236     6.9489     -4.4572
8.0011     6.894      -4.3264
7.9734     6.8446     -4.2378
7.9689     6.8235     -4.14
7.968      6.8165     -4.0801
7.9718     6.8011     -4.06
7.9615     6.854      -4.0007































































































































































































9.2069     8.2704     -7.0998    R-PM/MAX
9.226      8.1787     -7.0008
9.1625     8.0833     -6.8947
9.1913     7.9792     -6.7582
9.2275     7.9251     -6.6311
9.2121     7.7823     -6.4396
9.2698     7.7471     -6.3581
9.3027     7.6365     -6.2185
9.315      7.538      -6.0899
9.2857     7.4568     -5.9868
9.2729     7.3741     -5.9018
9.2518     7.3193     -5.8171
9.2137     7.2105     -5.6367
9.1743     7.1557     -5.4726
9.1961     7.1143     -5.3847
9.2723     7.0656     -5.2592
9.3059     6.9947     -5.0784
9.3537     6.9026     -4.9543
9.3989     6.8611     -4.8256
9.4419     6.8133     -4.6694
9.4349     6.7343     -4.5332
9.4061     6.7041     -4.433
9.3989     6.7166     -4.2716

















































































































































































8.6529     8.6028     -7.035     L-PM/MAX
8.5607     8.5756     -6.857
8.4934     8.5374     -6.7592
8.429      8.5076     -6.6362
8.3776     8.5243     -6.5163
8.3044     8.5047     -6.3833
8.2517     8.4901     -6.2583
8.1975     8.4451     -6.1569
8.1277     8.4334     -6.0427
8.064      8.4126     -5.9105
8.0037     8.4002     -5.803
7.9405     8.3433     -5.7022
7.9021     8.3321     -5.547
7.8294     8.2317     -5.3597
7.8027     8.2511     -5.2676
7.7534     8.2523     -5.1322
7.706      8.2841     -4.9815
7.6455     8.2799     -4.8493
7.5831     8.2349     -4.7253
7.5079     8.2165     -4.5392
7.4854     8.2436     -4.4493
7.4426     8.2441     -4.3254
7.4834     8.2649     -4.1855

















































































































































































10.8118    7.75       -4.3151    ROSTRUM
10.8498    7.6964     -4.535
10.8131    7.6967     -4.642
10.787     7.6926     -4.7933
10.7506    7.7113     -4.9505
10.6991    7.7243     -5.0637
10.6319    7.7418     -5.1714
10.5934    7.7782     -5.2757
10.5111    7.7884     -5.4061
10.4698    7.8368     -5.5457
10.4363    7.842      -5.6833
10.4025    7.852      -5.8344
10.3769    7.8558     -5.9624
10.3439    7.8587     -6.0686
10.2436    7.912      -6.2261
10.1697    7.9617     -6.3421
10.0312    8.0481     -6.4792
9.9195     8.1389     -6.6009
9.7905     8.2296     -6.7724
9.6547     8.3205     -6.8924
9.5282     8.4032     -6.9868
9.4544     8.4613     -7.0584
9.4066     8.5021     -7.1687
9.3535     8.5248     -7.3157
9.278      8.553      -7.4419
9.1844     8.5771     -7.4764
9.0944     8.6176     -7.4758
9.0151     8.6873     -7.4639
8.9329     8.6798     -7.3939
8.791      8.8587     -7.2085
8.776      8.9465     -7.0085
8.7397     9.0153     -6.8669
8.6373     9.0914     -6.7273
8.5654     9.1677     -6.6048
8.4752     9.2787     -6.4909
8.4074     9.3551     -6.3775
8.3608     9.4494     -6.2585
8.2027     9.5204     -6.1304
8.1674     9.5529     -5.9884
8.2062     9.577      -5.8069
8.2694     9.6496     -5.6024
8.2723     9.6919     -5.3921
8.2379     9.7293     -5.2246
8.2091     9.7964     -5.0898
8.1411     9.85       -4.9427
8.0989     9.9142     -4.6861
8.1        9.92       -4.4967
8.1214     9.9661     -4.3152
8.1118     9.9381     -4.2542
8.1136     9.9466     -4.1628






















































































































































12.3093    8.086      -7.8032    SUPORB
12.339     8.1146     -7.9874
12.3318    8.1574     -8.1929
12.2956    8.2257     -8.3964
12.2089    8.3179     -8.647
12.1194    8.4241     -8.8815
11.937     8.5081     -9.0551
11.7198    8.598      -9.2291
11.5186    8.7032     -9.3924
11.3312    8.7655     -9.5106
11.1192    8.926      -9.661
10.9276    9.049      -9.7232
10.8376    9.1443     -9.7467
10.5686    9.2938     -9.8033
10.218     9.4802     -9.75
9.8053     9.5495     -9.572
9.6243     9.6126     -9.4831
9.4873     9.6886     -9.4829
9.3658     9.9591     -9.5688
9.2473     10.225     -9.6324
9.1507     10.4099    -9.6328
9.0273     10.5936    -9.5937
8.8411     10.8061    -9.4853
8.7072     10.988     -9.3809
8.5999     11.1875    -9.2428
8.5243     11.3197    -9.1437
8.4666     11.4338    -9.0543
8.3985     11.5918    -8.8994
8.3171     11.7748    -8.7113
8.1925     11.9467    -8.3769
8.0989     12.0684    -8.0494
8.066      12.0261    -7.872
8.0103     11.9531    -7.7837
7.9659     11.905     -7.6022
7.9611     11.8562    -7.4898





































































































































































10.9299    8.0097     -6.8065    RORBIT
11.0927    7.9776     -6.8581
11.2485    7.9307     -6.959
11.431     7.925      -7.1455
11.5596    7.9179     -7.3432
11.6503    7.9578     -7.5127
11.7044    7.9952     -7.6386
11.7246    8.0098     -7.7516
11.7668    8.0462     -7.9027
11.7986    8.0831     -8.0447
11.8071    8.1001     -8.1457
11.7334    8.1782     -8.2806
11.6929    8.221      -8.463
11.5964    8.2325     -8.6696
11.4875    8.2724     -8.8454
11.3666    8.3071     -8.9418
11.2036    8.38       -8.9803
11.0806    8.4257     -9.0667
10.9507    8.4839     -9.0805
10.8134    8.5488     -9.1092
10.6115    8.6434     -9.1277
10.4322    8.7839     -9.1244
10.1858    9.0266     -9.0336
10.0127    9.1203     -8.9481
9.8838     9.1355     -8.8677
9.7419     9.1621     -8.5858
9.6775     9.104      -8.3923
9.6321     9.0421     -8.1678
9.628      9.0341     -8.0442











































































































































































8.157      10.4088    -6.6677    LORBIT
8.1345     10.5367    -6.7041
8.102      10.7099    -6.7756
8.0687     10.8421    -6.8773
8.0818     10.9624    -6.9589
8.1024     11.1171    -7.1053
8.1027     11.2249    -7.2103
8.1324     11.2667    -7.3363
8.1459     11.3427    -7.446
8.1284     11.3745    -7.5915
8.1181     11.4306    -7.7486
8.1099     11.4375    -7.8795
8.1086     11.3967    -8.1116
8.1783     11.3546    -8.3211
8.2398     11.2458    -8.5665
8.2414     11.1465    -8.7016
8.3019     11.0135    -8.8419
8.3426     10.9217    -8.9054
8.4302     10.7896    -8.9037
8.5357     10.628     -8.9431
8.725      10.3542    -8.9808
8.8199     10.2117    -9.0449
8.9371     10.1714    -9.0141
9.0249     10.0022    -9.0159
9.0593     9.877      -9.0335
9.1562     9.6688     -8.8918
9.211      9.6622     -8.7884
9.2478     9.5681     -8.605
9.2581     9.5144     -8.4223
9.2323     9.4786     -8.3248
9.2074     9.4445     -8.1887
9.1833     9.4012     -8.1024
9.1632     9.37       -7.9502







































































































































































12.3495    8.1321     -8.0162    RTEMFOS
12.2768    8.0686     -7.7962
12.2427    7.9467     -7.5518
12.1583    7.877      -7.3064
12.0969    7.8048     -7.1298
12.0243    7.7388     -6.9337
11.9198    7.6558     -6.6736
11.8892    7.5895     -6.4401
11.9327    7.5643     -6.1778
12.073     7.571      -5.9131
12.2281    7.6647     -5.8054
12.483     7.7395     -5.7644
12.7186    7.8172     -5.7783
12.8607    7.8797     -5.8199
12.9785    7.8974     -5.8738
13.1167    7.9408     -5.9325
13.2127    8.001      -5.9723
13.3088    8.0237     -5.9966






















































































































































































7.9726     11.8387    -7.5005    LTEMFOS
7.8628     11.8497    -7.3499
7.8034     11.7803    -7.1991
7.7788     11.7156    -7.0546
7.761      11.6488    -6.8581
7.7051     11.5612    -6.6599
7.6688     11.4446    -6.4281
7.587      11.3429    -6.2308
7.5751     11.4017    -5.9471
7.5666     11.5347    -5.7349
7.6103     11.6665    -5.6721
7.6986     11.9832    -5.5712
7.7903     12.2008    -5.552
7.867      12.4536    -5.6414
7.9063     12.5886    -5.6921
7.9444     12.7233
























































































































































































9.4072     7.6764     -6.615     OP
10.6796    8.7291     -7.0445    BA
13.6395    11.6775    -6.4677    ST
15.8384    13.5792    -6.2756    IV
13.311     7.0316     -6.4788    R_PG
15.2725    8.0835     -6.0773    R_ZTI
14.6366    10.6828    -7.1482    R_M3D
15.8483    11.3023    -7.1613    R_M12
16.9484    12.603     -6.9542    R_MP3
17.1333    13.1823    -6.7611    R_PMI
8.8004     11.6183    -6.4931    L_PG
9.9653     13.5614    -6.1451    L_ZTI
12.5748    12.7071    -7.2174    L_M3D
13.3648    13.9429    -7.3057    L_M12
14.8281    14.8113    -7.0971    L_MP3
15.3901    14.9885    -6.7858    L_PMI
17.5902    14.535     -6.8708    O1
12.2278    14.7907    -5.9386    O2
7.6393     10.8256    -5.7389    O3
7.6608     6.778      -5.1565    O4




















































































































































































16.1768    10.2544    -6.5568    RZYGINF
16.2166    10.0852    -6.5302
16.1897    9.9042     -6.5528
16.143     9.6289     -6.6096
16.023     9.3646     -6.6029
15.9155    9.1749     -6.5945
15.7873    8.935      -6.5489
15.6733    8.8288     -6.4505
15.5519    8.6285     -6.3395
15.4882    8.5228     -6.2673
15.4171    8.3743     -6.1723
15.335     8.2408     -6.1227
15.2544    8.1411     -6.0737



























































































































































































12.1991    14.2187    -6.6231    LZYGINF
11.9901    14.2307    -6.5883
11.7711    14.164     -6.658
11.5987    14.1221    -6.6816
11.4357    14.0871    -6.6953
11.1697    14.016     -6.6601
11.0483    13.9651    -6.6478
10.8862    13.9003    -6.6246
10.7542    13.8523    -6.5694
10.6714    13.802     -6.5225
10.482     13.7378    -6.4263
10.3062    13.6476    -6.3251
10.1981    13.5966    -6.2503
10.1096    13.5367    -6.2214
10.0222    13.4876    -6.1643

























































































































































































14.5905    10.686     -7.1295    R-ALV
14.8307    10.7255    -7.1361
15.1764    10.8053    -7.0978
15.248     10.8943    -7.1652
15.4265    10.937     -7.1298
15.5062    11.0495    -7.188
15.7919    11.171     -7.1529
15.8739    11.3521    -7.164
16.0146    11.4787    -7.1425
16.0603    11.58      -7.1661
16.2399    11.7086    -7.1336
16.3012    11.8824    -7.0716
16.372     11.9465    -7.0531
16.5071    12.0265    -6.9678
16.586     12.1418    -6.9842
16.6001    12.2493    -7.0558
16.6881    12.3448    -7.062
16.8142    12.4178    -7.0119
16.9686    12.673     -6.9375





















































































































































































12.5965    12.7701    -7.2928    L-ALV
12.6311    12.9762    -7.2776
12.6352    13.2004    -7.2622
12.7693    13.299     -7.3101
12.8646    13.432     -7.323
12.9155    13.5461    -7.3199
13.0469    13.6618    -7.335
13.097     13.7672    -7.3471
13.2221    13.9237    -7.3452
13.3787    13.9723    -7.3315
13.4487    14.0205    -7.3209
13.5842    14.1406    -7.2978
13.6913    14.2625    -7.2715
13.8591    14.3408    -7.2404
14.0131    14.3584    -7.2196
14.0982    14.4588    -7.1678
14.2976    14.5204    -7.2
14.3917    14.6014    -7.1614
14.5161    14.6815    -7.1712
14.5969    14.8129    -7.0679
14.7731    14.8097    -7.1037



















































































































































































11.2965    7.9782     -5.7324    R_FOS
8.3469     10.5087    -5.3748    L_FOS
