AMNH       52655      CA10MS.XLS


























































































































































11.9749    11.6764    -6.7347    L-PM/MAX
11.8863    11.6562    -6.5629
11.808     11.6559    -6.3907
11.7167    11.6567    -6.1866
11.6071    11.645     -5.9773
11.5117    11.6296    -5.7209
11.404     11.628     -5.5029
11.3147    11.6415    -5.2803
11.2244    11.7068    -5.0246
11.1462    11.7808    -4.7858
11.101     11.7896    -4.5986
11.1686    11.8385    -4.3516
11.1719    11.8658    -4.3354



























































































































































































14.3308    10.564     -4.6368    ROSTRUM
14.3157    10.5004    -4.8431
14.2495    10.4924    -4.9521
14.1802    10.5402    -5.134
14.1281    10.5778    -5.265
14.0215    10.6831    -5.4878
13.9186    10.7696    -5.6662
13.8394    10.8616    -5.8606
13.7326    10.938     -6.0805
13.5917    11.018     -6.296
13.5006    11.131     -6.4848
13.3926    11.258     -6.6397
13.2758    11.3685    -6.8617
13.1633    11.4605    -7.0102
13.1068    11.5229    -7.1917
13.0067    11.6205    -7.3883
12.9568    11.6462    -7.5248
12.8949    11.6974    -7.6315
12.8162    11.7329    -7.7095
12.7548    11.8068    -7.7775
12.6748    11.8911    -7.7892
12.6466    12.0373    -7.553
12.5838    12.145     -7.284
12.5173    12.2798    -6.9312
12.3753    12.3706    -6.6614
12.2791    12.5208    -6.3675
12.2136    12.6604    -6.1071
12.157     12.7818    -5.8053
12.0836    12.9012    -5.5293
12.0541    13.03      -5.2734
11.9857    13.1203    -4.9803
11.9932    13.2019    -4.7215
12.0547    13.228     -4.5727







































































































































































15.8337    10.6063    -8.3053    SUPORB
15.7815    10.6439    -8.517
15.7016    10.6958    -8.769
15.6363    10.7863    -9.0352
15.3994    10.9229    -9.3508
15.1813    11.0731    -9.5703
14.8596    11.2236    -9.7257
14.6647    11.2755    -9.7723
14.3691    11.477     -9.8728
14.1094    11.6035    -9.8802
13.8141    11.8461    -9.8818
13.4836    12.0768    -9.7898
13.1865    12.3589    -9.6798
13.0747    12.4141    -9.609
13.025     12.4246    -9.566
13.0282    12.5464    -9.6792
12.8422    12.886     -9.7221
12.7673    13.0883    -9.7344
12.649     13.389     -9.7348
12.5957    13.7093    -9.6907
12.5564    14.0232    -9.6144
12.4901    14.393     -9.4094
12.4589    14.7427    -9.1729
12.4074    15.0356    -8.7959
12.4036    15.2156    -8.4271
12.3908    15.2025    -8.1761
12.3681    15.1752    -8.0574













































































































































































14.0349    11.2566    -7.1373    RORBIT
14.1131    11.1521    -7.1289
14.312     11.0643    -7.1386
14.5028    10.8663    -7.2036
14.7646    10.7283    -7.3575
14.9233    10.6457    -7.5398
15.047     10.6088    -7.7713
15.1726    10.5512    -8.0435
15.2276    10.5922    -8.1597
15.273     10.608     -8.4077
15.2225    10.5927    -8.6985
15.0644    10.6935    -9.057
14.9098    10.7836    -9.2374
14.7843    10.8893    -9.3099
14.6668    11.0033    -9.3508
14.4855    11.1895    -9.3911
14.3048    11.297     -9.3854
14.1165    11.4298    -9.3392
13.9763    11.548     -9.29
13.8374    11.6436    -9.3197
13.741     11.8086    -9.2624
13.6304    11.9382    -9.1868
13.5475    11.9789    -9.1133
13.4533    12.0335    -8.9529
13.3926    12.0412    -8.8592
13.3332    12.0183    -8.7088
13.2738    12.0026    -8.5704
13.2001    11.9764    -8.4047
13.1604    11.9344    -8.2777











































































































































































12.5267    13.0783    -7.0532    LORBIT
12.4528    13.2261    -7.0089
12.3634    13.3504    -7.0094
12.2654    13.5448    -7.0063
12.2179    13.6868    -7.0313
12.1677    13.8409    -7.0735
12.0862    14.0398    -7.1831
12.1171    14.1251    -7.2452
12.086     14.2216    -7.3132
12.0547    14.4574    -7.5547
12.0887    14.5198    -7.6236
12.1227    14.5728    -7.8254
12.1474    14.6045    -8.0756
12.1723    14.6262    -8.3332
12.2606    14.4037    -8.8483
12.3623    14.1216    -9.0867
12.4269    13.8801    -9.1821
12.4895    13.7333    -9.2232
12.5102    13.5665    -9.2397
12.4995    13.4472    -9.2487
12.5712    13.2848    -9.2202
12.6754    13.0804    -9.2196
12.725     12.9635    -9.2468
12.8156    12.7989    -9.2384
12.8622    12.6964    -9.1867
12.8933    12.6172    -9.106
12.9264    12.5548    -8.9606
12.9241    12.5521    -8.9574
12.9444    12.4583    -8.6653
12.931     12.4236    -8.5457
12.9462    12.3682    -8.3737
12.8873    12.2668    -8.2526








































































































































































15.8545    10.6234    -8.2244    RTEMFOS
15.8144    10.5565    -7.947
15.7682    10.518     -7.7112
15.7206    10.4849    -7.5023
15.6574    10.4905    -7.1121
15.6585    10.4372    -6.7722
15.771     10.398     -6.464
15.9298    10.3467    -6.2657
16.123     10.3343    -6.1465
16.2474    10.3838    -6.1064
16.3985    10.4158    -6.0791
16.5165    10.4434    -6.1008
16.6244    10.4362    -6.1762



























































































































































































12.2752    15.139     -7.879     LTEMFOS
12.1955    15.144     -7.7566
12.1569    15.1027    -7.5693
12.0879    15.0101    -7.4196
12.0832    14.9736    -7.21
12.0371    14.9002    -7.0107
12.0384    14.8708    -6.7939
12.0342    14.8262    -6.5715
12.024     14.8318    -6.3065
12.0657    14.9782    -6.0092
12.1641    15.1763    -5.8179
12.2933    15.3788    -5.7227
12.3337    15.5418    -5.7124
12.3526    15.6634    -5.7528


























































































































































































11.3227    10.2765    -7.859     OP
12.6671    11.2632    -7.8989    BA
15.2092    13.2547    -7.3455    ST
17.6678    15.0951    -7.3166    IV
14.5206    8.8744     -7.5563    R_PG
16.6526    9.7428     -7.1842    R_ZTI
16.0461    12.0178    -8.0964    R_M3D
17.4117    12.6411    -8.033     R_M12
18.6334    13.958     -7.9522    R_MP3
18.8967    14.5243    -7.7786    R_PMI
10.8461    13.6572    -7.64      L_PG
12.151     15.5053    -7.2805    L_ZTI
14.1198    14.4568    -8.0815    L_M3D
15.0977    15.523     -7.9993    L_M12
16.7301    16.3796    -7.8658    L_MP3
17.3872    16.4403    -7.759     L_PMI
18.8106    16.6859    -7.503     O1
17.8258    11.4302    -6.9021    O2
13.3882    8.0619     -6.5746    O3
10.4358    8.4367     -5.2464    O4




















































































































































































17.5882    11.7161    -7.2245    RZYGINF
17.6491    11.5693    -7.2573
17.6709    11.4045    -7.3475
17.6126    11.2043    -7.4174
17.5433    10.9615    -7.4795
17.3722    10.7       -7.5561
17.2341    10.5117    -7.5594
17.096     10.29      -7.4706
16.956     10.0557    -7.3647
16.7854    9.8802     -7.2999
16.635     9.7856     -7.1921





























































































































































































14.4723    16.0123    -7.2098    LZYGINF
14.3558    16.077     -7.2119
14.1388    16.1587    -7.2867
13.904     16.1413    -7.4261
13.6467    16.0653    -7.5346
13.4069    15.987     -7.6169
13.1596    15.925     -7.6512
12.9752    15.8382    -7.6442
12.8362    15.7976    -7.5908
12.6393    15.7528    -7.5056
12.4991    15.6671    -7.4561
12.3541    15.5805    -7.4074
12.1545    15.4697    -7.3244
12.1065    15.4607    -7.297


























































































































































































16.0532    12.0044    -8.0676    R-ALV
16.2787    11.9982    -7.9993
16.515     12.0424    -7.9701
16.7953    12.1825    -7.9621
17.023     12.2874    -7.9417
17.2086    12.4082    -7.9556
17.4368    12.5803    -7.9867
17.616     12.7569    -7.9519
17.729     12.8437    -7.9304
17.8194    12.92      -7.8833
17.9505    13.0894    -7.8967
18.1774    13.3439    -7.8835
18.3477    13.5842    -7.8839
18.4997    13.7717    -7.909
18.632     13.9192    -7.8876
18.6493    14.0145    -7.8858
























































































































































































14.0912    14.3871    -8.1021    L-ALV
14.181     14.5993    -8.0718
14.357     14.8596    -8.05
14.5745    15.0544    -8.0393
14.839     15.3285    -8.0112
15.0801    15.554     -7.9308
15.395     15.7983    -7.894
15.791     15.9783    -7.9059
16.1103    16.1829    -7.8361
16.434     16.309     -7.836
16.6893    16.4105    -7.8359
16.7427    16.4023    -7.853




























































































































































































14.7744    10.8396    -6.0544    R_FOS
12.4608    13.5887    -5.9606    L_FOS
