AMNH       52634      ca19ms.xls
8.021      7.9993     -7.9673
8.0627     8.23       -8.0954
8.1019     8.4055     -8.2223
8.1699     8.4421     -8.3341
8.181      8.5161     -8.4267
8.2        8.5502     -8.4747
8.2816     8.5947     -8.633
8.3688     8.6563     -8.8501
8.4576     8.7389     -9.0306
8.5785     8.7889     -9.227
8.6876     8.7536     -9.3922
8.7715     8.6994     -9.5395
8.8042     8.6336     -9.549
8.861      8.6022     -9.5911
8.9251     8.59       -9.6835
8.9867     8.5525     -9.644
9.038      8.5174     -9.642
9.0959     8.4722     -9.6162





























































































































































8.1921     7.3136     -7.6684    NASP-PR
8.1444     7.2407     -7.6406
8.0562     7.1468     -7.5298
7.9829     7.0983     -7.4377
7.9296     7.0103     -7.2651
7.8941     6.9645     -7.1227
7.8507     6.9489     -6.9778
7.8427     6.9056     -6.8849
7.7976     6.9388     -6.793
7.8199     6.9141     -6.723






























































































































































































9.2459     7.405      -8.431     R-PM/MAX
9.3251     7.3523     -8.4425
9.4054     7.304      -8.4219
9.5073     7.2305     -8.373
9.5426     7.1587     -8.2085
9.5742     7.0376     -7.9895
9.5797     6.982      -7.8626
9.6049     6.8844     -7.7062
9.5977     6.8023     -7.5793
9.6492     6.7446     -7.4717
9.6353     6.6977     -7.3443
9.6701     6.6936     -7.2695
9.5994     6.744      -7.1153



























































































































































































8.1576     8.5772     -8.4131    L-PM/MAX
8.0451     8.6582     -8.2898
7.9564     8.6372     -8.0841
7.9051     8.6814     -7.9394
7.8486     8.6622     -7.7564
7.8105     8.6552     -7.598
7.7488     8.6576     -7.4462
7.6772     8.6439     -7.3101
7.6407     8.696      -7.1927
7.6234     8.7017     -7.1698
7.6084     8.6146     -7.035
7.693      8.6268     -6.897




























































































































































































11.4057    7.8259     -7.0733    ROSTRUM
11.4093    7.7193     -7.2681
11.371     7.7011     -7.4851
11.3362    7.708      -7.7368
11.2591    7.7803     -7.9762
11.1653    7.8568     -8.1773
11.11      7.9177     -8.3251
10.9941    8.0186     -8.6003
10.912     8.0408     -8.7751
10.8223    8.0251     -8.9305
10.7288    8.1855     -9.2884
10.6132    8.2856     -9.453
10.5024    8.3852     -9.6171
10.3356    8.5257     -9.7498
10.2849    8.547      -9.813
10.1678    8.6519     -9.8963
10.0242    8.7681     -10.0519
9.8744     8.8853     -10.2209
9.7309     8.9869     -10.3381
9.6258     9.072      -10.4264
9.5434     9.1031     -10.4147
9.5083     9.2532     -10.375
9.4263     9.4251     -10.1858
9.2789     9.6489     -9.8859
9.0608     9.8529     -9.5616
8.944      10.0538    -9.2508
8.8339     10.1222    -9.0572
8.7721     10.17      -8.8172
8.7676     10.2532    -8.5409
8.7069     10.2929    -8.267
8.6429     10.3245    -8.0281
8.5856     10.3992    -7.7836
8.4754     10.4254    -7.5024
8.4444     10.4534    -7.2739
8.4537     10.4426    -7.0433
8.4833     10.4209    -6.9186
8.5321     10.3878    -6.7662
8.5699     10.4037    -6.7534


































































































































































13.5896    8.5919     -11.3781   SUPORB
13.5726    8.6171     -11.5056
13.5369    8.666      -11.6028
13.5228    8.6967     -11.6925
13.4425    8.7445     -11.8224
13.3302    8.7982     -11.9941
13.2034    8.8384     -12.1181
13.0814    8.8878     -12.2476
12.9555    8.9257     -12.341
12.8447    9.008      -12.4395
12.6591    9.039      -12.4941
12.3598    9.161      -12.6349
12.0585    9.2282     -12.7189
11.9933    9.2696     -12.7395
11.7235    9.3396     -12.7837
11.4789    9.4856     -12.812
11.2142    9.6048     -12.8106
10.9143    9.7389     -12.8042
10.6927    9.8589     -12.7846
10.4085    9.9967     -12.6562
10.2919    10.0327    -12.6183
10.1951    10.1796    -12.6601
9.9922     10.3926    -12.6651
9.7931     10.7256    -12.6756
9.6414     11.1299    -12.6707
9.5361     11.426     -12.621
9.3491     11.7897    -12.4732
9.2253     12.1129    -12.3327
9.0667     12.3906    -12.1255
8.9733     12.6224    -11.9387
8.9139     12.7987    -11.7449
8.8488     12.8509    -11.5858
8.8001     12.9226    -11.4482
8.8419     12.9377    -11.4609
8.8119     13.0372    -11.2719
8.7286     13.0862    -11.0381
8.701      13.1205    -10.863
8.6706     13.0864    -10.7565


































































































































































11.5054    8.5231     -10.1763   RORBIT
11.6814    8.4618     -10.1521
11.8753    8.3808     -10.1546
12.1255    8.2451     -10.2507
12.2362    8.2105     -10.3
12.3717    8.17       -10.4023
12.4522    8.1529     -10.4684
12.56      8.1777     -10.5637
12.6428    8.1302     -10.6706
12.7142    8.1733     -10.8118
12.7557    8.2161     -10.9032
12.7761    8.2545     -10.9653
12.7799    8.2991     -11.0015
12.8017    8.3034     -11.098
12.8722    8.32       -11.2732
12.8677    8.3695     -11.4091
12.8578    8.3803     -11.5727
12.7888    8.4138     -11.6862
12.7044    8.4753     -11.8102
12.6207    8.5603     -11.9114
12.5698    8.5538     -12.051
12.4237    8.6944     -12.1492
12.2986    8.7642     -12.2393
12.1586    8.8177     -12.3084
11.941     8.9498     -12.3709
11.751     9.055      -12.3746
11.5842    9.1229     -12.3349
11.4492    9.1704     -12.3188
11.2638    9.224      -12.2874
11.1486    9.3022     -12.235
11.0658    9.3959     -12.1942
11.0353    9.3882     -12.29
10.9668    9.4274     -12.2965
10.8618    9.4952     -12.2708
10.7431    9.6165     -12.2644
10.6769    9.6689     -12.1949
10.6405    9.6682     -12.1052
10.5989    9.6522     -11.9019
10.5248    9.5889     -11.6718
10.5244    9.5452     -11.453
10.4912    9.5109     -11.3075
10.4742    9.4979     -11.1935






























































































































































8.8223     10.8514    -9.8419    LORBIT
8.7021     11.0507    -9.7641
8.5927     11.2777    -9.7524
8.5255     11.4439    -9.8081
8.4823     11.6245    -9.9003
8.464      11.8073    -10.0383
8.4275     11.9638    -10.1991
8.4187     12.0958    -10.3556
8.4609     12.152     -10.4547
8.4948     12.2437    -10.6031
8.5382     12.2705    -10.7576
8.5599     12.3196    -10.9288
8.5712     12.3179    -11.0905
8.655      12.2547    -11.27
8.6739     12.1855    -11.4666
8.7455     12.1037    -11.6021
8.7964     11.9921    -11.7443
8.9106     11.7819    -11.9363
9.0637     11.5396    -12.0658
9.1737     11.3004    -12.1347
9.3294     11.0735    -12.1267
9.4684     10.8487    -12.076
9.5713     10.76      -12.0782
9.6227     10.7185    -12.1255
9.6512     10.5751    -12.1675
9.7995     10.4871    -12.1491
9.877      10.378     -12.0846
9.896      10.3129    -11.9583
9.9732     10.3505    -11.8146
9.9517     10.2858    -11.6781
9.9303     10.2216    -11.4728
9.8998     10.1469    -11.2615
9.8916     10.0808    -11.1602







































































































































































13.6394    8.5241     -11.1417   RTEMFOS
13.6664    8.4251     -10.9463
13.6447    8.3086     -10.6188
13.607     8.2032     -10.3954
13.4783    8.0925     -10.062
13.3496    8.0163     -9.7836
13.327     7.9217     -9.5961
13.3837    7.8717     -9.3616
13.5756    7.8471     -9.136
13.7462    7.8605     -9.0066
13.9048    7.8806     -8.9491
14.1235    8.0175     -8.9248
14.2595    8.0583     -8.9751
14.3308    8.047      -8.9811


























































































































































































8.6415     13.0663    -10.576    LTEMFOS
8.6083     13.0619    -10.3475
8.5107     12.9452    -10.1006
8.4583     12.8604    -9.8941
8.4133     12.7903    -9.7722
8.3742     12.7676    -9.6237
8.3311     12.6407    -9.4235
8.3228     12.6159    -9.1909
8.3043     12.57      -9.0014
8.3199     12.6556    -8.7188
8.3186     12.8069    -8.4932
8.3695     12.9888    -8.3719
8.4099     13.1413    -8.3102
8.4799     13.2825    -8.2947
8.4661     13.5742    -8.2968
8.5242     13.6153    -8.3488
























































































































































































7.3192     6.0751     -8.7325    OP
8.5659     7.3696     -8.6793    BA
11.2313    10.0449    -7.7207    ST
13.8132    12.7215    -7.202     IV
11.1621    5.2731     -8.4201    R_PG
13.1005    6.0314     -7.6483    R_ZTI
12.6351    8.9491     -8.5397    R_M3D
13.8564    9.9058     -8.1791    R_M12
14.8991    11.4481    -7.6355    R_MP3
15.0862    12.1876    -7.2364    R_PMI
6.361      9.9838     -8.3946    L_PG
7.047      11.9587    -7.6963    L_ZTI
10.0309    11.388     -8.5851    L_M3D
10.9586    12.7263    -8.2544    L_M12
12.4493    13.8004    -7.7361    L_MP3
13.33      14.0936    -7.2421    L_PMI
15.3066    13.6164    -6.8225    O1
14.2648    8.3372     -6.8148    O2
10.0584    3.8618     -7.6891    O3
6.4908     4.3844     -7.7983    O4




















































































































































































13.8737    8.4164     -7.5769    RZYGINF
13.906     8.3145     -7.5882
13.9492    8.1987     -7.6136
14.0084    8.054      -7.6984
13.9184    7.843      -7.7604
13.9447    7.7295     -7.8081
13.8808    7.5427     -7.8516
13.8439    7.301      -7.8893
13.8407    7.1022     -7.9309
13.7768    6.9137     -7.9345
13.5997    6.7698     -7.8681
13.4659    6.6677     -7.8046
13.3352    6.5225     -7.7587
13.2719    6.387      -7.7452
13.151     6.2135     -7.7156
13.0868    6.0999     -7.6597
























































































































































































8.9309     12.9018    -7.8041    LZYGINF
9.1645     12.8704    -7.7192
8.8362     12.8521    -7.8513
8.6432     12.8147    -7.894
9.3062     12.8128    -7.6686
9.4488     12.7723    -7.609
9.4793     12.7633    -7.6177
8.3706     12.7304    -7.9534
8.1543     12.6344    -7.989
8.0144     12.6064    -8.0026
7.8142     12.535     -7.9721
7.6267     12.4134    -7.8706
7.3641     12.2549    -7.806
7.2333     12.162     -7.762
7.083      12.0307    -7.7188

























































































































































































12.5424    8.9561     -8.6044    R-ALV
12.6645    8.9464     -8.5606
12.9126    9.0265     -8.4937
13.1454    9.1116     -8.3895
13.3376    9.2864     -8.3521
13.47      9.3505     -8.258
13.6179    9.5204     -8.2068
13.7761    9.6196     -8.1669
13.8877    9.8906     -8.1904
13.9254    9.9571     -8.1659
13.9834    9.9823     -8.1064
14.1803    10.1953    -8.0451
14.2862    10.4302    -7.9963
14.4561    10.579     -7.9141
14.6058    10.7074    -7.8604
14.6757    10.9594    -7.7971
14.7942    11.1555    -7.8098
14.9122    11.2913    -7.6839
14.9433    11.4381    -7.6709





















































































































































































10.0013    11.4653    -8.4947    L-ALV
10.044     11.6765    -8.4691
10.102     11.9019    -8.4376
10.303     12.1644    -8.3337
10.5559    12.5159    -8.2319
10.8656    12.7509    -8.1697
11.1743    12.9699    -8.1421
11.4466    13.1559    -8.0759
11.6354    13.3295    -7.9333
11.9312    13.5261    -7.8836
12.102     13.6712    -7.7468
12.2883    13.7884    -7.7324
12.4141    13.8016    -7.7059



























































































































































































12.2914    8.5114     -8.683     R_FOS
9.1724     11.3038    -8.4112    L_FOS
