AMNH       119761     laj3ms.xls
11.9638    4.2765     -9.7698
11.9031    4.2117     -9.6906
11.8712    4.0904     -9.6598
11.8042    3.936      -9.5896
11.7227    3.8096     -9.512
11.6466    3.6732     -9.4178
11.5878    3.5654     -9.332
11.5266    3.4849     -9.2391
11.4747    3.4114     -9.0624


















































































































































































11.4632    3.4377     -9.0513    NOSE
11.5331    3.3952     -9.0579
11.588     3.382      -9.0772
11.6429    3.3537     -9.0062
11.6543    3.3016     -8.9306
11.6907    3.2671     -8.8845
11.7482    3.2315     -8.861
11.7828    3.2136     -8.8398
11.838     3.2422     -8.8477
11.8649    3.2748     -8.8899
11.9013    3.3224     -8.8968
11.9418    3.3474     -8.9184
11.9612    3.3816     -8.8897
12.0139    3.3599     -8.6858
12.0428    3.2902     -8.5672
12.042     3.2521     -8.4493
12.0317    3.2147     -8.3838
12.0246    3.1511     -8.2554
12.0224    3.0918     -8.16
11.9871    3.0404     -8.0969
11.9619    2.98       -8.0173
11.9196    2.9135     -7.936
11.8426    2.8379     -7.8453
11.782     2.7633     -7.7369
11.7137    2.7457     -7.6241
11.6293    2.7079     -7.5306
11.5144    2.7015     -7.4154
11.4195    2.6597     -7.3595
11.3486    2.6274     -7.3009
11.2791    2.5919     -7.2729
11.1744    2.5492     -7.222
11.0286    2.6011     -7.1375
10.9749    2.5959     -7.15
10.8571    2.7023     -7.2515
10.7885    2.8265     -7.3593
10.7483    2.971      -7.4918
10.7219    3.2549     -7.6864
10.7613    3.3886     -7.8458
10.7944    3.4321     -7.9444
10.8061    3.532      -8.0136
10.8355    3.6129     -8.0966
10.8747    3.661      -8.1508
10.9001    3.7411     -8.2252
10.9426    3.7935     -8.2711
10.916     3.8257     -8.3004
10.973     3.8771     -8.3951
11.0442    3.9041     -8.5023
11.0926    3.9169     -8.6796
11.1336    3.9074     -8.7887
11.1629    3.8309     -8.842
11.1869    3.7845     -8.8085
11.138     3.6369     -8.8113
11.1846    3.5622     -8.8579
11.2516    3.5732     -8.9184
11.3101    3.5634     -9.0111
11.4034    3.4916     -9.0113
11.472     3.4257     -9.0972
11.4732    3.4546     -9.0208














































































































































11.0064    2.5669     -7.1455    NASP-PR
10.9774    2.5031     -7.0926
10.9238    2.4063     -6.9549
10.8809    2.3171     -6.8027
10.8917    2.2698     -6.6143
10.8583    2.2513     -6.5056
10.8453    2.2381     -6.4152
10.8459    2.2312     -6.3201
10.8339    2.2135     -6.2359
10.8031    2.2378     -6.1859






























































































































































































12.3166    4.1606     -9.5427    R-PM/MAX
12.2729    3.9388     -9.3737
12.2925    3.8375     -9.2067
12.2951    3.6818     -9.0203
12.3219    3.5017     -8.8454
12.3513    3.3446     -8.6324
12.3658    3.1861     -8.4557
12.3694    3.0959     -8.3125
12.3565    2.9709     -8.0948
12.3408    2.8635     -7.9336
12.3544    2.8139     -7.7868
12.4366    2.7303     -7.562
12.4423    2.6375     -7.3914
12.4849    2.5551     -7.167
12.5507    2.4318     -6.9562
12.5623    2.4056     -6.794
12.6046    2.4526     -6.6632























































































































































































11.6608    4.6126     -9.479     L-PM/MAX
11.5388    4.5158     -9.325
11.4343    4.4707     -9.1433
11.2658    4.379      -8.9301
11.1564    4.2691     -8.8055
10.9884    4.2235     -8.599
10.8727    4.1474     -8.3875
10.7573    4.0859     -8.1501
10.6778    3.9943     -7.9841
10.6181    3.9592     -7.7568
10.5212    3.9356     -7.5662
10.4224    3.9612     -7.3731
10.2861    3.9576     -7.1113
10.2066    3.9494     -6.9716
10.1256    4.0064     -6.8034
10.0989    4.0628     -6.694
10.1525    4.01       -6.6474
10.1684    4.046      -6.5353






















































































































































































13.7814    3.9169     -6.4777    ROSTRUM
13.8015    3.8493     -6.7034
13.8083    3.8319     -6.8148
13.7864    3.8511     -7.0153
13.7379    3.8648     -7.1398
13.6748    3.8998     -7.2712
13.5594    3.9586     -7.4082
13.4825    3.9944     -7.5555
13.4327    4.0122     -7.7015
13.4065    4.0052     -7.8358
13.3808    3.9841     -7.9499
13.3635    3.9638     -8.0481
13.33      3.9664     -8.2137
13.3044    3.964      -8.3998
13.2905    3.9544     -8.5203
13.2611    3.941      -8.637
13.2801    3.9137     -8.7625
13.2606    3.8914     -8.8312
13.2472    3.8788     -8.9134
13.1241    3.9758     -9.0059
13.0083    4.0569     -9.1251
12.8499    4.1207     -9.1998
12.7539    4.2088     -9.2467
12.6492    4.2655     -9.3213
12.5302    4.3213     -9.3697
12.4361    4.3832     -9.5318
12.3846    4.4141     -9.6684
12.3036    4.4279     -9.8248
12.2204    4.4414     -9.94
12.1356    4.4935     -10.0103
12.0868    4.5167     -10.0237
12.0112    4.607      -9.9467
11.8547    4.7613     -9.7908
11.7888    4.8336     -9.5897
11.7392    4.9532     -9.3868
11.6655    5.0051     -9.2891
11.5129    5.0976     -9.186
11.3529    5.1546     -9.1231
11.2586    5.1882     -9.0601
11.2097    5.2187     -9.0138
11.1176    5.2636     -8.936
11.0052    5.2885     -8.9311
10.9277    5.3603     -8.795
11.0606    5.4279     -8.6263
11.1067    5.435      -8.4707
11.106     5.4724     -8.1898
11.0572    5.4466     -8.0157
11.0462    5.496      -7.8271
11.0495    5.4858     -7.7851
11.0168    5.4869     -7.642
10.9436    5.5414     -7.4161
10.8923    5.6414     -7.2102
10.7934    5.6858     -7.0506
10.8011    5.7362     -6.8554
10.8005    5.7324     -6.7093
10.8069    5.7557     -6.5978
10.8046    5.7832     -6.5345















































































































































15.8229    4.8518     -10.3158   SUPORB
15.8425    4.8878     -10.4449
15.7684    4.9149     -10.6637
15.7031    4.9624     -10.8571
15.5909    5.011      -11.0595
15.4468    5.0685     -11.2713
15.2083    5.1255     -11.485
14.9433    5.1731     -11.7009
14.6984    5.2111     -11.8306
14.4439    5.2363     -11.9527
14.1632    5.2393     -12.0208
13.9708    5.2965     -12.069
13.7497    5.3811     -12.1188
13.5447    5.438      -12.1593
13.3466    5.4569     -12.1135
13.3681    5.4428     -12.1083
13.0418    5.5555     -12.0746
12.6276    5.623      -11.9682
12.4054    5.7121     -11.9144
12.1285    5.8925     -11.9593
11.9443    6.0771     -11.9851
11.6765    6.3956     -11.9899
11.4972    6.6213     -11.9563
11.315     6.9427     -11.9105
11.1587    7.2229     -11.8479
11.0626    7.4039     -11.7552
11.0036    7.4994     -11.6901
10.9987    7.5675     -11.6229
10.8243    7.6726     -11.4872
10.7536    7.9044     -11.302
10.6266    8.1323     -11.0476
10.5118    8.2497     -10.8038
10.383     8.3143     -10.5287
10.3333    8.3836     -10.3275
10.3221    8.4012     -10.2341





































































































































































13.8967    4.3698     -9.5471    RORBIT
14.0098    4.3616     -9.5572
14.3087    4.3555     -9.5522
14.5392    4.3589     -9.6087
14.7655    4.4494     -9.7055
14.9908    4.4481     -9.846
15.1491    4.5289     -9.9899
15.1891    4.6109     -10.1003
15.2447    4.6717     -10.3087
15.2906    4.6474     -10.5783
15.2184    4.7162     -10.7615
15.18      4.7286     -10.9302
15.0665    4.7751     -11.0832
14.951     4.7807     -11.2513
14.8265    4.8071     -11.3791
14.753     4.8154     -11.5
14.6198    4.8189     -11.4769
14.6211    4.8093     -11.5331
14.4181    4.8103     -11.5866
14.2194    4.8296     -11.63
13.9737    4.8984     -11.6341
13.6971    5.0021     -11.639
13.5404    5.0357     -11.6687
13.2781    5.122      -11.5585
13.0845    5.1832     -11.3866
13.0079    5.2605     -11.2462
12.9615    5.2293     -11.2033
12.8853    5.3234     -10.9894
12.8518    5.3772     -10.8165
12.7787    5.4119     -10.6907










































































































































































10.7638    6.2808     -9.468     LORBIT
10.6821    6.4135     -9.4775
10.584     6.6651     -9.4671
10.5171    6.8522     -9.496
10.4455    7.1124     -9.5947
10.4001    7.2646     -9.668
10.3538    7.3988     -9.7743
10.2686    7.5886     -9.8753
10.4182    7.598      -10.0033
10.3975    7.6514     -10.1362
10.4065    7.6579     -10.2683
10.4332    7.6493     -10.4086
10.427     7.655      -10.5164
10.4549    7.6299     -10.6639
10.5273    7.5871     -10.7146
10.5246    7.5334     -10.8698
10.5574    7.5077     -10.9779
10.614     7.4365     -11.1048
10.8301    7.3281     -11.1824
10.9627    7.1227     -11.3224
11.1527    6.8934     -11.3803
11.2559    6.6463     -11.4056
11.3697    6.4456     -11.5256
11.6065    6.3064     -11.458
11.7517    6.1655     -11.4076
11.896     6.0222     -11.2986
12.0286    5.9342     -11.0757
12.1079    5.9031     -10.9169
12.1507    5.8718     -10.8229
12.1744    5.874      -10.722










































































































































































15.7917    4.8443     -10.2958   RTEMFOS
15.7554    4.7762     -10.1477
15.7703    4.646      -9.8682
15.6256    4.5192     -9.6251
15.5026    4.3644     -9.3158
15.4252    4.1825     -9.1557
15.3922    4.0716     -8.915
15.3867    3.9713     -8.8095
15.4871    3.9631     -8.6085
15.621     4.0173     -8.4525
15.8036    4.1294     -8.3409
15.8969    4.2244     -8.3377
16.0474    4.4102     -8.3043
16.2624    4.468      -8.41
16.4397    4.516      -8.4426
16.5249    4.5562     -8.4089
























































































































































































10.331     8.356      -10.0256   LTEMFOS
10.3049    8.2106     -9.8867
10.2487    8.1448     -9.6635
10.1946    8.0351     -9.532
10.1573    7.9163     -9.3076
10.0923    7.8171     -9.24
10.0482    7.6997     -9.0495
9.9864     7.5885     -9.052
9.9652     7.5434     -8.8346
9.9237     7.4965     -8.7019
9.8557     7.537      -8.4575
9.8134     7.6776     -8.2655
9.8214     7.8125     -8.1729
9.7963     8.038      -8.1198
9.7946     8.2561     -8.1267
9.8392     8.4435     -8.154
9.8217     8.617      -8.138
9.8346     8.623      -8.1649






















































































































































































8.5958     2.1177     -8.1087    OP
9.7316     3.5424     -8.0799    BA
12.218     6.3991     -7.0499    ST
14.6113    9.2493     -6.4507    IV
12.5388    1.7394     -7.5541    R_PG
14.5416    2.6809     -6.9918    R_ZTI
13.5179    5.6055     -8.0563    R_M3D
14.7051    6.5346     -7.7431    R_M12
15.6411    7.9722     -7.2257    R_MP3
15.9654    8.5304     -6.7722    R_PMI
7.464      5.8779     -7.4233    L_PG
8.1735     7.9913     -6.8763    L_ZTI
11.1622    7.6292     -7.9083    L_M3D
11.9293    8.9702     -7.5847    L_M12
13.1671    10.0937    -7.0439    L_MP3
13.9473    10.4399    -6.613     L_PMI
16.0369    9.9846     -6.3636    O1
15.4404    5.1585     -5.5572    O2
11.4493    0.247      -6.7423    O3
8.1327     0.1202     -5.7996    O4




















































































































































































15.2393    5.1271     -6.9986    RZYGINF
15.2075    5.0274     -7.0124
15.2073    4.925      -7.0255
15.2123    4.8339     -7.0615
15.1635    4.6669     -7.1103
15.1089    4.5042     -7.1519
15.1132    4.2854     -7.1697
15.0934    4.0694     -7.2057
15.0421    3.8223     -7.1866
14.9048    3.5701     -7.1808
14.7688    3.3151     -7.1052
14.7098    3.1296     -7.0602
14.5899    2.882      -7.0468
14.5139    2.7095     -7.0398


























































































































































































10.3326    9.2309     -6.8066    LZYGINF
10.4012    9.1986     -6.8135
9.8892     9.1903     -6.9773
10.0649    9.182      -6.9144
10.2078    9.1794     -6.8603
9.6615     9.15       -7.0561
9.4873     8.9197     -7.0846
9.2648     8.8167     -7.0707
9.1117     8.6748     -7.0695
8.7953     8.5301     -7.0371
8.6001     8.3143     -7.0157
8.3642     8.1725     -6.9535
8.1373     7.9988     -6.9155



























































































































































































13.5676    5.5752     -8.0707    R-ALV
13.7314    5.6523     -8.0514
13.9102    5.715      -8.0194
14.0987    5.8397     -7.9589
14.2695    5.9522     -7.9064
14.4357    6.1238     -7.8543
14.5627    6.2455     -7.8175
14.6472    6.3386     -7.7676
14.9119    6.5153     -7.9441
14.8467    6.6726     -7.7078
14.9282    6.8097     -7.6622
15.0251    6.9211     -7.5917
15.0951    7.1151     -7.5415
15.1418    7.2624     -7.5218
15.2691    7.3966     -7.4184
15.3455    7.5647     -7.429
15.4586    7.612      -7.3408
15.5451    7.7098     -7.3174
15.6477    7.8321     -7.2328
15.6643    7.9318     -7.2266
15.7522    8.0295     -7.1997



















































































































































































11.1423    7.6218     -7.8807    L-ALV
11.1377    7.7676     -7.8785
11.2043    7.9746     -7.8407
11.2475    8.1682     -7.7858
11.338     8.3928     -7.7308
11.4559    8.5885     -7.7144
11.6004    8.7868     -7.6026
11.822     8.9923     -7.4528
12.0134    9.1543     -7.4639
12.1682    9.3097     -7.384
12.3935    9.443      -7.2925
12.5897    9.6221     -7.208
12.7533    9.7546     -7.1452
12.8713    9.9212     -7.1118
12.9797    10.0462    -7.0712
13.0921    10.0997    -7.0213
























































































































































































14.3449    4.6507     -8.2049    R_FOS
11.0274    6.7058     -8.0211    L_FOS
