AMNH       52661      ca12ms.xls
10.417     13.0028    -4.8386
10.4503    13.0201    -4.7177




































































































































































14.2428    10.0681    -8.4108    SUPORB
14.2632    10.05      -8.6152
14.1902    10.0986    -8.9369
14.0672    10.2023    -9.238
13.9214    10.3207    -9.4824
13.6826    10.4904    -9.7342
13.3345    10.7176    -9.9807
13.1471    10.8615    -10.0922
12.9813    10.95      -10.1673
12.7538    11.1193    -10.2283
12.5287    11.2854    -10.2905
12.3009    11.4414    -10.2909
12.0995    11.5762    -10.2516
11.8578    11.7616    -10.1718
11.7806    11.8257    -10.1225
11.666     11.8814    -10.0604
11.5995    11.8992    -10.0652
11.5663    12.1339    -10.1586
11.4846    12.4135    -10.2089
11.3823    12.7647    -10.2219
11.3224    13.0267    -10.1875
11.3418    13.2227    -10.2024
11.2769    13.4803    -10.1253
11.2203    13.7158    -10.017
11.1485    13.9913    -9.8639
11.0448    14.2243    -9.6554
10.949     14.4736    -9.3662
10.918     14.6782    -9.1112
10.9005    14.8185    -8.7966
10.8525    14.8073    -8.4992
10.8548    14.7928    -8.3977









































































































































































12.5039    10.7262    -7.4279    RORBIT
12.6219    10.6231    -7.4068
12.7568    10.5288    -7.4158
12.9168    10.439     -7.4552
13.0702    10.3156    -7.553
13.3515    10.1879    -7.8349
13.45      10.1326    -8.0079
13.5504    10.0818    -8.1833
13.5972    10.0855    -8.3452
13.6392    10.0524    -8.5166
13.6254    10.0708    -8.6613
13.5811    10.0951    -8.8029
13.4995    10.0383    -9.0488
13.4087    10.2157    -9.2825
13.2648    10.3164    -9.4557
13.1404    10.4185    -9.5666
12.9956    10.5937    -9.6097
12.8864    10.6613    -9.6781
12.7347    10.7549    -9.7379
12.59      10.8299    -9.8296
12.4757    10.9164    -9.8635
12.327     11.096     -9.7721
12.2249    11.1931    -9.7141
12.1243    11.3225    -9.6247
12.0537    11.4891    -9.5282
11.9462    11.5211    -9.5211
11.8879    11.5626    -9.3501
11.8127    11.576     -9.2474
11.7762    11.5547    -9.0891
11.7244    11.5746    -8.9386
11.6869    11.5448    -8.8074
11.655     11.5152    -8.6576
11.6252    11.4828    -8.5407







































































































































































10.9618    12.8891    -7.3821    LORBIT
10.9076    13.0275    -7.3813
10.8726    13.2001    -7.3887
10.8175    13.3367    -7.4124
10.7822    13.47      -7.4704
10.6832    13.6337    -7.5512
10.6232    13.8503    -7.7299
10.6249    13.9664    -7.8472
10.6338    14.081     -8.0089
10.6398    14.1683    -8.196
10.6518    14.2053    -8.3962
10.6903    14.2862    -8.6095
10.7678    14.1274    -8.9889
10.7823    14.0002    -9.2145
10.8643    13.784     -9.4475
10.9562    13.5081    -9.5863
11.0569    13.2348    -9.6573
11.1126    13.0446    -9.6853
11.2158    12.819     -9.6428
11.2637    12.6239    -9.6673
11.3325    12.4895    -9.6086
11.4715    12.1761    -9.5097
11.5014    12.1102    -9.3776
11.4755    12.0166    -9.2846
11.5061    11.9781    -9.1362
11.512     11.9399    -8.8942
11.5004    11.9087    -8.7393
11.4474    11.8456    -8.574
11.4256    11.8958    -8.397
11.4166    11.8912    -8.3424










































































































































































14.2463    10.0377    -8.335     RTEMFOS
14.2614    9.9977     -8.1159
14.1944    9.9812     -7.8838
14.1253    9.9528     -7.6817
14.0306    9.9346     -7.4217
13.9602    9.9428     -7.052
13.9934    9.9299     -6.82
14.0465    9.9166     -6.602
14.1582    9.8734     -6.3524
14.3972    9.8767     -6.1883
14.615     9.9345     -6.1495
14.7754    9.9709     -6.1683
14.8963    9.9627     -6.2108
14.9593    9.954      -6.2607


























































































































































































10.8668    14.7893    -8.3792    LTEMFOS
10.8084    14.7621    -8.285
10.7802    14.7528    -8.1865
10.7211    14.7086    -7.9693
10.7035    14.6767    -7.8618
10.7041    14.6535    -7.7228
10.6579    14.6138    -7.5258
10.5946    14.566     -7.394
10.5643    14.5231    -7.1576
10.5848    14.519     -6.9248
10.6472    14.5769    -6.642
10.6746    14.6642    -6.4547
10.6656    14.7813    -6.3416
10.7146    14.9282    -6.2187
10.798     15.0621    -6.2069
10.8616    15.1589    -6.2268
10.9106    15.2471    -6.2491
10.9648    15.3296    -6.3






















































































































































































11.5142    10.7647    -7.6336    OP
12.689     11.7515    -7.8624    BA
15.0946    13.9248    -7.9056    ST
17.3257    15.8107    -8.1871    IV
15.045     9.6019     -7.3035    R_PG
16.6531    10.4626    -7.3983    R_ZTI
15.9979    12.6189    -8.4873    R_M3D
17.4293    13.4565    -8.7068    R_M12
18.5655    14.8876    -8.7981    R_MP3
18.6844    15.4513    -8.7279    R_PMI
10.7049    14.1733    -7.5404    L_PG
11.8231    15.8274    -7.5837    L_ZTI
13.8496    15.023     -8.587     L_M3D
14.849     16.2194    -8.8235    L_M12
16.404     17.146     -8.832     L_MP3
16.94      17.1883    -8.741     L_PMI
18.9019    16.577     -8.7942    O1
13.5195    16.8376    -7.775     O2
9.8255     13.3979    -7.1954    O3
9.6964     10.0764    -5.7782    O4




















































































































































































17.6438    12.5794    -7.8806    RZYGINF
17.6047    12.4826    -7.9422
17.6157    12.2378    -7.9868
17.5768    11.996     -8.0644
17.5008    11.7528    -8.099
17.4016    11.5529    -8.0657
17.2321    11.302     -8.0086
17.1521    11.0799    -7.9182
17.0552    10.9201    -7.7831
16.9617    10.8029    -7.6516
16.8859    10.6855    -7.5698
16.7639    10.5177    -7.5006
16.7055    10.4071    -7.4041



























































































































































































14.0516    16.6016    -7.8279    LZYGINF
13.9516    16.6192    -7.8711
13.763     16.6491    -7.9929
13.5994    16.6055    -8.1249
13.5201    16.6202    -8.1717
13.2909    16.5341    -8.2157
13.0113    16.4043    -8.1933
12.7952    16.2829    -8.1628
12.5747    16.1642    -8.0933
12.4296    16.1058    -8.0012
12.3183    16.0398    -7.9025
12.168     15.9792    -7.7963
12.0289    15.8936    -7.704
11.8943    15.8153    -7.6639
11.7771    15.7341    -7.5985

























































































































































































16.1716    12.5827    -8.4633    R-ALV
16.2909    12.6224    -8.4314
16.4458    12.6718    -8.4527
16.6348    12.7529    -8.4882
16.8646    12.9201    -8.4464
17.0693    13.0656    -8.5121
17.2319    13.1953    -8.5169
17.4153    13.278     -8.5884
17.4731    13.4028    -8.6217
17.5034    13.4737    -8.6657
17.6236    13.564     -8.6395
17.689     13.6118    -8.6259
17.7791    13.6588    -8.632
17.905     13.7976    -8.6298
17.9401    13.9512    -8.6655
18.0567    14.045     -8.6515
18.1369    14.1708    -8.6809
18.2636    14.3438    -8.6737
18.3382    14.4401    -8.6775
18.4366    14.552     -8.6522
18.5281    14.6699    -8.6908
18.5617    14.8185    -8.7583


















































































































































































13.8146    15.0758    -8.5291    L-ALV
13.8592    15.1921    -8.5645
13.9602    15.3397    -8.5576
14.0538    15.501     -8.5958
14.1655    15.6282    -8.5814
14.304     15.8022    -8.6091
14.4527    15.915     -8.6397
14.6334    16.138     -8.675
14.845     16.2392    -8.706
15.024     16.3974    -8.6824
15.2306    16.573     -8.6984
15.4833    16.6415    -8.7156
15.6285    16.7878    -8.7275
15.8625    16.9038    -8.7821
16.0653    17.0038    -8.7865
16.2429    17.1069    -8.8414
16.3983    17.1434    -8.8172























































































































































































13.1973    10.6374    -6.3521    R_FOS
11.1693    13.6193    -6.2974    L_FOS
