AMNH       52635      ca1ms.xls


















































































































14.7781    10.6       -8.9471    NASP-PR
14.7486    10.5181    -8.9134
14.7326    10.4409    -8.8557
14.6986    10.3637    -8.7382
14.6928    10.3017    -8.6211
14.6936    10.2713    -8.4966
14.6702    10.2614    -8.4298
14.6554    10.2518    -8.3501
14.6609    10.2505    -8.2521































































































































































































15.3874    11.7991    -11.1811   R-PM/MAX
15.4225    11.6874    -11.0235
15.466     11.5864    -10.8639
15.517     11.4869    -10.6974
15.5639    11.3764    -10.4989
15.6215    11.2884    -10.3302
15.6393    11.195     -10.1712
15.6602    11.093     -10.0073
15.6631    11.0016    -9.8499
15.7088    10.9055    -9.5967
15.7195    10.8587    -9.52
15.7764    10.7753    -9.3462
15.809     10.7211    -9.1985
15.8481    10.6349    -9.0544
15.894     10.6159    -8.9135
15.9536    10.5732    -8.7399
16.0215    10.5597    -8.609
16.0517    10.5689    -8.4363
16.0716    10.6035    -8.4048





















































































































































































14.924     12.0095    -11.0879   L-PM/MAX
14.876     11.994     -10.9435
14.777     11.9175    -10.7485
14.6844    11.8633    -10.6112
14.6423    11.8475    -10.4864
14.55      11.8298    -10.3035
14.4968    11.8135    -10.1552
14.4222    11.7025    -9.9971
14.371     11.6372    -9.8139
14.3135    11.57      -9.5962
14.2418    11.5237    -9.4496
14.1889    11.5065    -9.2748
14.1228    11.4743    -9.161
14.0733    11.4525    -9.0331
14.0055    11.4432    -8.8598
13.9453    11.4408    -8.6946
13.9171    11.459     -8.5421
13.905     11.4535    -8.4271
13.8989    11.4617    -8.355
13.9263    11.4958    -8.289




















































































































































































17.116     11.9232    -8.5063    ROSTRUM
17.0932    11.862     -8.6782
17.0267    11.8481    -8.8838
16.9246    11.8497    -9.0495
16.8059    11.8514    -9.2107
16.6661    11.8671    -9.3433
16.5318    11.8735    -9.6001
16.414     11.8425    -9.8635
16.2586    11.8456    -10.0628
16.076     11.8564    -10.2825
15.9761    11.8696    -10.4475
15.8126    11.8545    -10.6587
15.7102    11.902     -10.796
15.5974    11.8801    -10.9239
15.4839    11.8845    -11.0577
15.3532    11.8704    -11.1717
15.186     11.8169    -11.293
15.0896    11.831     -11.3121
14.931     12.0864    -11.252
14.8494    12.1467    -10.969
14.7264    12.2548    -10.6354
14.549     12.4462    -10.315
14.4122    12.5243    -10.0345
14.2839    12.5713    -9.7656
14.2294    12.7766    -9.4451
14.169     12.8535    -9.2601
14.0615    12.8915    -9.0093
13.988     12.966     -8.847
13.9342    13.0635    -8.5975
13.9336    13.0795    -8.483
13.9557    13.1516    -8.2819
14.0659    13.197     -8.1802








































































































































































18.2993    12.4464    -11.83     SUPORB
18.2308    12.4319    -12.0597
18.1242    12.4801    -12.3113
17.9829    12.5217    -12.5592
17.7855    12.5016    -12.7281
17.5691    12.5363    -12.9291
17.3477    12.5424    -13.088
16.9791    12.4908    -13.2229
16.7359    12.4727    -13.2866
16.386     12.4624    -13.3472
16.0021    12.4458    -13.3038
15.731     12.4419    -13.2628
15.5713    12.4548    -13.2259
15.4143    12.4803    -13.169
15.2575    12.4912    -13.0887
15.2332    12.5238    -13.0159
15.025     12.6325    -13.042
14.8376    12.8152    -13.1069
14.6899    12.9656    -13.1431
14.5412    13.1439    -13.1495
14.4285    13.2715    -13.1722
14.2006    13.5048    -13.1048
14.0447    13.6709    -13.0286
13.842     13.8356    -12.9187
13.7129    14.0242    -12.7992
13.5667    14.2035    -12.6402
13.4538    14.3203    -12.459
13.334     14.4148    -12.2201
13.2576    14.4866    -12.0382
13.2116    14.4103    -11.9259
13.1509    14.4906    -11.6968
13.151     14.5085    -11.5666
13.1689    14.5631    -11.5134







































































































































































16.5546    12.0581    -10.679    RORBIT
16.7254    12.0435    -10.6605
16.9389    12.0028    -10.6959
17.1813    11.9775    -10.7695
17.3643    12.0053    -10.8795
17.5281    12.0034    -11.0354
17.6336    12.0305    -11.1824
17.7119    12.0568    -11.2933
17.7821    12.0941    -11.4027
17.8267    12.1116    -11.5083
17.8633    12.1404    -11.6474
17.8914    12.1898    -11.7864
17.889     12.2128    -11.9423
17.8741    12.2054    -12.1062
17.803     12.2198    -12.2653
17.6995    12.2516    -12.3969
17.615     12.2802    -12.4811
17.5763    12.2557    -12.6412
17.4116    12.2751    -12.7634
17.2922    12.2677    -12.8296
17.1663    12.2639    -12.8633
17.0326    12.2724    -12.8996
16.8895    12.2957    -12.8711
16.6715    12.3117    -12.8853
16.5302    12.3333    -12.8588
16.4777    12.3523    -12.8472
16.2942    12.3311    -12.8519
16.1247    12.4041    -12.8203
15.9376    12.3887    -12.8052
15.7959    12.4336    -12.6928
15.6927    12.4168    -12.5153
15.6717    12.4272    -12.2813
15.6586    12.4205    -12.1532
15.6455    12.4211    -11.9782






































































































































































14.1761    13.0341    -10.5294   LORBIT
14.0761    13.0922    -10.5355
13.955     13.1442    -10.5482
13.8409    13.2629    -10.6009
13.6904    13.3675    -10.6641
13.5458    13.5017    -10.7543
13.4297    13.6396    -10.8828
13.3673    13.7729    -11.0456
13.3035    13.8923    -11.2219
13.3083    13.9641    -11.3394
13.2724    14.0539    -11.5981
13.3259    14.092     -11.815
13.408     14.0502    -12.0557
13.5065    13.9921    -12.3157
13.6133    13.9095    -12.4632
13.7839    13.7101    -12.6474
13.8895    13.5417    -12.7995
14.0613    13.4058    -12.8129
14.2592    13.2229    -12.8024
14.3976    13.1198    -12.7797
14.5364    12.9987    -12.7928
14.6879    12.9292    -12.7446
14.8071    12.8646    -12.702
14.8849    12.816     -12.5986
14.9587    12.7493    -12.3743
14.9922    12.7117    -12.18
15.0293    12.6923    -12.0217













































































































































































18.2798    12.428     -11.787    RTEMFOS
18.2956    12.3374    -11.6707
18.3146    12.3016    -11.4333
18.3224    12.2731    -11.2483
18.3016    12.2471    -10.9882
18.2511    12.1786    -10.8361
18.1982    12.1506    -10.6252
18.1697    12.1119    -10.4127
18.2352    12.121     -10.1463
18.3163    12.1099    -9.9571
18.4211    12.165     -9.811
18.5441    12.2287    -9.7019
18.7019    12.3902    -9.6748
18.8484    12.5328    -9.6817
18.8774    12.629     -9.7098
18.9395    12.7102    -9.775
18.9783    12.7337    -9.8545
18.9812    12.7698    -9.8689






















































































































































































13.1978    14.5971    -11.5175   LTEMFOS
13.193     14.5966    -11.2641
13.1352    14.506     -11.0754
13.1062    14.4402    -10.9301
13.119     14.378     -10.6924
13.1589    14.2993    -10.4257
13.1307    14.2457    -10.2154
13.1406    14.2877    -9.9516
13.1541    14.3929    -9.7154
13.1211    14.5014    -9.5829
13.0718    14.6625    -9.4915
13.0342    14.7445    -9.5043
13.0359    14.9993    -9.4726
13.0142    15.1516    -9.522
13.0253    15.2321    -9.5884

























































































































































































15.2339    15.2341    -10.7548   OP
15.9602    16.5065    -10.4477   BA
17.2299    19.0786    -9.3772    ST
18.6563    21.8594    -8.7692    IV
18.5298    15.5221    -10.0268   R_PG
20.0416    16.8318    -9.3617    R_ZTI
18.5082    18.4263    -10.0465   R_M3D
19.4384    19.5353    -9.8442    R_M12
19.8194    21.1508    -9.2545    R_MP3
19.803     21.6228    -8.9032    R_PMI
13.7092    18.0203    -9.8853    L_PG
13.8173    19.9328    -9.2227    L_ZTI
15.9589    19.7595    -9.9672    L_M3D
16.3583    21.1864    -9.8187    L_M12
17.4033    22.544     -9.2305    L_MP3
17.8779    22.8343    -9.0094    L_PMI
19.6621    23.0857    -8.8044    O1
19.9018    18.876     -7.6224    O2
18.0721    13.9872    -9.4074    O3
15.3271    12.7807    -9.173     O4




















































































































































































20.0398    19.0333    -9.297     RZYGINF
20.1481    18.9285    -9.3544
20.197     18.8366    -9.3948
20.2244    18.6997    -9.4298
20.2542    18.5621    -9.4591
20.2449    18.3375    -9.5221
20.2051    18.1653    -9.5685
20.1689    18.0394    -9.5961
20.1777    17.8507    -9.6236
20.1555    17.7133    -9.6397
20.1023    17.4998    -9.6633
20.0884    17.317     -9.6256
20.1039    17.2156    -9.5751
20.0713    17.0915    -9.493
20.0643    16.9474    -9.4393
20.0384    16.8387    -9.3811
























































































































































































15.5522    21.3216    -9.137     LZYGINF
15.6283    21.3077    -9.139
15.7268    21.2837    -9.1924
15.3778    21.2566    -9.175
15.2005    21.2232    -9.2367
15.0847    21.1645    -9.2959
14.9537    21.0929    -9.3525
14.8289    21.0049    -9.4174
14.7037    20.8189    -9.4792
14.6123    20.7528    -9.491
14.5576    20.6314    -9.5243
14.475     20.546     -9.5385
14.3741    20.4409    -9.565
14.2404    20.2948    -9.5322
14.1149    20.2038    -9.4755
13.9966    20.0854    -9.374
13.8679    19.9382    -9.2659























































































































































































18.5028    18.3755    -10.0648   R-ALV
18.6848    18.4215    -10.0149
18.8283    18.5426    -10.0051
18.9348    18.6254    -9.984
19.1169    18.7839    -9.9743
19.2124    18.8969    -9.9491
19.3041    19.0782    -9.9495
19.3776    19.132     -9.8877
19.4885    19.3349    -9.8243
19.5208    19.5114    -9.7489
19.5576    19.6578    -9.752
19.6427    19.8055    -9.6605
19.6972    20.0079    -9.6413
19.6755    20.1385    -9.6563
19.757     20.2896    -9.4898
19.8063    20.3907    -9.4797
19.8568    20.5002    -9.4073
19.8335    20.7141    -9.4105
19.8696    20.844     -9.3401
19.9144    20.9707    -9.2378
19.9333    21.1167    -9.2519



















































































































































































15.9614    19.7828    -9.9409    L-ALV
15.9344    19.905     -9.9022
15.9211    20.119     -9.8642
15.9466    20.2992    -9.8685
15.9986    20.5194    -9.8713
16.0487    20.7202    -9.863
16.1255    20.9296    -9.837
16.2241    21.0847    -9.8097
16.3651    21.2391    -9.7603
16.4574    21.42      -9.6882
16.5038    21.5563    -9.641
16.701     21.7734    -9.5923
16.8298    21.9762    -9.476
16.9728    22.144     -9.3628
17.067     22.2229    -9.3778
17.1683    22.3499    -9.3251
17.2431    22.4787    -9.2573
17.3722    22.5452    -9.2314






















































































































































































17.0743    12.2164    -9.5977    R_FOS
14.0999    13.3943    -9.4964    L_FOS
