AMNH       52644      ca6ms.xls






























































7.8698     7.71       -5.7307    NASP-PR
7.7973     7.6093     -5.6376
7.7306     7.5462     -5.4877
7.6752     7.5076     -5.2702
7.6596     7.5446     -5.0779
7.7389     7.5594     -4.9761


































































































































































































8.8019     8.1763     -7.8103    R-PM/MAX
8.7857     8.0508     -7.6076
8.7776     7.9367     -7.3913
8.7821     7.8432     -7.1387
8.748      7.741      -6.9153
8.7477     7.6452     -6.7202
8.8114     7.4757     -6.3411
8.88       7.3412     -5.9633
8.953      7.2533     -5.7614
9.0229     7.2044     -5.4882
9.031      7.2502     -5.2384
9.0663     7.2632     -5.1888




























































































































































































8.2366     8.6091     -7.7511    L-PM/MAX
8.1174     8.6531     -7.4794
8.0094     8.611      -7.2341
7.8914     8.5988     -6.9746
7.7355     8.5377     -6.6344
7.6519     8.5634     -6.4615
7.5193     8.6146     -6.2187
7.4137     8.6729     -5.942
7.344      8.6989     -5.7466
7.283      8.7404     -5.5176
7.292      8.7868     -5.3123
7.3623     8.8003     -5.2264




























































































































































































10.479     7.9769     -5.4158    ROSTRUM
10.454     7.8386     -5.6234
10.3485    7.8046     -5.9054
10.2176    7.8174     -6.1219
10.0552    7.8755     -6.3997
9.9084     7.9402     -6.6709
9.7313     7.9979     -6.9764
9.4665     8.107      -7.3274
9.2717     8.2542     -7.6215
9.1004     8.2953     -7.8538
8.8252     8.3645     -8.1616
8.6672     8.4456     -8.2778
8.6124     8.5004     -8.2638
8.606      8.4535     -8.3561
8.4623     8.6876     -8.1561
8.3839     8.8575     -7.8783
8.2892     9.0638     -7.5483
8.2132     9.2161     -7.3373
8.071      9.4786     -6.9854
7.9883     9.6615     -6.621
7.9423     9.8473     -6.3628
7.8957     9.9322     -6.2133
7.8369     10.041     -5.968
7.8731     10.1766    -5.7642
7.9246     10.2314    -5.5837
7.98       10.2171    -5.4873














































































































































































11.809     7.672      -9.1639    SUPORB
11.7449    7.6795     -9.395
11.6125    7.7364     -9.713
11.3801    7.8317     -10.0286
11.0434    7.9        -10.2649
10.7008    7.9828     -10.441
10.2943    8.1534     -10.5761
9.9801     8.2924     -10.6626
9.4555     8.645      -10.742
9.2975     8.702      -10.6794
8.95       8.9235     -10.6004
8.7531     9.1291     -10.5981
8.6337     9.3451     -10.653
8.4602     9.6886     -10.668
8.3428     9.9776     -10.6457
8.1895     10.3998    -10.5398
8.1178     10.6629    -10.4445
8.012      11.1074    -10.2018
7.9839     11.389     -10.0197
7.9134     11.6154    -9.6655
7.8478     11.7224    -9.309
7.8112     11.7191    -9.0146
7.7823     11.4821    -9.5832

















































































































































































10.2685    8.0222     -7.7513    RORBIT
10.4135    7.935      -7.76
10.6556    7.832      -7.8666
11.1379    7.6375     -8.436
11.2011    7.5733     -8.6569
11.2986    7.5256     -9.0701
11.0118    7.6158     -9.6116
10.7655    7.764      -9.8442
10.2805    7.8891     -10.092
10.0936    8.0902     -10.0653
9.5252     8.7429     -9.8707
9.3354     8.7231     -9.3265
9.2141     8.6703     -9.172
9.1448     8.6399     -9.1035


























































































































































































8.1889     9.9267     -7.8081    LORBIT
8.1091     10.0581    -7.8036
7.977      10.2924    -7.8471
7.8449     10.5422    -7.9735
7.7354     10.7955    -8.2383
7.6791     10.9548    -8.512
7.7159     11.063     -8.7992
7.7284     11.0933    -9.1381
7.7437     10.9363    -9.536
8.459      9.7313     -9.9992
8.6605     9.3901     -10.0107
8.7518     9.2512     -9.9496
8.8164     9.1436     -9.4748
8.8344     9.1286     -9.2735
8.8233     9.0734     -9.0696

























































































































































































11.8606    7.7126     -9.2333    RTEMFOS
11.8565    7.7175     -8.9406
11.8359    7.6556     -8.7484
11.8138    7.6297     -8.5128
11.7646    7.6018     -8.2677
11.7196    7.6306     -7.9655
11.6221    7.6279     -7.6359
11.6088    7.6053     -7.3408
11.7162    7.6096     -7.0885
11.8649    7.6732     -6.9062
12.1238    7.7824     -6.799
12.4216    7.8594     -6.9052
12.5104    7.8654     -6.9514



























































































































































































7.8441     11.6383    -9.2213    LTEMFOS
7.7854     11.5729    -8.9966
7.6368     11.5034    -8.3628
7.4999     11.3351    -8.0539
7.731      11.8261    -6.9672
7.7627     12.0532    -6.9697
7.8268     12.2394    -7.0821
7.8845     12.3814    -7.2082
































































































































































































10.8068    9.6851     -7.8375    OP
12.2055    10.4267    -8.0289    BA
14.7873    11.9766    -7.5526    ST
17.2941    13.4       -7.6826    IV
13.7798    8.1469     -7.2605    R_PG
15.8162    8.4448     -7.2766    R_ZTI
15.2072    10.8071    -8.1057    R_M3D
16.7197    11.171     -8.2036    R_M12
18.0043    12.2589    -8.2795    R_MP3
18.3041    12.8513    -8.1118    R_PMI
10.8763    12.987     -7.39      L_PG
12.164     14.5534    -7.3549    L_ZTI
13.8161    13.1112    -8.126     L_M3D
14.838     14.1083    -8.3321    L_M12
16.4718    14.7275    -8.2904    L_MP3
17.0254    14.6501    -8.1979    L_PMI
18.808     13.7149    -8.125     O1
17.0027    10.58      -6.21      O2
12.4055    7.4759     -6.2479    O3
9.9266     7.8476     -5.3412    O4




















































































































































































17.1017    10.434     -7.6314    RZYGINF
17.0452    10.2929    -7.6617
17.0218    10.2001    -7.6752
16.9658    9.9384     -7.7316
16.9006    9.7538     -7.7957
16.6962    9.5386     -7.7935
16.532     9.3166     -7.7401
16.2917    9.1287     -7.6142
16.1949    8.9475     -7.48
15.9672    8.7116     -7.3469
15.8068    8.5739     -7.2492





























































































































































































14.4273    14.8501    -7.5678    LZYGINF
14.2646    14.9517    -7.6178
14.0412    15.0078    -7.6809
13.7999    15.0127    -7.7712
13.4658    15.0024    -7.7578
13.2873    14.9479    -7.7543
13.0525    14.8789    -7.7523
12.8381    14.823     -7.6824
12.6866    14.7725    -7.6105
12.5274    14.7062    -7.5344
12.395     14.6794    -7.4634
12.2835    14.6319    -7.4356
12.1872    14.5565    -7.4217
12.2237    14.4896    -7.3754


























































































































































































15.3196    10.7409    -8.0348    R-ALV
15.5784    10.688     -8.0703
15.8082    10.6901    -8.1121
16.0653    10.7445    -8.1483
16.3322    10.8366    -8.1687
16.5586    10.9591    -8.2191
16.7022    11.0642    -8.2443
16.785     11.1749    -8.1634
16.9821    11.2728    -8.1547
17.2402    11.494     -8.1573
17.5754    11.8065    -8.1664
17.8121    12.0023    -8.1528
18.033     12.2233    -8.2087



























































































































































































13.7742    13.1069    -8.1265    L-ALV
13.8946    13.3887    -8.12
14.0464    13.6296    -8.1462
14.2445    13.8134    -8.2196
14.5123    14.0535    -8.2211
14.8997    14.2312    -8.2538
15.2128    14.3961    -8.2745
15.4949    14.4508    -8.3154
15.8882    14.6231    -8.2737
16.1557    14.7092    -8.2729
16.4665    14.6939    -8.3188





























































































































































































10.6111    7.9988     -6.7016    R_FOS
8.125      10.2868    -6.8742    L_FOS
