AMNH       52641      ca5ms.xls
5.7548     7.5987     -4.8403
























































































































































































9.2366     6.6607     -5.1751    ROSTRUM
9.18       6.5777     -5.3698
9.0209     6.5568     -5.6199
8.9222     6.6203     -5.9004
8.7417     6.7056     -6.2591
8.6064     6.7673     -6.5048
8.505      6.7667     -6.8292
8.3435     6.8915     -7.0899
8.1671     6.9509     -7.3733
8.0091     7.087      -7.6383
7.8812     7.2208     -7.8005
7.757      7.2727     -8.0186
7.5651     7.3786     -8.3121
7.3872     7.431      -8.6037
7.1944     7.4806     -8.8097
7.1296     7.5579     -8.8831
7.0579     7.5912     -8.8502
7.0679     7.7674     -8.5382
7.0058     7.9183     -8.1501
6.9523     8.0703     -7.797
6.8371     8.275      -7.5076
6.72       8.4395     -7.177
6.6301     8.5919     -6.934
6.5972     8.7573     -6.6118
6.5811     8.9814     -6.1391
6.5406     9.1528     -5.8549
6.5196     9.3403     -5.3972
6.5832     9.3933     -5.1643
6.6463     9.4074     -5.1222











































































































































































10.877     6.3395     -9.0147    SUPORB
10.8146    6.3324     -9.2754
10.7388    6.3126     -9.4767
10.5171    6.3666     -9.8088
10.193     6.495      -10.1237
9.7182     6.6798     -10.4168
9.3452     6.8475     -10.5718
9.0502     6.9806     -10.6424
8.826      7.1232     -10.7214
8.4772     7.3611     -10.782
8.1139     7.5517     -10.7454
7.7463     7.7913     -10.6297
7.5131     8.0296     -10.665
7.2541     8.3748     -10.6654
7.1807     8.5773     -10.7089
7.1757     8.5599     -10.7331
7.0125     8.9579     -10.7337
6.8343     9.3307     -10.6798
6.7395     9.7129     -10.5966
6.5856     10.1643    -10.4295
6.4675     10.5997    -10.1765
6.422      10.9173    -9.9415
6.4087     11.2041    -9.4508
6.3245     11.302     -9.2033
6.2537     11.2852    -9.0492
6.2869     11.2551    -8.9493














































































































































































9.0506     6.729      -7.9013    RORBIT
9.2213     6.6571     -7.9106
9.381      6.5561     -7.9754
9.5915     6.45       -8.0967
9.8512     6.3476     -8.3438
10.0169    6.2867     -8.6537
10.0619    6.2385     -8.8396
10.0849    6.1756     -9.1343
9.9758     6.1587     -9.4753
9.8687     6.2819     -9.5042
9.7517     6.2957     -9.6644
9.6521     6.3617     -9.7607
9.6012     6.3876     -9.8006
9.4987     6.424      -9.8621
9.3461     6.513      -9.9218
9.1644     6.5742     -10.0282
9.0314     6.6476     -10.0801
8.8936     6.7477     -10.1051
8.7308     6.8565     -10.1047
8.5976     6.93       -10.0952
8.547      7.0932     -10.023
8.4312     7.1988     -9.9733
8.3644     7.2773     -9.9768
8.2709     7.2815     -10.0481
8.2127     7.321      -10.1213
8.0934     7.4324     -10.0543
7.9506     7.4984     -10.0059
7.9943     7.5416     -9.9599
8.0034     7.6736     -9.7037
7.9626     7.6683     -9.4026
7.934      7.6946     -9.2421









































































































































































6.5529     9.3979     -7.7799    LORBIT
6.489      9.5671     -7.7986
6.4108     9.7208     -7.8249
6.3611     9.9257     -7.9379
6.2741     10.0408    -8.0333
6.2191     10.2223    -8.1951
6.2354     10.3424    -8.3722
6.2104     10.4588    -8.5573
6.1945     10.2758    -9.5329
6.2986     9.953      -9.8287
6.3497     9.8905     -9.8483
6.5199     9.5993     -9.9648
6.6951     9.2837     -10.0083
6.801      9.1002     -9.9894
6.9356     8.9138     -9.9527
6.9992     8.7057     -10.0699
7.1966     8.4171     -9.8423
7.2931     8.4119     -9.6491
7.3372     8.4066     -9.277
7.3901     8.3982     -9.135




















































































































































































10.8597    6.3673     -9.245     RTEMFOS
10.8606    6.3222     -8.9303
10.8679    6.3011     -8.565
10.8297    6.2424     -8.1688
10.7321    6.2234     -7.805
10.6402    6.2251     -7.5131
10.6604    6.2142     -7.2566
10.8561    6.1779     -6.9939
11.1145    6.1801     -6.8102
11.3774    6.225      -6.7304
11.5728    6.3388     -6.7953
11.7747    6.3897     -6.8868
11.7931    6.4255     -6.9199



























































































































































































6.2893     11.2114    -9.0253    LTEMFOS
6.249      11.189     -8.7739
6.1891     11.1557    -8.3513
6.1977     11.0944    -7.86
6.1249     10.9425    -7.483
6.0786     10.9316    -7.3519
6.0588     11.1565    -6.8974
6.1162     11.3204    -6.7734
6.2169     11.6239    -6.6732
6.3891     12.0386    -6.7952






























































































































































































7.8028     9.7986     -9.1001    OP
9.0269     10.7339    -9.5534    BA
12.1854    12.8189    -9.5369    ST
15.1939    14.8314    -9.9383    IV
11.1847    7.9944     -9.1688    R_PG
13.4836    8.6602     -9.1502    R_ZTI
12.8315    11.4713    -10.2964   R_M3D
14.3176    11.95      -10.2665   R_M12
15.6466    13.3436    -10.1818   R_MP3
16.111     14.1767    -10.1684   R_PMI
7.1601     13.4906    -9.0326    L_PG
8.5026     15.4715    -8.9679    L_ZTI
11.0164    13.9431    -10.2274   L_M3D
11.9966    15.0944    -10.2904   L_M12
13.8087    15.8491    -10.0951   L_MP3
14.7169    15.9271    -10.1313   L_PMI
16.2105    14.4871    -9.3054    O1
14.9092    11.1279    -7.7517    O2
10.0275    7.5127     -7.3698    O3
6.7407     8.2845     -6.0528    O4




















































































































































































14.7853    10.7248    -9.5874    RZYGINF
14.6823    10.5646    -9.6218
14.5904    10.2775    -9.6945
14.4857    9.8011     -9.7154
14.2956    9.5204     -9.625
14.1187    9.2871     -9.5439
13.9309    9.1282     -9.4493
13.7366    8.9107     -9.3333
13.5903    8.7354     -9.2552
13.4764    8.6524     -9.1518






























































































































































































10.9347    15.8411    -9.5397    LZYGINF
10.8068    15.9761    -9.4947
10.6414    16.011     -9.5541
10.4714    16.0628    -9.571
10.2426    16.0773    -9.5798
9.9889     16.0466    -9.5687
9.8048     15.9908    -9.5318
9.56       15.9311    -9.4702
9.3645     15.8628    -9.4234
9.1659     15.7518    -9.3273
9.0012     15.6999    -9.2409
8.8373     15.6153    -9.1536
8.6995     15.5502    -9.1017
8.5223     15.4591    -9.0762
8.4525     15.431     -8.9947

























































































































































































12.8817    11.456     -10.3244   R-ALV
13.1898    11.4472    -10.1976
13.5327    11.5342    -10.1871
13.8269    11.654     -10.2048
14.0297    11.7419    -10.1988
14.3116    11.8878    -10.203
14.5778    12.0941    -10.2393
14.7057    12.1693    -10.2346
14.7241    12.1907    -10.2979
14.8514    12.3082    -10.2945
14.9013    12.3879    -10.2596
15.0183    12.5138    -10.204
15.2936    12.8093    -10.2273
15.4542    12.9418    -10.1674
15.6457    13.1432    -10.1701
15.7161    13.3466    -10.1971
























































































































































































11.017     13.9933    -10.2237   L-ALV
11.1102    14.2676    -10.1574
11.3052    14.5477    -10.134
11.5595    14.8464    -10.1623
11.753     15.083     -10.1795
12.0254    15.1891    -10.1935
12.3727    15.4613    -10.1809
12.6917    15.5261    -10.1936
12.9428    15.6565    -10.1241
13.2247    15.7731    -10.1027
13.8404    15.9448    -10.0251
13.8992    15.9594    -10.0158




























































































































































































9.7905     6.9494     -6.5353    R_FOS
6.9732     9.959      -6.5194    L_FOS
