NMNH       220090     ctt24ms.xls
































































6.2001     5.7278     6.9097     NASP-PR
6.111      5.6708     6.819
6.0789     5.6112     6.7416
6.0623     5.5818     6.6758
6.0455     5.5519     6.6101
6.0215     5.5079     6.5489
6.012      5.4928     6.4679
6.0008     5.4729     6.4102
5.9924     5.4716     6.3355
6.0031     5.4946     6.2539
5.9914     5.5033     6.1774
6.0015     5.4821     6.1155
6.0228     5.4815     6.0687
6.0246     5.4704     6.0375
6.0452     5.4766     5.9111

























































































































































































7.2653     7.1582     10.549     R-PM/MAX
7.1925     7.1246     10.4266
7.1667     7.1252     10.3684
7.1071     7.115      10.2581
7.0631     7.1052     10.1817
7.0093     7.1056     10.1003
6.9507     7.08       10.005
6.9003     7.0696     9.9064
6.8621     7.0651     9.848
6.804      7.0349     9.7532
6.7584     7.0292     9.6731
6.6924     7.0102     9.5572
6.6037     6.9933     9.4313
6.5698     6.9826     9.3414
6.504      7.0024     9.2263
6.4733     6.97       9.1555
6.4507     6.9236     9.0565
6.3953     6.9064     8.9613
6.3581     6.9177     8.8399
6.3173     6.9242     8.7586
6.2701     6.9181     8.661
6.2239     6.903      8.6173
6.1994     6.8973     8.5294
6.1752     6.8748     8.4571
6.1353     6.8676     8.3817
6.1156     6.8726     8.2832
6.0763     6.8432     8.1634
6.047      6.8329     8.088
6.0259     6.8517     8.0062
5.9568     6.8564     7.87
5.9417     6.8654     7.77
5.9074     6.8901     7.7356
5.8499     6.9004     7.6582
5.8323     6.8913     7.5846
5.8135     6.8988     7.5051
5.7642     6.921      7.3948
5.7291     6.9266     7.3284
5.7094     6.915      7.2171
5.6919     6.9147     7.1719
5.6583     6.9237     7.1044
5.6373     6.9341     7.0467
5.5791     6.9493     6.9333
5.5547     6.939      6.8631
5.5288     7.0026     6.7947
5.5081     7.0256     6.7008
5.4969     7.0459     6.5714
5.5429     7.0973     6.4706
5.6032     7.0848     6.3714
























































































































































7.4886     6.6573     10.0012    L-PM/MAX
7.4921     6.6098     9.919
7.4936     6.5674     9.8312
7.4755     6.5036     9.7348
7.4643     6.4633     9.6634
7.425      6.4168     9.6012
7.4282     6.372      9.5145
7.4179     6.3304     9.4438
7.4059     6.2682     9.3224
7.3888     6.2356     9.2257
7.3613     6.1301     9.0312
7.3531     6.0529     8.8296
7.3727     5.9319     8.5773
7.356      5.8682     8.4502
7.3617     5.842      8.3378
7.3474     5.7832     8.2402
7.3569     5.744      8.137
7.3625     5.69       7.9934
7.3903     5.6297     7.812
7.3712     5.5262     7.6172
7.4062     5.4686     7.4522
7.4036     5.4354     7.3219
7.4577     5.3871     7.1497
7.5021     5.353      7.0315
7.5098     5.294      6.9421
7.606      5.2422     6.8039
7.6796     5.2342     6.7602
7.6549     5.242      6.6696
7.7311     5.2556     6.609
7.7671     5.2785     6.5199
7.7475     5.3601     6.3932









































































































































































6.8494     9.7083     7.0104     ROSTRUM
6.7862     9.6582     7.1641
6.7307     9.6219     7.245
6.6854     9.597      7.4084
6.6356     9.5303     7.6284
6.5992     9.5034     7.727
6.6504     9.4304     7.7659
6.6757     9.3551     7.8649
6.7001     9.3097     7.9269
6.7327     9.2373     8.028
6.7443     9.1347     8.1565
6.7515     9.0375     8.2607
6.7351     8.9835     8.3445
6.7366     8.9172     8.4551
6.7216     8.8377     8.5358
6.734      8.7996     8.6294
6.6832     8.7352     8.7389
6.6097     8.6942     8.8798
6.52       8.6656     9.0126
6.4552     8.6489     9.117
6.4004     8.6266     9.2221
6.3809     8.6292     9.3478
6.4016     8.522      9.4162
6.4463     8.5021     9.5344
6.6103     8.3415     9.5906
6.7113     8.2033     9.6348
6.7573     8.0573     9.7577
6.7815     7.9997     9.7906
6.8787     7.9079     9.9116
6.957      7.786      10.0191
7.0253     7.6959     10.0796
7.0708     7.6117     10.1609
7.1327     7.5354     10.2308
7.1974     7.4779     10.3237
7.2147     7.443      10.3763
7.2232     7.3814     10.4655
7.2576     7.3054     10.5473
7.2758     7.2539     10.6034
7.2833     7.2131     10.6256
7.3294     7.1826     10.706
7.3852     7.1438     10.8096
7.4614     7.0601     10.8507
7.4916     7.0411     10.8427
7.5261     7.0408     10.8194
7.6088     7.0274     10.7493
7.712      7.0111     10.6404
7.8055     7.0091     10.5218
7.9155     6.9917     10.4376
7.9998     6.9522     10.3082
8.0146     6.9396     10.2814
8.1361     6.8828     10.1898
8.2131     6.8373     10.0893
8.3228     6.7919     9.9944
8.3761     6.7321     9.9115
8.4693     6.6801     9.8334
8.5902     6.5833     9.7396
8.6707     6.5359     9.5853
8.7132     6.5008     9.5598
8.8743     6.3948     9.4771
8.9806     6.3896     9.3812
9.0775     6.4101     9.2628
9.1192     6.4251     9.158
9.1608     6.5238     8.9878
9.1667     6.6777     8.8891
9.2043     6.6712     8.8093
9.2436     6.7492     8.7046
9.2072     6.8153     8.6648
9.2418     6.8359     8.5697
9.2526     6.8376     8.514
9.3337     6.8586     8.4064
9.3766     6.8765     8.3325
9.4504     6.8639     8.2553
9.514      6.8908     8.1413
9.6001     6.8945     8.0883
9.696      6.8887     7.9718
9.7771     6.8607     7.9248
9.8577     6.8402     7.8808
9.9129     6.8378     7.869
9.9412     6.8275     7.8013
10.0178    6.8399     7.7056
10.0653    6.8495     7.5892
10.0884    6.8776     7.5097
10.0983    6.9144     7.3852
10.0983    6.9351     7.301
10.0899    6.9555     7.1463
10.095     6.9943     7.0499
10.083     7.0295     6.9743
10.0602    7.0958     6.904
















































































































6.126      10.5565    11.3492    SUPORB
6.1671     10.574     11.4735
6.1727     10.5048    11.667
6.2076     10.4802    11.8154
6.2268     10.4196    11.924
6.2869     10.342     12.1523
6.3569     10.1395    12.4284
6.4223     10.0538    12.5159
6.4784     9.9334     12.5966
6.5919     9.7394     12.6938
6.659      9.643      12.7604
6.7347     9.527      12.8013
6.8046     9.377      12.8513
6.8893     9.1986     12.8966
6.9839     9.0695     12.9327
7.0628     8.9715     12.9537
7.1604     8.8326     12.9947
7.2683     8.699      13.0123
7.3808     8.5625     13.0266
7.4408     8.4636     13.0453
7.521      8.3306     13.002
7.6183     8.1873     12.9728
7.7195     8.0486     12.942
7.838      7.8851     12.8644
7.8888     7.7963     12.8216
7.9628     7.7243     12.7937
7.9882     7.6722     12.7712
8.2236     7.6336     12.8822
8.3786     7.5881     12.9216
8.6388     7.5023     13.0177
8.7643     7.4646     13.0375
8.936      7.3967     13.044
9.0976     7.3146     13.0481
9.2709     7.2363     13.01
9.3696     7.172      12.9934
9.4465     7.1095     12.958
9.7192     6.9869     12.8804
9.8548     6.9099     12.8432
9.9737     6.865      12.7898
10.0772    6.8084     12.7507
10.194     6.7697     12.7188
10.2676    6.7399     12.6674
10.5071    6.6957     12.5441
10.6895    6.6508     12.3836
10.8139    6.6147     12.2482
10.9034    6.5752     12.0914
11.0057    6.5868     11.9423
11.0624    6.5804     11.8449
11.1155    6.6004     11.7176
11.2045    6.5855     11.5141
11.2224    6.5544     11.434
11.2293    6.5198     11.318
11.202     6.4918     11.2701



















































































































































6.6805     8.7293     9.9716     RORBIT
6.5889     8.8128     9.9653
6.5369     8.9388     9.9554
6.4884     9.0296     9.9622
6.4121     9.0739     9.9733
6.3336     9.2009     9.9964
6.2819     9.3071     10.0214
6.2644     9.427      10.0775
6.2347     9.5269     10.1495
6.2311     9.6697     10.288
6.2295     9.7305     10.3554
6.2538     9.8122     10.4946
6.2383     9.9117     10.7479
6.195      9.9668     10.8239
6.1969     9.9889     10.9218
6.2037     10.0199    10.9872
6.193      10.0422    11.0969
6.1953     10.0444    11.1378
6.161      10.0686    11.2231
6.2436     10.0596    11.2245
6.2593     10.0631    11.3381
6.2648     10.0503    11.3919
6.264      10.0054    11.5144
6.2675     9.9461     11.6282
6.2789     9.904      11.7365
6.2355     9.8664     11.8229
6.2991     9.8283     11.8631
6.2994     9.7633     11.9583
6.331      9.6672     12.0774
6.4304     9.524      12.2171
6.5738     9.3614     12.2807
6.5993     9.2772     12.3245
6.6931     9.1526     12.3357
6.7428     9.0763     12.3652
6.8551     8.9511     12.386
6.9147     8.8697     12.4163
6.9865     8.7912     12.4322
7.0258     8.7588     12.4548
7.0761     8.7691     12.4723
7.1029     8.6974     12.5728
7.2383     8.553      12.6021
7.3587     8.4722     12.5596
7.4265     8.3385     12.5427
7.5093     8.2398     12.4769
7.59       8.1356     12.3854
7.643      8.0969     12.2844
7.7231     8.0555     12.0994
7.7387     8.0576     12.0119
7.7433     8.0388     11.85
7.7638     8.0448     11.7272
7.7724     8.0042     11.6137
7.7738     7.9968     11.4997
7.7894     8.0149     11.3887
7.7762     8.0225     11.3283
7.7913     8.0493     11.2669
7.759      8.0713     11.0959
















































































































































9.3561     6.5537     9.9328     LORBIT
9.4404     6.4779     9.9191
9.5396     6.4653     9.9443
9.6739     6.4011     9.9604
9.8003     6.4014     9.9792
9.8769     6.3617     10.0031
9.9694     6.3641     10.0375
10.1004    6.3478     10.0993
10.2408    6.3382     10.2341
10.3435    6.3596     10.3383
10.4106    6.3705     10.4418
10.4227    6.3869     10.5223
10.4698    6.4026     10.6191
10.5571    6.4081     10.7626
10.5683    6.4204     10.8449
10.5921    6.4359     10.905
10.6034    6.434      10.9451
10.6376    6.4398     11.0177
10.6479    6.4546     11.0884
10.6617    6.4537     11.1602
10.6566    6.454      11.1954
10.6486    6.4359     11.3187
10.622     6.4961     11.4539
10.5877    6.5141     11.5713
10.5327    6.5357     11.6697
10.4886    6.5392     11.7374
10.4522    6.5717     11.8455
10.3819    6.5732     11.9504
10.2958    6.5672     12.0366
10.2552    6.559      12.1199
10.1718    6.5683     12.1928
10.0926    6.586      12.2429
9.9684     6.6364     12.2827
9.8984     6.6567     12.3202
9.8006     6.7037     12.3467
9.7171     6.738      12.3629
9.6358     6.7783     12.3671
9.5519     6.8123     12.3934
9.4551     6.8602     12.4206
9.3897     6.8909     12.4353
9.3214     6.9281     12.4618
9.2756     6.9726     12.4836
9.2132     7.001      12.5527
9.1906     7.0567     12.568
9.0962     7.0938     12.5802
8.9982     7.1384     12.612
8.8519     7.1549     12.6509
8.8031     7.206      12.6208
8.7238     7.2284     12.6199
8.6528     7.2788     12.575
8.5663     7.3287     12.5391
8.4631     7.3825     12.4837
8.4242     7.4459     12.4105
8.3886     7.4847     12.3175
8.3625     7.5144     12.2604
8.3006     7.5174     12.1707
8.2941     7.5287     12.0423
8.2511     7.5598     11.9249
8.2574     7.5742     11.8254
8.2593     7.5881     11.7506
8.276      7.5951     11.6468
8.2663     7.6188     11.4798
8.2747     7.6312     11.3654
8.2879     7.6323     11.2418
8.2979     7.6305     11.1648
8.2952     7.626      11.1091
8.3184     7.6191     11.0023





































































































































6.2838     10.4915    11.9151    RTEMFOS
6.2802     10.5747    11.7463
6.2442     10.599     11.6243
6.2166     10.6208    11.5204
6.1705     10.6237    11.3935
6.1355     10.6375    11.2475
6.0921     10.6226    11.0385
6.0748     10.6138    10.9201
6.0813     10.6132    10.7932
6.0514     10.6002    10.633
6.0332     10.575     10.5075
6.0079     10.5747    10.4005
5.9917     10.5218    10.3086
5.9822     10.4906    10.1831
5.9668     10.4836    10.0542
5.9736     10.4708    9.9482
5.9876     10.4801    9.834
6.0034     10.5059    9.7309
6.0009     10.516     9.6632
5.9636     10.5623    9.5621
5.9895     10.6302    9.4696
6.0105     10.68      9.4279
6.005      10.7925    9.374
6.0105     10.8711    9.3333
5.9827     10.9316    9.3248
5.9955     10.9891    9.2995
5.9942     11.0778    9.3121
6.0166     11.175     9.2841
6.0396     11.2596    9.2731
6.036      11.3174    9.2841
6.0553     11.3987    9.2832
6.0747     11.4655    9.3117
6.0854     11.5076    9.3227
6.1038     11.5578    9.3502






































































































































































11.1775    6.696      11.5821    LTEMFOS
11.21      6.6717     11.4922
11.2264    6.6505     11.4549
11.2159    6.5853     11.3182
11.2227    6.5853     11.1438
11.2071    6.5321     10.9743
11.1952    6.4562     10.8645
11.2019    6.4455     10.7524
11.2173    6.4267     10.6049
11.185     6.391      10.4789
11.1554    6.3741     10.3398
11.1173    6.3825     10.129
11.0937    6.3623     10.0305
11.0649    6.3379     9.9022
11.0355    6.3207     9.7527
11.0581    6.3324     9.6316
11.1106    6.3546     9.4924
11.1805    6.3462     9.4184
11.3339    6.342      9.287
11.503     6.3778     9.2266
11.6091    6.4113     9.2212
11.6994    6.4388     9.197
11.7971    6.4698     9.2033
11.9118    6.5181     9.2199
12.0326    6.6149     9.2648
12.1318    6.6594     9.325
12.1995    6.638      9.3055













































































































































































7.6156     5.0605     9.2432     OP
8.7        6.3104     9.2031     BA
11.246     9.3595     8.3465     ST
13.653     12.272     8.3413     IV
6.0526     8.5715     8.6657     R_PG
7.0061     11.0067    8.1231     R_ZTI
10.0355    10.3937    9.4008     R_M3D
10.863     11.8896    9.4387     R_M12
12.2944    13.1315    9.1426     R_MP3
13.2718    13.6341    8.7553     R_PMI
11.4144    3.9905     8.4588     L_PG
13.5997    5.4063     7.8132     L_ZTI
12.5811    8.2431     9.2085     L_M3D
13.9201    9.3668     9.2183     L_M12
14.956     11.0353    8.8501     L_MP3
15.1462    12.0663    8.596      L_PMI
15.1013    11.5842    8.0138     O1
14.2688    8.1545     6.7885     O2
9.6492     2.9995     6.8983     O3
6.526      3.3187     6.2034     O4




















































































































































































9.455      12.0325    8.2351     RZYGINF
9.3645     11.9764    8.2323
9.2455     11.9446    8.2077
9.1334     11.9562    8.1859
9.0241     11.9432    8.2036
8.9379     11.9463    8.2175
8.8249     11.8989    8.2546
8.7647     11.8871    8.2748
8.6933     11.8416    8.2786
8.6052     11.8009    8.2833
8.5016     11.7494    8.2737
8.4153     11.7302    8.2818
8.3681     11.6973    8.2877
8.2489     11.6476    8.284
8.1468     11.6166    8.2817
8.0406     11.5843    8.2813
7.9709     11.5481    8.2661
7.8981     11.5243    8.2671
7.7833     11.5052    8.247
7.6522     11.4344    8.2439
7.557      11.3584    8.2268
7.4697     11.2979    8.2161
7.324      11.216     8.1947
7.2042     11.1503    8.174
7.176      11.1354    8.1746
7.0641     10.9939    8.1156














































































































































































14.1818    7.9004     8.0338     LZYGINF
14.1767    7.8332     8.0188
14.1667    7.7358     7.9965
14.1397    7.5593     8.0265
14.115     7.5151     8.0413
14.0947    7.4382     8.0538
14.0872    7.3433     8.0712
14.0708    7.2482     8.0784
14.0288    7.1134     8.0998
13.998     7.071      8.1136
13.9825    6.995      8.1
13.9283    6.8392     8.0832
13.9221    6.6404     8.0324
13.9262    6.5635     8.0274
13.9411    6.4942     8.0028
13.949     6.3943     7.9866
13.9403    6.3209     7.9722
13.9431    6.2243     7.9465
13.9139    6.0842     7.918
13.8987    6.0228     7.919
13.8355    5.8821     7.9006
13.8221    5.8178     7.8666
13.8001    5.7486     7.8597
13.7669    5.7202     7.8595
13.743     5.6315     7.8503
13.7189    5.6013     7.8591
13.6864    5.5417     7.8487
13.6676    5.5339     7.8448
13.6641    5.4773     7.8203
13.5852    5.3868     7.7816










































































































































































9.9826     10.4173    9.3776     R-ALV
9.993      10.5011    9.3876
9.9949     10.5549    9.3904
9.991      10.608     9.3863
10.0183    10.675     9.396
10.0424    10.7327    9.3874
10.0549    10.7552    9.3961
10.0595    10.8036    9.402
10.0866    10.8728    9.3955
10.099     10.9325    9.3858
10.1227    10.9619    9.4059
10.1364    11.0018    9.396
10.193     11.074     9.4265
10.2244    11.132     9.4212
10.2657    11.1684    9.4261
10.3009    11.2287    9.4136
10.3427    11.2884    9.4315
10.3647    11.3571    9.4107
10.4942    11.4931    9.4344
10.524     11.5671    9.4297
10.5448    11.6018    9.43
10.5659    11.6324    9.4271
10.5855    11.6468    9.4352
10.6171    11.7248    9.4372
10.6421    11.7454    9.4448
10.6757    11.7919    9.4378
10.7624    11.8557    9.447
10.8091    11.9032    9.4195
10.8546    11.9444    9.4191
10.9215    11.9977    9.4149
10.943     12.0319    9.417
10.966     12.0572    9.4141
11.0003    12.0957    9.4188
11.0255    12.1311    9.396
11.0936    12.1988    9.4117
11.0884    12.2045    9.4051
11.1176    12.2268    9.3976
11.2184    12.3848    9.4093
11.3541    12.4129    9.3365
11.4396    12.4434    9.3221
11.5509    12.5018    9.3602
11.6065    12.5495    9.3171
11.6311    12.5964    9.3222
11.6581    12.6533    9.3084
11.7081    12.6727    9.339
11.7734    12.7262    9.313
11.8186    12.7443    9.3106
11.8873    12.7593    9.3309
11.9226    12.791     9.3111
11.9528    12.8158    9.3133
12.0448    12.9562    9.2157
12.1236    13.0867    9.1704
12.2109    13.1744    9.1036
12.2985    13.2163    9.0688


















































































































































12.6193    8.2155     9.1857     L-ALV
12.7126    8.243      9.2007
12.8156    8.2503     9.2088
12.9227    8.2953     9.2196
12.9902    8.3432     9.2102
13.1002    8.4134     9.1899
13.1523    8.4427     9.1971
13.2262    8.5093     9.212
13.3175    8.6044     9.2267
13.3827    8.7106     9.2391
13.4491    8.7839     9.2433
13.5434    8.8477     9.2429
13.6383    8.9256     9.2506
13.6723    8.9782     9.2564
13.734     9.0291     9.2406
13.9035    9.0813     9.256
13.9204    9.1759     9.2298
13.9434    9.2481     9.2042
14.0367    9.3716     9.1856
14.1162    9.4686     9.1709
14.2223    9.5421     9.131
14.263     9.591      9.1421
14.275     9.6432     9.1732
14.3472    9.8011     9.1812
14.3629    9.8855     9.1454
14.3768    9.9681     9.1045
14.4308    10.0379    9.0905
14.4676    10.1319    9.1186
14.5217    10.1657    9.1039
14.5865    10.2675    9.0924
14.6402    10.3475    9.0604
14.6751    10.4323    9.0409
14.7299    10.5325    9.0031
14.7584    10.603     9.0197
14.7778    10.6557    9.0017
14.805     10.6931    8.9797
14.858     10.7668    8.9489
14.9605    10.8707    8.8656
14.9439    11.0198    8.8846

































































































































































6.7834     9.6857     8.5033     R_FOS
10.1365    6.9113     8.5583     L_FOS
