AMNH       52582      laj22ms.xls
10.1095    9.9549     -6.5947
10.1069    9.8666     -6.4778
10.1093    9.7897     -6.3693
10.1086    9.7273     -6.267
10.0841    9.6442     -6.1593
10.0572    9.5536     -6.0159
10.0438    9.4968     -5.9235
10.0404    9.3983     -5.8207
10.0645    9.3098     -5.6832
10.0773    9.276      -5.5649
10.0928    9.2258     -5.4324
10.0954    9.1871     -5.2636
10.1254    9.112      -5.1175
10.1457    9.0559     -4.9456
10.1697    8.9926     -4.8339
10.1754    8.9123     -4.7423
10.206     8.8755     -4.6781
10.2554    8.854      -4.5613
10.2746    8.8912     -4.4038



















































































































































































9.6988     10.5767    -6.7862    L-PM/MAX
9.5974     10.6       -6.6289
9.5312     10.5803    -6.5277
9.4723     10.5727    -6.4192
9.4065     10.5737    -6.3013
9.3293     10.5562    -6.1867
9.2585     10.5543    -6.0783
9.2061     10.5397    -5.9719
9.1373     10.5323    -5.8662
9.049      10.5014    -5.7534
8.9892     10.5262    -5.6105
8.9207     10.5296    -5.4291
8.8969     10.5395    -5.265
8.8526     10.5448    -5.1157
8.8325     10.5682    -4.9883
8.8143     10.5982    -4.893
8.7683     10.5981    -4.7534
8.7017     10.6145    -4.6315
8.6246     10.6067    -4.5096
8.6043     10.6153    -4.4464
8.6473     10.6523    -4.2894
8.6989     10.6692    -4.2434


















































































































































































11.9053    9.7613     -4.3807    ROSTRUM
11.8856    9.6484     -4.6277
11.8398    9.6611     -4.7657
11.8216    9.6342     -4.9028
11.7484    9.6634     -5.0102
11.6734    9.7223     -5.125
11.5869    9.7711     -5.2779
11.495     9.7791     -5.4174
11.4312    9.7775     -5.5503
11.3453    9.7582     -5.7577
11.2982    9.734      -5.9382
11.2558    9.6927     -6.0616
11.2056    9.6452     -6.1988
11.1131    9.6165     -6.3092
10.9916    9.7046     -6.3573
10.9079    9.7988     -6.414
10.7968    9.8422     -6.5048
10.6974    9.924      -6.541
10.6517    9.9759     -6.5763
10.5527    10.052     -6.6241
10.4906    10.1106    -6.6433
10.3654    10.2155    -6.7631
10.2786    10.2639    -6.8964
10.2174    10.2781    -6.9945
10.0769    10.3191    -7.0641
10.0243    10.3824    -7.1101
9.9453     10.4721    -7.1075
9.8879     10.5461    -7.0877
9.8269     10.6235    -6.9951
9.8112     10.693     -6.8562
9.7919     10.8012    -6.7219
9.6966     10.9597    -6.5527
9.6348     11.081     -6.4784
9.5632     11.2477    -6.4024
9.5459     11.3567    -6.2838
9.5108     11.4316    -6.2411
9.4434     11.514     -6.2131
9.4427     11.5568    -6.1055
9.5055     11.5942    -5.9335
9.5757     11.6455    -5.7045
9.6189     11.7189    -5.5585
9.6399     11.803     -5.3883
9.6587     11.8937    -5.1822
9.6361     12.0281    -4.9922
9.6082     12.0961    -4.8304
9.6415     12.1725    -4.6537
9.6627     12.1932    -4.4925
9.6773     12.1952    -4.3878
























































































































































13.1188    9.477      -7.6592    SUPORB
13.1391    9.4976     -7.8369
13.1001    9.5337     -7.997
13.0493    9.5882     -8.147
12.9865    9.6463     -8.2979
12.9248    9.7127     -8.476
12.8128    9.7635     -8.6005
12.7091    9.831      -8.7294
12.6007    9.9421     -8.896
12.495     9.9914     -8.9735
12.3703    10.0483    -9.0576
12.284     10.1072    -9.1487
12.1648    10.1696    -9.2206
11.9764    10.2586    -9.2671
11.8013    10.3414    -9.2912
11.68      10.4369    -9.3291
11.554     10.5019    -9.3403
11.4021    10.5823    -9.3551
11.199     10.6714    -9.3124
11.049     10.7537    -9.2882
10.8981    10.8246    -9.2232
10.8183    10.8734    -9.1645
10.6678    10.973     -9.115
10.567     11.0574    -9.0807
10.5232    11.1305    -9.1339
10.4327    11.365     -9.205
10.3246    11.5948    -9.2338
10.2478    11.833     -9.2352
10.2167    12.0438    -9.2685
10.1604    12.224     -9.243
10.0816    12.4209    -9.1944
10.0157    12.5706    -9.1253
9.9615     12.7524    -9.0811
9.893      12.9831    -8.9241
9.8437     13.1616    -8.7223
9.8291     13.2984    -8.5899
9.7793     13.427     -8.4444
9.7115     13.5502    -8.2101
9.6911     13.6302    -8.0785
9.6466     13.6981    -7.9184
9.6137     13.7158    -7.7856
9.5983     13.7118    -7.6865






























































































































































11.5611    9.6164     -6.7804    RORBIT
11.6821    9.5389     -6.7833
11.8122    9.4717     -6.8322
11.9582    9.4246     -6.8755
12.0667    9.3756     -6.9188
12.1636    9.3733     -6.9705
12.2308    9.3854     -7.0579
12.3086    9.3777     -7.1533
12.3914    9.413      -7.2417
12.4735    9.4592     -7.3366
12.5179    9.4611     -7.466
12.5794    9.4757     -7.5472
12.6078    9.4869     -7.6133
12.6511    9.5295     -7.7793
12.6697    9.5715     -7.8882
12.6329    9.5826     -8.0527
12.5948    9.5587     -8.1757
12.5534    9.5557     -8.2637
12.4894    9.6264     -8.3943
12.4044    9.6732     -8.4873
12.349     9.6944     -8.573
12.2958    9.7359     -8.632
12.2272    9.7729     -8.7116
12.1564    9.8405     -8.7683
11.9193    9.9143     -8.8498
11.8181    9.9559     -8.8382
11.6876    10.0263    -8.871
11.5762    10.0875    -8.8594
11.4768    10.1641    -8.8219
11.3997    10.2374    -8.7588
11.1771    10.398     -8.7796
11.0585    10.4547    -8.7519
10.9485    10.4964    -8.7214
10.8115    10.5864    -8.5347
10.7142    10.6345    -8.3605
10.6907    10.6751    -8.1454
10.6708    10.689     -7.9641
10.6108    10.6779    -7.7515


































































































































































9.4382     12.1165    -6.6847    LORBIT
9.4246     12.2474    -6.6741
9.4095     12.3798    -6.7265
9.4083     12.5359    -6.7386
9.4052     12.655     -6.8061
9.4046     12.8318    -6.9103
9.424      12.9416    -7.0474
9.4302     13.0486    -7.1514
9.4518     13.1214    -7.2867
9.4675     13.1935    -7.4371
9.5659     13.1787    -7.9999
9.588      13.0578    -8.266
9.737      12.6014    -8.6029
9.788      12.4526    -8.6521
9.9076     12.1702    -8.7045
9.9414     12.054     -8.6708
9.9608     11.9492    -8.6424
10.0789    11.6682    -8.7185
10.1428    11.4786    -8.72
10.2253    11.3862    -8.575
10.2175    11.1286    -8.2885
10.2569    11.094     -8.1178
10.2529    11.0487    -7.9805
10.2268    11.0175    -7.9052
10.2429    11.0035    -7.7651















































































































































































13.1402    9.509      -7.8166    RTEMFOS
13.1368    9.4565     -7.584
13.1279    9.3761     -7.4108
13.1025    9.3435     -7.2358
13.0256    9.2824     -6.9741
12.962     9.2297     -6.7764
12.8969    9.2053     -6.5832
12.8641    9.1553     -6.4238
12.8618    9.1243     -6.3264
12.9075    9.1412     -6.1664
12.974     9.161      -6.0583
13.1125    9.1624     -5.9599
13.2551    9.1791     -5.8995
13.4743    9.2679     -5.8806
13.7767    9.3494     -5.9763

























































































































































































9.5543     13.7017    -7.3818    LTEMFOS
9.4551     13.6804    -7.1869
9.3631     13.6112    -6.9909
9.29       13.5231    -6.7694
9.1803     13.4286    -6.5342
9.1005     13.3662    -6.291
9.1992     13.4918    -5.8311
9.1331     13.4916    -5.7834
9.2498     13.6564    -5.692
9.3088     13.8021    -5.6395
9.5415     14.1468    -5.7227





























































































































































































7.8958     8.8011     -6.8967    OP
9.3981     9.9353     -7.4047    BA
12.265     12.1469    -6.7955    ST
14.4209    13.8819    -6.7341    IV
11.5409    8.0177     -6.6626    R_PG
13.4752    8.7006     -6.5289    R_ZTI
12.7836    10.8575    -7.2622    R_M3D
13.9986    11.4481    -7.4848    R_M12
15.1841    12.5354    -7.3655    R_MP3
15.5653    13.2857    -7.1545    R_PMI
7.9923     12.4375    -6.723     L_PG
9.1508     14.3228    -6.5502    L_ZTI
11.0488    13.1006    -7.2688    L_M3D
11.8413    14.0769    -7.4745    L_M12
13.1807    14.8938    -7.4236    L_MP3
14.0315    15.1376    -7.1674    L_PMI
16.0733    14.8708    -7.3151    O1
11.0244    15.2162    -6.2171    O2
6.8738     11.9533    -5.633     O3
6.2951     8.5237     -5.2167    O4




















































































































































































14.429     10.5551    -6.9511    RZYGINF
14.4485    10.3882    -6.9569
14.4154    10.2131    -6.9753
14.314     9.9611     -7.0142
14.1884    9.8239     -7.0039
14.0671    9.6819     -6.9509
13.9498    9.4759     -6.8968
13.8613    9.3116     -6.8362
13.7852    9.1357     -6.7234
13.727     9.0163     -6.6514
13.6448    8.8761     -6.5899
13.5216    8.6893     -6.5109




























































































































































































11.1758    14.6954    -6.9523    LZYGINF
10.9308    14.7548    -7.0006
10.7039    14.7455    -7.0232
10.4981    14.7615    -7.0528
10.3383    14.7038    -7.0621
10.2557    14.7133    -7.0353
10.0484    14.5973    -7.0195
9.8426     14.4866    -6.956
9.6422     14.4107    -6.8554
9.4792     14.3678    -6.7631
9.3146     14.3217    -6.6841
9.1967     14.2864    -6.6398
9.1042     14.246     -6.5928



























































































































































































12.7455    10.8809    -7.2617    R-ALV
12.9653    10.8933    -7.3397
13.1877    10.923     -7.3433
13.3946    11.0125    -7.4001
13.6235    11.1079    -7.4419
13.7436    11.2241    -7.4744
13.8956    11.3412    -7.4599
13.9769    11.4359    -7.4709
14.0861    11.4879    -7.4622
14.1851    11.5437    -7.4525
14.2588    11.6517    -7.4809
14.4235    11.7215    -7.4639
14.5099    11.8766    -7.4498
14.5799    11.9883    -7.4731
14.7109    12.0905    -7.4345
14.8026    12.1984    -7.4385
14.8496    12.2636    -7.4534
14.9762    12.3191    -7.4028
15.0757    12.446     -7.3712
15.1852    12.5711    -7.3841




















































































































































































11.0433    13.0247    -7.2802    L-ALV
11.1289    13.2444    -7.2971
11.2075    13.4132    -7.3153
11.2776    13.5254    -7.3572
11.353     13.6156    -7.4523
11.4142    13.6974    -7.4735
11.529     13.8298    -7.4835
11.6416    13.9386    -7.4675
11.7648    14.0371    -7.4673
11.8545    14.0554    -7.4986
11.8916    14.1452    -7.4629
12.0148    14.2227    -7.4756
12.1258    14.3446    -7.4745
12.3252    14.4216    -7.5395
12.5082    14.471     -7.5167
12.6307    14.5307    -7.5268
12.7822    14.6033    -7.5345
12.8957    14.6966    -7.4875
12.9878    14.7582    -7.4935
13.1191    14.8813    -7.3688
13.2152    14.9073    -7.4122



















































































































































































12.2071    9.7174     -5.821     R_FOS
9.839      12.5143    -5.5947    L_FOS
