AMNH       52648      ca9ms.xls






















17.0278    11.2304    -9.3143    SUPORB
17.0063    11.2378    -9.4175
16.9459    11.2794    -9.5753
16.8756    11.3599    -9.8305
16.7585    11.4279    -10.0263
16.5882    11.523     -10.2324
16.4085    11.6374    -10.3783
16.1288    11.7584    -10.5714
15.9056    11.937     -10.7039
15.6524    12.1839    -10.8697
15.4338    12.3982    -10.9821
14.9186    12.561     -10.9965
14.2518    12.7657    -10.8129
13.9849    12.8917    -10.6918
13.8181    13.114     -10.7017
13.6951    13.5543    -10.8538
13.65      13.7072    -10.8954
13.4598    14.1157    -10.8933
13.307     14.5183    -10.8252
13.1236    14.8301    -10.6659
12.9706    15.211     -10.4597
12.8661    15.4612    -10.3008
12.7699    15.5884    -10.1686
12.7121    15.8213    -9.9897
12.6323    15.9517    -9.7498
12.572     16.1929    -9.3146
12.5415    16.1874    -9.1909
12.5183    16.1566    -9.0517












































































































































































14.8217    11.5533    -8.0609    RORBIT
14.9742    11.4385    -8.0354
15.1747    11.2992    -8.0619
15.4721    11.1966    -8.1756
15.9716    11.0198    -8.6697
16.0709    11.038     -8.8089
16.1099    11.0695    -8.9575
16.1786    11.0907    -9.1798
16.1784    11.1159    -9.3579
16.1112    11.1984    -9.5288
16.0584    11.2054    -9.7113
15.9784    11.3409    -9.7621
15.8666    11.3724    -9.9223
15.7388    11.4785    -10.0132
15.6043    11.5162    -10.1232
15.4692    11.6225    -10.1363
15.2923    11.7339    -10.1848
15.0799    11.8613    -10.1979
14.9513    11.9841    -10.1767
14.8019    12.071     -10.1199
14.6704    12.1909    -10.1157
14.5843    12.2157    -10.1424
14.4483    12.3511    -10.145
14.3343    12.489     -10.0689
14.2792    12.4563    -9.9995
14.1877    12.4497    -9.764
14.1128    12.4397    -9.5913
14.0177    12.4182    -9.3668
13.959     12.3944    -9.1665
13.945     12.3758    -9.0714










































































































































































12.7842    13.8132    -7.979     LORBIT
12.6526    14.0048    -7.9351
12.541     14.2628    -7.9803
12.4214    14.4486    -8.0339
12.3409    14.6657    -8.1769
12.338     14.7918    -8.2708
12.3496    14.9236    -8.3763
12.3631    15.0407    -8.5198
12.394     15.1426    -8.7117
12.3995    15.2469    -8.9699
12.4868    15.2744    -9.1523
12.5822    15.2286    -9.3894
12.6917    15.0213    -9.6846
12.8157    14.7222    -9.884
12.9112    14.488     -9.9741
13.007     14.2262    -10.0199
13.1207    14.0379    -10.0047
13.1945    13.8444    -9.9766
13.2548    13.7049    -9.9786
13.3375    13.5397    -10.1226
13.5021    13.3608    -10.0405
13.5083    13.2294    -9.8629
13.521     13.1629    -9.6957
13.5166    13.0892    -9.4947
13.4883    12.9789    -9.2977
13.4794    12.9029    -9.1487
13.4771    12.8754    -9.0569













































































































































































17.0298    11.1788    -9.176     RTEMFOS
16.9906    11.0973    -8.8804
16.9463    11.0411    -8.6074
16.8764    10.9485    -8.289
16.7583    10.8935    -7.93
16.6157    10.8236    -7.5474
16.5938    10.7192    -7.1797
16.7037    10.6498    -6.8941
16.9193    10.6298    -6.6714
17.1812    10.7309    -6.5917
17.417     10.7718    -6.6265
17.5748    10.8695    -6.6659




























































































































































































12.4218    16.0346    -8.766     LTEMFOS
12.3865    15.9669    -8.5852
12.3303    15.9494    -8.4218
12.2398    15.892     -8.1558
12.1548    15.8359    -7.9279
12.0599    15.7021    -7.6437
11.996     15.5883    -7.4491
11.927     15.5008    -7.1634
11.8729    15.5571    -6.8868
11.8478    15.7839    -6.6119
11.964     16.0692    -6.4808
12.0189    16.2965    -6.4731
12.0956    16.5331    -6.5213
12.1316    16.6373    -6.5492


























































































































































































11.0561    10.0006    -8.1252    OP
12.4938    11.1429    -8.4641    BA
15.4437    13.5139    -8.0978    ST
18.4901    15.9114    -8.271     IV
14.7192    8.4974     -7.97      R_PG
16.8888    9.3012     -7.5787    R_ZTI
16.7673    12.375     -8.94      R_M3D
18.1453    13.2402    -8.8588    R_M12
19.282     14.675     -8.9213    R_MP3
19.7475    15.3128    -8.5066    R_PMI
10.3288    13.8167    -8.0549    L_PG
11.4736    15.792     -7.6258    L_ZTI
14.4459    15.0029    -9.0705    L_M3D
15.4833    16.2239    -8.9216    L_M12
17.1663    17.0545    -8.7697    L_MP3
18.0612    17.2908    -8.5733    L_PMI
19.7533    17.3948    -8.4382    O1
18.3434    10.8543    -7.8069    O2
13.2663    7.6534     -6.9661    O3
10.2985    8.6334     -5.0777    O4




















































































































































































18.3756    12.1704    -7.7124    RZYGINF
18.4135    11.9862    -7.6853
18.4098    11.7714    -7.7724
18.3441    11.5452    -7.8989
18.2828    11.1793    -8.0339
18.157     10.9607    -8.0348
18.063     10.7491    -8.0382
17.9509    10.5395    -8.0275
17.8096    10.2742    -7.928
17.6677    10.0507    -7.8105
17.5436    9.8802     -7.7388
17.3522    9.6992     -7.6535
17.1461    9.4954     -7.588
16.9435    9.3083     -7.501


























































































































































































14.4555    16.7148    -7.7071    LZYGINF
14.3421    16.7543    -7.7364
14.1911    16.7958    -7.8091
14.0199    16.8211    -7.8695
13.7917    16.7929    -8.0157
13.5906    16.821     -8.0543
13.3899    16.7621    -8.1084
13.1626    16.7025    -8.1133
12.9964    16.6285    -8.1271
12.7956    16.5452    -8.0965
12.4828    16.4406    -8.0084
12.3068    16.3522    -7.9216
12.1852    16.2671    -7.8788
11.9966    16.1408    -7.8503
11.8268    16.0456    -7.8239
11.7191    15.9567    -7.8063
11.562     15.8663    -7.7587
11.462     15.7894    -7.719
11.4229    15.756     -7.6869





















































































































































































16.6072    12.4286    -9.0605    R-ALV
16.7965    12.3813    -8.9604
16.9873    12.421     -8.9165
17.1538    12.5319    -8.8996
17.3726    12.5938    -8.8383
17.5747    12.7091    -8.8148
17.8193    12.8713    -8.8138
17.9812    13.0029    -8.8061
18.1191    13.1489    -8.8308
18.2741    13.2852    -8.8872
18.3775    13.3789    -8.8698
18.4992    13.5095    -8.8642
18.6477    13.7407    -8.8122
18.787     13.9369    -8.7964
18.9298    14.0768    -8.8025
19.0842    14.2528    -8.8301
19.0986    14.3296    -8.8161
19.1692    14.4524    -8.849
19.2566    14.6024    -8.8333
19.3109    14.6809    -8.8356




















































































































































































14.3947    14.9749    -9.0733    L-ALV
14.46      15.1375    -9.0413
14.5764    15.3016    -8.9703
14.7378    15.4984    -8.9259
14.8778    15.7131    -8.8642
15.1019    15.9373    -8.8348
15.3478    16.1531    -8.8506
15.577     16.3161    -8.84
15.7613    16.4299    -8.8068
15.9753    16.5474    -8.8429
16.199     16.5951    -8.7712
16.3748    16.7211    -8.7123
16.52      16.8495    -8.7306
16.7555    16.9135    -8.753
17.0176    17.0067    -8.8271
17.2229    17.07      -8.8027
























































































































































































15.5537    11.5557    -6.4047    R_FOS
12.7975    14.4343    -6.3692    L_FOS
