AMNH       52626      laj34ms.xls



























































9.9997     10.1655    -7.3459    R-PM/MAX
10.0228    10.0988    -7.1865
10.0332    10.0436    -7.0627
10.0689    9.9861     -6.9184
10.0735    9.9242     -6.8237
10.0854    9.8722     -6.6978
10.118     9.7946     -6.5514
10.1238    9.76       -6.4803
10.1708    9.7439     -6.4307
10.1792    9.6726     -6.3249
10.191     9.5753     -6.1837
10.1904    9.5365     -6.1011
10.2022    9.47       -5.9924
10.2162    9.4318     -5.8767
10.199     9.3754     -5.7526
10.177     9.3295     -5.6152
10.1582    9.2617     -5.4422
10.1538    9.1657     -5.2253
10.1603    9.1032     -5.0151
10.1667    9.0502     -4.8937
10.1685    9.0046     -4.7759
10.1882    8.9755     -4.7106
10.2282    8.9593     -4.6283
10.2181    8.9845     -4.491
















































































































































































9.6132     10.3408    -7.1204    L-PM/MAX
9.5504     10.3742    -7.0105
9.5211     10.4034    -6.8893
9.4417     10.3916    -6.767
9.4051     10.409     -6.6667
9.3465     10.3648    -6.5823
9.3325     10.4063    -6.5105
9.2741     10.446     -6.3919
9.2184     10.4447    -6.2896
9.1659     10.4051    -6.1959
9.1103     10.413     -6.084
9.0345     10.4122    -5.9235
8.9796     10.3986    -5.7651
8.9276     10.3866    -5.6271
8.8984     10.3876    -5.507
8.861      10.3854    -5.4183
8.8102     10.3992    -5.257
8.7408     10.3822    -5.1398
8.6997     10.4197    -5.0165
8.6505     10.417     -4.8975
8.5857     10.3831    -4.7942
8.5713     10.4227    -4.7199
8.5531     10.4532    -4.629
8.6106     10.4994    -4.4436
















































































































































































11.7506    9.9312     -4.6402    ROSTRUM
11.6985    9.8514     -4.8035
11.6549    9.8196     -5.0216
11.5946    9.8315     -5.2047
11.5185    9.8578     -5.3452
11.4612    9.8671     -5.4753
11.403     9.8764     -5.6075
11.3706    9.8801     -5.7325
11.3164    9.8508     -5.8717
11.2712    9.8386     -6.0022
11.2094    9.7902     -6.1234
11.1489    9.7299     -6.2327
11.0513    9.734      -6.3663
10.8716    9.8961     -6.4674
10.7199    9.9123     -6.5717
10.5524    10.0567    -6.7802
10.3924    10.127     -6.9162
10.2832    10.1975    -7.0912
10.2408    10.2489    -7.2542
10.137     10.2599    -7.3921
10.0222    10.2331    -7.5177
9.8901     10.2774    -7.6231
9.7917     10.3794    -7.5231
9.7655     10.4018    -7.446
9.7398     10.4533    -7.4079
9.7169     10.542     -7.1726
9.6593     10.6523    -6.909
9.533      10.85      -6.6741
9.4821     10.966     -6.5938
9.4113     11.1371    -6.4423
9.3977     11.2483    -6.2578
9.3442     11.3888    -6.0604
9.3446     11.4641    -6.0777
9.377      11.533     -5.8533
9.4093     11.611     -5.6411
9.4142     11.6906    -5.4835
9.3925     11.789     -5.3173
9.4025     11.8624    -5.1366
9.4305     11.9565    -5.0045
9.4742     12.0212    -4.8688
9.4973     12.0698    -4.8109
9.5185     12.0711    -4.7385
9.5784     12.0809    -4.6579





























































































































































12.9626    9.4787     -7.3645    SUPORB
12.9553    9.4415     -7.6206
12.855     9.5        -7.9644
12.6829    9.5509     -8.2949
12.4459    9.6252     -8.5619
12.2729    9.6934     -8.7371
12.029     9.778      -8.9167
11.7661    9.8844     -9.0527
11.4394    9.9806     -9.1627
11.0645    10.0984    -9.2078
10.7298    10.2545    -9.2068
10.3626    10.4101    -9.0602
10.1275    10.5808    -8.9544
10.0494    10.7203    -9.0184
9.9342     10.8503    -9.0921
9.8218     11.0957    -9.1689
9.6665     11.4394    -9.1726
9.6033     11.6794    -9.167
9.4536     12.0379    -9.0845
9.307      12.3877    -8.8923
9.2121     12.6269    -8.7182
9.1539     12.789     -8.5846
9.0595     12.9945    -8.2546
9.0197     13.1974    -7.9641
9.0033     13.316     -7.7185
9.004      13.3282    -7.6218
9.0108     13.3203    -7.3635













































































































































































11.4899    9.6148     -6.5518    RORBIT
11.6785    9.57       -6.5599
11.8474    9.5088     -6.6171
11.9984    9.488      -6.7088
12.1452    9.4654     -6.8527
12.2253    9.4479     -6.9706
12.3251    9.4172     -7.1289
12.3898    9.4339     -7.2572
12.4526    9.4534     -7.399
12.4912    9.4345     -7.5495
12.5106    9.4487     -7.674
12.495     9.4225     -7.7884
12.4315    9.4354     -7.9841
12.3396    9.4436     -8.1559
12.2482    9.4467     -8.2922
12.1179    9.4934     -8.405
11.9839    9.5067     -8.5672
11.8       9.5596     -8.7254
11.6033    9.6248     -8.7743
11.4409    9.6925     -8.7024
11.2526    9.7743     -8.6989
11.0542    9.8853     -8.7142
10.9175    10.0331    -8.6672
10.742     10.1428    -8.6188
10.6231    10.2405    -8.5424
10.5441    10.3545    -8.3979
10.468     10.3808    -8.2687
10.4144    10.4043    -8.1056
10.377     10.4243    -8.0242
10.3716    10.4417    -7.8921










































































































































































9.2557     11.8127    -6.5432    LORBIT
9.1867     12.0397    -6.5454
9.1634     12.2705    -6.642
9.1743     12.5049    -6.8072
9.1267     12.658     -6.986
9.0744     12.7391    -7.2233
9.0519     12.8109    -7.4138
9.0504     12.8477    -7.5947
9.0115     12.8388    -7.6997
9.0223     12.7663    -7.9539
9.0378     12.6523    -8.1758
9.0158     12.5376    -8.3691
9.0994     12.378     -8.4253
9.1801     12.2058    -8.5553
9.2133     12.0092    -8.609
9.3045     11.8054    -8.6406
9.3854     11.5975    -8.6607
9.4953     11.4439    -8.6448
9.6265     11.241     -8.6395
9.7166     11.0648    -8.6104
9.7409     10.9593    -8.6226
9.835      10.8172    -8.3598
9.8971     10.7517    -8.1831
9.9044     10.7255    -8.0236
9.9432     10.7295    -7.889















































































































































































13.0171    9.4861     -7.6187    RTEMFOS
13.0086    9.496      -7.405
12.9314    9.4392     -7.1912
12.8562    9.362      -6.9426
12.83      9.307      -6.7146
12.7498    9.2778     -6.4536
12.743     9.2683     -6.1258
12.9145    9.3112     -5.8456
13.1416    9.3396     -5.7415
13.2585    9.4423     -5.7626
13.3828    9.5201     -5.8005
13.5382    9.5977     -5.8376




























































































































































































8.9944     13.2273    -7.2755    LTEMFOS
8.9635     13.2083    -7.0832
8.8832     13.2035    -6.8868
8.8199     13.1633    -6.6991
8.7477     13.0822    -6.5278
8.7187     12.9992    -6.2592
8.7232     13.0199    -6.0253
8.7616     13.1287    -5.8472
8.8479     13.3341    -5.7666
8.94       13.5674    -5.7841
8.9869     13.7271    -5.8215
9.018      13.8856    -5.8842
9.018      13.8856    -5.8842



























































































































































































9.4931     9.3207     -6.5649    OP
10.721     10.5421    -6.7698    BA
12.9266    12.7643    -6.5405    ST
14.9202    14.7868    -6.7055    IV
12.8182    8.9486     -6.0836    R_PG
14.7662    9.8956     -6.2569    R_ZTI
13.6586    11.6755    -6.8803    R_M3D
14.7404    12.3852    -7.2144    R_M12
15.6951    13.6916    -7.1642    R_MP3
15.921     14.3383    -7.158     R_PMI
9.0123     12.7599    -6.3424    L_PG
9.868      14.6312    -6.6389    L_ZTI
11.7335    13.5132    -7.0973    L_M3D
12.422     14.4506    -7.449     L_M12
13.6866    15.475     -7.3932    L_MP3
14.4322    15.7773    -7.3022    L_PMI
16.4851    15.5021    -7.1299    O1
11.6804    15.7166    -6.3924    O2
7.8218     12.0841    -5.6798    O3
7.7558     9.0065     -4.5399    O4




















































































































































































15.382     11.5553    -6.7101    RZYGINF
15.4258    11.4658    -6.7204
15.4459    11.3309    -6.7066
15.4531    11.1744    -6.6966
15.4132    11.0034    -6.7131
15.3063    10.8154    -6.6857
15.2048    10.6644    -6.6473
15.1318    10.4904    -6.6107
15.0522    10.3591    -6.52
14.9851    10.2482    -6.4474
14.9434    10.0982    -6.3762
14.9061    9.9786     -6.3242
14.8276    9.9145     -6.2857



























































































































































































11.6658    15.1868    -7.1041    LZYGINF
11.5153    15.2003    -7.0937
11.3577    15.1853    -7.1016
11.1948    15.1653    -7.1219
11.0695    15.1449    -7.1178
10.9054    15.0628    -7.1084
10.7373    14.9669    -7.0858
10.6396    14.9008    -7.0615
10.4916    14.842     -6.97
10.3773    14.8034    -6.8851
10.2424    14.7545    -6.819
10.1318    14.695     -6.7607
10.0481    14.664     -6.7264
9.9288     14.6113    -6.6797


























































































































































































13.7026    11.6496    -6.8475    R-ALV
13.8653    11.6435    -6.9619
14.0184    11.6792    -7.0052
14.1844    11.7293    -7.0529
14.3361    11.8644    -7.1237
14.5606    12.0889    -7.1893
14.6415    12.1411    -7.2006
14.6948    12.2897    -7.2234
14.7688    12.3767    -7.2101
14.9546    12.5283    -7.231
15.0598    12.6004    -7.2228
15.1271    12.7949    -7.2246
15.1749    12.8548    -7.2191
15.3587    13.1083    -7.1929
15.4029    13.1575    -7.2146
15.4201    13.239     -7.2528
15.5761    13.3684    -7.1718
15.722     13.5462    -7.11
15.7503    13.6527    -7.159





















































































































































































11.7133    13.4444    -7.0854    L-ALV
11.7076    13.5628    -7.113
11.7341    13.6881    -7.1542
11.7675    13.8296    -7.2492
11.8339    13.9603    -7.3081
11.9344    14.0599    -7.3879
12.0326    14.1717    -7.4279
12.1298    14.2651    -7.4408
12.8934    15.1622    -8.3498
12.2119    14.4457    -7.3958
12.399     14.6308    -7.351
12.5355    14.7221    -7.4129
12.7423    14.9229    -7.3508
12.9627    14.9823    -7.4366
13.1518    15.1246    -7.4498
13.2751    15.1844    -7.4216
13.3565    15.3089    -7.304
13.4596    15.4101    -7.351
13.5849    15.4695    -7.3729





















































































































































































12.036     9.8255     -5.7542    R_FOS
9.4998     12.22      -5.7182    L_FOS
