AMNH       52646      ca8ms.xls
11.8118    12.4389    -5.9489
11.8786    12.4767    -6.0619
11.9339    12.465     -6.2772
11.9918    12.4585    -6.3465
12.0003    12.4298    -6.5013
12.0544    12.4146    -6.6242
12.1565    12.3818    -6.7605
12.2121    12.3905    -6.8627
12.2643    12.3754    -7.0026
12.293     12.3024    -6.9736
12.3245    12.2148    -6.9497






































































































































































11.8189    11.5507    -5.1552    NASP-PR
11.7461    11.4842    -5.0797
11.6818    11.4071    -4.9611
11.6274    11.3202    -4.7604
11.5988    11.282     -4.5899
11.5703    11.2704    -4.4487
11.6204    11.2909    -4.3375

































































































































































































12.8639    12.4363    -7.5349    R-PM/MAX
12.8544    12.3387    -7.417
12.8233    12.1522    -7.2298
12.7868    11.989     -6.9991
12.8057    11.8575    -6.801
12.8102    11.7117    -6.5592
12.8306    11.5514    -6.32
12.7761    11.4346    -6.1274
12.81      11.2881    -5.8442
12.8175    11.1643    -5.6087
12.8672    11.0319    -5.3866
12.9041    10.9379    -5.137
12.9741    10.8728    -4.93
12.9881    10.8511    -4.6976
12.9765    10.9097    -4.5924

























































































































































































12.4362    12.6757    -7.4542    L-PM/MAX
12.3522    12.6751    -7.3271
12.2403    12.6378    -7.1605
12.1594    12.6657    -6.9487
12.0308    12.6398    -6.7124
11.8631    12.572     -6.4339
11.7545    12.5926    -6.1852
11.6399    12.598     -5.8439
11.4865    12.5772    -5.4957
11.3828    12.5666    -5.2661
11.2723    12.5177    -5.0509
11.2449    12.5795    -4.7523
11.358     12.6196    -4.4619
11.4303    12.6352    -4.4134


























































































































































































14.5607    11.5512    -4.7851    ROSTRUM
14.5254    11.5118    -4.9557
14.4587    11.5077    -5.1253
14.4171    11.5452    -5.2851
14.3331    11.625     -5.4493
14.2613    11.6796    -5.5845
14.1907    11.7478    -5.736
14.0974    11.7889    -5.9067
14.0231    11.8134    -6.075
13.9407    11.853     -6.2313
13.8545    11.9071    -6.3744
13.7566    11.9871    -6.5389
13.6727    12.0407    -6.6525
13.5978    12.118     -6.7786
13.4705    12.2064    -6.9272
13.35      12.3114    -7.0758
13.2288    12.3569    -7.1728
13.1104    12.4422    -7.3632
13.0455    12.5179    -7.5225
12.9278    12.5433    -7.6767
12.8378    12.6007    -7.8023
12.7529    12.6747    -7.8467
12.7326    12.6989    -7.8345
12.7216    12.6368    -7.8344
12.6372    12.7976    -7.6851
12.573     12.9306    -7.4285
12.5194    13.0573    -7.1414
12.3956    13.1399    -6.9194
12.3144    13.2926    -6.6785
12.2364    13.3971    -6.4817
12.1878    13.4982    -6.2999
12.1428    13.5988    -6.0379
12.1249    13.6907    -5.8127
12.0702    13.8064    -5.5389
12.0138    13.8776    -5.2986
11.9778    13.9674    -5.0627
11.9891    14.0167    -4.8462
12.0121    14.0478    -4.7151
12.0675    14.0905    -4.5889

































































































































































16.0365    11.8469    -8.3982    SUPORB
16.0578    11.8502    -8.5281
16.0164    11.8957    -8.7944
15.9244    11.9945    -9.0449
15.7718    12.0713    -9.3218
15.5853    12.1768    -9.5462
15.448     12.2532    -9.6873
15.0329    12.5086    -9.9551
14.6073    12.7141    -10.1033
14.3779    12.7829    -10.114
14.0941    12.8939    -10.1139
13.7587    13.0717    -10.0928
13.4802    13.1983    -9.9709
13.2249    13.3472    -9.8726
13.1916    13.3689    -9.8672
13.1467    13.4149    -9.8511
13.0369    13.5809    -9.8947
12.9332    13.8486    -9.9496
12.849     14.1673    -9.992
12.7694    14.4131    -9.9707
12.6968    14.7391    -9.9489
12.6413    15.0158    -9.8666
12.5121    15.2838    -9.7108
12.433     15.4857    -9.5611
12.3899    15.8304    -9.2639
12.3376    15.8855    -9.1413
12.2888    16.0234    -8.8748
12.2424    16.109     -8.5669
12.1555    16.0769    -8.3718
12.1555    16.0909    -8.2367










































































































































































14.3374    12.0549    -7.2665    RORBIT
14.5412    11.9593    -7.2971
15.0195    11.7928    -7.5824
15.1953    11.7575    -7.7693
15.3661    11.7355    -8.0224
15.4704    11.7935    -8.2574
15.5235    11.8648    -8.5062
15.448     11.936     -8.9801
15.3362    12.0583    -9.2112
14.8447    12.3498    -9.6159
14.452     12.538     -9.6935
14.268     12.6435    -9.6923
14.1249    12.7424    -9.6228
13.9403    12.8341    -9.5784
13.8212    12.997     -9.4822
13.7401    13.0477    -9.3798
13.6239    13.0468    -9.2989
13.5972    13.0502    -9.0866
13.5521    13.0607    -8.8734
13.5342    13.0369    -8.7285
13.5127    12.9783    -8.5673
13.5127    12.9435    -8.4161
13.5107    12.9033    -8.2967
13.4925    12.8523    -8.169
















































































































































































12.3786    14.2033    -7.0992    LORBIT
12.2653    14.3591    -7.1205
12.1829    14.5706    -7.1856
12.1456    14.7878    -7.3017
12.1002    14.9743    -7.4412
12.0623    15.164     -7.6272
12.0587    15.3242    -7.791
12.0519    15.4439    -8.0649
12.1166    15.5333    -8.3442
12.174     15.4478    -8.7559
12.3247    15.229     -9.2244
12.4276    14.9977    -9.4428
12.661     14.677     -9.5502
12.6832    14.4503    -9.6231
12.8072    14.1955    -9.6419
12.8696    14.0552    -9.5411
13.023     13.8187    -9.4637
13.0287    13.6075    -9.4271
13.0404    13.472     -9.2653
13.2015    13.53      -8.9211
13.1724    13.4191    -8.7321
13.1437    13.3794    -8.5463
13.0912    13.3634    -8.3338

















































































































































































16.0982    11.8663    -8.435     RTEMFOS
16.0913    11.7509    -8.2016
16.0678    11.7146    -7.9553
16.0367    11.65      -7.5979
15.9451    11.6018    -7.322
15.8738    11.5746    -6.9908
15.8514    11.4869    -6.7468
15.9534    11.449     -6.4501
16.2047    11.4362    -6.2332
16.522     11.4615    -6.1482
16.7329    11.5392    -6.2346
16.8104    11.5971    -6.3271




























































































































































































12.1644    15.9765    -8.0541    LTEMFOS
12.1305    15.9321    -7.842
12.0965    15.8941    -7.6572
12.001     15.8502    -7.5225
11.9868    15.7948    -7.3128
11.9334    15.6967    -7.0994
11.8812    15.606     -6.8761
11.8563    15.5699    -6.7124
11.8737    15.5816    -6.4947
11.8813    15.6505    -6.2451
11.9334    15.7973    -6.0748
11.9613    15.8991    -6.0188
12.0271    16.0785    -5.9521
12.0338    16.1479    -5.9611
12.1028    16.3328    -5.9964
12.1507    16.4825    -6.0934
























































































































































































11.5182    10.4481    -8.3177    OP
12.6711    11.6445    -8.0726    BA
14.6999    13.6698    -7.1156    ST
16.8213    15.7889    -6.7393    IV
14.7528    9.5017     -7.5755    R_PG
16.6025    10.4198    -6.8801    R_ZTI
15.6513    12.6272    -7.8079    R_M3D
17.0548    13.4943    -7.6932    R_M12
18.0841    14.9306    -7.2129    R_MP3
18.165     15.4328    -7.0979    R_PMI
10.4737    13.5951    -7.5589    L_PG
11.2924    15.4604    -6.7919    L_ZTI
13.4421    14.7974    -7.7803    L_M3D
14.2763    16.0963    -7.6533    L_M12
15.817     17.0523    -7.3121    L_MP3
16.4833    17.1674    -7.0154    L_PMI
17.6899    17.4314    -7.0203    O1
13.3375    16.5403    -6.0858    O2
9.4759     12.7096    -6.2464    O3
9.21       9.6446     -6.9391    O4




















































































































































































17.5128    12.5506    -6.9746    RZYGINF
17.5364    12.4699    -7.0372
17.5111    12.247     -7.1469
17.4894    12.1101    -7.241
17.4425    11.8798    -7.3131
17.3453    11.6393    -7.3483
17.2539    11.4448    -7.3448
17.1143    11.1839    -7.349
16.9468    10.8343    -7.0606
16.8294    10.6009    -6.9399
16.6893    10.4274    -6.8903
16.5949    10.3956    -6.8583




























































































































































































13.4006    16.465     -6.8356    LZYGINF
13.2538    16.5647    -6.8328
13.0505    16.517     -7.0357
12.7983    16.4474    -7.1375
12.5365    16.3363    -7.1818
12.2483    16.1832    -7.1806
12.0311    16.0424    -7.1414
11.8448    15.8621    -7.091
11.6735    15.7367    -6.9975
11.4804    15.6622    -6.8991
11.332     15.5656    -6.8523
11.2424    15.4916    -6.8058




























































































































































































15.7269    12.6305    -7.7835    R-ALV
15.9507    12.6296    -7.7288
16.2101    12.7446    -7.6909
16.417     12.8895    -7.6552
16.6289    13.0117    -7.6506
16.8588    13.1666    -7.607
17.0563    13.3361    -7.6063
17.0947    13.4643    -7.6038
17.2261    13.6391    -7.5534
17.4089    13.7556    -7.5054
17.4676    13.8444    -7.4494
17.526     14.0674    -7.3743
17.6956    14.2507    -7.3559
17.7953    14.3701    -7.3361
17.8509    14.573     -7.2606
18.0212    14.792     -7.2199
18.0729    14.9443    -7.1836























































































































































































13.4321    14.7168    -7.8198    L-ALV
13.4311    14.8542    -7.7611
13.4779    15.026     -7.7344
13.5385    15.2389    -7.7006
13.7228    15.4675    -7.6712
13.914     15.7501    -7.6385
14.0566    15.9489    -7.644
14.3323    16.1344    -7.6008
14.7316    16.4838    -7.5159
14.9354    16.5605    -7.4712
15.0604    16.7041    -7.4608
15.2626    16.8358    -7.4049
15.4741    16.9289    -7.3069
15.6736    17.0482    -7.2802
15.8281    17.0921    -7.2678

























































































































































































14.9309    11.8913    -6.1803    R_FOS
12.3267    14.7149    -5.929     L_FOS
