AMNH       52652      ca3ms.xls



















































































11.6118    9.8382     -9.1493    NOSE
11.7278    9.7961     -9.0571
11.8407    9.6977     -8.8954
11.8375    9.5882     -8.7546
11.8637    9.4727     -8.5722
11.8696    9.3528     -8.345
11.881     9.1626     -8.1693
11.7891    9.0118     -7.955
11.6661    8.8729     -7.7956
11.5197    8.8098     -7.7115
11.2682    8.7838     -7.5591
11.1627    8.7963     -7.4703
11.0195    8.8353     -7.3477
10.8802    8.8909     -7.3332
10.8243    8.9245     -7.3489
10.7633    9.0169     -7.4405
10.7226    9.0875     -7.5136
10.688     9.2867     -7.6331
10.677     9.3745     -7.6671
10.6447    9.5042     -7.7495
10.6934    9.6415     -7.8613
10.7354    9.7629     -7.981
10.8044    9.8519     -8.094
10.8877    9.9177     -8.2888
10.9381    9.9705     -8.4165
10.9955    10.0172    -8.5328
11.0692    10.0419    -8.6499
11.1311    10.051     -8.7414
11.1297    10.0885    -8.8899
11.2418    10.0425    -8.9494
11.3724    9.9864     -9.1068
11.4743    9.9094     -9.1798
11.5411    9.8587     -9.1756







































































































































































10.8753    8.7769     -7.2789    NASP-PR
10.8163    8.6604     -7.1804
10.756     8.5631     -7.089
10.7173    8.5161     -6.9969
10.704     8.4361     -6.9004
10.6329    8.3749     -6.7767
10.6189    8.3312     -6.6766
10.6107    8.3418     -6.6311
































































































































































































12.0652    10.2048    -9.5313    R-PM/MAX
12.0484    10.0268    -9.3705
12.0558    9.8685     -9.1813
12.0552    9.752      -9.0327
12.064     9.6337     -8.893
12.0396    9.5209     -8.7685
12.0126    9.4027     -8.6522
11.9761    9.2898     -8.5076
11.9368    9.1694     -8.361
11.9932    9.0313     -8.1523
11.9872    8.921      -7.968
12.0647    8.8163     -7.8032
12.0764    8.6995     -7.6301
12.1414    8.5923     -7.4461
12.1932    8.4916     -7.2402
12.2038    8.4027     -7.085
12.2228    8.3633     -6.9261
12.2268    8.3587     -6.8179
12.254     8.3919     -6.7307





















































































































































































11.5576    10.5011    -9.4916    L-PM/MAX
11.4269    10.448     -9.3195
11.3176    10.3932    -9.2059
11.2086    10.3562    -9.0208
11.1368    10.3193    -8.92
11.0221    10.2675    -8.7287
10.9609    10.2362    -8.6107
10.8395    10.1671    -8.4603
10.7472    10.057     -8.3285
10.6231    10.0103    -8.1331
10.5857    9.9329     -8.0127
10.4693    9.898      -7.8225
10.3537    9.871      -7.614
10.2698    9.8274     -7.4616
10.1287    9.844      -7.2243
10.0373    9.8211     -7.0444
10.0043    9.8521     -6.9047
9.9813     9.8364     -6.766
9.9933     9.8512     -6.6641
10.033     9.8515     -6.589




















































































































































































13.4584    9.4594     -6.6954    ROSTRUM
13.4573    9.403      -6.9572
13.4008    9.4109     -7.2226
13.3551    9.4593     -7.3843
13.2683    9.514      -7.5571
13.1996    9.5708     -7.6956
13.1309    9.6218     -7.8331
13.0405    9.6809     -7.9947
12.966     9.7237     -8.1592
12.9088    9.757      -8.2979
12.8388    9.8096     -8.4291
12.693     9.8721     -8.6267
12.6191    9.9466     -8.7383
12.5225    10.0084    -8.8404
12.4311    10.0534    -8.9525
12.2886    10.1687    -9.1588
12.1488    10.2005    -9.3985
12.0234    10.2659    -9.5981
11.9403    10.3537    -9.7229
11.8329    10.4379    -9.7995
11.77      10.4579    -9.7974
11.6613    10.6453    -9.6673
11.5482    10.71      -9.4535
11.417     10.7709    -9.1406
11.3196    10.8375    -8.9638
11.2047    10.8935    -8.8096
11.0197    11         -8.5744
10.9326    11.0508    -8.4567
10.8235    11.1071    -8.2714
10.7478    11.1565    -8.135
10.6577    11.2428    -7.8857
10.5316    11.2547    -7.6766
10.4514    11.2432    -7.5446
10.3515    11.3084    -7.3073
10.2939    11.4037    -7.1345
10.245     11.3845    -6.9835
10.2405    11.4214    -6.775
10.3032    11.4839    -6.6323
10.3535    11.4801    -6.5754

































































































































































15.3025    10.542     -10.3928   SUPORB
15.2771    10.5523    -10.5121
15.2371    10.5687    -10.6119
15.1841    10.623     -10.8173
15.0999    10.6659    -10.9569
14.9418    10.7137    -11.1227
14.8345    10.7515    -11.2759
14.6762    10.7739    -11.4059
14.5438    10.831     -11.5219
14.3559    10.8465    -11.6242
14.0371    10.8845    -11.753
13.8158    10.9189    -11.811
13.5506    10.9856    -11.8609
13.2874    11.0332    -11.8717
12.9806    11.0827    -11.8467
12.668     11.1972    -11.8128
12.3445    11.2665    -11.7423
12.1463    11.3583    -11.7164
11.9621    11.5207    -11.7311
11.8688    11.666     -11.7598
11.7222    11.8741    -11.7903
11.5858    12.0362    -11.7905
11.5255    12.1271    -11.7583
11.3914    12.3325    -11.7559
11.2137    12.5526    -11.6824
11.0806    12.7685    -11.6129
10.9342    12.9653    -11.5156
10.8165    13.1395    -11.4131
10.7199    13.3166    -11.2551
10.6667    13.3977    -11.1586
10.6265    13.5195    -11.028
10.5744    13.6334    -10.903
10.5387    13.7291    -10.7738
10.468     13.7115    -10.6835
10.3877    13.7243    -10.4899
10.3798    13.7157    -10.4397
10.3354    13.7431    -10.2876



































































































































































13.3922    10.2619    -9.2118    RORBIT
13.566     10.1878    -9.2268
13.7205    10.1261    -9.2487
13.8914    10.1023    -9.3133
14.0827    10.0882    -9.3858
14.2922    10.0823    -9.5067
14.4669    10.1059    -9.686
14.5875    10.1536    -9.8629
14.6582    10.1966    -9.9782
14.7092    10.2383    -10.1972
14.7357    10.2855    -10.3765
14.7822    10.2725    -10.5634
14.7145    10.3426    -10.6971
14.6619    10.3417    -10.8925
14.6016    10.3803    -11.0306
14.5136    10.4524    -11.1153
14.4447    10.4977    -11.2217
14.3378    10.5364    -11.3696
14.2059    10.5959    -11.4596
14.0943    10.6322    -11.4726
13.9111    10.6772    -11.5456
13.7755    10.7245    -11.5627
13.5427    10.8093    -11.5194
13.4046    10.8431    -11.5327
13.3133    10.9222    -11.4029
13.1754    10.958     -11.3538
13.077     11.0252    -11.3379
13.1261    11.0359    -11.4291
13.014     11.1       -11.4133
12.805     11.1549    -11.3437
12.7314    11.1669    -11.2845
12.6541    11.1776    -11.1701
12.6049    11.1497    -11.0723
12.5133    11.1102    -10.8921
12.4604    11.0991    -10.6635
12.4529    11.0581    -10.5067
12.3945    10.9833    -10.3659



































































































































































10.9837    11.811     -9.0871    LORBIT
10.854     11.9032    -9.0631
10.6634    12.0803    -9.0588
10.5399    12.202     -9.0931
10.4292    12.4106    -9.1759
10.2595    12.5561    -9.2858
10.243     12.718     -9.4314
10.2253    12.8635    -9.6006
10.2368    12.9727    -9.736
10.2389    13.045     -9.8711
10.2723    13.086     -10.0507
10.3029    13.1427    -10.2562
10.3766    13.151     -10.4721
10.473     13.0807    -10.7087
10.5841    12.9988    -10.9385
10.6435    12.9192    -11.0731
10.7849    12.7684    -11.2132
10.9607    12.5945    -11.3104
11.1052    12.4399    -11.3496
11.2564    12.3167    -11.3308
11.3811    12.2313    -11.3199
11.4551    12.1783    -11.2824
11.5533    12.064     -11.2203
11.6324    11.9836    -11.1797
11.6684    11.9574    -11.2738
11.7603    11.8146    -11.2848
11.9405    11.7169    -11.0884
11.9562    11.6581    -10.9558
11.9683    11.5873    -10.823
11.9857    11.5581    -10.6396
11.9987    11.5445    -10.5049









































































































































































15.2836    10.4898    -10.3629   RTEMFOS
15.2739    10.4217    -10.151
15.2491    10.3019    -9.8971
15.22      10.2226    -9.5903
15.2047    10.1693    -9.3884
15.1303    10.1167    -9.1378
15.0747    10.0663    -8.8458
15.097     10.0073    -8.5527
15.1315    9.9718     -8.4308
15.2228    9.9473     -8.2676
15.3285    9.9961     -8.1601
15.4326    10.0379    -8.0743
15.5459    10.0685    -7.9993
15.6839    10.2764    -8.0248
15.7482    10.3732    -8.076

























































































































































































10.2523    13.6427    -10.093    LTEMFOS
10.2218    13.6315    -9.8528
10.1613    13.5945    -9.6908
10.0894    13.5165    -9.4023
10.0685    13.441     -9.1564
10.0455    13.314     -8.8367
9.9951     13.2463    -8.5442
9.9951     13.3312    -8.2346
9.9439     13.4626    -7.9815
9.8824     13.7187    -7.6973
9.9449     13.9028    -7.667
10.0014    14.0689    -7.6856




























































































































































































13.1418    12.9678    -10.2784   OP
14.0159    14.2716    -10.3175   BA
15.7772    16.7674    -9.2045    ST
17.5313    19.2172    -8.6939    IV
16.5403    12.4196    -9.6713    R_PG
18.0759    13.5928    -9.1312    R_ZTI
17.0215    15.7883    -9.939     R_M3D
18.2609    16.8111    -9.6168    R_M12
18.9546    18.4529    -9.2027    R_MP3
19.0839    18.9249    -8.7486    R_PMI
11.4983    16.0172    -9.6606    L_PG
12.1564    17.8884    -9.167     L_ZTI
14.4187    17.6815    -9.8659    L_M3D
15.0505    19.1564    -9.5692    L_M12
16.3421    20.3357    -9.1437    L_MP3
16.9745    20.5343    -8.9913    L_PMI
18.9969    20.4214    -8.6153    O1
18.4497    15.8716    -7.5102    O2
15.7198    11.1054    -8.8286    O3
12.6526    10.5275    -8.4114    O4




















































































































































































18.5662    15.8545    -9.0931    RZYGINF
18.7253    15.639     -9.1541
18.6948    15.4099    -9.2529
18.7111    15.1435    -9.3597
18.6044    14.8888    -9.4454
18.5259    14.7232    -9.4679
18.415     14.4252    -9.4961
18.3289    14.2456    -9.4304
18.2476    14.118     -9.3585
18.1812    13.9126    -9.3069
18.0449    13.7026    -9.2082
18.1222    13.6131    -9.1199




























































































































































































14.0546    19.1996    -8.968     LZYGINF
13.9149    19.1993    -8.9313
13.7108    19.1722    -9.0743
13.5756    19.1592    -9.1484
13.4175    19.1085    -9.2238
13.2162    18.9711    -9.2812
13.0202    18.7466    -9.3729
12.8095    18.5152    -9.4449
12.6468    18.3258    -9.4675
12.5064    18.2353    -9.3885
12.3766    18.094     -9.3048
12.2522    17.9545    -9.2498
12.1351    17.856     -9.1711



























































































































































































17.1122    15.7913    -9.945     R-ALV
17.2432    15.7999    -9.8796
17.4117    15.8552    -9.8459
17.648     15.9966    -9.8536
17.7494    16.0955    -9.7833
17.9499    16.2387    -9.6396
18.0746    16.4276    -9.6556
18.2606    16.6423    -9.5926
18.3891    16.8872    -9.4817
18.4793    17.091     -9.4761
18.5848    17.3898    -9.4207
18.6605    17.5265    -9.3608
18.7468    17.6464    -9.299
18.8298    17.8576    -9.2743
18.8612    18.0122    -9.281
19.0014    18.1452    -9.1217
19.0366    18.3804    -9.1189























































































































































































14.4111    17.7772    -9.8285    L-ALV
14.4108    18.1547    -9.6794
14.529     18.4185    -9.6749
14.6295    18.6651    -9.5865
14.7029    18.8165    -9.5783
14.901     19.1034    -9.4867
15.0857    19.2553    -9.4593
15.2769    19.4882    -9.4009
15.4933    19.6697    -9.2233
15.6899    19.8556    -9.224
15.921     20.0503    -9.1202
16.1102    20.2325    -9.1437
16.3248    20.3272    -9.1404



























































































































































































13.9756    10.0715    -8.0209    R_FOS
10.849     12.0023    -8.0251    L_FOS
