NMNH       220368     ctt30ms.xls
8.6901     6.8451     8.8342
8.6663     6.8145     8.7599
8.6528     6.7773     8.6859
8.6411     6.7845     8.6355
8.6355     6.7776     8.6074





































































































































































8.6157     6.823      8.6381     NOSE
8.5847     6.9187     8.6141
8.5175     6.9922     8.5582
8.4927     7.0551     8.4774
8.4567     7.1225     8.4509
8.4083     7.1717     8.418
8.4136     7.2237     8.4292
8.4159     7.263      8.4113
8.4095     7.3197     8.486
8.3561     7.3631     8.3408
8.3147     7.4045     8.1906
8.2499     7.4391     8.0764
8.2028     7.4699     7.9405
8.1506     7.4629     7.8433
8.0982     7.4359     7.7191
8.0584     7.4157     7.6542
8.0488     7.394      7.5532
8.0545     7.4083     7.4243
8.0374     7.3336     7.3326
8.0132     7.2129     7.2079
7.9711     7.099      7.1603
7.9364     7.0092     7.119
7.9059     6.934      7.0429
7.8796     6.8136     6.8509
7.878      6.6683     6.78
7.8869     6.5168     6.6248
7.9785     6.4159     6.5331
8.0183     6.3446     6.518
8.1069     6.2301     6.5786
8.2119     6.1326     6.6565
8.2939     6.11       6.7454
8.4182     6.0939     6.8385
8.4953     6.1246     6.9606
8.6119     6.1423     7.016
8.7013     6.1495     7.0549
8.8148     6.164      7.1226
8.8844     6.1782     7.1742
8.9402     6.1727     7.2526
9.0009     6.1755     7.3393
9.0743     6.2022     7.4945
9.0975     6.2447     7.6115
9.1053     6.3008     7.7805
9.1025     6.4119     7.9738
9.1186     6.453      8.06
9.1063     6.5115     8.2322
9.0888     6.5256     8.4015
9.0872     6.5268     8.4865
8.9977     6.5222     8.3947
8.9309     6.5536     8.3249
8.8589     6.6147     8.4093
8.8338     6.6115     8.499
8.7825     6.6803     8.6545
8.7276     6.7851     8.7958
8.6799     6.8117     8.7458
8.6314     6.8049     8.6173
8.6257     6.8315     8.5494
















































































































































7.9987     6.3443     6.4787     NASP-PR
7.9506     6.295      6.3983
7.9245     6.2567     6.2725
7.9096     6.2353     6.194
7.8951     6.2156     6.0732
7.881      6.196      5.9836
7.8832     6.1883     5.8161
7.8973     6.183      5.7093
7.9005     6.1842     5.5914
7.9191     6.1768     5.5058
7.9117     6.1894     5.441
7.9143     6.2253     5.36
7.962      6.2345     5.3159
7.9961     6.2657     5.2721


























































































































































































9.1742     7.6969     9.5725     R-PM/MAX
9.0967     7.7014     9.4705
9.0423     7.6629     9.4048
8.9558     7.7101     9.3537
8.9244     7.7031     9.2608
8.8797     7.6596     9.1956
8.819      7.6496     9.1254
8.749      7.6264     9.0006
8.69       7.6389     8.9262
8.6237     7.6392     8.778
8.582      7.6382     8.6957
8.5471     7.6438     8.6403
8.4566     7.6512     8.5233
8.4011     7.649      8.4148
8.3235     7.5601     8.2493
8.2591     7.6038     8.1702
8.2052     7.6409     8.0737
8.1497     7.6402     8.0051
8.0773     7.6175     7.8665
8.0315     7.6129     7.7798
8.0035     7.5956     7.702
7.9264     7.5927     7.6089
7.837      7.6213     7.4923
7.8165     7.6553     7.376
7.7629     7.6584     7.2516
7.7501     7.6557     7.1411
7.708      7.6874     7.0087
7.6888     7.6776     6.9039
7.6622     7.667      6.7986
7.6463     7.7479     6.5639
7.6332     7.847      6.4933
7.6575     7.8508     6.3546
7.6596     7.9018     6.3385
7.7749     8.0606     6.2177






































































































































































9.6449     7.0197     9.3666     L-PM/MAX
9.6221     6.9917     9.3239
9.6201     6.9521     9.2813
9.586      6.9083     9.2078
9.5671     6.8381     9.1083
9.5519     6.7957     9.0381
9.5611     6.7746     8.9668
9.5511     6.7461     8.9038
9.5026     6.6881     8.7864
9.4926     6.638      8.7132
9.4685     6.5989     8.5954
9.4235     6.5254     8.4967
9.4259     6.4946     8.3951
9.4189     6.4675     8.323
9.4215     6.4297     8.262
9.3645     6.367      8.1587
9.3867     6.3129     8.0804
9.3946     6.293      7.9873
9.4004     6.2345     7.898
9.3898     6.2321     7.8614
9.3667     6.1972     7.7892
9.3527     6.2261     7.814
9.3601     6.2006     7.77
9.3467     6.127      7.6711
9.3738     6.0829     7.6112
9.3543     6.028      7.5197
9.3718     5.9744     7.3965
9.3851     5.9084     7.3058
9.4059     5.8736     7.2272
9.4558     5.8146     7.1
9.4667     5.8002     6.9346
9.4926     5.7985     6.8765
9.5174     5.7618     6.791
9.5145     5.7544     6.7429
9.5403     5.7342     6.6719
9.5458     5.7195     6.6333
9.5938     5.7063     6.5462
9.4898     5.7135     6.4675
9.5104     5.7058     6.3493
9.5099     5.7178     6.3115
9.5338     5.7425     6.2031
9.5544     5.7508     6.2001
9.5495     5.8166     6.1281
9.5402     5.9116     6.0668




























































































































































9.4963     10.3025    6.8644     ROSTRUM
9.4082     10.3623    7.0416
9.3132     10.3123    7.145
9.2573     10.2851    7.2684
9.2114     10.2553    7.3967
9.195      10.2356    7.4459
9.1821     10.1491    7.5369
9.1788     10.0519    7.6573
9.192      9.9933     7.7085
9.2139     9.9485     7.8025
9.2237     9.8869     7.8634
9.2238     9.7977     7.9485
9.2287     9.7486     8.0047
9.2042     9.6776     8.0761
9.2202     9.6291     8.1522
9.2159     9.5606     8.2396
9.1905     9.545      8.2855
9.1785     9.4859     8.357
9.1516     9.4493     8.419
9.1318     9.4189     8.4617
9.1054     9.3835     8.4794
9.069      9.4201     8.5816
9.0004     9.406      8.6406
8.9276     9.4037     8.7054
8.8333     9.3731     8.7579
8.7791     9.329      8.8093
8.7588     9.2893     8.8481
8.7559     9.2654     8.9981
8.7459     9.1497     9.1044
8.7877     9.0202     9.1541
8.832      8.9057     9.2199
8.9505     8.7417     9.2976
9.0249     8.6189     9.379
9.0937     8.5061     9.4364
9.1588     8.3739     9.4893
9.237      8.2264     9.5291
9.2742     8.1841     9.63
9.2987     8.1131     9.6694
9.3229     8.0421     9.7091
9.3666     8.0127     9.7949
9.397      7.9312     9.8596
9.4144     7.9128     9.8983
9.4277     7.8385     9.9642
9.4333     7.7587     10.0076
9.4444     7.7451     10.0022
9.4747     7.6929     10.047
9.4745     7.6138     10.0937
9.4974     7.5152     10.1497
9.5207     7.4731     10.1536
9.5675     7.4295     10.1657
9.6302     7.3848     10.1328
9.7385     7.3735     10.0418
9.8052     7.3903     10.015
9.9066     7.3401     9.8855
9.9996     7.334      9.7916
10.0584    7.2915     9.7532
10.2025    7.1874     9.6086
10.2464    7.1595     9.5803
10.3371    7.0882     9.4953
10.4711    7.006      9.4013
10.5572    6.9438     9.3573
10.6508    6.8554     9.2895
10.7466    6.7398     9.2353
10.9192    6.6127     9.1661
10.9827    6.5635     9.1219
11.0554    6.5216     9.0492
11.087     6.5199     9.0247
11.2033    6.5155     8.9478
11.3806    6.589      8.7259
11.3921    6.7424     8.6147
11.4184    6.8253     8.5189
11.4438    6.8765     8.4556
11.5032    6.9649     8.2462
11.5613    6.9923     8.1506
11.6367    7.0033     7.9998
11.6764    7.0007     7.9099
11.7614    7          7.7689
11.8386    6.9784     7.7153
11.9429    6.9433     7.6396
12.048     6.9254     7.5392
12.0922    6.9114     7.5129
12.1652    6.9061     7.4447
12.2366    6.9168     7.3323
12.2648    6.9792     7.1509
12.2669    7.0216     6.9957
12.2852    7.0614     6.8916
12.3153    7.1293     6.8214
12.3069    7.1682     6.7413
















































































































8.7821     11.2253    11.1141    SUPORB
8.8166     11.1766    11.1885
8.8232     11.1331    11.3027
8.793      11.0842    11.4196
8.8294     10.9976    11.5678
8.8619     10.9169    11.6745
8.8964     10.8133    11.7743
8.9457     10.6743    11.8987
9.0176     10.5381    11.964
9.0704     10.3674    12.047
9.1335     10.2051    12.0995
9.1777     10.1018    12.163
9.2411     9.9508     12.2088
9.2665     9.8359     12.2426
9.2943     9.6947     12.277
9.3637     9.5535     12.3109
9.407      9.3935     12.3275
9.4273     9.2704     12.3394
9.4672     9.1142     12.3146
9.5041     9.0066     12.3121
9.5235     8.8958     12.3121
9.576      8.7889     12.2987
9.6589     8.6506     12.2899
9.7326     8.5181     12.2814
9.7842     8.4034     12.2486
9.8411     8.2619     12.2127
9.8966     8.1532     12.1902
9.9249     8.0763     12.124
9.9934     7.9677     12.0934
10.0113    7.8957     12.0464
10.049     7.8352     12.0172
10.1465    7.7674     12.0578
10.3027    7.6504     12.0829
10.5342    7.4871     12.161
10.658     7.3932     12.1863
10.8312    7.3053     12.2058
10.9533    7.2312     12.228
11.0579    7.1428     12.2345
11.1921    7.0541     12.2044
11.3661    6.9512     12.1825
11.5364    6.8516     12.1625
11.736     6.7537     12.1083
11.9297    6.6692     12.0642
12.0825    6.6226     12.0174
12.2445    6.5641     11.9938
12.5312    6.4483     11.8678
12.6571    6.3503     11.7627
12.8139    6.269      11.6517
12.8578    6.2338     11.6029
13.0476    6.1836     11.4075
13.191     6.1691     11.2467
13.235     6.1788     11.1839
13.3158    6.1757     11.0541
13.343     6.1641     10.9474
13.3113    6.1423     10.8856
13.328     6.1199     10.7436
















































































































































8.9638     9.3581     9.6907     RORBIT
8.9069     9.4877     9.6767
8.8893     9.6146     9.7175
8.8623     9.7283     9.7527
8.8534     9.7915     9.7739
8.8328     9.9138     9.8271
8.8553     9.9825     9.8343
8.8366     10.0884    9.8722
8.8321     10.2329    9.9902
8.8126     10.2812    10.0563
8.8329     10.3656    10.17
8.8174     10.4002    10.2561
8.8158     10.4351    10.3207
8.8235     10.5014    10.4396
8.8088     10.5181    10.4695
8.7912     10.5484    10.6078
8.8008     10.5611    10.6557
8.802      10.5804    10.7441
8.7942     10.5502    10.8184
8.8032     10.5431    10.9079
8.7863     10.5378    10.9417
8.7936     10.5108    11.0659
8.7749     10.4973    11.195
8.7724     10.4347    11.3271
8.7936     10.3565    11.4349
8.8617     10.2388    11.5308
8.8884     10.1544    11.5781
8.9016     10.07      11.638
8.9421     9.9677     11.6983
8.9841     9.872      11.7155
8.9796     9.7643     11.7406
9.0479     9.6047     11.7511
9.1271     9.4234     11.7693
9.177      9.3341     11.7446
9.2297     9.2018     11.7485
9.316      9.0971     11.7255
9.3648     9.0434     11.7435
9.3447     8.9411     11.8736
9.3886     8.8664     11.8981
9.4476     8.7876     11.872
9.4841     8.7006     11.8691
9.5693     8.644      11.826
9.6172     8.6009     11.7866
9.6603     8.5227     11.7725
9.7078     8.4339     11.7213
9.7491     8.3506     11.6713
9.8412     8.306      11.526
9.891      8.2644     11.4031
9.896      8.2567     11.3199
9.8996     8.2548     11.2034
9.9138     8.2367     11.0908
9.9337     8.2751     10.915
10.0031    8.2918     10.7715
10.0163    8.3175     10.6889
10.0825    8.3522     10.5168

















































































































































11.4207    6.5645     9.6061     LORBIT
11.5217    6.5198     9.6141
11.6202    6.4724     9.623
11.7236    6.4098     9.6321
11.8789    6.3568     9.6791
11.9593    6.293      9.7042
12.0638    6.2559     9.7497
12.1949    6.2242     9.8102
12.291     6.1952     9.8862
12.3522    6.189      9.9585
12.4767    6.1732     10.1561
12.5126    6.1931     10.2187
12.5472    6.2049     10.3042
12.5905    6.1559     10.496
12.5983    6.1526     10.5913
12.5937    6.1495     10.688
12.5879    6.1399     10.7577
12.5969    6.1379     10.8339
12.5797    6.1321     10.9034
12.5376    6.1953     10.942
12.4848    6.2397     11.0824
12.4397    6.2782     11.1615
12.3591    6.3237     11.2465
12.3013    6.3536     11.3286
12.2382    6.3851     11.4034
12.1371    6.4055     11.4747
12.0438    6.4179     11.5264
11.9709    6.4094     11.5764
11.8739    6.4457     11.6142
11.8229    6.4695     11.6456
11.7343    6.5236     11.7003
11.6866    6.5604     11.6987
11.6077    6.5745     11.6714
11.5375    6.6478     11.687
11.4394    6.6847     11.6862
11.3675    6.717      11.6761
11.308     6.7481     11.6839
11.2258    6.8305     11.7043
11.1683    6.8733     11.7344
11.1473    6.8829     11.7509
11.133     6.964      11.7397
11.0407    6.9817     11.804
10.9897    7.0532     11.8051
10.9221    7.0814     11.8336
10.8485    7.1425     11.7959
10.8301    7.1628     11.7648
10.8193    7.2023     11.6983
10.7459    7.2205     11.72
10.7041    7.2812     11.7003
10.6371    7.3806     11.6681
10.5929    7.5061     11.5932
10.557     7.5964     11.4914
10.5304    7.6259     11.3964
10.5067    7.6725     11.1682
10.5248    7.6667     11.1065
10.5226    7.6803     11.0077
10.5205    7.6786     10.9412
10.5004    7.7034     10.8559
10.4639    7.7171     10.7888
10.4594    7.7324     10.689
10.4991    7.7559     10.5958
10.5013    7.7478     10.5306
10.5132    7.7365     10.4807









































































































































8.9193     11.2469    11.4177    RTEMFOS
8.8455     11.3018    11.3113
8.879      11.2788    11.1581
8.8605     11.3021    11.0858
8.8003     11.3293    10.9952
8.7545     11.3402    10.8977
8.736      11.3326    10.8048
8.7281     11.3186    10.6641
8.698      11.3297    10.5673
8.6464     11.3483    10.3677
8.6233     11.3375    10.2396
8.5818     11.3391    10.1129
8.5546     11.3109    9.9325
8.5494     11.3044    9.7671
8.5352     11.3198    9.6355
8.5377     11.3505    9.4757
8.5524     11.408     9.3559
8.541      11.4422    9.2944
8.5543     11.5134    9.2181
8.5851     11.5712    9.1711
8.5754     11.6502    9.1305
8.5862     11.734     9.097
8.6123     11.8165    9.0738
8.6802     11.893     9.1225
8.7084     11.9479    9.1312
8.7485     12.0293    9.1348
8.8091     12.1002    9.1583
8.8429     12.1601    9.1942
8.8374     12.2136    9.2222
8.8581     12.2482    9.234
8.8824     12.2998    9.2536









































































































































































13.2873    6.1818     10.9952    LTEMFOS
13.3291    6.1757     10.9124
13.3217    6.1662     10.8267
13.3686    6.1989     10.7115
13.3523    6.1876     10.6113
13.3539    6.1561     10.5283
13.34      6.1481     10.4886
13.3227    6.1171     10.273
13.2976    6.108      10.0443
13.2711    6.0566     9.8719
13.2476    6.047      9.7205
13.2507    6.0451     9.4948
13.2553    6.0218     9.3708
13.3778    6.0269     9.0731
13.4753    6.0267     8.9925
13.5527    6.0516     8.909
13.6936    6.1253     8.8265
13.7376    6.1495     8.8214
13.8902    6.1954     8.8097
13.9556    6.2197     8.8093
14.0331    6.2345     8.8201
14.1085    6.2587     8.8516
14.1329    6.2759     8.8538
14.1917    6.275      8.8542
14.2564    6.2806     8.9044















































































































































































6.9112     6.7788     9.2066     OP
8.0341     7.8579     9.205      BA
10.9579    10.6053    8.19       ST
13.8741    13.3627    7.6131     IV
5.8799     10.4735    8.602      R_PG
6.981      12.7291    7.8527     R_ZTI
9.9027     11.8159    8.8057     R_M3D
10.9319    13.2984    8.7779     R_M12
12.6046    14.3726    8.1671     R_MP3
13.5313    14.7812    7.8401     R_PMI
10.4266    5.5823     8.4133     L_PG
12.8543    6.4668     7.5657     L_ZTI
12.1582    9.4502     8.6861     L_M3D
13.697     10.3461    8.6792     L_M12
14.8609    12.0352    8.2154     L_MP3
15.1637    12.9128    7.7054     L_PMI
15.1161    12.3763    7.292      O1
13.8281    9.0466     6.1591     O2
9.372      4.3475     7.4102     O3
6.0166     4.5628     5.8387     O4




















































































































































































9.4412     13.6152    7.9509     RZYGINF
9.3283     13.5932    7.899
9.262      13.581     7.8807
9.1485     13.5697    7.8459
9.0491     13.6075    7.8503
8.9291     13.5616    7.8909
8.8799     13.5599    7.9276
8.7845     13.4807    7.9629
8.6798     13.4438    8.015
8.5873     13.3679    8.0424
8.3757     13.2754    8.1041
8.2845     13.2309    8.1225
8.1161     13.1815    8.111
7.9812     13.1607    8.0517
7.8804     13.1363    8.0366
7.7487     13.1395    8.0267
7.6432     13.13      8.014
7.5596     13.0902    8.0002
7.4278     13.0425    7.9891
7.3295     12.9856    7.9609
7.2416     12.9298    7.93
7.1675     12.8893    7.9145
7.1251     12.8511    7.9141
7.0856     12.8167    7.9043
7.0427     12.7874    7.8899
6.9915     12.7269    7.8599














































































































































































13.9007    8.9932     7.7494     LZYGINF
13.884     8.8662     7.6936
13.8685    8.8153     7.6452
13.8381    8.7084     7.6661
13.8422    8.6295     7.6534
13.8214    8.5631     7.6679
13.7947    8.5016     7.6836
13.7079    8.4265     7.776
13.6522    8.3254     7.8325
13.5836    8.2451     7.8419
13.5477    8.1947     7.8641
13.4883    8.1022     7.9072
13.4307    8.0283     7.9299
13.413     7.9458     7.8961
13.4018    7.8625     7.8953
13.3735    7.7831     7.8738
13.3367    7.6721     7.8557
13.2916    7.5555     7.8137
13.27      7.4571     7.801
13.2603    7.3576     7.805
13.2503    7.2759     7.78
13.2424    7.2176     7.7763
13.1923    7.0731     7.777
13.1568    6.9602     7.7294
13.1511    6.8974     7.7183
13.1162    6.8513     7.6805
13.0687    6.7709     7.677
13.0584    6.7382     7.6681
13.0176    6.6893     7.6562
12.9847    6.611      7.6416
13.0017    6.571      7.6229
12.933     6.5189     7.6071
12.8995    6.4835     7.5667







































































































































































9.9032     11.8046    8.8146     R-ALV
9.8698     11.8863    8.8233
9.8639     11.9519    8.8195
9.8829     12.0364    8.8176
9.9099     12.1031    8.813
9.9309     12.1602    8.8413
9.9433     12.2254    8.8664
9.9955     12.327     8.8617
10.0188    12.4066    8.8655
10.042     12.4503    8.8435
10.1033    12.5158    8.8514
10.1281    12.5352    8.8777
10.1887    12.6008    8.8384
10.2322    12.6501    8.8215
10.2636    12.709     8.8269
10.3199    12.7664    8.8071
10.3365    12.8032    8.7901
10.4595    12.9639    8.7878
10.5275    13.0635    8.8059
10.5563    13.1067    8.7757
10.6133    13.2061    8.7816
10.758     13.279     8.7792
10.8545    13.3041    8.7931
10.9107    13.343     8.7623
10.9919    13.378     8.7854
11.0342    13.4545    8.7114
11.1398    13.5328    8.6963
11.1657    13.5655    8.7123
11.2297    13.73      8.6677
11.5106    13.7583    8.5627
11.5776    13.799     8.5232
11.6465    13.8446    8.5285
11.6799    13.913     8.4661
11.7952    13.9707    8.5115
11.859     14.018     8.467
11.8988    14.0504    8.4514
11.9333    14.0823    8.4271
12.1257    14.166     8.296
12.1855    14.2172    8.3075
12.255     14.2927    8.2915
12.309     14.3513    8.2615
12.3666    14.3712    8.2464
12.4983    14.4084    8.2057
12.6698    14.369     8.1777




























































































































































12.1534    9.3966     8.6831     L-ALV
12.2409    9.3978     8.7087
12.3762    9.4258     8.7203
12.483     9.4467     8.7338
12.5656    9.4588     8.7006
12.6818    9.4522     8.7362
12.7801    9.5158     8.72
12.9006    9.5936     8.688
12.9772    9.667      8.685
13.0611    9.7467     8.7009
13.1339    9.7943     8.7096
13.2445    9.8612     8.7066
13.2897    9.8952     8.7454
13.3812    9.9655     8.6989
13.4692    9.9886     8.6768
13.5638    10.0344    8.6621
13.643     10.1209    8.671
13.7036    10.1944    8.7009
13.6966    10.2571    8.6314
13.8302    10.4064    8.605
13.8755    10.4392    8.5974
13.9664    10.512     8.596
14.0001    10.5439    8.5679
14.0585    10.559     8.6311
14.2025    10.7234    8.6045
14.1815    10.9247    8.4428
14.1788    11.0233    8.3967
14.2106    11.0925    8.4145
14.3063    11.159     8.364
14.3847    11.2612    8.3761
14.4469    11.3588    8.3836
14.5969    11.4865    8.4328
14.6683    11.6092    8.355
14.7166    11.6346    8.3292
14.8197    11.7217    8.2522
14.8749    11.8482    8.203
14.8975    11.9518    8.2197
14.8924    12.0406    8.2227


































































































































































9.2165     10.2622    8.2861     R_FOS
12.3088    6.7441     8.2822     L_FOS
