AMNH       52637      ca4ms.xls
10.0231    9.1433     -5.7332
9.8959     9.071      -5.65
9.7958     9.0772     -5.5712
9.7045     9.0742     -5.5036
9.6045     9.0435     -5.4583
9.5046     9.0384     -5.3663
9.423      9.058      -5.2834
9.3496     9.017      -5.2418
9.2511     9.064      -5.1461
9.1909     9.1281     -5.0916
9.1273     9.2008     -5.0598
9.0976     9.2092     -5.0314
9.0349     9.3342     -5.0494
8.9931     9.4441     -5.1152
8.9635     9.5751     -5.2373
8.9523     9.6814     -5.3086
8.9664     9.7336     -5.3634
8.9928     9.8148     -5.4181
9.0294     9.9103     -5.4795
9.0963     9.9746     -5.5478
9.1513     10.0922    -5.6121
9.2154     10.1501    -5.6702
9.2713     10.2251    -5.731
9.3541     10.2933    -5.8193
9.3926     10.342     -5.9042
9.4471     10.4044    -6.0015
9.5198     10.4428    -6.1061
9.5847     10.4696    -6.2036
9.633      10.4936    -6.3123
9.6787     10.4958    -6.3862
9.6936     10.5042    -6.456
9.7332     10.4858    -6.5472
9.7656     10.503     -6.6257
9.8004     10.492     -6.6932
9.8206     10.4924    -6.7746
9.8207     10.4169    -6.8555
9.8565     10.3795    -6.9512
9.8918     10.3476    -7.0029
9.9262     10.3374    -7.0227
9.9172     10.2916    -7.1205
9.9297     10.2824    -7.1464
9.96       10.2948    -7.2121
9.9978     10.3124    -7.2485
10.0658    10.272     -7.2908
10.0376    10.2413    -7.2904
9.9948     10.1691    -7.2412
10.0368    10.0922    -7.235








































































































































9.1388     9.2619     -5.075     NASP-PR
9.0673     9.2107     -5.0382
8.9838     9.1722     -4.9562
8.9283     9.1286     -4.8414
8.8746     9.0897     -4.717
8.8463     9.0787     -4.6201
8.8075     9.069      -4.5322
8.7852     9.0422     -4.4274
8.7743     9.0174     -4.3333
8.7496     9.005      -4.2444
8.7627     9.0044     -4.1771





























































































































































































10.7451    10.0471    -7.54      R-PM/MAX
10.7128    9.9689     -7.455
10.6736    9.9053     -7.3785
10.6389    9.8547     -7.2634
10.6591    9.7968     -7.1983
10.6501    9.722      -7.0691
10.6609    9.6506     -6.9665
10.6165    9.5628     -6.8505
10.5617    9.5085     -6.6894
10.537     9.403      -6.5512
10.5375    9.3508     -6.4722
10.4815    9.2515     -6.2682
10.4797    9.1887     -6.1805
10.4634    9.0919     -6.0382
10.4285    9.0091     -5.9225
10.4352    8.993      -5.8248
10.4257    8.9219     -5.7054
10.4038    8.8824     -5.5716
10.3956    8.7968     -5.4535
10.4095    8.7907     -5.3866
10.3912    8.7364     -5.2354
10.3719    8.6568     -5.1466
10.3976    8.6063     -5.0876
10.3779    8.5323     -4.9796
10.4287    8.5175     -4.8154
10.4262    8.5024     -4.7473
10.3973    8.5272     -4.6146
10.3618    8.5795     -4.5069












































































































































































10.435     10.7531    -7.734     L-PM/MAX
10.3699    10.7798    -7.6513
10.2753    10.7383    -7.5818
10.1723    10.7276    -7.4624
10.0794    10.7059    -7.3231
10.0143    10.6913    -7.2104
9.9204     10.6893    -7.0788
9.8465     10.6893    -6.9317
9.761      10.6951    -6.7532
9.7036     10.684     -6.6413
9.6801     10.7091    -6.5952
9.5863     10.687     -6.4468
9.4829     10.6661    -6.2609
9.4083     10.6543    -6.0943
9.3612     10.6517    -5.9746
9.291      10.638     -5.8291
9.2001     10.5883    -5.6792
9.1656     10.5904    -5.5906
9.0974     10.5594    -5.4273
9.0053     10.5822    -5.2898
8.9231     10.5741    -5.1015
8.8882     10.5834    -5.0136
8.8361     10.6351    -4.916
8.8118     10.6295    -4.8361
8.7804     10.6338    -4.7213
8.8029     10.6575    -4.6428
8.8004     10.6017    -4.488













































































































































































12.2343    9.1658     -4.4712    ROSTRUM
12.2366    9.1236     -4.5955
12.2158    9.1048     -4.7109
12.2286    9.0917     -4.8579
12.2083    9.1282     -5.0465
12.1646    9.1561     -5.1955
12.1345    9.2327     -5.3567
12.0782    9.2858     -5.4991
12.0448    9.3457     -5.641
11.9906    9.4064     -5.7997
11.9561    9.4574     -5.9316
11.9285    9.4938     -6.0379
11.8961    9.5201     -6.1761
11.8562    9.5664     -6.3817
11.8122    9.617      -6.5642
11.7502    9.7148     -6.7201
11.6971    9.8032     -6.8674
11.6069    9.8749     -6.9871
11.5235    9.9467     -7.1355
11.4165    10.0554    -7.3081
11.3551    10.1386    -7.4135
11.2933    10.2087    -7.5924
11.2142    10.2947    -7.7207
11.1185    10.3667    -7.8521
11.0943    10.4389    -8.0147
10.9995    10.4896    -8.0974
10.9324    10.5878    -8.1989
10.8699    10.6321    -8.2872
10.789     10.7123    -8.3676
10.73      10.7863    -8.3723
10.7605    10.7829    -8.3413
10.6885    10.9031    -8.1857
10.6442    11.0157    -7.9878
10.5519    11.0975    -7.8508
10.5203    11.2271    -7.6026
10.4868    11.3231    -7.4036
10.3711    11.4049    -7.2219
10.2746    11.5463    -7.001
10.1787    11.6614    -6.7852
10.1222    11.787     -6.5935
10.0816    11.8578    -6.4586
10.0659    11.9124    -6.3192
10.0776    11.9469    -6.2176
10.0506    11.9555    -6.1713
10.0699    12.0013    -6.0031
10.0549    12.0042    -5.9071
10.0061    12.0464    -5.6928
10.0059    12.1074    -5.5513
9.9796     12.1535    -5.4183
9.9207     12.2051    -5.2367
9.8945     12.2457    -5.0677
9.8708     12.29      -4.9089
9.8574     12.3094    -4.7799
9.8661     12.3284    -4.653
9.9082     12.3352    -4.4972
9.9623     12.3384    -4.3651
10.0206    12.2873    -4.2573















































































































































14.4531    9.1473     -8.6803    SUPORB
14.4432    9.1565     -8.8297
14.4467    9.2061     -8.9688
14.4065    9.2649     -9.1663
14.3493    9.3453     -9.3475
14.2226    9.4228     -9.5524
14.1324    9.4808     -9.6607
14.0431    9.5449     -9.7593
13.9673    9.569      -9.8172
13.8899    9.6249     -9.8943
13.7825    9.6935     -9.9675
13.6897    9.7749     -10.0232
13.6007    9.826      -10.0901
13.5119    9.88       -10.1404
13.4467    9.9323     -10.1795
13.2898    9.9837     -10.2729
13.0998    10.1059    -10.3204
12.9567    10.1952    -10.3436
12.7785    10.3406    -10.3893
12.587     10.4865    -10.415
12.3604    10.6934    -10.4082
12.158     10.8498    -10.3987
11.9459    10.969     -10.3609
11.7382    11.0606    -10.2975
11.6053    11.1091    -10.247
11.4586    11.1541    -10.1916
11.3967    11.3492    -10.2126
11.1816    11.9786    -10.2965
11.1601    12.2049    -10.3281
11.1288    12.4143    -10.3503
11.0749    12.664     -10.3371
10.9948    12.998     -10.2889
10.9239    13.3241    -10.2148
10.8324    13.571     -10.1219
10.7433    13.8022    -10.0104
10.6892    14.008     -9.9002
10.5801    14.2227    -9.706
10.5198    14.3979    -9.5542
10.4835    14.4516    -9.4621
10.4702    14.6149    -9.1919
10.3734    14.7056    -8.9326
10.3206    14.7115    -8.7765
10.2838    14.6967    -8.6021
10.2781    14.7063    -8.4719
10.2343    14.7069    -8.3495



























































































































































12.3902    9.6788     -7.5495    RORBIT
12.5186    9.544      -7.5374
12.6744    9.4424     -7.5513
12.8138    9.3585     -7.6021
12.9519    9.3087     -7.6737
13.0947    9.2584     -7.7582
13.2109    9.1961     -7.8477
13.3002    9.1696     -7.9718
13.3938    9.1084     -8.0968
13.5049    9.1162     -8.2445
13.5484    9.0689     -8.3849
13.5766    9.0772     -8.4814
13.6326    9.1162     -8.6376
13.6479    9.1254     -8.7356
13.6453    9.1411     -8.8697
13.6335    9.1545     -8.9692
13.602     9.2089     -9.0898
13.5606    9.2239     -9.187
13.4939    9.2636     -9.3587
13.4378    9.3242     -9.4544
13.3727    9.391      -9.5731
13.2743    9.4758     -9.6778
13.1824    9.5351     -9.7509
13.0696    9.6207     -9.8063
12.9333    9.7211     -9.8146
12.8255    9.785      -9.8282
12.7151    9.8862     -9.8634
12.6275    9.9197     -9.8584
12.5666    9.992      -9.8219
12.4513    10.0724    -9.8044
12.361     10.1441    -9.7758
12.2984    10.2       -9.7292
12.2446    10.2809    -9.691
12.1711    10.3543    -9.6381
12.1045    10.4019    -9.6317
12.0702    10.4621    -9.6007
12.0394    10.4791    -9.6881
11.9666    10.4752    -9.7984
11.8213    10.5635    -9.8041
11.747     10.7211    -9.6734
11.723     10.7555    -9.494
11.6357    10.7687    -9.2194
11.5848    10.7468    -9.0519
11.5661    10.729     -8.9137
11.5478    10.735     -8.8301



























































































































































10.2636    12.4792    -7.4431    LORBIT
10.2069    12.5846    -7.4149
10.1475    12.7617    -7.4226
10.0918    12.91      -7.4543
10.0161    13.0485    -7.501
9.9949     13.1557    -7.5568
9.9684     13.3063    -7.6393
9.9551     13.4186    -7.7335
9.963      13.516     -7.8162
9.9666     13.6124    -7.9339
9.9895     13.7144    -8.0351
10.0109    13.761     -8.1725
10.01      13.7844    -8.2296
10.0284    13.8383    -8.3856
10.0425    13.9173    -8.5212
10.0936    13.9255    -8.6701
10.0948    13.8713    -8.8292
10.1071    13.8001    -9.0373
10.1356    13.7244    -9.1893
10.1872    13.6429    -9.3233
10.2549    13.5147    -9.4556
10.2965    13.3376    -9.5834
10.33      13.1875    -9.6566
10.3717    13.0818    -9.703
10.4065    12.9646    -9.7273
10.476     12.8235    -9.7163
10.5399    12.687     -9.7281
10.566     12.5896    -9.7469
10.6336    12.4184    -9.7192
10.6747    12.2945    -9.7029
10.7482    12.1632    -9.6583
10.7681    12.1619    -9.6098
10.8028    12.0971    -9.6344
10.8673    12.0745    -9.6008
10.9939    11.9846    -9.6872
11.0714    11.8061    -9.605
11.107     11.7389    -9.4168
11.1043    11.6639    -9.2922
11.0796    11.634     -9.1595
10.9881    11.5118    -9.0559
10.9718    11.4782    -8.8825
11.0336    11.5372    -8.7812






























































































































































14.5317    9.2664     -8.9793    RTEMFOS
14.4774    9.1593     -8.7296
14.4433    9.0461     -8.5118
14.4224    8.9737     -8.1945
14.4332    8.9292     -7.9405
14.4039    8.8584     -7.6831
14.3705    8.8276     -7.5355
14.2485    8.7661     -7.1902
14.2212    8.7585     -7.0659
14.2024    8.6753     -6.8587
14.2156    8.6459     -6.6343
14.3862    8.6409     -6.4427
14.5789    8.6645     -6.3316
14.7382    8.6873     -6.2777
14.9276    8.7041     -6.2588
15.0475    8.7042     -6.2685
15.1591    8.787      -6.3414
15.2384    8.8301     -6.3956






















































































































































































10.2628    14.6754    -8.4616    LTEMFOS
10.2398    14.6806    -8.3292
10.202     14.6927    -8.1898
10.163     14.6979    -7.9664
10.0957    14.7011    -7.8326
10.1086    14.7345    -7.6457
10.0683    14.7071    -7.4555
10.0432    14.6461    -7.2652
9.9758     14.5864    -7.1307
9.9348     14.5275    -6.9479
9.9032     14.4823    -6.7906
9.879      14.4616    -6.5924
9.8321     14.4898    -6.3957
9.9253     14.6528    -6.1837
9.9008     14.7814    -6.0603
9.9229     14.8967    -5.9955
9.9371     14.951     -5.9685
9.9936     15.0456    -5.9677
9999       9999       9999





















































































































































































8.567      8.7832     -8.9409    OP
9.9107     9.727      -8.9964    BA
12.8722    11.867     -8.5077    ST
15.5998    13.9117    -8.3644    IV
11.9613    7.064      -8.696     R_PG
14.7233    7.6994     -8.0937    R_ZTI
14.0207    10.5979    -9.4203    R_M3D
15.5705    11.1962    -9.2943    R_M12
16.9016    12.6287    -9.0535    R_MP3
17.1636    13.3385    -8.6364    R_PMI
8.013      12.3846    -8.8054    L_PG
9999       9999       9999       L_ZTI
11.9709    13.2339    -9.4762    L_M3D
12.9826    14.5584    -9.254     L_M12
14.7547    15.329     -9.2046    L_MP3
15.6103    15.4038    -8.8034    L_PMI
17.2232    15.6505    -8.9745    O1
11.4927    15.4806    -7.9654    O2
6.7968     11.6308    -7.7195    O3
6.6711     8.1716     -6.263     O4




















































































































































































15.6968    10.1552    -8.5479    RZYGINF
15.7155    10.0497    -8.5196
15.7399    9.9182     -8.5263
15.714     9.7468     -8.5227
15.6745    9.5786     -8.5418
15.5873    9.4523     -8.5401
15.5405    9.291      -8.5743
15.4689    9.1466     -8.5811
15.4205    9.0784     -8.6059
15.3428    8.9483     -8.5957
15.2338    8.8096     -8.5852
15.1522    8.6532     -8.5548
15.0639    8.5153     -8.5374
15.0062    8.3749     -8.4894
14.915     8.2186     -8.393
14.8325    8.1157     -8.2938
14.7571    7.9299     -8.2099
14.7103    7.8776     -8.1764
14.6504    7.8134     -8.1321
14.5942    7.7659     -8.1107




















































































































































































9999       9999       9999       LZYGINF







































































































































































































13.8428    10.6411    -9.4366    R-ALV
13.994     10.5908    -9.4063
14.1093    10.5447    -9.3569
14.2108    10.5536    -9.3522
14.3146    10.5862    -9.3673
14.428     10.5973    -9.3432
14.5514    10.6096    -9.3339
14.6624    10.6492    -9.3287
14.7657    10.7166    -9.3639
14.873     10.7427    -9.33
14.9547    10.7682    -9.3246
15.0526    10.8294    -9.2943
15.108     10.8863    -9.2882
15.2389    10.9502    -9.2813
15.3598    10.9855    -9.2259
15.5007    11.1157    -9.239
15.5269    11.1842    -9.2547
15.632     11.249     -9.1927
15.6947    11.2866    -9.1554
15.719     11.322     -9.1763
15.7731    11.3731    -9.1733
15.9444    11.4442    -9.0842
16.0439    11.5465    -9.0322
16.0792    11.6969    -9.0718
16.2189    11.9336    -9.0684
16.293     11.9717    -9.0345
16.3783    12.0111    -9.023
16.4665    12.126     -9.0519
16.6081    12.2562    -9.0385
16.6908    12.3491    -9.0349
16.7788    12.4343    -9.0299
16.8189    12.5293    -9.0573
16.8971    12.5921    -9.039







































































































































































11.9764    13.2906    -9.4417    L-ALV
11.9726    13.3557    -9.4215
11.9866    13.4668    -9.4048
12.0349    13.5573    -9.4241
12.0927    13.6555    -9.4203
12.1279    13.7543    -9.439
12.2216    13.9075    -9.4355
12.2733    13.9906    -9.4316
12.337     14.0743    -9.4334
12.3986    14.1681    -9.4263
12.4991    14.2747    -9.3793
12.564     14.3038    -9.3909
12.6586    14.3786    -9.3837
12.8246    14.5338    -9.3274
13.0048    14.6139    -9.2549
13.1323    14.6829    -9.2241
13.2164    14.751     -9.2208
13.3029    14.817     -9.2046
13.528     14.8515    -9.2207
13.6665    14.8837    -9.2353
13.8142    14.9456    -9.2627
13.8826    14.9887    -9.2638
13.9683    15.048     -9.2721
14.0811    15.1346    -9.2666
14.2053    15.164     -9.2736
14.3144    15.1996    -9.2529
14.443     15.2871    -9.1788
14.5718    15.3397    -9.1495
14.6872    15.3688    -9.1628
14.7753    15.3762    -9.1824










































































































































































13.1984    9.5508     -6.1985    R_FOS
10.3957    13.2044    -6.0552    L_FOS
